global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.35557905,6.907756,0.0,,,,,,,,,,,,,,
1,,,,0.0008398437057621,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,44.6919584274292,84.22000408172607,44.6919584274292,39.5279393196106,0.0,0.0
100,0.522137,6.8616247,7.648417e-05,,,,,,,,,,,,,,
200,0.73881507,6.7450595,0.00015296845,,,,,,,,,,,,,,
300,0.9417674,6.58018,0.00022945274,,,,,,,,,,,,,,
400,1.687981,6.4379563,0.0003059369,,,,,,,,,,,,,,
500,1.3682786,6.6739516,0.00038242107,,,,,,,,,,,,,,
575,,,,0.0223046876490116,6.079997539520264,0.0230999998748302,6.104653358459473,50000.0,0.018300000578165,6.195662975311279,10000.0,465.2441792488098,520.2484948635101,465.2441792488098,54.95368790626526,0.0307300090789794,0.0
600,1.2936339,6.307115,0.00045890542,,,,,,,,,,,,,,
700,1.6861209,6.180171,0.0005353897,,,,,,,,,,,,,,
800,1.0739645,6.238817,0.00061187387,,,,,,,,,,,,,,
900,0.9885967,6.007743,0.00068835804,,,,,,,,,,,,,,
1000,0.8855423,6.4992905,0.0007648423,,,,,,,,,,,,,,
1100,1.0413558,6.446291,0.00084132655,,,,,,,,,,,,,,
1186,,,,0.057207029312849,5.456578254699707,0.0542599968612194,5.493508815765381,50000.0,0.0429000034928321,5.687821865081787,10000.0,885.6659545898438,956.451327085495,885.6659545898438,70.6800844669342,0.0647065639495849,0.0
1200,1.5135813,6.3199067,0.0009178108,,,,,,,,,,,,,,
1300,1.0394058,5.8579845,0.000994295,,,,,,,,,,,,,,
1400,1.1753329,5.7026625,0.0010707793,,,,,,,,,,,,,,
1500,1.1875012,5.753183,0.0011472635,,,,,,,,,,,,,,
1600,0.8240267,5.777628,0.0012237477,,,,,,,,,,,,,,
1700,1.1125695,5.5559425,0.0013002319,,,,,,,,,,,,,,
1800,1.1656394,5.502385,0.0013767162,,,,,,,,,,,,,,
