global_step,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.922134876251221,7.143367383384528e-05,,,,,,,,,,,,,,
1,,,0.0012157206632653,6.91732102997449,0.00156,6.91755625,50000.0,0.0013,6.91993046875,10000.0,111.14251732826231,327.09170508384705,111.14251732826231,215.3277447223664,0.0,0.0
1,6.92157506942749,0.0001428673476676,,,,,,,,,,,,,,
2,6.923378467559815,0.0002143010215015,,,,,,,,,,,,,,
3,6.922468185424805,0.0002857346953353,,,,,,,,,,,,,,
4,6.937789916992188,0.0003571683691692,,,,,,,,,,,,,,
5,6.922225475311279,0.000428602043003,,,,,,,,,,,,,,
6,6.922451972961426,0.0005000357168369,,,,,,,,,,,,,,
7,6.929018020629883,0.0005714693906707,,,,,,,,,,,,,,
8,6.934449672698975,0.0006429030645046,,,,,,,,,,,,,,
9,6.926556587219238,0.0007143367383384,,,,,,,,,,,,,,
10,6.921157836914063,0.0007857704121722,,,,,,,,,,,,,,
11,6.930296897888184,0.0008572040860061,,,,,,,,,,,,,,
12,6.917209625244141,0.0009286377598399,,,,,,,,,,,,,,
13,6.931887149810791,0.0010000714336738,,,,,,,,,,,,,,
14,6.919658660888672,0.0010715051075076,,,,,,,,,,,,,,
15,6.935310363769531,0.0011429387813415,,,,,,,,,,,,,,
16,6.918404579162598,0.0012143724551753,,,,,,,,,,,,,,
17,6.934307098388672,0.0012858061290092,,,,,,,,,,,,,,
18,6.929041385650635,0.001357239802843,,,,,,,,,,,,,,
19,6.914980411529541,0.0014286734766769,,,,,,,,,,,,,,
20,6.925732135772705,0.0015001071505107,,,,,,,,,,,,,,
21,6.925060272216797,0.0015715408243445,,,,,,,,,,,,,,
22,6.931222438812256,0.0016429744981784,,,,,,,,,,,,,,
23,6.929489612579346,0.0017144081720122,,,,,,,,,,,,,,
24,6.927589416503906,0.0017858418458461,,,,,,,,,,,,,,
25,6.938040256500244,0.0018572755196799,,,,,,,,,,,,,,
26,6.92558479309082,0.0019287091935138,,,,,,,,,,,,,,
27,6.930517196655273,0.0020001428673476,,,,,,,,,,,,,,
28,6.931716442108154,0.0020715765411815,,,,,,,,,,,,,,
29,6.931654453277588,0.0021430102150153,,,,,,,,,,,,,,
30,6.923190116882324,0.0022144438888492,,,,,,,,,,,,,,
31,6.921900272369385,0.002285877562683,,,,,,,,,,,,,,
32,6.931210041046143,0.0023573112365168,,,,,,,,,,,,,,
33,6.918157577514648,0.0024287449103507,,,,,,,,,,,,,,
34,6.930425643920898,0.0025001785841845,,,,,,,,,,,,,,
35,6.931590557098389,0.0025716122580184,,,,,,,,,,,,,,
36,6.921181678771973,0.0026430459318522,,,,,,,,,,,,,,
37,6.934095859527588,0.0027144796056861,,,,,,,,,,,,,,
38,6.926873207092285,0.0027859132795199,,,,,,,,,,,,,,
39,6.9327239990234375,0.0028573469533538,,,,,,,,,,,,,,
40,6.9238457679748535,0.0029287806271876,,,,,,,,,,,,,,
41,6.930222988128662,0.0030002143010215,,,,,,,,,,,,,,
42,6.919661521911621,0.0030716479748553,,,,,,,,,,,,,,
43,6.923990249633789,0.0031430816486891,,,,,,,,,,,,,,
44,6.9282426834106445,0.003214515322523,,,,,,,,,,,,,,
45,6.918731689453125,0.0032859489963568,,,,,,,,,,,,,,
46,6.922884941101074,0.0033573826701907,,,,,,,,,,,,,,
47,6.928359508514404,0.0034288163440245,,,,,,,,,,,,,,
48,6.929559230804443,0.0035002500178584,,,,,,,,,,,,,,
49,6.93353271484375,0.0035716836916922,,,,,,,,,,,,,,
50,6.932187080383301,0.0036431173655261,,,,,,,,,,,,,,
51,6.924839496612549,0.0037145510393599,,,,,,,,,,,,,,
52,6.925928115844727,0.0037859847131937,,,,,,,,,,,,,,
53,6.917259216308594,0.0038574183870276,,,,,,,,,,,,,,
54,6.924849033355713,0.0039288520608614,,,,,,,,,,,,,,
