global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,3.070705,0.31730542,0.0,,,,,,,,,,,
1,,,,0.3192304670342109,0.3187352990343491,83274637.0,0.3196578652138158,95000000.0,21.975786924362183,831.7164087295532,21.975786924362183,809.7405800819397,0.0,0.0
1,3.0631232,0.3176675,2.2445805e-05,,,,,,,,,,,
2,2.3245,0.27144653,4.489161e-05,,,,,,,,,,,
3,1.5120207,0.21970439,6.7337416e-05,,,,,,,,,,,
4,0.88462865,0.17591612,8.978322e-05,,,,,,,,,,,
5,0.3293822,0.15261054,0.00011222903,,,,,,,,,,,
6,0.14940591,0.14945449,0.00013467507,,,,,,,,,,,
7,0.44083023,0.15476249,0.00015712064,,,,,,,,,,,
8,0.6435156,0.16955695,0.00017956644,,,,,,,,,,,
9,0.7018783,0.1718131,0.00020201248,,,,,,,,,,,
10,0.6842442,0.1697393,0.00022445805,,,,,,,,,,,
11,0.6293812,0.16600615,0.0002469041,,,,,,,,,,,
12,0.51983124,0.15898842,0.0002693499,,,,,,,,,,,
13,0.35028124,0.14791623,0.0002917957,,,,,,,,,,,
14,0.17417744,0.1425097,0.0003142415,,,,,,,,,,,
15,0.05055218,0.14036065,0.0003366873,,,,,,,,,,,
16,0.12528059,0.13978547,0.00035913312,,,,,,,,,,,
17,0.13352276,0.1412719,0.00038157892,,,,,,,,,,,
18,0.10279295,0.13729052,0.00040402473,,,,,,,,,,,
19,0.03199888,0.13607593,0.00042647053,,,,,,,,,,,
20,0.045106474,0.1320715,0.00044891634,,,,,,,,,,,
21,0.0657226,0.13439794,0.00047136215,,,,,,,,,,,
22,0.036832824,0.13486828,0.00049380807,,,,,,,,,,,
23,0.0202388,0.13148783,0.0005162539,,,,,,,,,,,
24,0.0233931,0.13418165,0.0005386997,,,,,,,,,,,
25,0.01879385,0.13384831,0.00056114537,,,,,,,,,,,
26,0.017772049,0.13269244,0.0005835913,,,,,,,,,,,
27,0.016481122,0.13031314,0.0006060371,,,,,,,,,,,
28,0.022301145,0.13133845,0.000628483,,,,,,,,,,,
29,0.013436477,0.13056004,0.0006509287,,,,,,,,,,,
30,0.037154276,0.13231269,0.0006733746,,,,,,,,,,,
31,0.04876833,0.13135879,0.0006958203,,,,,,,,,,,
32,0.06935129,0.13105495,0.00071826624,,,,,,,,,,,
33,0.049031995,0.13092528,0.00074071204,,,,,,,,,,,
34,0.05156593,0.13108087,0.00076315785,,,,,,,,,,,
35,0.043427784,0.13063851,0.00078560365,,,,,,,,,,,
36,0.05954472,0.12975861,0.00080804946,,,,,,,,,,,
37,0.05221889,0.12944847,0.00083049526,,,,,,,,,,,
38,0.09163708,0.13601595,0.0008529412,,,,,,,,,,,
39,0.12976317,0.13330925,0.000875387,,,,,,,,,,,
40,0.15831049,0.13773853,0.0008978328,,,,,,,,,,,
41,0.09753551,0.1343019,0.0009202785,,,,,,,,,,,
42,0.033090208,0.13199219,0.0009427244,,,,,,,,,,,
43,0.016546538,0.13333315,0.0009651702,,,,,,,,,,,
44,0.011981656,0.13417633,0.0009876161,,,,,,,,,,,
45,0.029697368,0.13051622,0.0010100618,,,,,,,,,,,
46,0.07649862,0.13464236,0.0010325077,,,,,,,,,,,
47,0.118251875,0.13229974,0.0010549534,,,,,,,,,,,
48,0.15124975,0.13229853,0.0010773994,,,,,,,,,,,
49,0.13264832,0.13017613,0.0010998452,,,,,,,,,,,
50,0.121089056,0.13206749,0.0011222909,,,,,,,,,,,
51,0.08489414,0.13177708,0.0011447368,,,,,,,,,,,
52,0.066632055,0.1331419,0.0011671825,,,,,,,,,,,
53,0.0687584,0.13074435,0.0011896284,,,,,,,,,,,
54,0.06408843,0.12997635,0.0012120743,,,,,,,,,,,
55,0.060747605,0.13063976,0.00123452,,,,,,,,,,,
56,0.066116475,0.12981182,0.0012569659,,,,,,,,,,,
57,0.021143217,0.13561581,0.0012794117,,,,,,,,,,,
58,0.021102129,0.13603051,0.0013018574,,,,,,,,,,,
59,0.016293291,0.13748638,0.0013243033,,,,,,,,,,,
60,0.016739454,0.13574144,0.0013467493,,,,,,,,,,,
61,0.028074065,0.13648373,0.001369195,,,,,,,,,,,
62,0.0803665,0.13703644,0.0013916409,,,,,,,,,,,
63,0.28640708,0.13928859,0.0014140866,,,,,,,,,,,
64,0.8392279,0.14665851,0.0014365325,,,,,,,,,,,
65,0.7726543,0.14755844,0.0014589783,,,,,,,,,,,
66,0.16136013,0.13683361,0.0014814241,,,,,,,,,,,
67,0.15922149,0.13568848,0.0015038699,,,,,,,,,,,
68,0.09105256,0.13557063,0.0015263157,,,,,,,,,,,
69,0.021796424,0.13585761,0.0015487615,,,,,,,,,,,
70,0.027557006,0.13741308,0.0015712073,,,,,,,,,,,
71,0.044895846,0.1315826,0.0015936531,,,,,,,,,,,
72,0.03848244,0.13442206,0.0016160989,,,,,,,,,,,
73,0.020479316,0.13423264,0.0016385448,,,,,,,,,,,
74,0.024815049,0.13552132,0.0016609905,,,,,,,,,,,
75,0.025062911,0.13654155,0.0016834365,,,,,,,,,,,
76,0.04701629,0.13810748,0.0017058824,,,,,,,,,,,
77,0.039037965,0.14137433,0.0017283281,,,,,,,,,,,
78,0.024584586,0.14139435,0.001750774,,,,,,,,,,,
79,0.03042724,0.13889973,0.0017732196,,,,,,,,,,,
80,0.036515087,0.13949,0.0017956656,,,,,,,,,,,
81,0.027923258,0.13858795,0.0018181114,,,,,,,,,,,
82,0.023257092,0.13913937,0.0018405571,,,,,,,,,,,
83,0.018408004,0.1397781,0.001863003,,,,,,,,,,,
84,0.016217912,0.13810891,0.0018854487,,,,,,,,,,,
85,0.01521418,0.13707957,0.0019078946,,,,,,,,,,,
86,0.047651183,0.13809663,0.0019303404,,,,,,,,,,,
87,0.07026495,0.13672566,0.0019527862,,,,,,,,,,,
88,0.108143665,0.1362887,0.001975232,,,,,,,,,,,
89,0.114509635,0.13919632,0.0019976778,,,,,,,,,,,
90,0.13771248,0.13770646,0.0020201236,,,,,,,,,,,
91,0.20819634,0.13555397,0.0020425695,,,,,,,,,,,
92,0.28242514,0.13738698,0.0020650155,,,,,,,,,,,
93,0.26998404,0.1361746,0.002087461,,,,,,,,,,,
94,0.21139622,0.1352215,0.002109907,,,,,,,,,,,
95,0.12225677,0.12981996,0.0021323527,,,,,,,,,,,
96,0.032144338,0.124083124,0.0021547987,,,,,,,,,,,
97,0.02789582,0.12698695,0.0021772445,,,,,,,,,,,
98,0.045075975,0.12482761,0.0021996903,,,,,,,,,,,
99,0.035436887,0.1255274,0.0022221361,,,,,,,,,,,
174,,,,0.1289735729073953,0.1291989847422064,83274637.0,0.131797699321546,95000000.0,142.57309317588806,1608.0402121543884,142.57309317588806,1465.4345784187317,0.0271649360656738,0.0
347,,,,0.1269038329310949,0.1278676580376916,83274637.0,0.1306500432976973,95000000.0,262.69730973243713,2362.9193935394287,262.69730973243713,2100.162392139435,0.0488393306732177,0.0
520,,,,0.1275299430572949,0.1274091099179003,83274637.0,0.1302956694181743,95000000.0,383.0198075771332,3105.182756185532,383.0198075771332,2722.076510190964,0.0700399875640869,0.0
692,,,,0.1251742151571707,0.1274070026504307,83274637.0,0.1302377338199013,95000000.0,503.0225143432617,3851.436821460724,503.0225143432617,3348.295121908188,0.0973424911499023,0.0
862,,,,0.1245070774131601,0.126604728391868,83274637.0,0.1288333360608552,95000000.0,623.8469610214233,4566.34600019455,623.8469610214233,3942.349587678909,0.1223349571228027,0.0
1036,,,,0.1245832543984149,0.1264514570925118,83274637.0,0.1289094699424342,95000000.0,744.0038113594055,5232.241796970367,744.0038113594055,4488.060587644577,0.1447250843048095,0.0
1205,,,,0.1251759101994007,0.1264059857168193,83274637.0,0.1289632658922697,95000000.0,864.5309844017029,5911.816411972046,864.5309844017029,5047.080147981644,0.1673130989074707,0.0
1381,,,,0.1251246467724723,0.1261724139862788,83274637.0,0.1285354749794408,95000000.0,984.6048350334167,6592.6331782341,984.6048350334167,5607.795182228088,0.1895391941070556,0.0
1554,,,,0.1234006648356059,0.126363708860737,83274637.0,0.1288417802220395,95000000.0,1105.2031037807465,7272.168736934662,1105.2031037807465,6166.705447435379,0.2110571861267089,0.0
1728,,,,0.123439342603556,0.1263028684058351,83274637.0,0.1287249500616776,95000000.0,1225.3817994594574,7917.410792350769,1225.3817994594574,6691.739725828171,0.2346367835998535,0.0
1902,,,,0.1269878102290743,0.1258378931164502,83274637.0,0.1282290177734375,95000000.0,1345.4205939769745,8572.60700416565,1345.4205939769745,7226.869714736938,0.2564852237701416,0.0
