global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.8796563,11.050599,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006305893184617,11.05025863647461,0.0,0.0004835649742744,11.060660362243652,0.0,3000.0,0.0007088489946909,11.042278289794922,0.0,3003.0,42.71478796005249,923.8317039012908,42.71478796005249,881.1168715953827,0.0,0.0
100,0.1253916,8.213304,0.00010706647,,,,,,,,,,,,,,,,,
200,0.25045457,7.333186,0.00021413295,,,,,,,,,,,,,,,,,
300,0.5815231,6.6072636,0.00032119942,,,,,,,,,,,,,,,,,
400,0.29608768,6.032885,0.0004282659,,,,,,,,,,,,,,,,,
500,0.7308359,5.6667266,0.00053533236,,,,,,,,,,,,,,,,,
600,0.40976897,5.268998,0.0006423987,,,,,,,,,,,,,,,,,
700,0.43741807,4.9484224,0.0007494652,,,,,,,,,,,,,,,,,
800,0.57511914,4.6565957,0.00085653167,,,,,,,,,,,,,,,,,
837,,,,0.3401136100292206,4.490954399108887,8.664972044328305,0.3225378394126892,4.672491550445557,5.213115555891361,3000.0,0.3048166930675506,4.938473224639893,3.8606327632912487,3003.0,883.4041855335236,2522.937129259109,883.4041855335236,1639.4605696201324,0.0423848628997802,0.0
900,0.61580664,4.456422,0.00096359814,,,,,,,,,,,,,,,,,
1000,0.4714861,4.1925416,0.0010706646,,,,,,,,,,,,,,,,,
1100,0.46930274,4.0102186,0.001177731,,,,,,,,,,,,,,,,,
1200,0.43519768,3.6888056,0.0012847974,,,,,,,,,,,,,,,,,
1300,0.7934558,3.7719595,0.0013918639,,,,,,,,,,,,,,,,,
1400,0.45943102,3.4536657,0.0014271949,,,,,,,,,,,,,,,,,
1500,0.41946638,3.2952595,0.0014271903,,,,,,,,,,,,,,,,,
1600,0.4749996,3.2326815,0.0014271814,,,,,,,,,,,,,,,,,
1675,,,,0.4915637373924255,3.0533711910247803,20.70221115673035,0.4915747940540313,3.084281206130981,16.623355946685557,3000.0,0.4854569733142853,3.1576735973358154,14.824569741446826,3003.0,1724.266988515854,3890.974441051483,1724.266988515854,2166.5821170806885,0.0668427944183349,0.0
1700,0.5085724,3.1562538,0.0014271686,,,,,,,,,,,,,,,,,
1800,0.4123559,3.019602,0.0014271517,,,,,,,,,,,,,,,,,
1900,0.3913014,2.9740698,0.0014271308,,,,,,,,,,,,,,,,,
2000,0.3277381,2.8999994,0.001427106,,,,,,,,,,,,,,,,,
2100,0.32357213,2.88721,0.0014270769,,,,,,,,,,,,,,,,,
2200,0.3713994,2.8843179,0.0014270439,,,,,,,,,,,,,,,,,
2300,0.32970655,2.7991855,0.0014270068,,,,,,,,,,,,,,,,,
2400,0.2663005,2.6963367,0.0014269658,,,,,,,,,,,,,,,,,
2500,0.37889495,2.6742084,0.0014269205,,,,,,,,,,,,,,,,,
2512,,,,0.5408411026000977,2.609324216842652,24.360568943439173,0.5439485907554626,2.5705604553222656,20.32858123447143,3000.0,0.5463715195655823,2.5896124839782715,18.89310196330373,3003.0,2564.822976827621,5190.21706867218,2564.822976827621,2625.2104907035828,0.0961661338806152,0.0
2600,0.2802024,2.6386817,0.0014268714,,,,,,,,,,,,,,,,,
2700,0.27096847,2.6897857,0.0014268181,,,,,,,,,,,,,,,,,
2800,0.2281511,2.6793144,0.0014267609,,,,,,,,,,,,,,,,,
2900,0.23245017,2.6037984,0.0014266997,,,,,,,,,,,,,,,,,
3000,0.23738004,2.6176946,0.0014266343,,,,,,,,,,,,,,,,,
3100,0.24292378,2.6013546,0.0014265649,,,,,,,,,,,,,,,,,
3200,0.21927534,2.5640798,0.0014264915,,,,,,,,,,,,,,,,,
3300,0.20712976,2.41012,0.0014264141,,,,,,,,,,,,,,,,,
3348,,,,0.5616905689239502,2.3930041790008545,25.90659968061172,0.5707802772521973,2.324281930923462,21.8852559410116,3000.0,0.5724710822105408,2.318373918533325,20.65427970218044,3003.0,3404.88661813736,6484.764257192612,3404.88661813736,3079.6372487545013,0.1238033771514892,0.0
3400,0.2018688,2.5379076,0.0014263326,,,,,,,,,,,,,,,,,
3500,0.20526744,2.4160511,0.0014262471,,,,,,,,,,,,,,,,,
3600,0.19152434,2.4855993,0.0014261574,,,,,,,,,,,,,,,,,
3700,0.20728512,2.4183483,0.0014260638,,,,,,,,,,,,,,,,,
3800,0.195604,2.4360251,0.0014259662,,,,,,,,,,,,,,,,,
3900,0.18742754,2.3611526,0.0014258645,,,,,,,,,,,,,,,,,
4000,0.18400653,2.4061265,0.0014257588,,,,,,,,,,,,,,,,,
4100,0.17207032,2.3057687,0.0014256489,,,,,,,,,,,,,,,,,
4185,,,,0.5708792805671692,2.2982094287872314,26.84317445590144,0.5870726704597473,2.176843643188477,23.3036048040956,3000.0,0.5894951224327087,2.1525893211364746,22.07170272457016,3003.0,4245.374937772751,7780.334065198898,4245.374937772751,3534.664646625519,0.1492483615875244,0.0
4200,0.18349934,2.4155982,0.0014255353,,,,,,,,,,,,,,,,,
4300,0.16764797,2.323015,0.0014254174,,,,,,,,,,,,,,,,,
4400,0.18240963,2.307311,0.0014252956,,,,,,,,,,,,,,,,,
4500,0.17069685,2.3068151,0.0014251698,,,,,,,,,,,,,,,,,
4600,0.16885383,2.3418438,0.0014250398,,,,,,,,,,,,,,,,,
4700,0.16623905,2.2126284,0.0014249058,,,,,,,,,,,,,,,,,
4800,0.16770859,2.3116422,0.0014247679,,,,,,,,,,,,,,,,,
4900,0.1587054,2.2728415,0.001424626,,,,,,,,,,,,,,,,,
5000,0.16012101,2.2248118,0.0014244799,,,,,,,,,,,,,,,,,
5021,,,,0.5888904333114624,2.1632869243621826,27.69836445325608,0.601381242275238,2.066727876663208,24.240914936157168,3000.0,0.6051362752914429,2.034130573272705,22.79684471954901,3003.0,5085.415605545044,9067.653063297272,5085.415605545044,3981.886192560196,0.1766998767852783,0.0
5100,0.17207289,2.262012,0.0014243298,,,,,,,,,,,,,,,,,
5200,0.16809537,2.3521352,0.0014241758,,,,,,,,,,,,,,,,,
5300,0.15315649,2.22841,0.0014240177,,,,,,,,,,,,,,,,,
5400,0.16805752,2.2414923,0.0014238555,,,,,,,,,,,,,,,,,
5500,0.17085,2.261322,0.0014236894,,,,,,,,,,,,,,,,,
5600,0.16522804,2.2488918,0.0014235192,,,,,,,,,,,,,,,,,
5700,0.14872366,2.1458528,0.001423345,,,,,,,,,,,,,,,,,
5800,0.15240625,2.1754646,0.0014231668,,,,,,,,,,,,,,,,,
5857,,,,0.5957154631614685,2.092303276062012,28.23924048386515,0.6091926693916321,1.9955995082855225,24.76378895630412,3000.0,0.6121898889541626,1.9588301181793213,23.2876602679564,3003.0,5925.612297773361,10345.543996572496,5925.612297773361,4419.526352882385,0.2020723819732666,0.0
5900,0.16260165,2.199151,0.0014229846,,,,,,,,,,,,,,,,,
6000,0.18354455,2.1950762,0.0014227984,,,,,,,,,,,,,,,,,
6100,0.15349056,2.2314813,0.0014226082,,,,,,,,,,,,,,,,,
6200,0.14971593,2.2211535,0.0014224139,,,,,,,,,,,,,,,,,
6300,0.15045129,2.210387,0.0014222155,,,,,,,,,,,,,,,,,
6400,0.14475092,2.1898634,0.0014220132,,,,,,,,,,,,,,,,,
6500,0.1411286,2.061543,0.0014218069,,,,,,,,,,,,,,,,,
6600,0.16080856,2.108731,0.0014215965,,,,,,,,,,,,,,,,,
6695,,,,0.6061558127403259,1.9959813356399536,29.56613924504747,0.6161113977432251,1.9364702701568604,25.19566538992927,3000.0,0.6200917959213257,1.8906967639923096,23.995739196941045,3003.0,6766.193650722504,11614.505274534224,6766.193650722504,4847.8503313064575,0.229964017868042,0.0
6700,0.17718263,2.1175632,0.0014213821,,,,,,,,,,,,,,,,,
6800,0.16484405,2.1306598,0.0014211639,,,,,,,,,,,,,,,,,
6900,0.13970487,2.125617,0.0014209416,,,,,,,,,,,,,,,,,
7000,0.14894636,2.1986794,0.001420715,,,,,,,,,,,,,,,,,
7100,0.16744696,2.2364478,0.0014204847,,,,,,,,,,,,,,,,,
7200,0.15165198,2.0722768,0.0014202504,,,,,,,,,,,,,,,,,
7300,0.18101951,2.0647473,0.001420012,,,,,,,,,,,,,,,,,
7400,0.14620699,2.0971804,0.0014197696,,,,,,,,,,,,,,,,,
7500,0.1518811,2.0988755,0.0014195233,,,,,,,,,,,,,,,,,
7532,,,,0.6100521683692932,1.97284197807312,29.47339622741462,0.6216661930084229,1.8837202787399288,25.59385046302189,3000.0,0.6288653016090393,1.835399150848389,24.66661519623257,3003.0,7606.298952817917,12892.95900464058,7606.298952817917,5286.14279294014,0.256833553314209,0.0
7600,0.15993552,2.200231,0.0014192727,,,,,,,,,,,,,,,,,
7700,0.15196574,2.073586,0.0014190184,,,,,,,,,,,,,,,,,
7800,0.14305355,2.0372488,0.0014187599,,,,,,,,,,,,,,,,,
7900,0.16936468,2.1322122,0.0014184976,,,,,,,,,,,,,,,,,
8000,0.14492358,2.1050832,0.0014182314,,,,,,,,,,,,,,,,,
8100,0.14622687,2.0709252,0.001417961,,,,,,,,,,,,,,,,,
8200,0.15191555,2.1608877,0.0014176867,,,,,,,,,,,,,,,,,
8300,0.16832496,2.072715,0.0014174082,,,,,,,,,,,,,,,,,
8370,,,,0.6108435988426208,1.968522548675537,29.25208222006128,0.6261050701141357,1.8482508659362795,25.52485601314041,3000.0,0.6339085698127747,1.800580382347107,24.853002213230752,3003.0,8447.199670553207,14188.938696861269,8447.199670553207,5741.16402721405,0.2862052917480469,0.0
8400,0.15043478,2.0003786,0.001417126,,,,,,,,,,,,,,,,,
8500,0.16234641,2.1462166,0.0014168397,,,,,,,,,,,,,,,,,
8600,0.16918308,2.0770092,0.0014165494,,,,,,,,,,,,,,,,,
8700,0.15525372,2.0985084,0.001416255,,,,,,,,,,,,,,,,,
8800,0.19126745,2.0138774,0.0014159568,,,,,,,,,,,,,,,,,
