global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.3991516,0.7691567,0.0,,,,,,,,,,,,,,,,,
1,,,,0.5037870407104492,0.7590689063072205,0.0221532787583748,0.4978493154048919,0.7628282308578491,0.0261713448562943,43793.0,0.49937304854393,0.7619324922561646,0.0268275300193541,43793.0,21.19520211219788,328.8044295310974,21.19520211219788,307.6091773509979,0.0,0.0
100,0.23031001,0.21693818,0.0001783995,,,,,,,,,,,,,,,,,
200,0.02652814,0.07416439,0.000356799,,,,,,,,,,,,,,,,,
300,0.013002792,0.06512041,0.00053519843,,,,,,,,,,,,,,,,,
400,0.0075085456,0.051973738,0.0007135979,,,,,,,,,,,,,,,,,
500,0.010059577,0.057737473,0.0008919974,,,,,,,,,,,,,,,,,
559,,,,0.986686944961548,0.0555852390825748,0.0281441716309313,0.9841179251670836,0.0653357952833175,0.0312758819304257,43793.0,0.983142077922821,0.0687724947929382,0.0313798482928862,43793.0,261.5286605358124,686.432669878006,261.5286605358124,424.856157541275,0.0327897071838378,0.0
600,0.012757115,0.053904787,0.0010703969,,,,,,,,,,,,,,,,,
700,0.009696026,0.05431152,0.0012487964,,,,,,,,,,,,,,,,,
800,0.013114422,0.0527599,0.0014271958,,,,,,,,,,,,,,,,,
900,0.011891259,0.05044789,0.0014271903,,,,,,,,,,,,,,,,,
1000,0.012033715,0.049198974,0.0014271734,,,,,,,,,,,,,,,,,
1100,0.032232247,0.043667387,0.0014271453,,,,,,,,,,,,,,,,,
1112,,,,0.9868596196174622,0.0500765033066272,0.062570945534772,0.9842677116394044,0.0598899684846401,0.0648960381726542,43793.0,0.9832688570022584,0.0631980746984481,0.0667480490768738,43793.0,501.61575841903687,1049.6953082084656,501.61575841903687,547.9906213283539,0.0591375827789306,0.0
1200,0.017495481,0.05280685,0.001427106,,,,,,,,,,,,,,,,,
1300,0.024730576,0.050331745,0.0014270555,,,,,,,,,,,,,,,,,
1400,0.022511424,0.05369109,0.0014269936,,,,,,,,,,,,,,,,,
1500,0.018011136,0.05106753,0.0014269206,,,,,,,,,,,,,,,,,
1600,0.01509443,0.04694539,0.0014268365,,,,,,,,,,,,,,,,,
1662,,,,0.987385392189026,0.046613335609436,0.0973443361981136,0.9845969676971436,0.0565307475626468,0.1001879119666498,43793.0,0.9836361408233644,0.0597229823470115,0.0993755041882566,43793.0,741.8506305217743,1413.0729234218595,741.8506305217743,671.0930123329163,0.0848979949951171,0.0
1700,0.014080587,0.05143235,0.0014267411,,,,,,,,,,,,,,,,,
1800,0.017489228,0.045758866,0.0014266346,,,,,,,,,,,,,,,,,
1900,0.014926801,0.042496257,0.0014265167,,,,,,,,,,,,,,,,,
2000,0.033277787,0.047295816,0.0014263875,,,,,,,,,,,,,,,,,
2100,0.01960615,0.048796456,0.0014262473,,,,,,,,,,,,,,,,,
2200,0.022053404,0.04503488,0.0014260957,,,,,,,,,,,,,,,,,
2215,,,,0.9875972867012024,0.0448530316352844,0.1200410096575758,0.984834849834442,0.0543451383709907,0.1215596564240499,43793.0,0.9837965965270996,0.0575239323079586,0.1197456263560884,43793.0,982.2551453113556,1778.8573598861694,982.2551453113556,796.4308731555939,0.1113836765289306,0.0
2300,0.015815346,0.04468624,0.0014259331,,,,,,,,,,,,,,,,,
2400,0.027919028,0.03885906,0.0014257593,,,,,,,,,,,,,,,,,
2500,0.022083256,0.047883764,0.0014255741,,,,,,,,,,,,,,,,,
2600,0.024863489,0.0471862,0.0014253776,,,,,,,,,,,,,,,,,
