global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,15.835815,1.3559417,0.0,,,,,,,,,,,
1,,,,1.3512245084879533,1.3460320010911606,83274637.0,1.34887229375,95000000.0,22.243794441223145,867.4533226490021,22.243794441223145,845.2094836235046,0.0,0.0
1,15.864915,1.3563386,1.34641305e-05,,,,,,,,,,,
2,14.802631,1.2379562,2.6928261e-05,,,,,,,,,,,
3,12.863286,1.0507357,4.039239e-05,,,,,,,,,,,
4,10.484059,0.83682156,5.3856405e-05,,,,,,,,,,,
5,8.098362,0.6283621,6.7320536e-05,,,,,,,,,,,
6,5.6505637,0.45606902,8.0784666e-05,,,,,,,,,,,
7,3.7736092,0.3294857,9.42488e-05,,,,,,,,,,,
8,2.3003762,0.25013262,0.00010771293,,,,,,,,,,,
9,1.196891,0.20258616,0.00012117706,,,,,,,,,,,
10,0.3697921,0.18038397,0.00013464107,,,,,,,,,,,
11,0.3826696,0.18070322,0.0001481052,,,,,,,,,,,
12,0.7883622,0.19070165,0.00016156933,,,,,,,,,,,
13,1.1357721,0.21411572,0.00017503346,,,,,,,,,,,
14,1.4447688,0.24236956,0.0001884976,,,,,,,,,,,
15,1.6603134,0.26659697,0.00020196161,,,,,,,,,,,
16,1.8307412,0.2889919,0.00021542574,,,,,,,,,,,
17,1.9318771,0.30347377,0.00022888999,,,,,,,,,,,
18,1.9475302,0.30609095,0.000242354,,,,,,,,,,,
19,2.323641,0.3564704,0.00025581813,,,,,,,,,,,
20,2.2379327,0.3417288,0.00026928214,,,,,,,,,,,
21,2.1817706,0.3323346,0.0002827464,,,,,,,,,,,
22,1.980017,0.3007129,0.00029621052,,,,,,,,,,,
23,1.8139172,0.27730706,0.00030967465,,,,,,,,,,,
24,1.6169671,0.25220293,0.00032313867,,,,,,,,,,,
25,1.3530121,0.22413766,0.0003366028,,,,,,,,,,,
26,1.0680956,0.20287134,0.00035006693,,,,,,,,,,,
27,0.6260376,0.17946637,0.00036353106,,,,,,,,,,,
28,0.18374714,0.16938843,0.0003769952,,,,,,,,,,,
29,0.3845862,0.17078374,0.0003904592,,,,,,,,,,,
30,0.7447265,0.17332618,0.00040392333,,,,,,,,,,,
31,0.8748253,0.17532702,0.00041738746,,,,,,,,,,,
32,0.8047148,0.17300081,0.0004308516,,,,,,,,,,,
33,0.60246414,0.16737224,0.00044431572,,,,,,,,,,,
34,0.33541805,0.1595614,0.0004577798,,,,,,,,,,,
35,0.072738834,0.15585913,0.00047124393,,,,,,,,,,,
36,0.19854967,0.15427072,0.000484708,,,,,,,,,,,
