global_step,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,10.723620414733888,7.143367383384528e-05,,,,,,,,,,,,,,
1,,,0.000797193877551,707.2218590561224,0.0012,708.63248,50000.0,0.001,804.40825,10000.0,114.53996467590332,324.4165937900543,114.53996467590332,209.1375641822815,0.0,0.0
1,10.765399932861328,0.0001428673476676,,,,,,,,,,,,,,
2,10.807466506958008,0.0002143010215015,,,,,,,,,,,,,,
3,10.6631441116333,0.0002857346953353,,,,,,,,,,,,,,
4,10.739279747009276,0.0003571683691692,,,,,,,,,,,,,,
5,10.737585067749023,0.000428602043003,,,,,,,,,,,,,,
6,10.82772445678711,0.0005000357168369,,,,,,,,,,,,,,
7,10.75514793395996,0.0005714693906707,,,,,,,,,,,,,,
8,10.93295669555664,0.0006429030645046,,,,,,,,,,,,,,
9,10.750672340393066,0.0007143367383384,,,,,,,,,,,,,,
10,10.842103958129885,0.0007857704121722,,,,,,,,,,,,,,
11,10.63363265991211,0.0008572040860061,,,,,,,,,,,,,,
12,10.632548332214355,0.0009286377598399,,,,,,,,,,,,,,
13,10.663567543029783,0.0010000714336738,,,,,,,,,,,,,,
14,10.72021484375,0.0010715051075076,,,,,,,,,,,,,,
15,10.772945404052734,0.0011429387813415,,,,,,,,,,,,,,
16,10.789691925048828,0.0012143724551753,,,,,,,,,,,,,,
17,10.843085289001465,0.0012858061290092,,,,,,,,,,,,,,
18,10.919971466064451,0.001357239802843,,,,,,,,,,,,,,
19,10.747401237487791,0.0014286734766769,,,,,,,,,,,,,,
20,10.752240180969238,0.0015001071505107,,,,,,,,,,,,,,
21,10.745497703552246,0.0015715408243445,,,,,,,,,,,,,,
22,10.723864555358888,0.0016429744981784,,,,,,,,,,,,,,
23,10.707013130187988,0.0017144081720122,,,,,,,,,,,,,,
24,10.744647026062012,0.0017858418458461,,,,,,,,,,,,,,
25,10.826359748840332,0.0018572755196799,,,,,,,,,,,,,,
26,10.83686065673828,0.0019287091935138,,,,,,,,,,,,,,
27,10.633478164672852,0.0020001428673476,,,,,,,,,,,,,,
28,10.62757968902588,0.0020715765411815,,,,,,,,,,,,,,
29,10.746123313903809,0.0021430102150153,,,,,,,,,,,,,,
30,10.808793067932127,0.0022144438888492,,,,,,,,,,,,,,
31,10.711915969848633,0.002285877562683,,,,,,,,,,,,,,
32,10.7131929397583,0.0023573112365168,,,,,,,,,,,,,,
33,10.760737419128418,0.0024287449103507,,,,,,,,,,,,,,
34,10.739299774169922,0.0025001785841845,,,,,,,,,,,,,,
35,10.819503784179688,0.0025716122580184,,,,,,,,,,,,,,
36,10.725746154785156,0.0026430459318522,,,,,,,,,,,,,,
37,10.778406143188477,0.0027144796056861,,,,,,,,,,,,,,
38,10.727523803710938,0.0027859132795199,,,,,,,,,,,,,,
39,10.806952476501465,0.0028573469533538,,,,,,,,,,,,,,
40,10.857738494873049,0.0029287806271876,,,,,,,,,,,,,,
41,10.580292701721191,0.0030002143010215,,,,,,,,,,,,,,
42,10.787474632263184,0.0030716479748553,,,,,,,,,,,,,,
43,10.800286293029783,0.0031430816486891,,,,,,,,,,,,,,
44,10.775742530822754,0.003214515322523,,,,,,,,,,,,,,
45,10.574228286743164,0.0032859489963568,,,,,,,,,,,,,,
46,10.955257415771484,0.0033573826701907,,,,,,,,,,,,,,
47,11.003318786621094,0.0034288163440245,,,,,,,,,,,,,,
48,10.653727531433104,0.0035002500178584,,,,,,,,,,,,,,
49,10.782155990600586,0.0035716836916922,,,,,,,,,,,,,,
50,10.653328895568848,0.0036431173655261,,,,,,,,,,,,,,
51,10.75583267211914,0.0037145510393599,,,,,,,,,,,,,,
52,10.812700271606444,0.0037859847131937,,,,,,,,,,,,,,
53,10.702293395996094,0.0038574183870276,,,,,,,,,,,,,,
54,10.622331619262695,0.0039288520608614,,,,,,,,,,,,,,
55,10.802604675292969,0.0040002857346953,,,,,,,,,,,,,,
56,10.74488639831543,0.0040717194085291,,,,,,,,,,,,,,
57,10.812929153442385,0.004143153082363,,,,,,,,,,,,,,
58,10.62046241760254,0.0042145867561968,,,,,,,,,,,,,,
59,10.853373527526855,0.0042860204300307,,,,,,,,,,,,,,
60,10.840099334716797,0.0043574541038645,,,,,,,,,,,,,,
61,10.769641876220703,0.0044288877776984,,,,,,,,,,,,,,
62,10.77425765991211,0.0045003214515322,,,,,,,,,,,,,,
63,10.823538780212402,0.004571755125366,,,,,,,,,,,,,,
64,10.807037353515623,0.0046431887991999,,,,,,,,,,,,,,
65,10.67925262451172,0.0047146224730337,,,,,,,,,,,,,,
66,10.884380340576172,0.0047860561468676,,,,,,,,,,,,,,
67,10.770102500915527,0.0048574898207014,,,,,,,,,,,,,,
68,10.827683448791504,0.0049289234945353,,,,,,,,,,,,,,
69,10.717723846435549,0.0050003571683691,,,,,,,,,,,,,,
70,10.796884536743164,0.005071790842203,,,,,,,,,,,,,,
71,10.821063995361328,0.0051432245160368,,,,,,,,,,,,,,
72,10.890817642211914,0.0052146581898707,,,,,,,,,,,,,,
73,10.853326797485352,0.0052860918637045,,,,,,,,,,,,,,
74,10.80471420288086,0.0053575255375383,,,,,,,,,,,,,,
75,10.655648231506348,0.0054289592113722,,,,,,,,,,,,,,
76,10.737573623657228,0.005500392885206,,,,,,,,,,,,,,
77,10.821122169494627,0.0055718265590399,,,,,,,,,,,,,,
78,10.63050365447998,0.0056432602328737,,,,,,,,,,,,,,
79,10.78473663330078,0.0057146939067076,,,,,,,,,,,,,,
80,10.754141807556152,0.0057861275805414,,,,,,,,,,,,,,
81,10.759024620056152,0.0058575612543753,,,,,,,,,,,,,,
82,10.43382167816162,0.0059289949282091,,,,,,,,,,,,,,
83,10.614335060119627,0.006000428602043,,,,,,,,,,,,,,
84,10.67595672607422,0.0060718622758768,,,,,,,,,,,,,,
85,10.810089111328123,0.0061432959497106,,,,,,,,,,,,,,
86,10.813840866088867,0.0062147296235445,,,,,,,,,,,,,,
87,10.785256385803224,0.0062861632973783,,,,,,,,,,,,,,
88,10.633872985839844,0.0063575969712122,,,,,,,,,,,,,,
89,10.835467338562012,0.006429030645046,,,,,,,,,,,,,,
90,10.79132080078125,0.0065004643188799,,,,,,,,,,,,,,
91,10.641241073608398,0.0065718979927137,,,,,,,,,,,,,,
92,10.641831398010254,0.0066433316665476,,,,,,,,,,,,,,
93,10.875307083129885,0.0067147653403814,,,,,,,,,,,,,,
94,10.733914375305176,0.0067861990142153,,,,,,,,,,,,,,
95,10.747438430786133,0.0068576326880491,,,,,,,,,,,,,,
96,10.67521858215332,0.0069290663618829,,,,,,,,,,,,,,
97,10.768881797790527,0.0070005000357168,,,,,,,,,,,,,,
98,10.832181930541992,0.0070719337095506,,,,,,,,,,,,,,
99,10.764604568481444,0.0071433673833845,,,,,,,,,,,,,,
100,10.742384910583496,0.0072148010572183,,,,,,,,,,,,,,
500,7.165306091308594,0.0357882705907564,,,,,,,,,,,,,,
688,,,0.0017936862244897,6.966426304408482,0.00168,6.984855,50000.0,0.0011,7.2795125,10000.0,624.0379874706268,923.457239627838,624.0379874706268,297.05888628959656,0.0309770107269287,0.0
1000,6.942590713500977,0.0715051075076791,,,,,,,,,,,,,,
1375,,,0.0034080038265306,6.824918785873725,0.00368,6.83385375,50000.0,0.0028,7.00053359375,10000.0,1133.776249885559,1525.4848928451538,1133.776249885559,387.7569601535797,0.055086612701416,0.0
1500,6.840762615203857,0.1072219444246017,,,,,,,,,,,,,,
2000,6.756593704223633,0.1429387813415244,,,,,,,,,,,,,,
2065,,,0.0084701849489795,6.6648260622608415,0.00802,6.6799,50000.0,0.0067,6.81550078125,10000.0,1643.541871547699,2127.9619748592377,1643.541871547699,478.87349104881287,0.0809807777404785,0.0
2500,6.623438835144043,0.178655618258447,,,,,,,,,,,,,,
2752,,,0.0205676020408163,6.324393136160714,0.0206,6.348934375,50000.0,0.0149,6.50594921875,10000.0,2152.641151666641,2727.021575212478,2152.641151666641,567.1577026844025,0.1058804988861084,0.0
3000,6.479965686798096,0.2143724551753696,,,,,,,,,,,,,,
3442,,,0.0353555484693877,5.983642578125,0.03402,6.02329125,50000.0,0.0215,6.244933203125,10000.0,2662.244385242462,3328.740351676941,2662.244385242462,657.6227090358734,0.132206916809082,0.0
3500,6.331255912780762,0.2500892920922923,,,,,,,,,,,,,,
4000,6.212334632873535,0.2858061290092149,,,,,,,,,,,,,,
4130,,,0.0541693239795918,5.663600999481824,0.05146,5.709271875,50000.0,0.0337,6.003873828125,10000.0,3171.714957714081,3931.384142398834,3171.714957714081,749.2078053951263,0.1602241992950439,0.0
4500,5.995855331420898,0.3215229659261376,,,,,,,,,,,,,,
4820,,,0.0792610012755102,5.3613181600765305,0.0761,5.415216875,50000.0,0.0506,5.746646875,10000.0,3681.300101041794,4534.011827945709,3681.300101041794,840.6388127803802,0.185086965560913,0.0
5000,5.9529523849487305,0.3572398028430602,,,,,,,,,,,,,,
5500,5.82025957107544,0.3929566397599828,,,,,,,,,,,,,,
5508,,,0.104312818877551,5.095780975964605,0.09826,5.16913125,50000.0,0.0649,5.547209765625,10000.0,4190.445843696594,5136.2047872543335,4190.445843696594,932.0555090904236,0.2152235507965088,0.0
6000,5.728092193603516,0.4286734766769055,,,,,,,,,,,,,,
6197,,,0.1304807079081632,4.846814836774554,0.11968,4.935013125,50000.0,0.0819,5.36498515625,10000.0,4699.567980527878,5746.778929948807,4699.567980527878,1031.891229391098,0.241283893585205,0.0
6500,5.591095924377441,0.4643903135938281,,,,,,,,,,,,,,
6885,,,0.1608139349489795,4.601862070511799,0.14802,4.6989403125,50000.0,0.101,5.171170703125,10000.0,5209.127228021622,6349.709921598434,5209.127228021622,1123.619342327118,0.2730872631072998,0.0
7000,5.498222827911377,0.5001071505107507,,,,,,,,,,,,,,
7500,5.398336410522461,0.5358239874276735,,,,,,,,,,,,,,
7572,,,0.1883171237244898,4.378535368004624,0.1737,4.484471875,50000.0,0.1152,4.98040546875,10000.0,5718.379487276077,6952.261852264404,5718.379487276077,1215.283936738968,0.2987728118896484,0.0
8000,5.239173412322998,0.5715408243445961,,,,,,,,,,,,,,
8262,,,0.2174545599489795,4.1637221355827485,0.19876,4.285151875,50000.0,0.132,4.8153078125,10000.0,6227.883926868439,7555.904723405838,6227.883926868439,1307.8118579387665,0.3257179260253906,0.0
8500,5.17941427230835,0.6072576612615187,,,,,,,,,,,,,,
8950,,,0.2405333227040816,4.01574520188935,0.21818,4.149076875,50000.0,0.1482,4.711508203125,10000.0,6737.528823852539,8159.004932880402,6737.528823852539,1399.610011100769,0.3519759178161621,0.0
9000,5.1038336753845215,0.6429744981784413,,,,,,,,,,,,,,
9500,4.9889116287231445,0.678691335095364,,,,,,,,,,,,,,
9640,,,0.2699497767857143,3.8341217041015625,0.24384,3.977298125,50000.0,0.1668,4.5569140625,10000.0,7246.805428028107,8761.37021279335,7246.805428028107,1491.0867273807526,0.3777618408203125,0.0
10000,4.9520182609558105,0.7144081720122866,,,,,,,,,,,,,,
10328,,,0.2981704400510204,3.646865533322704,0.27014,3.80169125,50000.0,0.1857,4.40512734375,10000.0,7756.364563465118,9364.322265625,7756.364563465118,1582.8502068519592,0.4040319919586181,0.0
10500,4.862082958221436,0.7501250089292092,,,,,,,,,,,,,,
11000,4.724255084991455,0.7858418458461318,,,,,,,,,,,,,,
11018,,,0.3269889987244898,3.4481652707469705,0.29452,3.6176371875,50000.0,0.2061,4.25138046875,10000.0,8265.665509223938,9966.757558584211,8265.665509223938,1674.3656222820282,0.4289970397949219,0.0
11500,4.543235301971436,0.8215586827630545,,,,,,,,,,,,,,
11707,,,0.3409598214285714,3.3661044373804208,0.30616,3.5418534375,50000.0,0.2134,4.199869140625,10000.0,8775.523017644882,10569.689205408096,8775.523017644882,1765.835241317749,0.457038402557373,0.0
12000,4.53862190246582,0.8572755196799772,,,,,,,,,,,,,,
12397,,,0.3715919961734694,3.188979791135204,0.33038,3.375760625,50000.0,0.2336,4.04450859375,10000.0,9285.175268173218,11179.811624526978,9285.175268173218,1864.656724691391,0.4822216033935547,0.0
12500,4.64018440246582,0.8929923565968998,,,,,,,,,,,,,,
13000,4.561270713806152,0.9287091935138224,,,,,,,,,,,,,,
13085,,,0.3938735650510204,3.067506128427933,0.35116,3.259431875,50000.0,0.2492,3.9387984375,10000.0,9794.827178001404,11782.468013048172,9794.827178001404,1956.04117012024,0.5119478702545166,0.0
13500,4.384432792663574,0.964426030430745,,,,,,,,,,,,,,
13773,,,0.40625,2.982473256636639,0.36352,3.183174375,50000.0,0.2553,3.88080546875,10000.0,10304.62392950058,12387.562222003937,10304.62392950058,2049.73668050766,0.5404460430145264,0.0
14000,4.384125232696533,1.0,,,,,,,,,,,,,,
14463,,,0.4108737244897959,2.94272940499442,0.3694,3.1458109375,50000.0,0.2617,3.848126171875,10000.0,10814.054819345474,12989.86619257927,10814.054819345474,2141.034932613373,0.5695333480834961,0.0
14500,4.351738452911377,1.0,,,,,,,,,,,,,,
15000,4.266409397125244,1.0,,,,,,,,,,,,,,
15151,,,0.450015943877551,2.724564844248246,0.40158,2.9417215625,50000.0,0.2928,3.647989453125,10000.0,11323.899895191193,13593.95140504837,11323.899895191193,2233.6013436317444,0.5966506004333496,0.0
15500,4.13567590713501,1.0,,,,,,,,,,,,,,
15840,,,0.458984375,2.674560546875,0.41196,2.9003346875,50000.0,0.2981,3.6116984375,10000.0,11833.23114991188,14197.532057762146,11833.23114991188,2326.2385466098785,0.624798059463501,0.0
16000,4.1287760734558105,1.0,,,,,,,,,,,,,,
16500,4.1787285804748535,1.0,,,,,,,,,,,,,,
16528,,,0.4730947066326531,2.599360874720982,0.42514,2.8271275,50000.0,0.3098,3.533178125,10000.0,12342.950083255768,14800.647990226746,12342.950083255768,2418.002500295639,0.6499757766723633,0.0
17000,4.160763740539551,1.0,,,,,,,,,,,,,,
17218,,,0.4967912946428571,2.441586864237882,0.4474,2.68726625,50000.0,0.3281,3.408129296875,10000.0,12852.322871923448,15403.26376223564,12852.322871923448,2509.565622329712,0.6758713722229004,0.0
17500,4.090675354003906,1.0,,,,,,,,,,,,,,
17906,,,0.5015744579081632,2.4273286157724807,0.45018,2.67054125,50000.0,0.3315,3.3820578125,10000.0,13361.577743530272,16005.660948753355,13361.577743530272,2601.151113510132,0.7030289173126221,0.0
18000,4.1070942878723145,1.0,,,,,,,,,,,,,,
18500,4.003802299499512,1.0,,,,,,,,,,,,,,
18597,,,0.5169802295918368,2.3583637159697863,0.46134,2.610093125,50000.0,0.3406,3.328830078125,10000.0,13871.163675785065,16614.695142269135,13871.163675785065,2699.020064353943,0.7313845157623291,0.0
19000,3.9290051460266113,1.0,,,,,,,,,,,,,,
19286,,,0.5336415816326531,2.265404837472098,0.47718,2.5303409375,50000.0,0.3549,3.244617578125,10000.0,14380.889628887177,17218.908224344254,14380.889628887177,2791.826875448227,0.7617430686950684,0.0
19500,3.906400680541992,1.0,,,,,,,,,,,,,,
19975,,,0.5335020727040817,2.2761926456373565,0.47922,2.5393409375,50000.0,0.3531,3.258358984375,10000.0,14890.062242746351,17828.373535871506,14890.062242746351,2890.47105550766,0.7889304161071777,0.0
20000,3.973678827285767,1.0,,,,,,,,,,,,,,
20500,3.929686307907105,1.0,,,,,,,,,,,,,,
20663,,,0.5481106505102041,2.1652136043626435,0.49286,2.43732984375,50000.0,0.3651,3.1633078125,10000.0,15399.28304195404,18430.86799621582,15399.28304195404,2982.1140990257263,0.8236386775970459,0.0
21000,3.79646635055542,1.0,,,,,,,,,,,,,,
21351,,,0.5649115114795918,2.113569609972896,0.50638,2.3936584375,50000.0,0.3739,3.1252298828125,10000.0,15908.999324321749,19034.67075538636,15908.999324321749,3074.560746192932,0.8512570858001709,0.0
21500,3.840662717819214,1.0,,,,,,,,,,,,,,
22000,3.870605945587158,1.0,,,,,,,,,,,,,,
22041,,,0.5698740433673469,2.0781193947305483,0.51006,2.36625,50000.0,0.3824,3.0899306640625,10000.0,16418.40050148964,19637.67625570297,16418.40050148964,3166.570107698441,0.8815665245056152,0.0
22500,3.808190107345581,1.0,,,,,,,,,,,,,,
