global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.7125999,0.7379374,,,,,,,,,,,,,,,,,
1,,,0.7371789813041687,0.5694186091423035,0.0197657817528183,0.7341197729110718,0.5678226947784424,0.0235048209463321,43793.0,0.7311259508132935,0.5691705346107483,0.025661356544913,43793.0,32.82447576522827,335.5248234272003,32.82447576522827,302.7003047466278,0.0,0.0
100,0.015353625,0.06603571,,,,,,,,,,,,,,,,,
200,0.008149729,0.05730718,,,,,,,,,,,,,,,,,
300,0.0087686265,0.058119673,,,,,,,,,,,,,,,,,
400,0.008012829,0.052672178,,,,,,,,,,,,,,,,,
500,0.010350069,0.059996698,,,,,,,,,,,,,,,,,
600,0.008308648,0.05445746,,,,,,,,,,,,,,,,,
700,0.010503581,0.060622875,,,,,,,,,,,,,,,,,
751,,,0.986744463443756,0.0552859865128994,0.0315723545471764,0.9841179251670836,0.0651400163769722,0.0308223835781504,43793.0,0.983142077922821,0.0685313045978546,0.0324386990884875,43793.0,272.9890956878662,690.2431814670563,272.9890956878662,417.1995224952698,0.0307533740997314,0.0
800,0.010086776,0.05019826,,,,,,,,,,,,,,,,,
900,0.008050739,0.05574039,,,,,,,,,,,,,,,,,
1000,0.008372704,0.053386103,,,,,,,,,,,,,,,,,
1100,0.010726335,0.060133684,,,,,,,,,,,,,,,,,
1200,0.007923637,0.061054666,,,,,,,,,,,,,,,,,
1300,0.008298539,0.05920565,,,,,,,,,,,,,,,,,
1400,0.008202626,0.053459957,,,,,,,,,,,,,,,,,
1500,,,0.9866310954093932,0.055664524435997,0.0312448780435174,0.9841179251670836,0.0650226324796676,0.0305537129813142,43793.0,0.983142077922821,0.068395659327507,0.0321022685293327,43793.0,512.9532577991486,1049.1891601085665,512.9532577991486,536.1298894882202,0.0587661266326904,0.0
1500,0.00808169,0.054327525,,,,,,,,,,,,,,,,,
1600,0.009688176,0.049231596,,,,,,,,,,,,,,,,,
1700,0.010011774,0.049933467,,,,,,,,,,,,,,,,,
1800,0.0077412385,0.053996366,,,,,,,,,,,,,,,,,
1900,0.00791961,0.05890808,,,,,,,,,,,,,,,,,
2000,0.009663017,0.05366826,,,,,,,,,,,,,,,,,
2100,0.008826437,0.062268715,,,,,,,,,,,,,,,,,
2200,0.0091407625,0.05944634,,,,,,,,,,,,,,,,,
