global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.1568224,0.7758958,0.0,,,,,,,,,,,,,,,,,
1,,,,0.517145574092865,0.7625036835670471,0.0209232197280761,0.5141632556915283,0.7649096846580505,0.025320221444361,43793.0,0.5141169428825378,0.7654550671577454,0.0271137795515689,43793.0,18.934621334075928,332.1683316230774,18.934621334075928,313.2336621284485,0.0,0.0
1,2.140173,0.7744857,0.00024354458,,,,,,,,,,,,,,,,,
2,2.1310997,0.77031577,0.00048720837,,,,,,,,,,,,,,,,,
3,2.0762665,0.7630372,0.00073075294,,,,,,,,,,,,,,,,,
4,1.9584348,0.7466695,0.00097441673,,,,,,,,,,,,,,,,,
5,1.7861534,0.7286026,0.0012180805,,,,,,,,,,,,,,,,,
6,1.577054,0.702598,0.0014616251,,,,,,,,,,,,,,,,,
7,1.3607807,0.6746951,0.0017051697,,,,,,,,,,,,,,,,,
8,1.2005367,0.6490222,0.0019487143,,,,,,,,,,,,,,,,,
9,1.0774434,0.6223945,0.002192378,,,,,,,,,,,,,,,,,
10,0.9600699,0.6008746,0.0024360418,,,,,,,,,,,,,,,,,
11,0.88809955,0.5797397,0.0026795864,,,,,,,,,,,,,,,,,
12,0.81152666,0.5617656,0.0029232502,,,,,,,,,,,,,,,,,
13,0.74611723,0.54328704,0.0031667948,,,,,,,,,,,,,,,,,
14,0.69252944,0.5278364,0.0034103394,,,,,,,,,,,,,,,,,
15,0.6559798,0.51029736,0.0036540031,,,,,,,,,,,,,,,,,
16,0.61312926,0.49474752,0.0038975477,,,,,,,,,,,,,,,,,
17,0.58395886,0.4778255,0.0041412115,,,,,,,,,,,,,,,,,
18,0.5504459,0.4612304,0.0043848753,,,,,,,,,,,,,,,,,
19,0.520664,0.44840944,0.00462842,,,,,,,,,,,,,,,,,
20,0.49864826,0.4295749,0.0048719645,,,,,,,,,,,,,,,,,
21,0.474974,0.41641763,0.005115509,,,,,,,,,,,,,,,,,
22,0.4543246,0.398899,0.005359173,,,,,,,,,,,,,,,,,
23,0.4351263,0.38232616,0.0056027174,,,,,,,,,,,,,,,,,
24,0.4166228,0.36607262,0.005846381,,,,,,,,,,,,,,,,,
25,0.3948125,0.34967786,0.006090045,,,,,,,,,,,,,,,,,
26,0.38153404,0.33029786,0.0063335896,,,,,,,,,,,,,,,,,
27,0.3617914,0.3165906,0.006577134,,,,,,,,,,,,,,,,,
28,0.34430367,0.30539736,0.006820798,,,,,,,,,,,,,,,,,
29,0.32821056,0.2885493,0.0070643425,,,,,,,,,,,,,,,,,
30,0.31245333,0.27214482,0.0073080063,,,,,,,,,,,,,,,,,
31,0.29801896,0.25466293,0.00755167,,,,,,,,,,,,,,,,,
32,0.2808334,0.24507041,0.0077952147,,,,,,,,,,,,,,,,,
33,0.2649134,0.23004219,0.008038759,,,,,,,,,,,,,,,,,
34,0.2509603,0.21665338,0.008282304,,,,,,,,,,,,,,,,,
35,0.2390601,0.20233557,0.008525968,,,,,,,,,,,,,,,,,
36,0.2215487,0.19583634,0.008769512,,,,,,,,,,,,,,,,,
37,0.20422776,0.18285257,0.009013176,,,,,,,,,,,,,,,,,
38,0.18900786,0.1684809,0.00925684,,,,,,,,,,,,,,,,,
39,0.1764379,0.15985784,0.009500384,,,,,,,,,,,,,,,,,
40,0.1668568,0.15134853,0.009743929,,,,,,,,,,,,,,,,,
41,0.15059002,0.14282355,0.009987593,,,,,,,,,,,,,,,,,
42,0.14180797,0.13357694,0.010231137,,,,,,,,,,,,,,,,,
43,0.13115638,0.12519525,0.010474801,,,,,,,,,,,,,,,,,
44,0.120289385,0.12226926,0.010718346,,,,,,,,,,,,,,,,,
45,0.1103648,0.11029238,0.010962009,,,,,,,,,,,,,,,,,
46,0.09759461,0.107182175,0.011205554,,,,,,,,,,,,,,,,,
47,0.09320837,0.1012908,0.011449099,,,,,,,,,,,,,,,,,
48,0.08615009,0.09897819,0.011692762,,,,,,,,,,,,,,,,,
