accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
135.20996022224426,0.0,111.01881766319276,1,0,111.01881766319276,0.0029,6.8760140625,10000.0,246.9797556400299,0.00361328125,6.872666625976563,0.0035,6.873055,50000.0
226.39698696136475,0.0351250171661376,537.256201505661,5,0,537.256201505661,0.0236,6.219884375,10000.0,765.5073816776276,0.0310546875,6.114749755859375,0.02806,6.136895,50000.0
326.77348732948303,0.0777487754821777,1060.1307237148285,10,0,1060.1307237148285,0.0537,5.63429609375,10000.0,1389.8600249290466,0.07296875,5.406083374023438,0.0675,5.45069625,50000.0
431.9226379394531,0.1573288440704345,1582.903547525406,15,0,1582.903547525406,0.0844,5.20934453125,10000.0,2018.940780878067,0.121328125,4.893586120605469,0.10896,4.9551853125,50000.0
525.8734571933746,0.1833598613739013,2106.101303577423,20,0,2106.101303577423,0.1267,4.793659765625,10000.0,2637.1716878414154,0.17712890625,4.38673583984375,0.16332,4.475475625,50000.0
630.8571140766144,0.2146375179290771,2629.716586828232,25,0,2629.716586828232,0.1735,4.36260234375,10000.0,3266.8178510665894,0.24271484375,3.8748089599609377,0.22416,3.9851903125,50000.0
735.8217840194702,0.2422640323638916,3154.233553647995,30,0,3154.233553647995,0.1576,4.502091015625,10000.0,3897.329591751098,0.22271484375,4.07134521484375,0.20554,4.1715709375,50000.0
843.8395872116089,0.2752025127410888,3680.239703655243,35,0,3680.239703655243,0.2084,4.120666796875,10000.0,4532.406118154526,0.28412109375,3.636966552734375,0.26214,3.749861875,50000.0
939.9287495613098,0.3064935207366943,4207.164492845535,40,0,4207.164492845535,0.2626,3.710588671875,10000.0,5156.466074228287,0.36017578125,3.1363070678710936,0.33344,3.2678725,50000.0
1049.4938595294952,0.3443853855133056,4733.706032752991,45,0,4733.706032752991,0.2983,3.4717265625,10000.0,5793.581967353821,0.40953125,2.84395751953125,0.37824,2.9941378125,50000.0
1156.2642378807068,0.3751955032348633,5153.464775085449,49,0,5153.464775085449,0.3283,3.28029765625,10000.0,6321.166193246841,0.45201171875,2.6089202880859377,0.41622,2.7726703125,50000.0
1249.5442061424255,0.4029333591461181,5575.726301908493,53,0,5575.726301908493,0.3445,3.1732587890625,10000.0,6837.8056926727295,0.47626953125,2.478094177246094,0.4374,2.6487921875,50000.0
1343.9838242530825,0.427858829498291,5998.826957464218,57,0,5998.826957464218,0.3706,3.024000390625,10000.0,7356.346788406372,0.50328125,2.30630111694336,0.46748,2.4862971875,50000.0
1438.0319027900696,0.4589555263519287,6421.606691598892,61,0,6421.606691598892,0.3863,2.921141796875,10000.0,7874.163981437683,0.52638671875,2.190435791015625,0.48676,2.3765465625,50000.0
1532.7757160663605,0.4928910732269287,6844.247369289398,65,0,6844.247369289398,0.3973,2.8603796875,10000.0,8392.540598154068,0.54076171875,2.123604431152344,0.4993,2.31169328125,50000.0
1627.6700246334076,0.5203895568847656,7265.050266027451,69,0,7265.050266027451,0.4133,2.7835021484375,10000.0,8909.23351407051,0.557265625,2.0408538818359374,0.51516,2.23251390625,50000.0
1721.9957554340365,0.5542025566101074,7688.077937602997,73,0,7688.077937602997,0.4257,2.7211201171875,10000.0,9427.583033800123,0.5709375,1.973013000488281,0.52698,2.1683078125,50000.0
1816.7741949558256,0.5790016651153564,8111.317771911621,77,0,8111.317771911621,0.4324,2.668963671875,10000.0,9946.595963478088,0.583125,1.9181895446777344,0.53848,2.117903125,50000.0
1912.1104815006256,0.6059327125549316,8534.891248941422,81,0,8534.891248941422,0.4385,2.642284375,10000.0,10466.496304512024,0.58880859375,1.885518493652344,0.54372,2.08798078125,50000.0
2009.7255795001984,0.6325411796569824,8957.986482143402,85,0,8957.986482143402,0.4454,2.584230078125,10000.0,10988.249863862991,0.6008203125,1.82806640625,0.55348,2.03256921875,50000.0
2105.700336933136,0.6646666526794434,9378.51713013649,89,0,9378.51713013649,0.4552,2.5366087890625,10000.0,11505.77276468277,0.612578125,1.772351531982422,0.564,1.977055625,50000.0
2200.5453612804413,0.6976087093353271,9801.549564123154,93,0,9801.549564123154,0.4595,2.502288671875,10000.0,12024.643162488936,0.6200390625,1.7357476806640626,0.57072,1.9411609375,50000.0
2296.944223642349,0.7275500297546387,10225.27161169052,97,0,10225.27161169052,0.4693,2.4567013671875,10000.0,12545.71421289444,0.62728515625,1.688310546875,0.57916,1.89418171875,50000.0
2390.9738194942474,0.7563381195068359,10648.880727291107,101,0,10648.880727291107,0.4747,2.419396875,10000.0,13064.382278203964,0.635859375,1.64650146484375,0.58782,1.85231484375,50000.0
2486.501346349716,0.7916436195373535,11072.139258146286,105,0,11072.139258146286,0.4816,2.371362109375,10000.0,13584.179022789,0.64265625,1.6011776733398435,0.59378,1.80798390625,50000.0
2582.9494285583496,0.8196244239807129,11495.602303266523,109,0,11495.602303266523,0.4875,2.3494654296875,10000.0,14105.036678314207,0.64701171875,1.578420867919922,0.59824,1.7864653125,50000.0
2679.9639160633087,0.8495709896087646,11915.718641996384,113,0,11915.718641996384,0.4915,2.32540078125,10000.0,14623.214924573898,0.65234375,1.5485302734375,0.60476,1.75826765625,50000.0
2775.567625284195,0.8774676322937012,12339.32221865654,117,0,12339.32221865654,0.4995,2.302022265625,10000.0,15143.449330091476,0.6573046875,1.5228153991699218,0.60992,1.73282765625,50000.0
2870.564935207367,0.9033029079437256,12762.075127601624,121,0,12762.075127601624,0.4987,2.293697265625,10000.0,15662.218107700348,0.65955078125,1.50828857421875,0.61308,1.71969078125,50000.0
2968.3726947307587,0.93247652053833,13185.085831165314,125,0,13185.085831165314,0.5043,2.27553359375,10000.0,16184.058651924131,0.663515625,1.492672119140625,0.6159,1.7051275,50000.0
3065.8967654705048,0.9672408103942872,13607.640607118608,129,0,13607.640607118608,0.5053,2.2643205078125,10000.0,16705.16959476471,0.66791015625,1.4904583740234374,0.61898,1.70117,50000.0
3163.9592010974884,0.9998946189880372,14028.073207616806,133,0,14028.073207616806,0.5103,2.25640625,10000.0,17224.75298500061,0.67078125,1.4820285034179688,0.62266,1.6941115625,50000.0
3259.504116296768,1.028169870376587,14451.1721200943,137,0,14451.1721200943,0.5159,2.23608671875,10000.0,17744.427550792694,0.6736328125,1.4630398559570312,0.62516,1.67655625,50000.0
3354.1441822052,1.0531384944915771,14874.701555967333,141,0,14874.701555967333,0.5177,2.2165357421875,10000.0,18263.662972688675,0.6780859375,1.440639190673828,0.62988,1.65350296875,50000.0
3451.557173728943,1.082465648651123,15297.49973845482,145,0,15297.49973845482,0.5173,2.1957568359375,10000.0,18784.83456516266,0.68029296875,1.4197103881835935,0.63226,1.632638125,50000.0
3547.986129760742,1.1141581535339355,15720.892538785934,149,0,15720.892538785934,0.5205,2.1903861328125,10000.0,19305.67400312424,0.68171875,1.41366455078125,0.63416,1.6249146875,50000.0
3644.098623037338,1.1449313163757324,16141.56465125084,153,0,16141.56465125084,0.5245,2.1777728515625,10000.0,19823.461894750595,0.68474609375,1.4016755676269532,0.63826,1.61092,50000.0
3740.40584397316,1.1758933067321775,16563.780237197876,157,0,16563.780237197876,0.5266,2.17125625,10000.0,20343.03425765037,0.6877734375,1.3896394348144532,0.63924,1.5982225,50000.0
3834.756685733795,1.2023282051086426,16987.365514278412,161,0,16987.365514278412,0.5263,2.1553109375,10000.0,20862.000082969666,0.690703125,1.368625946044922,0.64176,1.5782565625,50000.0
3933.22198176384,1.2323386669158936,17410.405693769455,165,0,17410.405693769455,0.5291,2.147760546875,10000.0,21384.47728466988,0.69287109375,1.3616300964355468,0.6432,1.5743328125,50000.0
4030.264578819275,1.2625281810760498,17832.70127749443,169,0,17832.70127749443,0.5327,2.136178125,10000.0,21904.87470316887,0.69458984375,1.3488737487792968,0.6465,1.5655103125,50000.0
4126.09198307991,1.2922770977020264,18253.37668967247,173,0,18253.37668967247,0.5319,2.125881640625,10000.0,22422.424934387207,0.69673828125,1.3427853393554687,0.64794,1.55812125,50000.0
4222.33012342453,1.320603847503662,18675.31071281433,177,0,18675.31071281433,0.5347,2.1101974609375,10000.0,22941.67425870896,0.698125,1.331925811767578,0.6489,1.54681140625,50000.0
4318.889580011368,1.3483972549438477,19099.158249378204,181,0,19099.158249378204,0.5367,2.107683203125,10000.0,23463.099469184875,0.69990234375,1.3266839599609377,0.65108,1.54210484375,50000.0
4415.776476621628,1.3776981830596924,19521.80102348328,185,0,19521.80102348328,0.5401,2.0969353515625,10000.0,23983.607491731644,0.70142578125,1.3170065307617187,0.6536,1.53106296875,50000.0
4511.2559466362,1.4112708568572998,19945.06986117363,189,0,19945.06986117363,0.5403,2.0963130859375,10000.0,24503.3890748024,0.70263671875,1.3148263549804688,0.6537,1.52918234375,50000.0
4606.4375872612,1.442293643951416,20367.426750183105,193,0,20367.426750183105,0.5393,2.0932076171875,10000.0,25021.8996925354,0.70390625,1.311456756591797,0.6557,1.52513953125,50000.0
