global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.2713763,0.6930457,0.0,,,,,,,,,,,,,,,,,
1,,,,0.5712185502052307,0.6898047924041748,0.0235257657748462,0.5654725432395935,0.6962876319885254,0.027239568702204,43793.0,0.5636395215988159,0.69827800989151,0.0291333273034627,43793.0,21.748286485672,331.2387881278992,21.748286485672,309.49045062065125,0.0,0.0
100,0.20380086,0.20402916,0.0001783995,,,,,,,,,,,,,,,,,
200,0.026871664,0.0697409,0.000356799,,,,,,,,,,,,,,,,,
300,0.011510547,0.060603343,0.00053519843,,,,,,,,,,,,,,,,,
400,0.013012804,0.051403675,0.0007135979,,,,,,,,,,,,,,,,,
500,0.010373158,0.06269375,0.0008919974,,,,,,,,,,,,,,,,,
553,,,,0.9865542054176332,0.0555114150047302,0.0315089630977234,0.9841179251670836,0.0648202747106552,0.0339281814322881,43793.0,0.983142077922821,0.0681153684854507,0.0358864131846904,43793.0,261.9007062911988,690.1347322463989,261.9007062911988,428.1855463981629,0.0317859649658203,0.0
600,0.010453011,0.05007943,0.0010703969,,,,,,,,,,,,,,,,,
700,0.014841874,0.043932866,0.0012487964,,,,,,,,,,,,,,,,,
800,0.011380573,0.04997222,0.0014271958,,,,,,,,,,,,,,,,,
900,0.017578127,0.051253993,0.0014271903,,,,,,,,,,,,,,,,,
1000,0.020588223,0.055761535,0.0014271734,,,,,,,,,,,,,,,,,
1100,0.015320303,0.05453776,0.0014271453,,,,,,,,,,,,,,,,,
1104,,,,0.9869968295097352,0.0492801330983638,0.0731102933382963,0.984160542488098,0.0588089041411876,0.0748442566140617,43793.0,0.983142077922821,0.0620312802493572,0.0752818678222038,43793.0,501.8834671974182,1053.5090086460114,501.8834671974182,551.5319044589996,0.0604851245880126,0.0
1200,0.011476177,0.047507662,0.001427106,,,,,,,,,,,,,,,,,
1300,0.01473535,0.046908125,0.0014270555,,,,,,,,,,,,,,,,,
1400,0.017889408,0.050768025,0.0014269936,,,,,,,,,,,,,,,,,
1500,0.019364767,0.047655113,0.0014269206,,,,,,,,,,,,,,,,,
1600,0.023822797,0.053360138,0.0014268365,,,,,,,,,,,,,,,,,
1657,,,,0.987354815006256,0.046506680548191,0.1025379528563771,0.9845949411392212,0.0563052222132682,0.0972828627824966,43793.0,0.9836007356643676,0.0595258884131908,0.0990504987952611,43793.0,741.8644113540649,1414.5258741378784,741.8644113540649,672.5247504711151,0.0872828960418701,0.0
1700,0.01434641,0.04538031,0.0014267411,,,,,,,,,,,,,,,,,
1800,0.04080351,0.043995295,0.0014266346,,,,,,,,,,,,,,,,,
1900,0.012920513,0.043553412,0.0014265167,,,,,,,,,,,,,,,,,
2000,0.014936049,0.045989703,0.0014263875,,,,,,,,,,,,,,,,,
2100,0.02529189,0.04868193,0.0014262473,,,,,,,,,,,,,,,,,
2200,0.015695488,0.04804784,0.0014260957,,,,,,,,,,,,,,,,,
2207,,,,0.987687647342682,0.0445645712316036,0.1188450563654952,0.98475444316864,0.0544740371406078,0.1153964615065991,43793.0,0.9837865233421326,0.0575496368110179,0.1175162165666729,43793.0,982.1734454631804,1779.44628572464,982.1734454631804,797.0934820175171,0.1134531497955322,0.0
2300,0.017258728,0.050194386,0.0014259331,,,,,,,,,,,,,,,,,
2400,0.023530178,0.041398533,0.0014257593,,,,,,,,,,,,,,,,,
2500,0.01624367,0.0460261,0.0014255741,,,,,,,,,,,,,,,,,
2600,0.021137705,0.04775669,0.0014253776,,,,,,,,,,,,,,,,,
2700,0.016115293,0.04508957,0.0014251701,,,,,,,,,,,,,,,,,
2759,,,,0.9876822233200072,0.0438901856541633,0.1368971020629523,0.9849513173103333,0.0532003119587898,0.1330154689794182,43793.0,0.9840371012687684,0.0561596900224685,0.1342133516991303,43793.0,1222.253566980362,2143.5484108924866,1222.253566980362,921.0704171657562,0.1417584419250488,0.0
2800,0.016417753,0.044034157,0.0014249514,,,,,,,,,,,,,,,,,
2900,0.020594459,0.051472124,0.0014247214,,,,,,,,,,,,,,,,,
3000,0.019240329,0.04250291,0.0014244803,,,,,,,,,,,,,,,,,
3100,0.012488642,0.039644763,0.0014242281,,,,,,,,,,,,,,,,,
3200,0.011607626,0.043518994,0.0014239646,,,,,,,,,,,,,,,,,
3300,0.017061803,0.042043936,0.00142369,,,,,,,,,,,,,,,,,
3307,,,,0.9878768920898438,0.0427466221153736,0.1498210500534715,0.9851624369621276,0.0518235377967357,0.1457211791264042,43793.0,0.9842182397842408,0.0546769052743911,0.1453178788874301,43793.0,1462.2691719532013,2513.642490386963,1462.2691719532013,1051.103708028793,0.1702187061309814,0.0
3400,0.012877393,0.040774003,0.0014234041,,,,,,,,,,,,,,,,,
3500,0.016657071,0.041751113,0.0014231071,,,,,,,,,,,,,,,,,
3600,0.016421078,0.04203712,0.001422799,,,,,,,,,,,,,,,,,
3700,0.016853677,0.041153874,0.0014224797,,,,,,,,,,,,,,,,,
3800,0.012029819,0.04101078,0.0014221492,,,,,,,,,,,,,,,,,
3857,,,,0.9881829023361206,0.0410944782197475,0.1721257032421813,0.9852566123008728,0.0513175688683986,0.1543054961297425,43793.0,0.9843323826789856,0.054149430245161,0.1539870462317269,43793.0,1702.4385588169098,2882.8032536506653,1702.4385588169098,1180.0493426322937,0.1993930339813232,0.0
3900,0.015094506,0.03865094,0.0014218076,,,,,,,,,,,,,,,,,
4000,0.011361843,0.040656853,0.0014214548,,,,,,,,,,,,,,,,,
4100,0.010984882,0.038411345,0.0014210908,,,,,,,,,,,,,,,,,
4200,0.017020766,0.043485723,0.0014207158,,,,,,,,,,,,,,,,,
4300,0.018606877,0.041456606,0.0014203297,,,,,,,,,,,,,,,,,
4400,0.011561903,0.040810436,0.0014199325,,,,,,,,,,,,,,,,,
4402,,,,0.9883632063865662,0.0405505299568176,0.1837873330091403,0.9852765202522278,0.0505764260888099,0.1586984056636166,43793.0,0.9844456911087036,0.0531787201762199,0.1638008445845206,43793.0,1942.5910456180573,3253.64204621315,1942.5910456180573,1310.6881017684937,0.2305517196655273,0.0
4500,0.017066186,0.0441549,0.0014195241,,,,,,,,,,,,,,,,,
4600,0.0148989335,0.03813865,0.0014191045,,,,,,,,,,,,,,,,,
4700,0.01816225,0.043727953,0.001418674,,,,,,,,,,,,,,,,,
4800,0.020204809,0.0414407,0.0014182322,,,,,,,,,,,,,,,,,
4900,0.023369055,0.042057533,0.0014177795,,,,,,,,,,,,,,,,,
4947,,,,0.9883331060409546,0.0402208231389522,0.196451721052727,0.98543518781662,0.0498071573674678,0.1676973051081812,43793.0,0.9845846891403198,0.0526426322758197,0.1671165134430035,43793.0,2182.854531764984,3624.3917706012726,2182.854531764984,1441.1283025741575,0.2601728439331054,0.0
5000,0.01576854,0.043065015,0.0014173156,,,,,,,,,,,,,,,,,
5100,0.014598661,0.03787569,0.0014168407,,,,,,,,,,,,,,,,,
5200,0.014815509,0.038566835,0.0014163547,,,,,,,,,,,,,,,,,
5300,0.013391605,0.034702335,0.0014158576,,,,,,,,,,,,,,,,,
5400,0.01820406,0.035863925,0.0014153495,,,,,,,,,,,,,,,,,
5489,,,,0.9885119795799256,0.0392213314771652,0.2122559698873521,0.9855322241783142,0.0493916943669319,0.179548377160506,43793.0,0.9846861958503724,0.0521722286939621,0.1746287381683816,43793.0,2422.8164994716644,3993.718263864517,2422.8164994716644,1570.4480547904968,0.2887206077575683,0.0
5500,0.014305387,0.038163025,0.0014148304,,,,,,,,,,,,,,,,,
5600,0.02018525,0.04359213,0.0014143002,,,,,,,,,,,,,,,,,
5700,0.020950435,0.03499197,0.001413759,,,,,,,,,,,,,,,,,
5800,0.01957287,0.04090945,0.0014132068,,,,,,,,,,,,,,,,,
5900,0.017640645,0.044143222,0.0014126435,,,,,,,,,,,,,,,,,
6000,0.017437708,0.04009923,0.0014120692,,,,,,,,,,,,,,,,,
