global_step,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.924864292144775,7.143367383384528e-05,,,,,,,,,,,,,,
1,,,0.0012755102040816,6.9169292839206,0.00108,6.917699375,50000.0,0.0009,6.91978984375,10000.0,110.89384174346924,325.6519045829773,110.89384174346924,214.11841249465945,0.0,0.0
1,6.92121696472168,0.0001428673476676,,,,,,,,,,,,,,
2,6.936429977416992,0.0002143010215015,,,,,,,,,,,,,,
3,6.921511650085449,0.0002857346953353,,,,,,,,,,,,,,
4,6.9362101554870605,0.0003571683691692,,,,,,,,,,,,,,
5,6.927419185638428,0.000428602043003,,,,,,,,,,,,,,
6,6.931000709533691,0.0005000357168369,,,,,,,,,,,,,,
7,6.930152416229248,0.0005714693906707,,,,,,,,,,,,,,
8,6.925307273864746,0.0006429030645046,,,,,,,,,,,,,,
9,6.929720878601074,0.0007143367383384,,,,,,,,,,,,,,
10,6.91843318939209,0.0007857704121722,,,,,,,,,,,,,,
11,6.928588390350342,0.0008572040860061,,,,,,,,,,,,,,
12,6.9293975830078125,0.0009286377598399,,,,,,,,,,,,,,
13,6.922088146209717,0.0010000714336738,,,,,,,,,,,,,,
14,6.919160842895508,0.0010715051075076,,,,,,,,,,,,,,
15,6.920750617980957,0.0011429387813415,,,,,,,,,,,,,,
16,6.926505565643311,0.0012143724551753,,,,,,,,,,,,,,
17,6.917233467102051,0.0012858061290092,,,,,,,,,,,,,,
18,6.927824974060059,0.001357239802843,,,,,,,,,,,,,,
19,6.927614212036133,0.0014286734766769,,,,,,,,,,,,,,
20,6.9266767501831055,0.0015001071505107,,,,,,,,,,,,,,
21,6.933716773986816,0.0015715408243445,,,,,,,,,,,,,,
22,6.930779457092285,0.0016429744981784,,,,,,,,,,,,,,
23,6.931821346282959,0.0017144081720122,,,,,,,,,,,,,,
24,6.929263114929199,0.0017858418458461,,,,,,,,,,,,,,
25,6.91816520690918,0.0018572755196799,,,,,,,,,,,,,,
26,6.9262471199035645,0.0019287091935138,,,,,,,,,,,,,,
27,6.920177459716797,0.0020001428673476,,,,,,,,,,,,,,
28,6.932100772857666,0.0020715765411815,,,,,,,,,,,,,,
29,6.932758808135986,0.0021430102150153,,,,,,,,,,,,,,
30,6.924126148223877,0.0022144438888492,,,,,,,,,,,,,,
31,6.937868118286133,0.002285877562683,,,,,,,,,,,,,,
32,6.92643928527832,0.0023573112365168,,,,,,,,,,,,,,
33,6.924469947814941,0.0024287449103507,,,,,,,,,,,,,,
34,6.925051689147949,0.0025001785841845,,,,,,,,,,,,,,
35,6.935734748840332,0.0025716122580184,,,,,,,,,,,,,,
36,6.929699897766113,0.0026430459318522,,,,,,,,,,,,,,
37,6.924397468566895,0.0027144796056861,,,,,,,,,,,,,,
38,6.928109645843506,0.0027859132795199,,,,,,,,,,,,,,
39,6.918656826019287,0.0028573469533538,,,,,,,,,,,,,,
40,6.926452159881592,0.0029287806271876,,,,,,,,,,,,,,
41,6.931312561035156,0.0030002143010215,,,,,,,,,,,,,,
42,6.918202877044678,0.0030716479748553,,,,,,,,,,,,,,
43,6.917247295379639,0.0031430816486891,,,,,,,,,,,,,,
44,6.921082496643066,0.003214515322523,,,,,,,,,,,,,,
45,6.927026271820068,0.0032859489963568,,,,,,,,,,,,,,
46,6.927083969116211,0.0033573826701907,,,,,,,,,,,,,,
47,6.921868801116943,0.0034288163440245,,,,,,,,,,,,,,
48,6.927515029907227,0.0035002500178584,,,,,,,,,,,,,,
49,6.926671028137207,0.0035716836916922,,,,,,,,,,,,,,
50,6.930060386657715,0.0036431173655261,,,,,,,,,,,,,,
51,6.921164035797119,0.0037145510393599,,,,,,,,,,,,,,
52,6.923657417297363,0.0037859847131937,,,,,,,,,,,,,,
