global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.28091007,6.9077535,0.0,,,,,,,,,,,,,,
1,,,,0.0009374999790452,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,49.2642297744751,90.19159650802612,49.2642297744751,40.92722749710083,0.0,0.0
1,0.28820097,6.9077535,1.9860454e-07,,,,,,,,,,,,,,
2,0.27335632,6.9077516,3.9697625e-07,,,,,,,,,,,,,,
3,0.27940983,6.907754,5.9534796e-07,,,,,,,,,,,,,,
4,0.28220975,6.9077487,7.939525e-07,,,,,,,,,,,,,,
5,0.28672698,6.907743,9.92557e-07,,,,,,,,,,,,,,
6,0.2882928,6.9077377,1.1909287e-06,,,,,,,,,,,,,,
7,0.27630293,6.9077477,1.3895333e-06,,,,,,,,,,,,,,
8,0.28784877,6.907738,1.587905e-06,,,,,,,,,,,,,,
9,0.28208852,6.907754,1.7865095e-06,,,,,,,,,,,,,,
10,0.26639402,6.9077535,1.9848812e-06,,,,,,,,,,,,,,
11,0.27133235,6.9077425,2.1834858e-06,,,,,,,,,,,,,,
12,0.2663731,6.9077215,2.3820903e-06,,,,,,,,,,,,,,
13,0.28039956,6.907709,2.5806949e-06,,,,,,,,,,,,,,
14,0.28610158,6.9076767,2.7788337e-06,,,,,,,,,,,,,,
15,0.26975763,6.907679,2.9774383e-06,,,,,,,,,,,,,,
16,0.29386595,6.9077096,3.1760428e-06,,,,,,,,,,,,,,
17,0.2875075,6.907755,3.3746473e-06,,,,,,,,,,,,,,
18,0.26819453,6.907667,3.573019e-06,,,,,,,,,,,,,,
19,0.26806194,6.90766,3.7713908e-06,,,,,,,,,,,,,,
20,0.28535047,6.9076385,3.9699953e-06,,,,,,,,,,,,,,
21,0.27164993,6.907585,4.1686e-06,,,,,,,,,,,,,,
22,0.2672877,6.907689,4.3669716e-06,,,,,,,,,,,,,,
23,0.2854834,6.9075336,4.565576e-06,,,,,,,,,,,,,,
24,0.2669332,6.90763,4.763948e-06,,,,,,,,,,,,,,
25,0.26478404,6.9076242,4.9625523e-06,,,,,,,,,,,,,,
26,0.26434425,6.9076824,5.160924e-06,,,,,,,,,,,,,,
27,0.28823397,6.907393,5.3595286e-06,,,,,,,,,,,,,,
28,0.27599317,6.9075217,5.558133e-06,,,,,,,,,,,,,,
29,0.28812364,6.9075017,5.756505e-06,,,,,,,,,,,,,,
30,0.28099364,6.907424,5.9548765e-06,,,,,,,,,,,,,,
31,0.28694907,6.9074197,6.153481e-06,,,,,,,,,,,,,,
32,0.2771065,6.907495,6.3520856e-06,,,,,,,,,,,,,,
33,0.2904766,6.9074025,6.5504573e-06,,,,,,,,,,,,,,
34,0.28335726,6.907508,6.749062e-06,,,,,,,,,,,,,,
35,0.2848972,6.9072723,6.9474336e-06,,,,,,,,,,,,,,
36,0.2945317,6.907328,7.146038e-06,,,,,,,,,,,,,,
37,0.2904728,6.9073763,7.34441e-06,,,,,,,,,,,,,,
38,0.27031672,6.9074707,7.5430144e-06,,,,,,,,,,,,,,
39,0.30179876,6.9070883,7.741619e-06,,,,,,,,,,,,,,
40,0.306524,6.9069967,7.939991e-06,,,,,,,,,,,,,,
41,0.30236614,6.9070168,8.138362e-06,,,,,,,,,,,,,,
42,0.28005,6.9073024,8.336967e-06,,,,,,,,,,,,,,
43,0.30929652,6.9070277,8.535571e-06,,,,,,,,,,,,,,
44,0.2862722,6.907468,8.734176e-06,,,,,,,,,,,,,,
45,0.29072824,6.9071083,8.932548e-06,,,,,,,,,,,,,,
46,0.29840678,6.9067793,9.130919e-06,,,,,,,,,,,,,,
47,0.28842142,6.9070597,9.329524e-06,,,,,,,,,,,,,,
48,0.31808832,6.9069095,9.528128e-06,,,,,,,,,,,,,,
49,0.31204304,6.9068937,9.7265e-06,,,,,,,,,,,,,,
50,0.31800863,6.9064813,9.925105e-06,,,,,,,,,,,,,,
51,0.3124279,6.9064164,1.0123476e-05,,,,,,,,,,,,,,
52,0.31105104,6.906746,1.0321848e-05,,,,,,,,,,,,,,
53,0.31428984,6.906748,1.0520453e-05,,,,,,,,,,,,,,
54,0.32213584,6.9061823,1.0719057e-05,,,,,,,,,,,,,,
55,0.31226218,6.907035,1.0917662e-05,,,,,,,,,,,,,,
56,0.28790718,6.906816,1.1115801e-05,,,,,,,,,,,,,,
57,0.29362223,6.9066834,1.1314405e-05,,,,,,,,,,,,,,
58,0.29908773,6.906565,1.151301e-05,,,,,,,,,,,,,,
59,0.3337043,6.905938,1.1711614e-05,,,,,,,,,,,,,,
60,0.3222011,6.9063554,1.1909986e-05,,,,,,,,,,,,,,
61,0.32065746,6.90564,1.210859e-05,,,,,,,,,,,,,,
62,0.32219014,6.906056,1.2306962e-05,,,,,,,,,,,,,,
63,0.29907894,6.90667,1.2505567e-05,,,,,,,,,,,,,,
64,0.3356504,6.9056926,1.2703938e-05,,,,,,,,,,,,,,
65,0.29182887,6.9055524,1.2902543e-05,,,,,,,,,,,,,,
66,0.32803243,6.905716,1.31011475e-05,,,,,,,,,,,,,,
67,0.30980062,6.905549,1.3299519e-05,,,,,,,,,,,,,,
68,0.31119514,6.9051185,1.3497891e-05,,,,,,,,,,,,,,
69,0.32330486,6.905166,1.3696495e-05,,,,,,,,,,,,,,
70,0.293979,6.9061055,1.38951e-05,,,,,,,,,,,,,,
71,0.33617362,6.9047604,1.4093472e-05,,,,,,,,,,,,,,
72,0.304854,6.904881,1.4291843e-05,,,,,,,,,,,,,,
73,0.2942286,6.905822,1.4490448e-05,,,,,,,,,,,,,,
74,0.302384,6.9055786,1.46890525e-05,,,,,,,,,,,,,,
75,0.2971929,6.905595,1.4887424e-05,,,,,,,,,,,,,,
76,0.34989825,6.904452,1.5086029e-05,,,,,,,,,,,,,,
77,0.3412943,6.903727,1.52844e-05,,,,,,,,,,,,,,
78,0.30362067,6.9047976,1.5483005e-05,,,,,,,,,,,,,,
79,0.3496106,6.9026465,1.5681377e-05,,,,,,,,,,,,,,
80,0.35391608,6.9041996,1.5879981e-05,,,,,,,,,,,,,,
81,0.3533973,6.9034805,1.6078586e-05,,,,,,,,,,,,,,
82,0.35423204,6.903198,1.627719e-05,,,,,,,,,,,,,,
83,0.35792762,6.9033422,1.647533e-05,,,,,,,,,,,,,,
84,0.36492616,6.9025745,1.6673934e-05,,,,,,,,,,,,,,
85,0.35608268,6.903724,1.6872538e-05,,,,,,,,,,,,,,
86,0.36491635,6.9027324,1.7071143e-05,,,,,,,,,,,,,,
87,0.32520944,6.90496,1.7269515e-05,,,,,,,,,,,,,,
88,0.30331635,6.904203,1.7467886e-05,,,,,,,,,,,,,,
89,0.36794773,6.901588,1.766649e-05,,,,,,,,,,,,,,
90,0.33091933,6.903364,1.7865095e-05,,,,,,,,,,,,,,
91,0.34469235,6.9026003,1.8063467e-05,,,,,,,,,,,,,,
