global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,445.92123,1.4317797,,,,,,,,,,,
1,,,1.4337054273617342,1.4362856491647031,83274637.0,1.4304000075657894,95000000.0,10.75713872909546,34.341859579086304,10.75713872909546,23.58468270301819,0.0,0.0
100,0.0062206895,0.13666312,,,,,,,,,,,
200,0.08565029,0.12432973,,,,,,,,,,,
300,0.11422752,0.13108964,,,,,,,,,,,
400,0.05678137,0.13382895,,,,,,,,,,,
500,0.10142578,0.12144455,,,,,,,,,,,
600,0.077856876,0.12547751,,,,,,,,,,,
700,0.027732555,0.12338382,,,,,,,,,,,
800,0.0446461,0.12658212,,,,,,,,,,,
900,0.03906433,0.13704875,,,,,,,,,,,
1000,0.020278608,0.12608212,,,,,,,,,,,
1100,0.03573411,0.12462738,,,,,,,,,,,
1200,0.022605147,0.1253966,,,,,,,,,,,
1300,0.03476936,0.12067765,,,,,,,,,,,
1400,0.023663882,0.123826005,,,,,,,,,,,
1500,0.022654803,0.13297069,,,,,,,,,,,
1572,,,0.1265038961322052,0.127829931325984,83274637.0,0.1303131156044407,95000000.0,1211.3138971328735,1258.2950251102448,1211.3138971328735,46.91381072998047,0.0168337821960449,0.0
1600,0.02792179,0.1364105,,,,,,,,,,,
1700,0.015757237,0.12738962,,,,,,,,,,,
1800,0.0129110385,0.120826304,,,,,,,,,,,
1900,0.016309794,0.1293916,,,,,,,,,,,
2000,0.00951051,0.12851077,,,,,,,,,,,
2100,0.029557511,0.1247863,,,,,,,,,,,
2200,0.019876728,0.13249408,,,,,,,,,,,
2300,0.0132816285,0.11814891,,,,,,,,,,,
2400,0.009243792,0.1345557,,,,,,,,,,,
2500,0.004016306,0.119129114,,,,,,,,,,,
2600,0.029946016,0.12443574,,,,,,,,,,,
2700,0.019284653,0.1263459,,,,,,,,,,,
2800,0.029134449,0.12180508,,,,,,,,,,,
2900,0.014530966,0.1224752,,,,,,,,,,,
3000,0.006224075,0.11651619,,,,,,,,,,,
3100,0.009004782,0.12105906,,,,,,,,,,,
3142,,,0.1244474422163183,0.126649338049276,83274637.0,0.1290893441817434,95000000.0,2411.7911608219147,2482.243385076523,2411.7911608219147,70.30175566673279,0.0495638847351074,0.0
3200,0.020902382,0.12736648,,,,,,,,,,,
3300,0.014553248,0.12251897,,,,,,,,,,,
3400,0.027294869,0.12656225,,,,,,,,,,,
3500,0.012051685,0.12619607,,,,,,,,,,,
3600,0.024243848,0.12645571,,,,,,,,,,,
3700,0.021039415,0.119786054,,,,,,,,,,,
3800,0.006798731,0.12114825,,,,,,,,,,,
3900,0.019500304,0.12616523,,,,,,,,,,,
4000,0.006622792,0.1254137,,,,,,,,,,,
4100,0.014676594,0.13010126,,,,,,,,,,,
4200,0.007994142,0.12411201,,,,,,,,,,,
4300,0.013898017,0.12547453,,,,,,,,,,,
4400,0.011507564,0.1287912,,,,,,,,,,,
4500,0.037807822,0.13082416,,,,,,,,,,,
4600,0.017292354,0.122250475,,,,,,,,,,,
4700,0.008972027,0.12118714,,,,,,,,,,,
4708,,,0.1259222536248231,0.1265413713616668,83274637.0,0.1289756095394736,95000000.0,3612.302192211151,3706.302929162979,3612.302192211151,93.77342009544373,0.0763008594512939,0.0
4800,0.01758455,0.12907174,,,,,,,,,,,
4900,0.009624907,0.13355528,,,,,,,,,,,
5000,0.024338722,0.12717322,,,,,,,,,,,
5100,0.016591826,0.124181844,,,,,,,,,,,
5200,0.019134901,0.12240478,,,,,,,,,,,
5300,0.014972057,0.12749156,,,,,,,,,,,
5400,0.010217664,0.12461238,,,,,,,,,,,
5500,0.008006003,0.13272579,,,,,,,,,,,
5600,0.01895994,0.1218123,,,,,,,,,,,
5700,0.010173034,0.12979308,,,,,,,,,,,
5800,0.012478822,0.13411978,,,,,,,,,,,
5900,0.008244904,0.12058768,,,,,,,,,,,
6000,0.006490283,0.12725583,,,,,,,,,,,
6100,0.009015293,0.13103816,,,,,,,,,,,
6200,0.010383902,0.12249174,,,,,,,,,,,
6273,,,0.1249257370642146,0.1258258503801703,83274637.0,0.1282635965666118,95000000.0,4812.724192380905,4930.258996486664,4812.724192380905,117.2350254058838,0.0988669395446777,0.0
6300,0.024526501,0.12646519,,,,,,,,,,,
6400,0.01836687,0.12779582,,,,,,,,,,,
6500,0.01660201,0.12113881,,,,,,,,,,,
6600,0.023354517,0.12725851,,,,,,,,,,,
6700,0.013079711,0.12437168,,,,,,,,,,,
6800,0.012862204,0.11528536,,,,,,,,,,,
6900,0.021463782,0.12407771,,,,,,,,,,,
7000,0.013472319,0.122240946,,,,,,,,,,,
7100,0.0059191636,0.11821818,,,,,,,,,,,
7200,0.018683039,0.12866044,,,,,,,,,,,
7300,0.01181787,0.12126256,,,,,,,,,,,
7400,0.019400064,0.12710232,,,,,,,,,,,
7500,0.018618084,0.12339341,,,,,,,,,,,
7600,0.0076393653,0.11531631,,,,,,,,,,,
7700,0.0151381055,0.12302339,,,,,,,,,,,
7800,0.021619365,0.11757326,,,,,,,,,,,
7843,,,0.1228185809633267,0.1255565211139857,83274637.0,0.1277762155427631,95000000.0,6012.717984199524,6153.993502378464,6012.717984199524,140.89888453483582,0.1265327930450439,0.0
7900,0.01304555,0.12229183,,,,,,,,,,,
8000,0.009290351,0.1234974,,,,,,,,,,,
8100,0.0066454625,0.12837104,,,,,,,,,,,
8200,0.012362601,0.12036575,,,,,,,,,,,
8300,0.009811536,0.12495597,,,,,,,,,,,
8400,0.009517953,0.12014934,,,,,,,,,,,
8500,0.0105092395,0.1255039,,,,,,,,,,,
8600,0.012829464,0.12209037,,,,,,,,,,,
8700,0.013743151,0.12608318,,,,,,,,,,,
8800,0.010260722,0.11680482,,,,,,,,,,,
8900,0.014715787,0.12295095,,,,,,,,,,,
9000,0.013419712,0.12170137,,,,,,,,,,,
9100,0.0102851745,0.119041175,,,,,,,,,,,
9200,0.0091741,0.12753063,,,,,,,,,,,
9300,0.007350855,0.118643954,,,,,,,,,,,
9400,0.017402856,0.12830947,,,,,,,,,,,
9407,,,0.123212123957445,0.1252552569011048,83274637.0,0.1274421858758223,95000000.0,7212.904576063156,7377.804107189178,7212.904576063156,164.4432864189148,0.1566119194030761,0.0
9500,0.01008342,0.13141078,,,,,,,,,,,
9600,0.007909783,0.1197664,,,,,,,,,,,
9700,0.012304547,0.11960608,,,,,,,,,,,
9800,0.009004035,0.1167374,,,,,,,,,,,
9900,0.010689874,0.12073601,,,,,,,,,,,
10000,0.010397623,0.12588774,,,,,,,,,,,
10049,,,,,,,,7703.9023678302765,,,,,0.0
