global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,3.0203893,0.74693996,,,,,,,,,,,,,,,,,
1,,,0.554008960723877,0.7458804845809937,0.0218517403446505,0.5508347153663635,0.747158408164978,0.027038751255929,43793.0,0.5478618144989014,0.749479353427887,0.0282796308646523,43793.0,24.89876127243042,329.5719861984253,24.89876127243042,304.6731810569763,0.0,0.0
1,2.9928658,0.745225,,,,,,,,,,,,,,,,,
2,2.9688535,0.74424374,,,,,,,,,,,,,,,,,
3,3.0049767,0.745903,,,,,,,,,,,,,,,,,
4,3.0082576,0.7452955,,,,,,,,,,,,,,,,,
5,3.0203087,0.7438459,,,,,,,,,,,,,,,,,
6,2.9717407,0.741424,,,,,,,,,,,,,,,,,
7,2.9732382,0.74068236,,,,,,,,,,,,,,,,,
8,2.9334974,0.7366691,,,,,,,,,,,,,,,,,
9,2.8896136,0.73353773,,,,,,,,,,,,,,,,,
10,2.8626719,0.73033077,,,,,,,,,,,,,,,,,
11,2.791499,0.7253283,,,,,,,,,,,,,,,,,
12,2.7171464,0.7199796,,,,,,,,,,,,,,,,,
13,2.621445,0.7144133,,,,,,,,,,,,,,,,,
14,2.497225,0.7080003,,,,,,,,,,,,,,,,,
15,2.452032,0.7021951,,,,,,,,,,,,,,,,,
16,2.3595686,0.69599307,,,,,,,,,,,,,,,,,
17,2.2700372,0.6887281,,,,,,,,,,,,,,,,,
18,2.1643534,0.6815945,,,,,,,,,,,,,,,,,
19,2.1251698,0.6751439,,,,,,,,,,,,,,,,,
20,2.075646,0.6675806,,,,,,,,,,,,,,,,,
21,2.0835083,0.66042274,,,,,,,,,,,,,,,,,
22,2.0695136,0.65366906,,,,,,,,,,,,,,,,,
23,2.0221415,0.64483607,,,,,,,,,,,,,,,,,
24,1.9951597,0.63423073,,,,,,,,,,,,,,,,,
25,1.8545489,0.6265925,,,,,,,,,,,,,,,,,
26,1.7575698,0.61724514,,,,,,,,,,,,,,,,,
27,1.6927812,0.60938287,,,,,,,,,,,,,,,,,
28,1.6483362,0.60300505,,,,,,,,,,,,,,,,,
29,1.5986217,0.59570295,,,,,,,,,,,,,,,,,
30,1.5258323,0.5905557,,,,,,,,,,,,,,,,,
31,1.4931706,0.58426577,,,,,,,,,,,,,,,,,
32,1.467553,0.5770009,,,,,,,,,,,,,,,,,
33,1.4714012,0.57145786,,,,,,,,,,,,,,,,,
34,1.4497603,0.5634257,,,,,,,,,,,,,,,,,
35,1.4296086,0.55539656,,,,,,,,,,,,,,,,,
36,1.3939844,0.5478765,,,,,,,,,,,,,,,,,
37,1.3440539,0.5404711,,,,,,,,,,,,,,,,,
38,1.273348,0.5332246,,,,,,,,,,,,,,,,,
39,1.2195196,0.52618235,,,,,,,,,,,,,,,,,
40,1.1822475,0.518556,,,,,,,,,,,,,,,,,
41,1.1354558,0.51074547,,,,,,,,,,,,,,,,,
42,1.1073862,0.505349,,,,,,,,,,,,,,,,,
43,1.0437084,0.49972862,,,,,,,,,,,,,,,,,
44,1.013999,0.49160832,,,,,,,,,,,,,,,,,
45,1.0254678,0.48469985,,,,,,,,,,,,,,,,,
46,0.9597463,0.4780149,,,,,,,,,,,,,,,,,
47,0.8664475,0.47289848,,,,,,,,,,,,,,,,,
48,0.81076765,0.46770918,,,,,,,,,,,,,,,,,
49,0.7534417,0.46208173,,,,,,,,,,,,,,,,,
50,0.75758886,0.45655876,,,,,,,,,,,,,,,,,
51,0.7361987,0.45265952,,,,,,,,,,,,,,,,,
52,0.70365036,0.44834635,,,,,,,,,,,,,,,,,
53,0.6839842,0.44415963,,,,,,,,,,,,,,,,,
54,0.6735293,0.4371965,,,,,,,,,,,,,,,,,
55,0.66592884,0.43473703,,,,,,,,,,,,,,,,,
56,0.6576277,0.42961448,,,,,,,,,,,,,,,,,
57,0.64572537,0.4270611,,,,,,,,,,,,,,,,,
58,0.63285846,0.4217023,,,,,,,,,,,,,,,,,
59,0.6284049,0.41614687,,,,,,,,,,,,,,,,,
60,0.59890115,0.41440743,,,,,,,,,,,,,,,,,
61,0.5817975,0.40718985,,,,,,,,,,,,,,,,,
62,0.5634756,0.40333238,,,,,,,,,,,,,,,,,
63,0.5506557,0.40061906,,,,,,,,,,,,,,,,,
64,0.5364536,0.39548436,,,,,,,,,,,,,,,,,
65,0.52426815,0.39163318,,,,,,,,,,,,,,,,,
66,0.5116045,0.38603398,,,,,,,,,,,,,,,,,
67,0.50538576,0.38172117,,,,,,,,,,,,,,,,,
68,0.5024908,0.37695888,,,,,,,,,,,,,,,,,
69,0.49712726,0.37607974,,,,,,,,,,,,,,,,,
70,0.48977545,0.36825153,,,,,,,,,,,,,,,,,
71,0.4871277,0.36637545,,,,,,,,,,,,,,,,,
72,0.4747822,0.36043066,,,,,,,,,,,,,,,,,
73,0.46242267,0.35508958,,,,,,,,,,,,,,,,,
74,0.44576758,0.3540852,,,,,,,,,,,,,,,,,
75,0.43721828,0.3505144,,,,,,,,,,,,,,,,,
76,0.43124518,0.34648818,,,,,,,,,,,,,,,,,
77,0.42594934,0.3415721,,,,,,,,,,,,,,,,,
78,0.42205656,0.3422613,,,,,,,,,,,,,,,,,
79,0.4201148,0.33590654,,,,,,,,,,,,,,,,,
80,0.41587332,0.3310007,,,,,,,,,,,,,,,,,
81,0.4104875,0.32921517,,,,,,,,,,,,,,,,,
82,0.40424854,0.3252283,,,,,,,,,,,,,,,,,
83,0.39700246,0.3245859,,,,,,,,,,,,,,,,,
84,0.3927736,0.3184862,,,,,,,,,,,,,,,,,
85,0.38781098,0.31624287,,,,,,,,,,,,,,,,,
86,0.3848242,0.30761975,,,,,,,,,,,,,,,,,
87,0.37767708,0.3074251,,,,,,,,,,,,,,,,,
88,0.37430352,0.3037164,,,,,,,,,,,,,,,,,
89,0.36978182,0.30112776,,,,,,,,,,,,,,,,,
90,0.36761355,0.29565087,,,,,,,,,,,,,,,,,
91,0.36208487,0.2938203,,,,,,,,,,,,,,,,,
92,0.3570231,0.29062697,,,,,,,,,,,,,,,,,
93,0.3499637,0.28818768,,,,,,,,,,,,,,,,,
94,0.345977,0.28714335,,,,,,,,,,,,,,,,,
95,0.34242186,0.2789861,,,,,,,,,,,,,,,,,
96,0.33757743,0.27973157,,,,,,,,,,,,,,,,,
97,0.3346294,0.27243778,,,,,,,,,,,,,,,,,
98,0.33412984,0.26837,,,,,,,,,,,,,,,,,
99,0.3275179,0.2676416,,,,,,,,,,,,,,,,,
774,,,0.9867058396339417,0.0505246594548225,0.0741530666616041,0.9841755628585817,0.0603196918964386,0.0820001426157689,43793.0,0.9831799864768982,0.0638336837291717,0.0807452392551625,43793.0,265.0806143283844,683.8135862350464,265.0806143283844,418.6848237514496,0.0285775661468505,0.0
1547,,,0.9875690937042236,0.045481614768505,0.1271453256231237,0.9847849011421204,0.0550561100244522,0.1176615744014762,43793.0,0.9837822914123536,0.0582802854478359,0.1156475317640088,43793.0,505.05108404159546,1037.8760905265808,505.05108404159546,532.7295048236847,0.05607271194458,0.0
2321,,,0.9877719283103944,0.0434468649327755,0.1633764266880901,0.9849671721458436,0.0527476295828819,0.1440869824489614,43793.0,0.983956217765808,0.0558565333485603,0.1430041089444439,43793.0,745.2981150150299,1397.2107827663422,745.2981150150299,651.767792224884,0.0851554870605468,0.0
3094,,,0.9882336854934692,0.0411974303424358,0.1926770527080684,0.9854372143745422,0.0508119463920593,0.1716183507170677,43793.0,0.984484851360321,0.0539786778390407,0.174125334777784,43793.0,985.4214253425598,1757.2620918750763,985.4214253425598,771.6478741168976,0.1126768589019775,0.0
