global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.425784,11.404898,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0007560397498309,11.448634147644045,0.0,0.0004835649742744,11.435254096984863,0.0,3000.0,0.0007088489946909,11.435724258422852,0.0,3003.0,37.9938952922821,918.4880743026732,37.9938952922821,880.4941327571869,0.0,0.0
1,4.4441385,11.398323,0.00014615059,,,,,,,,,,,,,,,,,
2,4.489173,11.403437,0.0002924204,,,,,,,,,,,,,,,,,
3,4.4354835,11.386604,0.00043845177,,,,,,,,,,,,,,,,,
4,4.3812733,11.328912,0.00058460236,,,,,,,,,,,,,,,,,
5,4.3198643,11.276336,0.00073087215,,,,,,,,,,,,,,,,,
6,4.173693,11.192325,0.00087702274,,,,,,,,,,,,,,,,,
7,3.8536625,11.085215,0.0010230541,,,,,,,,,,,,,,,,,
8,3.504176,10.972828,0.0011693239,,,,,,,,,,,,,,,,,
9,3.1233084,10.844982,0.0013154745,,,,,,,,,,,,,,,,,
10,2.8209639,10.708446,0.0014616251,,,,,,,,,,,,,,,,,
11,2.506177,10.599752,0.0016078949,,,,,,,,,,,,,,,,,
12,2.3371522,10.49043,0.0017539263,,,,,,,,,,,,,,,,,
13,2.188332,10.386045,0.0019000769,,,,,,,,,,,,,,,,,
14,2.03713,10.29119,0.0020463467,,,,,,,,,,,,,,,,,
15,1.8958813,10.1896305,0.0021924973,,,,,,,,,,,,,,,,,
16,1.715361,10.111862,0.0023386478,,,,,,,,,,,,,,,,,
17,1.5606596,10.042368,0.0024846792,,,,,,,,,,,,,,,,,
18,1.4024975,9.954028,0.002630949,,,,,,,,,,,,,,,,,
19,1.2631562,9.895544,0.0027770996,,,,,,,,,,,,,,,,,
20,1.1366904,9.832761,0.0029232502,,,,,,,,,,,,,,,,,
21,1.0533278,9.769344,0.0030694008,,,,,,,,,,,,,,,,,
22,0.984343,9.707649,0.0032155514,,,,,,,,,,,,,,,,,
23,0.94751287,9.678486,0.003361702,,,,,,,,,,,,,,,,,
24,0.9349417,9.63106,0.0035079718,,,,,,,,,,,,,,,,,
25,0.92596394,9.611872,0.0036541224,,,,,,,,,,,,,,,,,
26,0.9019974,9.556515,0.0038001537,,,,,,,,,,,,,,,,,
27,0.87542886,9.544832,0.0039464235,,,,,,,,,,,,,,,,,
28,0.8226215,9.519088,0.004092574,,,,,,,,,,,,,,,,,
29,0.77810544,9.4927225,0.0042387247,,,,,,,,,,,,,,,,,
30,0.7147226,9.440601,0.0043848753,,,,,,,,,,,,,,,,,
31,0.6434511,9.413504,0.004531026,,,,,,,,,,,,,,,,,
32,0.57495207,9.409295,0.0046771765,,,,,,,,,,,,,,,,,
33,0.55362636,9.37926,0.0048234463,,,,,,,,,,,,,,,,,
34,0.52209157,9.393798,0.004969597,,,,,,,,,,,,,,,,,
35,0.5293897,9.352355,0.0051156282,,,,,,,,,,,,,,,,,
36,0.52137494,9.36464,0.005261898,,,,,,,,,,,,,,,,,
37,0.5220283,9.3706,0.0054080486,,,,,,,,,,,,,,,,,
38,0.5193442,9.320505,0.005554199,,,,,,,,,,,,,,,,,
39,0.49839312,9.349358,0.005700469,,,,,,,,,,,,,,,,,
40,0.47789666,9.2939205,0.0058465004,,,,,,,,,,,,,,,,,
41,0.46954477,9.294117,0.005992651,,,,,,,,,,,,,,,,,
42,0.42782485,9.29036,0.006138921,,,,,,,,,,,,,,,,,
43,0.39159268,9.265483,0.0062850714,,,,,,,,,,,,,,,,,
44,0.37621287,9.273492,0.0064311028,,,,,,,,,,,,,,,,,
45,0.35463336,9.254387,0.0065773726,,,,,,,,,,,,,,,,,
46,0.3426255,9.232919,0.006723523,,,,,,,,,,,,,,,,,
47,0.32619247,9.231579,0.0068696737,,,,,,,,,,,,,,,,,
48,0.3108931,9.205709,0.0070158243,,,,,,,,,,,,,,,,,
49,0.2950887,9.229256,0.007161975,,,,,,,,,,,,,,,,,
50,0.2906339,9.192766,0.0073081255,,,,,,,,,,,,,,,,,
51,0.28678793,9.189522,0.007454276,,,,,,,,,,,,,,,,,
52,0.26870927,9.193209,0.007600546,,,,,,,,,,,,,,,,,
53,0.26430622,9.194151,0.0077466965,,,,,,,,,,,,,,,,,
54,0.25915563,9.226984,0.007892728,,,,,,,,,,,,,,,,,
55,0.25428784,9.187339,0.008038998,,,,,,,,,,,,,,,,,
56,0.24741748,9.180027,0.008185148,,,,,,,,,,,,,,,,,
57,0.23501256,9.16659,0.008331299,,,,,,,,,,,,,,,,,
58,0.22477736,9.157964,0.008477449,,,,,,,,,,,,,,,,,
59,0.22048911,9.1721945,0.0086236,,,,,,,,,,,,,,,,,
60,0.20510678,9.150872,0.008769751,,,,,,,,,,,,,,,,,
61,0.20727201,9.151133,0.00891602,,,,,,,,,,,,,,,,,
62,0.19031021,9.130603,0.009062171,,,,,,,,,,,,,,,,,
63,0.19668227,9.148369,0.009208202,,,,,,,,,,,,,,,,,
64,0.19032994,9.15052,0.009354472,,,,,,,,,,,,,,,,,
65,0.18435274,9.150024,0.009500623,,,,,,,,,,,,,,,,,
66,0.17020127,9.108762,0.009646773,,,,,,,,,,,,,,,,,
67,0.17911759,9.1123905,0.009792924,,,,,,,,,,,,,,,,,
68,0.16117677,9.065713,0.0099390745,,,,,,,,,,,,,,,,,
69,0.15522224,9.104144,0.010085225,,,,,,,,,,,,,,,,,
70,0.15383703,9.08193,0.010231495,,,,,,,,,,,,,,,,,
71,0.14671749,9.123291,0.0103776455,,,,,,,,,,,,,,,,,
72,0.1482328,9.0967865,0.010523677,,,,,,,,,,,,,,,,,
73,0.1529919,9.096011,0.010669947,,,,,,,,,,,,,,,,,
74,0.13134146,9.067398,0.010816097,,,,,,,,,,,,,,,,,
75,0.13326888,9.076312,0.010962248,,,,,,,,,,,,,,,,,
76,0.13111272,9.063816,0.011108518,,,,,,,,,,,,,,,,,
77,0.13186069,9.043499,0.011254549,,,,,,,,,,,,,,,,,
78,0.12454565,9.078307,0.0114007,,,,,,,,,,,,,,,,,
79,0.12431099,9.09874,0.01154685,,,,,,,,,,,,,,,,,
80,0.1218831,9.059095,0.01169312,,,,,,,,,,,,,,,,,
81,0.12166851,9.045266,0.011839151,,,,,,,,,,,,,,,,,
82,0.124087006,9.068593,0.011985302,,,,,,,,,,,,,,,,,
83,0.13128214,9.072223,0.012131572,,,,,,,,,,,,,,,,,
84,0.12891525,9.052354,0.012277722,,,,,,,,,,,,,,,,,
85,0.12451373,9.068106,0.012423873,,,,,,,,,,,,,,,,,
86,0.12348038,9.056373,0.012570024,,,,,,,,,,,,,,,,,
87,0.12196608,9.056322,0.012716174,,,,,,,,,,,,,,,,,
88,0.1231446,9.030166,0.012862325,,,,,,,,,,,,,,,,,
89,0.12463199,9.049123,0.0130085945,,,,,,,,,,,,,,,,,
90,0.11792381,9.059703,0.013154626,,,,,,,,,,,,,,,,,
91,0.11917791,9.025662,0.0133007765,,,,,,,,,,,,,,,,,
92,0.1106847,9.020194,0.013447046,,,,,,,,,,,,,,,,,
93,0.122594446,9.026728,0.013593197,,,,,,,,,,,,,,,,,
94,0.102752715,9.051036,0.013739347,,,,,,,,,,,,,,,,,
95,0.0986654,9.042787,0.013885498,,,,,,,,,,,,,,,,,
96,0.1024093,9.011141,0.014031649,,,,,,,,,,,,,,,,,
97,0.09604944,9.053012,0.014177799,,,,,,,,,,,,,,,,,
98,0.103887,9.045602,0.014324069,,,,,,,,,,,,,,,,,
99,0.09860101,9.027652,0.01447022,,,,,,,,,,,,,,,,,
2217,,,,0.3935899138450622,4.420770645141602,11.502395976287753,0.3732005655765533,4.629360198974609,7.262122868825346,3000.0,0.3510662019252777,4.886469841003418,5.71420352184962,3003.0,878.2122626304626,2454.849673271179,878.2122626304626,1576.5317447185516,0.043245792388916,0.0
4434,,,,0.5383047461509705,3.004347562789917,24.12659778452064,0.5424855351448059,2.9691877365112305,20.034577090309345,3000.0,0.5408517718315125,3.0128891468048096,18.416903625237108,3003.0,1718.134624004364,3778.3862342834473,1718.134624004364,2060.058022022248,0.0706770420074462,0.0
6653,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,2558.050799131393,5420.933127164841,2558.050799131393,2862.601204395294,0.0978260040283203,0.0
9041,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,3398.1019971370697,7063.777452707291,3398.1019971370697,3665.306008815765,0.1235325336456298,0.0
11429,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,4238.097880125046,8708.575694561005,4238.097880125046,4470.021012544632,0.1483688354492187,0.0
13817,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,5078.095459938049,10352.060072422028,5078.095459938049,5273.415265798569,0.1761512756347656,0.0
16205,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,5918.141568183899,11995.514075279236,5918.141568183899,6076.734752416611,0.2033865451812744,0.0
18594,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,6758.2311668396,13637.68223118782,6758.2311668396,6878.727970838547,0.2286875247955322,0.0
20983,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,7598.680058956146,15280.52917432785,7598.680058956146,7681.034863710403,0.2592079639434814,0.0
23372,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,8438.849989414215,16923.107977867126,8438.849989414215,8483.268353939056,0.3746764659881592,0.0
25760,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,9278.773097991943,18565.59884762764,9278.773097991943,9285.751545667648,0.4002490043640136,0.0
28149,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,10118.839053869247,20207.72112751007,10118.839053869247,10087.721024036407,0.4269998073577881,0.0
30537,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,10958.804013967514,21849.9048268795,10958.804013967514,10889.852345943453,0.4539923667907715,0.0
32925,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,11798.79591846466,23492.46018886566,11798.79591846466,11692.329413175585,0.4800934791564941,0.0
35313,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,12638.90054345131,25135.330965280533,12638.90054345131,12495.008987426758,0.5065500736236572,0.0
37701,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,13478.823704242706,26778.427161216736,13478.823704242706,13298.094005823135,0.533095121383667,0.0
40090,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,14319.0280148983,28421.133031368256,14319.0280148983,14100.507164239883,0.5609018802642822,0.0
42479,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,15159.131284952164,30064.79119157791,15159.131284952164,14903.973952293396,0.5881335735321045,0.0
44868,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,15999.227899312971,31707.236903190613,15999.227899312971,15706.234147787094,0.616112470626831,0.0
47257,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,16839.14574623108,33352.10236477852,16839.14574623108,16511.094913959503,0.6428179740905762,0.0
49646,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,17679.338721513748,34994.849819898605,17679.338721513748,17313.561516284943,0.6707453727722168,0.0
52035,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,18519.346123456955,36637.62883806229,18519.346123456955,18116.24541592598,0.698782205581665,0.0
54424,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,19359.59686470032,38281.71680831909,19359.59686470032,18919.99527168274,0.7257769107818604,0.0
56813,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,20199.6210269928,39924.71155190468,20199.6210269928,19722.87694430352,0.7550368309020996,0.0
59200,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,21039.55309033394,41567.98064804077,21039.55309033394,20526.12471914292,0.7835896015167236,0.0
61588,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,21879.613212823868,43211.36538648605,21879.613212823868,21329.361229896545,0.8109121322631836,0.0
63975,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,22719.5999212265,44854.96918916702,22719.5999212265,22132.89111995697,0.8375654220581055,0.0
66363,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,23559.76082706452,46497.76161932945,23559.76082706452,22935.43478155136,0.8660397529602051,0.0
68751,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,24399.712550401688,48142.39527606964,24399.712550401688,23740.030792951584,0.8925375938415527,0.0
71140,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,25239.85534286499,49786.60150814056,25239.85534286499,24544.00626540184,0.9204332828521729,0.0
73529,,,,0.0,,0.0,0.0,,0.0,3000.0,0.0,,0.0,3003.0,26079.85042595864,51429.78069829941,26079.85042595864,25347.10282111168,0.947845220565796,0.0
