accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
153.60931611061096,0.0,14.43540906906128,1,0,14.43540906906128,0.4429232764397592,0.7993454845192,0.0265372812784454,43793.0,168.43440294265747,0.4354324903469846,0.8032556115322881,0.0204528872959713,0.4423450544650635,0.7995304483939768,0.0252278647754478,43793.0
221.1958668231964,0.0341303348541259,253.76373982429504,713,0,253.76373982429504,0.9831787478640164,0.0635952904537488,0.0658904016046491,43793.0,476.5085401535034,0.9867596130117536,0.0505968847670509,0.0624034441440837,0.9841553226538454,0.0602295483016659,0.0667130455922973,43793.0
291.47968316078186,0.0740027427673339,492.9813241958618,1427,0,492.9813241958618,0.983687129848846,0.0585293713795684,0.1222017144134812,43793.0,787.3471658229828,0.9873377694215876,0.0457324730452734,0.1263842191973238,0.9846493524839918,0.0552609990647126,0.1217859751840043,43793.0
364.6476356983185,0.1037161350250244,732.264032125473,2131,0,732.264032125473,0.9842894382484366,0.0539639105652053,0.1583729060327541,43793.0,1101.2121753692627,0.9880158399333056,0.041766886949751,0.1858892741481832,0.9852505506585576,0.0511367811094684,0.160600090470686,43793.0
437.34854674339294,0.1354451179504394,971.5804765224456,2844,0,971.5804765224456,0.984723268774016,0.0517592064734253,0.1866833429067087,43793.0,1414.6733582019806,0.9886473087693431,0.0389851718036151,0.2189866940288986,0.9856544616536238,0.0490388542080218,0.1860433385636837,43793.0
513.8579156398773,0.1693098545074463,1210.9171931743622,3544,0,1210.9171931743622,0.9850661212476292,0.0502821392341164,0.2075847445405213,43793.0,1732.0917937755585,0.988863862581932,0.0377924185477114,0.2609275521339419,0.9859816498566624,0.0475886374052432,0.2083188975364797,43793.0
591.8812716007233,0.19960618019104,1450.2279636859894,4245,0,1450.2279636859894,0.9853529548281336,0.0492759018409998,0.223475760399492,43793.0,2051.052043199539,0.989174612915408,0.0365556269373898,0.2895095867673229,0.9862386103188502,0.0466492779431309,0.2208596782959476,43793.0
671.0763080120087,0.23065185546875,1689.5411922931671,4957,0,1689.5411922931671,0.9855256446489952,0.0486363473270353,0.2312095035260399,43793.0,2371.215362071991,0.9896723473451045,0.0350629344103739,0.317791492831291,0.9864537588890864,0.0460303135201797,0.2308328921244281,43793.0
750.2167959213257,0.2618627548217773,1928.588954925537,5670,0,1928.588954925537,0.9856595845588344,0.0481865574715935,0.237774914650885,43793.0,2691.15805888176,0.9900213767239532,0.0338548027323661,0.3466504245864628,0.9865605212928076,0.0455986241299675,0.2383264930161544,43793.0
829.3166372776031,0.2961885929107666,2167.549143075943,6380,0,2167.549143075943,0.9857623560619814,0.0478592464237412,0.2386785592746136,43793.0,3011.0524492263794,0.990317279348177,0.0326275238981583,0.3679205725412797,0.986656729238366,0.0452781593197489,0.2444870277109228,43793.0
909.9694921970367,0.3271644115447998,2406.5081675052643,7087,0,2406.5081675052643,0.9858588096448528,0.0477156025832291,0.242967532012325,43793.0,3332.5446705818176,0.9905942644267666,0.0317273306286519,0.4075595551966626,0.9867253332164224,0.0450686463481168,0.2486244315505018,43793.0
990.5723757743835,0.3602159023284912,2645.597574710846,7801,0,2645.597574710846,0.9859219888476072,0.0476032982597499,0.2455444656241648,43793.0,3654.126861810684,0.990792177575072,0.0309022936599602,0.4152787239364127,0.9867829767956178,0.0449212867031282,0.2516272508516585,43793.0
1071.1061284542084,0.3915185928344726,2884.498771905899,8510,0,2884.498771905899,0.9859320975200478,0.0476088955422439,0.2455385983889965,43793.0,3975.528843402863,0.990963751060112,0.030455814197508,0.419534466670867,0.9868162639328996,0.0448666369365847,0.2552901900428249,43793.0
1150.8490824699402,0.4221858978271484,3123.635078191757,9223,0,3123.635078191757,0.9859725322098104,0.0476675172868828,0.247399340853778,43793.0,4296.453785657883,0.9913569089795766,0.0290706580271196,0.454722415900831,0.986853610477167,0.0448598913438829,0.2598165621887283,43793.0
1231.8789439201355,0.4537944793701172,3362.600617170334,9936,0,3362.600617170334,0.98596663548422,0.0477666856011227,0.2458330260725587,43793.0,4618.505110740662,0.9915651327592128,0.0284615263496112,0.4738489385275117,0.9868889273179416,0.0448870164282171,0.2638876726154729,43793.0
1315.594085931778,0.4874122142791748,3601.4938180446625,10648,0,3601.4938180446625,0.9860129668995732,0.0478376799396343,0.2480029622872696,43793.0,4943.2056522369385,0.9918077602624096,0.0274992022029271,0.4931729639047498,0.9869043530644868,0.0449464581978506,0.2673853552520875,43793.0
1397.1836006641388,0.5208368301391602,3840.37122797966,11356,0,3840.37122797966,0.9860117033155182,0.0480314459476648,0.2484741681781382,43793.0,5265.810924053192,0.9921134608807486,0.0265642675562229,0.5159143940403315,0.9868982639540086,0.0451109434660597,0.2672990753018739,43793.0
1480.9916656017303,0.5631606578826904,4079.1971113681793,12060,0,4079.1971113681793,0.9860614042883517,0.0482330863219553,0.2476255946894269,43793.0,5590.610985994339,0.9922629597246182,0.0261379328933998,0.5149144906455536,0.9868856797923532,0.0453519073275949,0.2647195681559053,43793.0
1563.5065653324127,0.5957643985748291,4318.047352313995,12772,0,4318.047352313995,0.9860521380052808,0.0484441476367398,0.2486117970315296,43793.0,5914.14582490921,0.9924492054345748,0.0253732720956777,0.5333416895675395,0.9868917689028316,0.0456393989702908,0.2618995280798672,43793.0
