global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.1955147,11.025852,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0005599231808446,11.03665828704834,0.0,0.0004835649742744,11.03822135925293,0.0,3000.0,0.0007088489946909,11.021427154541016,0.0,3003.0,41.49052572250366,922.8238599300385,41.49052572250366,881.3332893848419,0.0,0.0
1,4.116129,11.021164,2.7776696e-07,,,,,,,,,,,,,,,,,
2,4.122209,11.013019,5.5576675e-07,,,,,,,,,,,,,,,,,
3,4.129185,10.982845,8.3376653e-07,,,,,,,,,,,,,,,,,
4,3.9983127,10.953109,1.1115335e-06,,,,,,,,,,,,,,,,,
5,3.987891,10.933258,1.3895333e-06,,,,,,,,,,,,,,,,,
6,3.9955838,10.883728,1.6673002e-06,,,,,,,,,,,,,,,,,
7,3.7924967,10.836739,1.9453e-06,,,,,,,,,,,,,,,,,
8,3.6313655,10.784762,2.2232998e-06,,,,,,,,,,,,,,,,,
9,3.5902703,10.726502,2.5010668e-06,,,,,,,,,,,,,,,,,
10,3.361104,10.667576,2.7788337e-06,,,,,,,,,,,,,,,,,
11,3.1809225,10.600335,3.0570664e-06,,,,,,,,,,,,,,,,,
12,2.9931998,10.534366,3.3348333e-06,,,,,,,,,,,,,,,,,
13,2.784716,10.480734,3.6126003e-06,,,,,,,,,,,,,,,,,
14,2.6217263,10.408217,3.8906e-06,,,,,,,,,,,,,,,,,
15,2.433596,10.346192,4.1686e-06,,,,,,,,,,,,,,,,,
16,2.2483745,10.290391,4.446367e-06,,,,,,,,,,,,,,,,,
17,2.0759096,10.238974,4.7241338e-06,,,,,,,,,,,,,,,,,
18,1.9386197,10.174797,5.0021335e-06,,,,,,,,,,,,,,,,,
19,1.7968522,10.1200485,5.2799005e-06,,,,,,,,,,,,,,,,,
20,1.6899662,10.06368,5.5579003e-06,,,,,,,,,,,,,,,,,
21,1.5772715,10.021637,5.8359e-06,,,,,,,,,,,,,,,,,
22,1.5063335,9.9659605,6.113667e-06,,,,,,,,,,,,,,,,,
23,1.3970103,9.934658,6.391434e-06,,,,,,,,,,,,,,,,,
24,1.324354,9.883324,6.6696666e-06,,,,,,,,,,,,,,,,,
25,1.267918,9.858195,6.9474336e-06,,,,,,,,,,,,,,,,,
26,1.2160702,9.813176,7.2252005e-06,,,,,,,,,,,,,,,,,
27,1.152462,9.763897,7.5032003e-06,,,,,,,,,,,,,,,,,
28,1.1067377,9.765224,7.7812e-06,,,,,,,,,,,,,,,,,
29,1.0757731,9.706572,8.058967e-06,,,,,,,,,,,,,,,,,
30,1.0288227,9.687862,8.336967e-06,,,,,,,,,,,,,,,,,
31,0.9428516,9.642561,8.614734e-06,,,,,,,,,,,,,,,,,
32,0.9194644,9.607957,8.892734e-06,,,,,,,,,,,,,,,,,
33,0.8720528,9.591726,9.170733e-06,,,,,,,,,,,,,,,,,
34,0.82868546,9.552555,9.4485e-06,,,,,,,,,,,,,,,,,
35,0.7598003,9.556051,9.726267e-06,,,,,,,,,,,,,,,,,
36,0.7327382,9.545102,1.0004267e-05,,,,,,,,,,,,,,,,,
37,0.67986196,9.52819,1.0282267e-05,,,,,,,,,,,,,,,,,
38,0.66274357,9.50692,1.0560034e-05,,,,,,,,,,,,,,,,,
39,0.6310383,9.475405,1.0838034e-05,,,,,,,,,,,,,,,,,
40,0.61280954,9.434845,1.1115801e-05,,,,,,,,,,,,,,,,,
41,0.5951646,9.435507,1.13938e-05,,,,,,,,,,,,,,,,,
42,0.56060386,9.388313,1.16718e-05,,,,,,,,,,,,,,,,,
43,0.5572058,9.393053,1.1949567e-05,,,,,,,,,,,,,,,,,
44,0.54872274,9.365574,1.2227334e-05,,,,,,,,,,,,,,,,,
45,0.50984234,9.340385,1.2505567e-05,,,,,,,,,,,,,,,,,
46,0.51073366,9.33777,1.2783334e-05,,,,,,,,,,,,,,,,,
47,0.49509746,9.306942,1.3061101e-05,,,,,,,,,,,,,,,,,
48,0.47668663,9.316486,1.3338868e-05,,,,,,,,,,,,,,,,,
49,0.46935675,9.307805,1.36171e-05,,,,,,,,,,,,,,,,,
50,0.45715368,9.265424,1.3894867e-05,,,,,,,,,,,,,,,,,
51,0.44057223,9.284507,1.4172634e-05,,,,,,,,,,,,,,,,,
52,0.41728985,9.238859,1.4450634e-05,,,,,,,,,,,,,,,,,
53,0.39284956,9.262614,1.4728634e-05,,,,,,,,,,,,,,,,,
54,0.3765934,9.259367,1.5006401e-05,,,,,,,,,,,,,,,,,
55,0.39067322,9.232299,1.52844e-05,,,,,,,,,,,,,,,,,
56,0.35719654,9.206992,1.5562167e-05,,,,,,,,,,,,,,,,,
57,0.3372849,9.207095,1.5839934e-05,,,,,,,,,,,,,,,,,
58,0.3387405,9.188994,1.6118167e-05,,,,,,,,,,,,,,,,,
59,0.31989202,9.170526,1.6395934e-05,,,,,,,,,,,,,,,,,
60,0.29018784,9.179645,1.66737e-05,,,,,,,,,,,,,,,,,
61,0.2812024,9.152527,1.69517e-05,,,,,,,,,,,,,,,,,
62,0.2795558,9.186795,1.72297e-05,,,,,,,,,,,,,,,,,
63,0.27164403,9.148742,1.7507467e-05,,,,,,,,,,,,,,,,,
64,0.2598199,9.162195,1.7785467e-05,,,,,,,,,,,,,,,,,
65,0.25261945,9.131677,1.8063234e-05,,,,,,,,,,,,,,,,,
66,0.25662616,9.103353,1.8341234e-05,,,,,,,,,,,,,,,,,
67,0.24587102,9.110059,1.8619234e-05,,,,,,,,,,,,,,,,,
68,0.22851102,9.068607,1.8897e-05,,,,,,,,,,,,,,,,,
69,0.22178036,9.0936985,1.9174768e-05,,,,,,,,,,,,,,,,,
70,0.20920028,9.087252,1.9453e-05,,,,,,,,,,,,,,,,,
71,0.21118811,9.081535,1.9730767e-05,,,,,,,,,,,,,,,,,
72,0.2048338,9.082704,2.0008534e-05,,,,,,,,,,,,,,,,,
73,0.20679638,9.053482,2.0286534e-05,,,,,,,,,,,,,,,,,
74,0.18886259,9.068097,2.0564301e-05,,,,,,,,,,,,,,,,,
75,0.18863764,9.034237,2.08423e-05,,,,,,,,,,,,,,,,,
76,0.18428458,9.064407,2.11203e-05,,,,,,,,,,,,,,,,,
77,0.1759061,9.038596,2.1398067e-05,,,,,,,,,,,,,,,,,
78,0.1753541,9.0362215,2.1675834e-05,,,,,,,,,,,,,,,,,
79,0.17715131,9.026573,2.1953834e-05,,,,,,,,,,,,,,,,,
80,0.16869566,9.024159,2.2231834e-05,,,,,,,,,,,,,,,,,
81,0.17098519,9.029652,2.2509601e-05,,,,,,,,,,,,,,,,,
82,0.16692963,9.045396,2.2787368e-05,,,,,,,,,,,,,,,,,
83,0.16595347,9.021212,2.30656e-05,,,,,,,,,,,,,,,,,
84,0.15916044,9.022921,2.3343368e-05,,,,,,,,,,,,,,,,,
85,0.16050711,8.989861,2.3621134e-05,,,,,,,,,,,,,,,,,
86,0.14625208,9.028697,2.3899134e-05,,,,,,,,,,,,,,,,,
87,0.15514168,9.0022745,2.4177134e-05,,,,,,,,,,,,,,,,,
88,0.15107958,8.989508,2.4454901e-05,,,,,,,,,,,,,,,,,
89,0.15394753,8.989814,2.47329e-05,,,,,,,,,,,,,,,,,
90,0.12799762,9.009724,2.5010668e-05,,,,,,,,,,,,,,,,,
91,0.13401029,8.980919,2.5288668e-05,,,,,,,,,,,,,,,,,
92,0.13494037,8.955982,2.5566667e-05,,,,,,,,,,,,,,,,,
93,0.12709045,9.001021,2.5844434e-05,,,,,,,,,,,,,,,,,
94,0.12010796,9.002794,2.6122201e-05,,,,,,,,,,,,,,,,,
95,0.12547627,8.978037,2.6400201e-05,,,,,,,,,,,,,,,,,
96,0.114029095,8.965785,2.66782e-05,,,,,,,,,,,,,,,,,
97,0.116463676,8.972674,2.6955968e-05,,,,,,,,,,,,,,,,,
98,0.11803902,8.983473,2.7233968e-05,,,,,,,,,,,,,,,,,
99,0.10718895,9.010299,2.7511735e-05,,,,,,,,,,,,,,,,,
2355,,,,0.4935789108276367,3.21903395652771,20.27742117896365,0.4916368126869201,3.249549388885498,16.2865445129204,3000.0,0.4839114546775818,3.344785690307617,14.5319486283145,3003.0,881.5406672954559,2293.571644544601,881.5406672954559,1411.9259560108185,0.0328030586242675,0.0
4714,,,,0.5646363496780396,2.541640520095825,25.74394933157812,0.5724045634269714,2.4706850051879883,22.31376361759131,3000.0,0.5765847563743591,2.466010570526123,20.84765240156309,3003.0,1721.7003810405731,3615.282319784165,1721.7003810405731,1893.3780312538147,0.0593485832214355,0.0
7075,,,,0.5916825532913208,2.2940149307250977,28.45519588214349,0.6035386919975281,2.2052557468414307,24.59894491829167,3000.0,0.6085643172264099,2.170364618301392,23.171933780503583,3003.0,2561.751578569412,4914.746651649475,2561.751578569412,2352.6936502456665,0.0854275226593017,0.0
9436,,,,0.6020483374595642,2.20718765258789,29.054039457819474,0.621133029460907,2.0598881244659424,25.75989747179899,3000.0,0.6259950399398804,2.014939785003662,24.20913406290333,3003.0,3401.871651172638,6191.755080938339,3401.871651172638,2789.485167980194,0.1134769916534423,0.0
11796,,,,0.6166284084320068,2.092970132827759,29.619158848455417,0.6325898170471191,1.964726448059082,26.357984461810577,3000.0,0.6424496173858643,1.9106972217559808,25.591404355872285,3003.0,4242.04229927063,7494.352660894394,4242.04229927063,3251.812846183777,0.1406452655792236,0.0
14157,,,,0.6231364011764526,2.035906314849853,30.3279877569218,0.641331136226654,1.9012142419815063,26.842781866348645,3000.0,0.6476788520812988,1.8383761644363403,25.80258210688908,3003.0,5082.148100376129,8766.543908596039,5082.148100376129,3683.802767515184,0.1664621829986572,0.0
16518,,,,0.6270948648452759,2.007627010345459,30.693967738470903,0.646452009677887,1.8575674295425413,27.38491814141652,3000.0,0.6546046137809753,1.790061116218567,26.47827505193168,3003.0,5922.101904630661,10036.009930610657,5922.101904630661,4113.218428611755,0.1938934326171875,0.0
18878,,,,0.6554368138313293,1.7949272394180298,32.35261417597103,0.65017169713974,1.8210941553115845,27.541219742623905,3000.0,0.6605542898178101,1.750199794769287,26.6826648348471,3003.0,6762.051800489426,11449.119164943697,6762.051800489426,4686.283166408539,0.2198550701141357,0.0
21240,,,,0.6363956332206726,1.929087519645691,30.67710280270073,0.6541394591331482,1.7979788780212402,27.694285691167764,3000.0,0.6646795868873596,1.7239021062850952,27.461974338287465,3003.0,7602.096945047378,12751.961214065552,7602.096945047378,5148.983983755112,0.2478501796722412,0.0
23600,,,,0.6336547136306763,1.941591501235962,30.96696415560276,0.6584295034408569,1.776332139968872,28.297218854828632,3000.0,0.6693394184112549,1.7016539573669434,27.49628374383892,3003.0,8442.1192715168,14025.855588912964,8442.1192715168,5582.676395893097,0.3591539859771728,0.0
