accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/bleu,test/loss,test/num_examples,total_duration,train/accuracy,train/bleu,train/loss,validation/accuracy,validation/bleu,validation/loss,validation/num_examples
831.6668477058411,0.0,287.8860340118408,1,0,287.8860340118408,0.1747835686479577,0.4268932867838299,7.254456452268898,3003.0,1120.056801557541,0.2042777363268443,1.395025179297456,6.819357774310973,0.1881687765805755,0.4256505052690615,7.009527935177493,3000.0
1280.54083442688,0.0296518802642822,1142.0886647701263,5,0,1142.0886647701263,0.478089593864389,14.838834972082957,3.4848723200278893,3003.0,2424.1106419563293,0.4850008590573277,20.623106190106444,3.3993628658152453,0.4848792947390609,16.382209811797036,3.395867689179304,3000.0
1453.0095553398132,0.0681345462799072,2003.240356683731,9,0,2003.240356683731,0.079995351809889,9.061049524390932e-05,7.267414008482947,3003.0,3458.7446913719177,0.0967756815351261,5.651305714560469e-05,6.993692052216431,0.0871780883064066,0.0001321614606476,7.082518350671411,3000.0
2251.602858066559,0.0944380760192871,2871.5091631412506,13,0,2871.5091631412506,0.2225204810876765,0.1357128826842303,5.435288841438615,3003.0,5126.559219360352,0.2682333686782536,1.2375995944731435,4.893955514383846,0.2392282798725372,0.3723877458136198,5.175712715899369,3000.0
2684.040747642517,0.1213295459747314,3738.809624195099,17,0,3738.809624195099,0.6060775085701006,22.26746599252392,2.2559789161001684,3003.0,6427.169949531555,0.5936915324663399,27.38904398386073,2.3390198689179416,0.6014556546106062,23.64007426809639,2.2789429920273774,3000.0
3105.1975173950195,0.1499254703521728,4606.912828445435,21,0,4606.912828445435,0.6391261402591366,25.18964030218422,1.9891624542443789,3003.0,7717.334393978119,0.6096632100578141,29.49123110219788,2.2030199682251994,0.6326145987030539,26.08827180634604,2.0400872664319105,3000.0
3526.370337963104,0.1791880130767822,5474.779119968414,25,0,5474.779119968414,0.6572657021672187,26.653363726230623,1.8447415533670328,3003.0,9007.34733080864,0.6411364618639248,31.15055453473835,1.970265192443302,0.6497625571908594,27.592775481770687,1.9098120296090564,3000.0
3930.281488180161,0.2076992988586425,6342.825211763382,29,0,6342.825211763382,0.668235430829121,27.599563016878857,1.767082098657835,3003.0,10280.217699050903,0.6387024993404677,31.329064498553016,1.9780316618492133,0.65766078535914,28.001960835563427,1.8369221630853927,3000.0
4368.311465024948,0.2354450225830078,7210.918325185776,33,0,7210.918325185776,0.6738597408634013,28.01816575704173,1.7164711158561383,3003.0,11587.247960090635,0.6439155197506389,31.609228012163143,1.931557654733392,0.6630047984525921,28.3639369149256,1.7929039937508524,3000.0
4847.468847513199,0.2646436691284179,8078.524439811706,37,0,8078.524439811706,0.6794491894718494,28.67060120420092,1.672666281738423,3003.0,12934.96068763733,0.655703208984241,32.69806163281305,1.845501875528922,0.6688943720474637,29.13083253345829,1.750355118039454,3000.0
5354.511513233185,0.2917187213897705,8946.38254904747,41,0,8946.38254904747,0.6851897042589042,28.818428029297472,1.6350012346754983,3003.0,14310.751615047457,0.6532827847665,32.451799248411746,1.8470625825722329,0.6724157171020818,29.22451094841976,1.716320550892115,3000.0
5804.064206123352,0.3224446773529053,9813.851567029951,45,0,9813.851567029951,0.6797513218290628,28.46358219024997,1.68861719975597,3003.0,15628.743243694304,0.6501616745106613,31.397956843168814,1.8784562601406165,0.6689563675589887,28.89656562989183,1.757933681851434,3000.0
6284.907345056534,0.3522703647613525,10681.349035978315,49,0,10681.349035978315,0.6893033525071175,29.34615977678829,1.603782101562954,3003.0,16978.048953056335,0.6599472042236622,32.84265675244002,1.804800973065012,0.6764826226581195,29.52676084947284,1.6836256680016366,3000.0
6752.788272857666,0.3801493644714355,11548.481835365295,53,0,11548.481835365295,0.6921619894253676,29.576704744020148,1.5789587691011562,3003.0,18313.98559117317,0.6595985589294905,32.829851756386674,1.7964932878709898,0.6780697077531587,29.780937520126447,1.665550876616533,3000.0
7258.141637086868,0.4097883701324463,12416.931522846222,57,0,12416.931522846222,0.6943350183022485,29.71583465595587,1.5681056083318807,3003.0,19688.78531193733,0.6701943450821353,33.55985628638552,1.7455694575767242,0.6813678689662869,29.99817002573581,1.6534214547866737,3000.0
7860.854526996613,0.4394912719726562,13284.306421041489,61,0,13284.306421041489,0.5577130904654001,13.431883398250482,2.4537143759804776,3003.0,21159.83835721016,0.5665932098340335,17.64877759807465,2.3555719590019053,0.5578480118039454,14.184374654894128,2.4339424263183345,3000.0
8308.35186123848,0.4685921669006347,14152.314534902573,65,0,14152.314534902573,0.6899657195979315,29.381175182633736,1.6051126459822207,3003.0,22476.25515627861,0.6563290053194532,32.395319055911855,1.830912529314191,0.6769537885457093,29.83537863508885,1.684066611077358,3000.0
8842.358105182648,0.4960756301879883,15019.898093223572,69,0,15019.898093223572,0.6979141246876998,29.929489696575583,1.5446217172157342,3003.0,23878.766103744507,0.6760121769072024,33.43450495600732,1.6948365723374417,0.6839096849388104,30.21935358276127,1.6347292268539757,3000.0
9294.569001674652,0.5231389999389648,15888.363883972168,73,0,15888.363883972168,0.6997617802568125,30.069404558003807,1.5338144936377898,3003.0,25200.3843126297,0.666995924021027,33.608414629978576,1.7520780822462163,0.6847776221001599,30.261264787259417,1.6233910227399535,3000.0
9760.14644050598,0.5506362915039062,16755.569764852524,77,0,16755.569764852524,0.7009586892103887,30.18557067820176,1.5244832519900064,3003.0,26534.11139345169,0.6795879269006183,34.30024216577192,1.6757883751677776,0.686513496422859,30.145678482508703,1.6140849152521357,3000.0
