global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.841562,0.6385573,0.0,,,,,,,,,,,
1,,,,0.6385565620360885,0.638520685837131,83274637.0,0.638229838569079,95000000.0,25.0728087425232,873.3258693218231,25.0728087425232,848.2530190944672,0.0,0.0
45,,,,0.1376620821725085,0.1384976057914999,83274637.0,0.1418190682771381,95000000.0,146.23192286491394,1676.108696937561,146.23192286491394,1529.8390409946442,0.035578966140747,0.0
89,,,,0.1301652553063706,0.1309093633326289,83274637.0,0.1345578147409539,95000000.0,267.3487129211426,2450.385664463043,267.3487129211426,2182.9700152874,0.0629346370697021,0.0
100,0.089650676,0.12227489,0.0013464112,,,,,,,,,,,
133,,,,0.1294816668912674,0.1297133266450586,83274637.0,0.1329811572265625,95000000.0,388.5884578227997,3219.2873306274414,388.5884578227997,2830.608896255493,0.0841224193572998,0.0
177,,,,0.1264703206764827,0.128955336355519,83274637.0,0.1318208369449013,95000000.0,509.7909240722656,3978.880460739136,509.7909240722656,3468.97423362732,0.1075491905212402,0.0
200,0.04472842,0.122269064,0.0014269168,,,,,,,,,,,
221,,,,0.1296011052978863,0.1291434241331487,83274637.0,0.1315533837479441,95000000.0,630.969690322876,4714.6349856853485,630.969690322876,4083.527001619339,0.1287004947662353,0.0
265,,,,0.1273926829438914,0.1289677184597409,83274637.0,0.131504948591694,95000000.0,752.2073221206665,5419.343820810318,752.2073221206665,4666.974474906921,0.1506969928741455,0.0
300,0.00616652,0.12470767,0.0014260077,,,,,,,,,,,
309,,,,0.128577626140425,0.127872676289124,83274637.0,0.1303178233963815,95000000.0,873.434800863266,6092.827346086502,873.434800863266,5219.2053763866425,0.1739158630371093,0.0
353,,,,0.1282595739869764,0.1278063969290779,83274637.0,0.1301346148540296,95000000.0,994.7756853103638,6775.063175439835,994.7756853103638,5780.077681064606,0.1947309970855713,0.0
397,,,,0.1270860314088047,0.1276168143798468,83274637.0,0.1298732392989309,95000000.0,1116.0316224098206,7450.507941961288,1116.0316224098206,6334.243843317032,0.2155616283416748,0.0
400,0.052245587,0.12869126,0.0014244681,,,,,,,,,,,
441,,,,0.1266374397179428,0.1274439704428233,83274637.0,0.129904958254523,95000000.0,1237.348604440689,8152.466742038727,1237.348604440689,6914.8601360321045,0.2390367984771728,0.0
485,,,,0.1247536075658768,0.1270337499761857,83274637.0,0.1293689186369243,95000000.0,1358.6523830890656,8819.453380823135,1358.6523830890656,7460.519505739212,0.2606039047241211,0.0
500,0.028747547,0.12235856,0.0014222993,,,,,,,,,,,
529,,,,0.1284422495127099,0.126998958552669,83274637.0,0.1295078375925164,95000000.0,1479.9709250926971,9493.716710567474,1479.9709250926971,8013.43905544281,0.2839906215667724,0.0
573,,,,0.126710623655023,0.1270913930618139,83274637.0,0.129640650935444,95000000.0,1601.3017241954803,10139.2858812809,1601.3017241954803,8537.65436220169,0.305264949798584,0.0
600,0.044003606,0.12581685,0.0014195034,,,,,,,,,,,
617,,,,0.1244868238766988,0.1265954605593271,83274637.0,0.1291936983244243,95000000.0,1722.5967473983765,10735.662359714508,1722.5967473983765,9012.710820913317,0.3285529613494873,0.0
661,,,,0.1258228019395339,0.1266801148306022,83274637.0,0.1291791619860197,95000000.0,1843.779335975647,11403.39322257042,1843.779335975647,9559.2332072258,0.3525664806365967,0.0
700,0.011868379,0.1255188,0.0014160826,,,,,,,,,,,
705,,,,0.1240115160321664,0.1266146029329978,83274637.0,0.1291481047286184,95000000.0,1964.8818624019625,12084.712137937546,1964.8818624019625,10119.42632317543,0.373986005783081,0.0
749,,,,0.1250514201468454,0.1265180423047055,83274637.0,0.1288576481805098,95000000.0,2086.0034601688385,12747.683326005936,2086.0034601688385,10661.252962350844,0.3951435089111328,0.0
793,,,,0.1242217016787086,0.1264379091886363,83274637.0,0.1287386442639802,95000000.0,2207.117336511612,13429.63507771492,2207.117336511612,11222.067975282667,0.4160425662994385,0.0
800,0.009975737,0.12528777,0.0014120403,,,,,,,,,,,
837,,,,0.1247745160505456,0.1265656062715147,83274637.0,0.1289032625719572,95000000.0,2328.2104165554047,14103.520260810852,2328.2104165554047,11774.82789349556,0.4463191032409668,0.0
881,,,,0.1264973384380903,0.1261982826386599,83274637.0,0.1287718416735197,95000000.0,2449.253502368927,14766.48539876938,2449.253502368927,12316.724234819412,0.4701976776123047,0.0
900,0.008187675,0.12121835,0.0014073798,,,,,,,,,,,
925,,,,0.1257623909568449,0.1259945378719986,83274637.0,0.1284949133943256,95000000.0,2570.56586933136,15410.251556158066,2570.56586933136,12839.155267953873,0.4910905361175537,0.0
969,,,,0.1260966035719,0.126033105427913,83274637.0,0.1284108756578947,95000000.0,2691.659496545792,16093.585800647736,2691.659496545792,13401.372086286545,0.5130093097686768,0.0
1000,0.022125285,0.12231964,0.0014021053,,,,,,,,,,,
1013,,,,0.1243099611393123,0.126046657436242,83274637.0,0.1285865950863486,95000000.0,2812.7644650936127,16774.28491950035,2812.7644650936127,13960.942764759064,0.5347068309783936,0.0
1057,,,,0.1236616273721059,0.1257978761548725,83274637.0,0.128231134817023,95000000.0,2933.8030922412872,17462.306073904037,2933.8030922412872,14527.89961695671,0.5585148334503174,0.0
1100,0.016720548,0.1217015,0.0013962216,,,,,,,,,,,
1101,,,,0.1241328862009558,0.1259207696140554,83274637.0,0.1283850291118421,95000000.0,3055.0113883018494,18117.63410973549,3055.0113883018494,15061.988546848295,0.5875241756439209,0.0
1145,,,,0.1268454025025075,0.1258064782274658,83274637.0,0.128196352395148,95000000.0,3176.0264496803284,18749.28441905976,3176.0264496803284,15572.597154140472,0.6122665405273438,0.0
1189,,,,0.1272002813060703,0.1259104335623109,83274637.0,0.1283476305407072,95000000.0,3297.048830270767,19415.90434527397,3297.048830270767,16118.17053103447,0.6346416473388672,0.0
1200,0.012337482,0.11884873,0.0013897335,,,,,,,,,,,
1233,,,,0.1246141695517039,0.1258831403303467,83274637.0,0.1281775869551809,95000000.0,3418.085539340973,20090.4300980568,3418.085539340973,16671.63564348221,0.6567606925964355,0.0
1277,,,,0.1242541729607297,0.1255418392258347,83274637.0,0.1279523337993421,95000000.0,3539.1365678310394,20752.21589183808,3539.1365678310394,17212.346702814102,0.6788179874420166,0.0
