global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,560.6184,10.166517,,,,,,,,,,,
1,,,10.066330953214154,10.109905789051954,83274637.0,10.007061925,95000000.0,6.509779691696167,262.9119553565979,6.509779691696167,256.40213561058044,0.0,0.0
100,0.668713,0.1459545,,,,,,,,,,,
181,,,0.1558833441597485,0.154383671491098,83274637.0,0.1571801944078947,95000000.0,126.81112837791444,553.2682240009308,126.81112837791444,426.43310165405273,0.0176692008972167,0.0
200,17.702562,0.9051615,,,,,,,,,,,
300,4.133762,0.17194092,,,,,,,,,,,
354,,,0.1499992076940131,0.1478163185980118,83274637.0,0.149467897317023,95000000.0,247.12343788146973,813.8930270671844,247.12343788146973,566.7157654762268,0.0412335395812988,0.0
400,2.9311655,0.14141157,,,,,,,,,,,
500,1.2670068,0.13175228,,,,,,,,,,,
523,,,0.1341357790988009,0.1354654796929458,83274637.0,0.1381259776007401,95000000.0,367.2377088069916,1127.2375404834747,367.2377088069916,759.9147536754608,0.0663204193115234,0.0
600,0.15739875,0.13525456,,,,,,,,,,,
692,,,0.1346518673213585,0.1335872368350694,83274637.0,0.136049008203125,95000000.0,487.6834526062012,1429.0643680095673,487.6834526062012,941.262864112854,0.0930140018463134,0.0
700,0.09912068,0.13373098,,,,,,,,,,,
800,0.10075145,0.12884378,,,,,,,,,,,
860,,,0.1323649409291504,0.1332785072369465,83274637.0,0.1365715498458059,95000000.0,607.6994469165802,1685.697524547577,607.6994469165802,1077.8528289794922,0.1140506267547607,0.0
900,0.08777378,0.1381275,,,,,,,,,,,
1000,0.11968793,0.12688704,,,,,,,,,,,
1027,,,0.1305033358622272,0.1318306980478417,83274637.0,0.1341442615851151,95000000.0,727.9923734664917,1945.8656623363493,727.9923734664917,1217.697253227234,0.1387646198272705,0.0
1100,0.03615234,0.12784865,,,,,,,,,,,
1199,,,0.1297546083798761,0.1316233214027324,83274637.0,0.1342369287931743,95000000.0,848.8382439613342,2201.479582309723,848.8382439613342,1352.4353094100952,0.1625020503997802,0.0
1200,0.034902647,0.12729686,,,,,,,,,,,
1300,0.068904385,0.1297493,,,,,,,,,,,
1370,,,0.1299829611543027,0.1311321376180803,83274637.0,0.133479915234375,95000000.0,969.2432053089142,2459.6269981861115,969.2432053089142,1490.143495798111,0.1905956268310547,0.0
1400,0.15034118,0.13080753,,,,,,,,,,,
1500,0.06300762,0.12860096,,,,,,,,,,,
1539,,,0.1318561064794003,0.1315910601343926,83274637.0,0.1342121517064144,95000000.0,1089.6380898952484,2723.5536766052246,1089.6380898952484,1633.6469864845276,0.2126834392547607,0.0
1600,0.044013686,0.1379394,,,,,,,,,,,
1700,0.108893715,0.1241635,,,,,,,,,,,
1709,,,0.1319429709593642,0.1313037114436963,83274637.0,0.1337464244654605,95000000.0,1209.9350776672363,2983.598741054535,1209.9350776672363,1773.3594377040863,0.2418076992034912,0.0
1800,0.02563284,0.13454708,,,,,,,,,,,
1881,,,0.1335938045602737,0.1314923864748053,83274637.0,0.1338824799958881,95000000.0,1330.7949254512787,3241.2336733341217,1330.7949254512787,1910.1033692359924,0.266716718673706,0.0
1900,0.01714678,0.127133,,,,,,,,,,,
2000,0.09597404,0.13019574,,,,,,,,,,,
