global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.555808,0.88329077,,,,,,,,,,,,,,
1,,,0.2363087279456002,0.8500247001647949,0.2332147653007614,0.8616212448781303,3554.0,0.2559243132701235,0.8597191557874895,3581.0,56.94103002548218,262.4958620071411,56.94103002548218,205.5544590950012,0.0,0.0
100,2.0773885,0.37551972,,,,,,,,,,,,,,
200,2.5372033,0.48753247,,,,,,,,,,,,,,
300,1.0726672,0.36256486,,,,,,,,,,,,,,
334,,,0.6472501754760742,0.3715956892286028,0.6267129686620709,0.3938082049385376,3554.0,0.6451647475390953,0.3975034797368054,3581.0,136.9785294532776,347.03593015670776,136.9785294532776,210.0162518024445,0.0283076763153076,0.0
400,1.2172563,0.35448605,,,,,,,,,,,,,,
500,1.1089793,0.31052434,,,,,,,,,,,,,,
572,,,0.6606396266392299,0.3503614834376743,0.6410715149303602,0.3744408259179797,3554.0,0.6588940954647794,0.3773854332108698,3581.0,217.15349817276,431.3216569423676,217.15349817276,214.0853352546692,0.0618224143981933,0.0
600,0.8354247,0.47746116,,,,,,,,,,,,,,
700,2.6476414,0.40636355,,,,,,,,,,,,,,
800,2.6463492,0.3137635,,,,,,,,,,,,,,
812,,,0.6752758707318988,0.3334102630615234,0.6530066529350732,0.3591643136474747,3554.0,0.6720904382504886,0.3607264318735165,3581.0,297.4461078643799,515.7251951694489,297.4461078643799,218.15329003334045,0.0958895683288574,0.0
900,0.7627464,0.37906817,,,,,,,,,,,,,,
1000,1.9109085,0.35167524,,,,,,,,,,,,,,
1088,,,0.6776244299752372,0.3392695018223354,0.6554766361406162,0.3643622282990996,3554.0,0.6749254283675998,0.3661914389747975,3581.0,377.6044528484345,599.9943051338196,377.6044528484345,222.2183618545532,0.1315836906433105,0.0
1100,0.99780196,0.3625693,,,,,,,,,,,,,,
1200,0.29393998,0.3861855,,,,,,,,,,,,,,
1300,1.7427373,0.33838835,,,,,,,,,,,,,,
1400,0.79145545,0.3531493,,,,,,,,,,,,,,
1433,,,0.6868691444396973,0.3316837038312639,0.6658524753139069,0.3536239563915658,3554.0,0.6838064611840268,0.3570972177377129,3581.0,457.6788337230682,684.1748378276825,457.6788337230682,226.286559343338,0.1565876007080078,0.0
1500,0.8758105,0.31757456,,,,,,,,,,,,,,
1600,0.7738812,0.25340438,,,,,,,,,,,,,,
1700,0.67177695,0.3541284,,,,,,,,,,,,,,
1777,,,0.6860551152910505,0.3306564944131033,0.6646701724729178,0.3537811639943549,3554.0,0.6831021280935842,0.355581786904845,3581.0,537.6751294136047,768.2750716209412,537.6751294136047,230.35391211509705,0.1803805828094482,0.0
1800,0.9305722,0.27964222,,,,,,,,,,,,,,
1900,0.28517443,0.28980443,,,,,,,,,,,,,,
2000,0.4352088,0.3210033,,,,,,,,,,,,,,
2100,0.22193402,0.31916425,,,,,,,,,,,,,,
2122,,,0.7084548132760184,0.300764799118042,0.6889150401616136,0.3229443620414498,3554.0,0.7050337419933329,0.3265003842436644,3581.0,617.7385346889496,852.4470303058624,617.7385346889496,234.425229549408,0.2046687602996826,0.0
2200,0.4148201,0.333988,,,,,,,,,,,,,,
2300,0.645089,0.28133315,,,,,,,,,,,,,,
2400,0.47670496,0.4101675,,,,,,,,,,,,,,
2468,,,0.6967104503086635,0.300837755203247,0.6788241462084975,0.3225166007381647,3554.0,0.6938312938512287,0.3256774919387915,3581.0,697.8501396179199,936.6673192977904,697.8501396179199,238.4945814609528,0.2302222251892089,0.0
2500,0.53351897,0.3084292,,,,,,,,,,,,,,
2600,0.21744488,0.27494726,,,,,,,,,,,,,,
2700,0.14004843,0.30499363,,,,,,,,,,,,,,
2800,0.36967155,0.33949888,,,,,,,,,,,,,,
2812,,,0.7129514557974679,0.2955145154680524,0.6921416257430009,0.3184168036895047,3554.0,0.709272762278344,0.3210695677381492,3581.0,777.924989938736,1020.8502295017242,777.924989938736,242.56284475326527,0.2568867206573486,0.0
2900,0.22368918,0.29522252,,,,,,,,,,,,,,
3000,0.42905802,0.37755048,,,,,,,,,,,,,,
3100,0.69126534,0.25030437,,,,,,,,,,,,,,
3158,,,0.7108983312334333,0.2896727493831089,0.6901852720965813,0.312866829188942,3554.0,0.7076916773204063,0.3147216046931723,3581.0,857.9976642131805,1105.0285489559174,857.9976642131805,246.63057041168213,0.2815582752227783,0.0
3200,0.7918943,0.23965514,,,,,,,,,,,,,,
3300,0.5818399,0.30160055,,,,,,,,,,,,,,
3400,0.45028558,0.30882186,,,,,,,,,,,,,,
3500,0.26359463,0.25634345,,,,,,,,,,,,,,
3503,,,0.7103469712393624,0.2895918573651995,0.690945927454101,0.3117109394234489,3554.0,0.7071472866779531,0.3141654876649329,3581.0,938.0986783504486,1189.236311674118,938.0986783504486,250.6977095603943,0.3077988624572754,0.0
3600,0.135212,0.44229928,,,,,,,,,,,,,,
3700,0.43241137,0.35245535,,,,,,,,,,,,,,
3800,0.13219678,0.33373016,,,,,,,,,,,,,,
3849,,,0.7135167121887207,0.2869644165039062,0.6910692342694851,0.3106566146309616,3554.0,0.7091740424724239,0.3122774372883796,3581.0,1018.305615901947,1273.5490877628326,1018.305615901947,254.76557970047,0.3329811096191406,0.0
3900,0.26994592,0.27560467,,,,,,,,,,,,,,
4000,0.85000545,0.23109415,,,,,,,,,,,,,,
4100,0.3809066,0.31285855,,,,,,,,,,,,,,
4194,,,0.7159770556858608,0.2882731982639858,0.6965163729468556,0.310564289082284,3554.0,0.7131852845312063,0.312882471071279,3581.0,1098.4415774345398,1357.7961950302124,1098.4415774345398,258.838077545166,0.3585438728332519,0.0
4200,0.28527996,0.2696139,,,,,,,,,,,,,,
4300,0.433141,0.38846073,,,,,,,,,,,,,,
4400,0.53197694,0.3338979,,,,,,,,,,,,,,
4500,0.27905354,0.25836545,,,,,,,,,,,,,,
4539,,,0.7178162847246442,0.2901919228690011,0.6951658370190279,0.3137856538737162,3554.0,0.713181125754852,0.3155481103611072,3581.0,1178.5214040279388,1441.989578962326,1178.5214040279388,262.9092893600464,0.3874881267547607,0.0
4600,0.22514576,0.24889433,,,,,,,,,,,,,,
4700,0.48686665,0.27550814,,,,,,,,,,,,,,
4800,0.22147477,0.3473703,,,,,,,,,,,,,,
4886,,,0.7251544679914202,0.2800402130399431,0.7043477639631401,0.3029826029539779,3554.0,0.7214557953434795,0.3050453933847912,3581.0,1258.5187664031982,1526.0906419754028,1258.5187664031982,266.9743800163269,0.4127554893493652,0.0
4900,0.35463858,0.33115083,,,,,,,,,,,,,,
5000,0.28694457,0.3018017,,,,,,,,,,,,,,
5100,0.37557706,0.24648829,,,,,,,,,,,,,,
5200,0.59687203,0.24333024,,,,,,,,,,,,,,
5231,,,0.7248493603297642,0.2803571053913661,0.702804058806978,0.3037712857102033,3554.0,0.7201793918859956,0.3055720580952422,3581.0,1338.6725449562073,1610.355047941208,1338.6725449562073,271.0461661815644,0.4385602474212646,0.0
5300,0.7065878,0.23755413,,,,,,,,,,,,,,
5400,0.2567513,0.36535388,,,,,,,,,,,,,,
5500,0.39295295,0.27570868,,,,,,,,,,,,,,
5574,,,0.7192937305995396,0.2805641719273158,0.6976580772764842,0.3038422472368282,3554.0,0.7151547037533161,0.3057881099356848,3581.0,1418.6933183670044,1694.484194278717,1418.6933183670044,275.11514544487,0.4650640487670898,0.0
5600,0.1108055,0.23457792,,,,,,,,,,,,,,
5700,0.20786151,0.33839175,,,,,,,,,,,,,,
5800,0.41829687,0.31001875,,,,,,,,,,,,,,
5900,0.13652211,0.3132691,,,,,,,,,,,,,,
5921,,,0.7261719703674316,0.2785530771527971,0.7040102673703925,0.3020111582020259,3554.0,0.721593580376466,0.303828780859484,3581.0,1498.854097366333,1778.7562322616575,1498.854097366333,279.1872487068176,0.4913554191589355,0.0
6000,0.41370434,0.27344072,,,,,,,,,,,,,,
6100,0.41718572,0.3182006,,,,,,,,,,,,,,
6200,0.41475433,0.32344696,,,,,,,,,,,,,,
6264,,,0.7278058869498116,0.2762684651783534,0.70612042823667,0.2995232800519661,3554.0,0.7234638025560248,0.3013959989571698,3581.0,1578.9707560539246,1862.976821660996,1578.9707560539246,283.25286650657654,0.5166583061218262,0.0
6300,0.37666482,0.260222,,,,,,,,,,,,,,
6400,0.15117522,0.27697566,,,,,,,,,,,,,,
6500,0.33390504,0.281278,,,,,,,,,,,,,,
6600,0.13542584,0.21814968,,,,,,,,,,,,,,
