global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,7.167938,11.527475,,,,,,,,,,,,,,,,,
1,,,0.0006522485055029,11.560988426208496,1.816161765177671e-10,0.0004835649742744,11.553046226501465,1.925567925365177e-09,3000.0,0.0007088489946909,11.566219329833984,9.043732945654547e-10,3003.0,31.14301919937133,904.537210702896,31.14301919937133,873.3941495418549,0.0,0.0
100,1.6552712,7.5292788,,,,,,,,,,,,,,,,,
200,0.5426357,6.3660145,,,,,,,,,,,,,,,,,
300,0.5345626,5.4665956,,,,,,,,,,,,,,,,,
400,0.44156975,4.9146852,,,,,,,,,,,,,,,,,
500,0.45610312,4.438622,,,,,,,,,,,,,,,,,
600,0.4908557,4.129641,,,,,,,,,,,,,,,,,
700,0.5061208,3.8786647,,,,,,,,,,,,,,,,,
800,0.4605897,3.7221878,,,,,,,,,,,,,,,,,
900,0.4910532,3.474085,,,,,,,,,,,,,,,,,
1000,0.41716146,3.5237162,,,,,,,,,,,,,,,,,
1100,0.42216885,3.3692734,,,,,,,,,,,,,,,,,
1200,0.42939726,3.2148283,,,,,,,,,,,,,,,,,
1300,0.38967544,3.1981754,,,,,,,,,,,,,,,,,
1400,0.3806216,3.181957,,,,,,,,,,,,,,,,,
1500,0.27568665,3.0365005,,,,,,,,,,,,,,,,,
1600,0.26938283,2.986053,,,,,,,,,,,,,,,,,
1700,0.28533316,3.0266478,,,,,,,,,,,,,,,,,
1800,0.19947523,2.8241048,,,,,,,,,,,,,,,,,
1900,0.31478953,2.8486173,,,,,,,,,,,,,,,,,
2000,0.2124337,2.7458422,,,,,,,,,,,,,,,,,
2100,0.22549778,2.710067,,,,,,,,,,,,,,,,,
2200,0.29652604,2.6860828,,,,,,,,,,,,,,,,,
2228,,,0.5288575887680054,2.6478874683380127,23.49407428525401,0.5337317585945129,2.5908679962158203,19.82592731098317,3000.0,0.5329498648643494,2.6239373683929443,18.09910953771809,3003.0,871.1208231449127,2234.6867961883545,871.1208231449127,1363.4760949611664,0.0190763473510742,0.0
2300,0.19679178,2.6373026,,,,,,,,,,,,,,,,,
2400,0.2440659,2.5619247,,,,,,,,,,,,,,,,,
2500,0.24947605,2.5983303,,,,,,,,,,,,,,,,,
2600,0.34796125,2.4122949,,,,,,,,,,,,,,,,,
2700,0.25510764,2.4184217,,,,,,,,,,,,,,,,,
2800,0.4026904,2.4584253,,,,,,,,,,,,,,,,,
2900,0.27590558,2.4871867,,,,,,,,,,,,,,,,,
3000,0.5669323,2.4566865,,,,,,,,,,,,,,,,,
3100,0.27305764,2.3052852,,,,,,,,,,,,,,,,,
3200,0.27791122,2.3364387,,,,,,,,,,,,,,,,,
3300,0.2698825,2.3485823,,,,,,,,,,,,,,,,,
3400,0.3419376,2.3311067,,,,,,,,,,,,,,,,,
3500,0.33290237,2.230853,,,,,,,,,,,,,,,,,
