global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,1.4226142,0.7752968,0.0,,,,,,,,,,,,,,,,,
1,,,,0.4359520673751831,0.7746689915657043,0.0205237671508481,0.4432912766933441,0.7737170457839966,0.0258345049412204,43793.0,0.4454552829265594,0.7730231285095215,0.0273800625917835,43793.0,20.59953260421753,325.0420377254486,20.59953260421753,304.4424545764923,0.0,0.0
1,1.4241337,0.77786064,1.7840648e-06,,,,,,,,,,,,,,,,,
2,1.4161246,0.77587354,3.5680132e-06,,,,,,,,,,,,,,,,,
3,1.4205047,0.7736495,5.352078e-06,,,,,,,,,,,,,,,,,
4,1.417227,0.7690084,7.1360264e-06,,,,,,,,,,,,,,,,,
5,1.4156446,0.7625153,8.919975e-06,,,,,,,,,,,,,,,,,
6,1.3818191,0.753948,1.0703923e-05,,,,,,,,,,,,,,,,,
7,1.3805201,0.746478,1.2487988e-05,,,,,,,,,,,,,,,,,
8,1.3587015,0.7386593,1.4271936e-05,,,,,,,,,,,,,,,,,
9,1.3264277,0.7264009,1.6056001e-05,,,,,,,,,,,,,,,,,
10,1.2880661,0.7180157,1.783995e-05,,,,,,,,,,,,,,,,,
11,1.2307646,0.7072053,1.9624014e-05,,,,,,,,,,,,,,,,,
12,1.1481885,0.6979318,2.1407963e-05,,,,,,,,,,,,,,,,,
13,1.0817845,0.68479514,2.3191911e-05,,,,,,,,,,,,,,,,,
14,1.0101099,0.67642015,2.497586e-05,,,,,,,,,,,,,,,,,
15,0.96506125,0.66643137,2.6759924e-05,,,,,,,,,,,,,,,,,
16,0.91270775,0.65923226,2.8543873e-05,,,,,,,,,,,,,,,,,
17,0.89197767,0.6504749,3.0327938e-05,,,,,,,,,,,,,,,,,
18,0.85695636,0.64271337,3.2111886e-05,,,,,,,,,,,,,,,,,
19,0.8378722,0.63292164,3.389595e-05,,,,,,,,,,,,,,,,,
20,0.81376207,0.6264741,3.56799e-05,,,,,,,,,,,,,,,,,
21,0.79172146,0.61986476,3.7463848e-05,,,,,,,,,,,,,,,,,
22,0.77027833,0.6087444,3.9247796e-05,,,,,,,,,,,,,,,,,
23,0.7493425,0.601276,4.103186e-05,,,,,,,,,,,,,,,,,
24,0.72159487,0.5959643,4.281581e-05,,,,,,,,,,,,,,,,,
25,0.70313054,0.5858387,4.4599874e-05,,,,,,,,,,,,,,,,,
26,0.67722833,0.58078474,4.638394e-05,,,,,,,,,,,,,,,,,
27,0.6639252,0.57338816,4.8167887e-05,,,,,,,,,,,,,,,,,
28,0.6442074,0.5654617,4.9951836e-05,,,,,,,,,,,,,,,,,
29,0.63640666,0.56117964,5.17359e-05,,,,,,,,,,,,,,,,,
30,0.61247385,0.55481946,5.351985e-05,,,,,,,,,,,,,,,,,
31,0.6054405,0.5499982,5.5303797e-05,,,,,,,,,,,,,,,,,
32,0.59340394,0.54414225,5.7087862e-05,,,,,,,,,,,,,,,,,
33,0.5760259,0.5378488,5.887181e-05,,,,,,,,,,,,,,,,,
34,0.5710155,0.53153855,6.0655875e-05,,,,,,,,,,,,,,,,,
35,0.5572703,0.5251794,6.243982e-05,,,,,,,,,,,,,,,,,
36,0.5514875,0.51919985,6.422389e-05,,,,,,,,,,,,,,,,,
37,0.54287034,0.5113083,6.600784e-05,,,,,,,,,,,,,,,,,
38,0.543421,0.50823987,6.7791785e-05,,,,,,,,,,,,,,,,,
39,0.5310778,0.5018638,6.957573e-05,,,,,,,,,,,,,,,,,
40,0.52836514,0.4974804,7.13598e-05,,,,,,,,,,,,,,,,,
41,0.52110183,0.49042115,7.314375e-05,,,,,,,,,,,,,,,,,
42,0.5175533,0.48368514,7.492781e-05,,,,,,,,,,,,,,,,,
43,0.50685585,0.47784558,7.671176e-05,,,,,,,,,,,,,,,,,
44,0.5047238,0.47407883,7.8495825e-05,,,,,,,,,,,,,,,,,
45,0.4998311,0.47036666,8.027977e-05,,,,,,,,,,,,,,,,,
46,0.48750436,0.46332803,8.206372e-05,,,,,,,,,,,,,,,,,
47,0.48247248,0.45773336,8.384767e-05,,,,,,,,,,,,,,,,,
48,0.47562322,0.451718,8.5631735e-05,,,,,,,,,,,,,,,,,
49,0.47389004,0.44543812,8.741568e-05,,,,,,,,,,,,,,,,,
50,0.4655679,0.44055143,8.919975e-05,,,,,,,,,,,,,,,,,
51,0.4588408,0.4358452,9.098381e-05,,,,,,,,,,,,,,,,,
52,0.45536262,0.4286065,9.276776e-05,,,,,,,,,,,,,,,,,
53,0.44452807,0.42618206,9.455171e-05,,,,,,,,,,,,,,,,,
54,0.43856767,0.41914555,9.633566e-05,,,,,,,,,,,,,,,,,
55,0.4310358,0.41189533,9.811972e-05,,,,,,,,,,,,,,,,,
56,0.42384714,0.410517,9.990367e-05,,,,,,,,,,,,,,,,,
57,0.41432005,0.40584445,0.000101687736,,,,,,,,,,,,,,,,,
58,0.41134006,0.39727756,0.000103471684,,,,,,,,,,,,,,,,,
59,0.40749836,0.39493778,0.00010525575,,,,,,,,,,,,,,,,,
