global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.9367807,0.74699676,,,,,,,,,,,,,,,,,
1,,,0.5042770504951477,0.747194230556488,0.0227001432750919,0.4922952353954315,0.7518046498298645,0.0258811798274478,43793.0,0.4904342293739319,0.7522063255310059,0.0274359627454675,43793.0,31.21667742729187,333.76042795181274,31.21667742729187,302.5437080860138,0.0,0.0
100,0.40774593,0.37092644,,,,,,,,,,,,,,,,,
200,0.38303018,0.2902457,,,,,,,,,,,,,,,,,
300,0.28838485,0.21177852,,,,,,,,,,,,,,,,,
400,0.17647052,0.1490919,,,,,,,,,,,,,,,,,
500,0.11612468,0.10477861,,,,,,,,,,,,,,,,,
600,0.07562551,0.08011664,,,,,,,,,,,,,,,,,
700,0.092648365,0.078350425,,,,,,,,,,,,,,,,,
748,,,0.9867205619812012,0.0649749860167503,0.0454598799818531,0.9841179251670836,0.0735100358724594,0.0460701988052766,43793.0,0.9831416606903076,0.0766420513391494,0.0480451299666288,43793.0,271.3822572231293,688.5703582763672,271.3822572231293,417.13607478141785,0.0293452739715576,0.0
800,0.1402657,0.050966203,,,,,,,,,,,,,,,,,
900,0.022413218,0.051009554,,,,,,,,,,,,,,,,,
1000,0.117037825,0.050969817,,,,,,,,,,,,,,,,,
1100,0.038394496,0.050692793,,,,,,,,,,,,,,,,,
1200,0.15820137,0.050273262,,,,,,,,,,,,,,,,,
1300,0.04662398,0.047751553,,,,,,,,,,,,,,,,,
1400,0.046245206,0.04683736,,,,,,,,,,,,,,,,,
1498,,,0.9875459671020508,0.0451284646987915,0.119717436214085,0.9848977327346802,0.0539676062762737,0.1178878324997073,43793.0,0.983937680721283,0.0569847449660301,0.121567970801236,43793.0,511.50876688957214,1045.144924402237,511.50876688957214,533.5352032184601,0.0549955368041992,0.0
1500,0.029396864,0.046391565,,,,,,,,,,,,,,,,,
1600,0.078812994,0.04662007,,,,,,,,,,,,,,,,,
1700,0.052530244,0.042326134,,,,,,,,,,,,,,,,,
1800,0.036891617,0.044058017,,,,,,,,,,,,,,,,,
1900,0.07035822,0.046144884,,,,,,,,,,,,,,,,,
2000,0.06458726,0.039199904,,,,,,,,,,,,,,,,,
2100,0.03480952,0.0406815,,,,,,,,,,,,,,,,,
2200,0.03823514,0.044630915,,,,,,,,,,,,,,,,,
2237,,,0.9885371327400208,0.0401580594480037,0.1958255434925589,0.9855512976646424,0.0497972033917903,0.1823843386159594,43793.0,0.9846094846725464,0.0523743778467178,0.1783864247856061,43793.0,751.6756629943848,1403.4881315231323,751.6756629943848,651.6625821590424,0.081125259399414,0.0
2300,0.027903222,0.042360034,,,,,,,,,,,,,,,,,
2400,0.055068456,0.043338027,,,,,,,,,,,,,,,,,
2500,0.044359725,0.0473418,,,,,,,,,,,,,,,,,
2600,0.038187493,0.04362255,,,,,,,,,,,,,,,,,
2700,0.0451681,0.044259552,,,,,,,,,,,,,,,,,
2800,0.03728746,0.04241322,,,,,,,,,,,,,,,,,
2900,0.03873822,0.042033285,,,,,,,,,,,,,,,,,
2978,,,0.9890413284301758,0.0373356714844703,0.2450652613880786,0.9860583543777466,0.0473601967096328,0.2210636134666415,43793.0,0.9851414561271667,0.0499875545501709,0.2138829821329971,43793.0,991.7719156742096,1765.9899351596832,991.7719156742096,774.0201411247253,0.1065330505371093,0.0
3000,0.037714295,0.046610717,,,,,,,,,,,,,,,,,
3100,0.044981327,0.04451855,,,,,,,,,,,,,,,,,
3200,0.03591712,0.038160644,,,,,,,,,,,,,,,,,
3300,0.04638339,0.03955861,,,,,,,,,,,,,,,,,
3400,0.04403886,0.04458115,,,,,,,,,,,,,,,,,
3500,0.0317396,0.038633786,,,,,,,,,,,,,,,,,
3600,0.030142717,0.03984434,,,,,,,,,,,,,,,,,
3700,0.03994371,0.037691046,,,,,,,,,,,,,,,,,
3701,,,0.9896280169487,0.0351501926779747,0.3112608313102125,0.9864861965179444,0.045998178422451,0.2376365146511197,43793.0,0.9855525493621826,0.0485182106494903,0.23455191846857,43793.0,1232.0438318252563,2128.9818365573883,1232.0438318252563,896.686977148056,0.135718822479248,0.0
3800,0.03639596,0.043745186,,,,,,,,,,,,,,,,,
3900,0.028556276,0.039433856,,,,,,,,,,,,,,,,,
4000,0.03450836,0.03757576,,,,,,,,,,,,,,,,,
4100,0.052670565,0.04073124,,,,,,,,,,,,,,,,,
4200,0.03776248,0.04083761,,,,,,,,,,,,,,,,,
4300,0.037426602,0.036798432,,,,,,,,,,,,,,,,,
4400,0.04606885,0.03874937,,,,,,,,,,,,,,,,,
4435,,,0.9903111457824708,0.0324086509644985,0.3573242258184966,0.9868283867836,0.0444804690778255,0.2595771829804848,43793.0,0.9858996272087096,0.0470140315592289,0.2552459913888713,43793.0,1472.2393116950989,2493.264180421829,1472.2393116950989,1020.7222969532012,0.1643240451812744,0.0
4500,0.04001122,0.03557827,,,,,,,,,,,,,,,,,
4600,0.04754669,0.039141662,,,,,,,,,,,,,,,,,
4700,0.04140439,0.039388813,,,,,,,,,,,,,,,,,
4800,0.043152194,0.038699966,,,,,,,,,,,,,,,,,
4900,0.052907385,0.036579356,,,,,,,,,,,,,,,,,
5000,0.04013997,0.037063517,,,,,,,,,,,,,,,,,
