global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.735164,11.098447,,,,,,,,,,,,,,,,,
1,,,0.0405524559319019,9.442770957946776,0.0,0.0352010503411293,9.44401741027832,0.0,3000.0,0.0367555655539035,9.540637969970703,0.0,3003.0,94.49872851371764,905.914588689804,94.49872851371764,811.4158129692078,0.0,0.0
100,0.058760937,6.8506837,,,,,,,,,,,,,,,,,
200,0.11243353,6.4781384,,,,,,,,,,,,,,,,,
300,0.1229978,6.2526674,,,,,,,,,,,,,,,,,
400,0.14825214,6.044702,,,,,,,,,,,,,,,,,
500,0.1708273,5.8653336,,,,,,,,,,,,,,,,,
600,0.18611562,5.701156,,,,,,,,,,,,,,,,,
700,0.19509986,5.557355,,,,,,,,,,,,,,,,,
800,0.18232086,5.3923354,,,,,,,,,,,,,,,,,
900,0.21229935,5.232214,,,,,,,,,,,,,,,,,
1000,0.27635467,5.046259,,,,,,,,,,,,,,,,,
1100,0.24902181,4.874635,,,,,,,,,,,,,,,,,
1200,0.27447763,4.605757,,,,,,,,,,,,,,,,,
1300,0.27665055,4.59249,,,,,,,,,,,,,,,,,
1400,0.30726752,4.429382,,,,,,,,,,,,,,,,,
1500,0.3847673,4.1711645,,,,,,,,,,,,,,,,,
1600,0.3520466,3.9818347,,,,,,,,,,,,,,,,,
1700,0.36043555,3.8263335,,,,,,,,,,,,,,,,,
1800,0.3817614,3.6246815,,,,,,,,,,,,,,,,,
1900,0.3498215,3.4990885,,,,,,,,,,,,,,,,,
2000,0.3425495,3.393961,,,,,,,,,,,,,,,,,
2100,0.35802543,3.175306,,,,,,,,,,,,,,,,,
2200,0.36449754,3.2364078,,,,,,,,,,,,,,,,,
2243,,,0.4861434698104858,3.0551161766052246,20.148933006764626,0.4805644154548645,3.114628791809082,15.52978794612886,3000.0,0.475416898727417,3.19982647895813,13.81240579312278,3003.0,934.5286099910736,2273.497419118881,934.5286099910736,1338.8492047786713,0.0304303169250488,0.0
2300,0.32958448,3.152378,,,,,,,,,,,,,,,,,
2400,0.33412227,3.0671186,,,,,,,,,,,,,,,,,
2500,0.3555489,3.0082555,,,,,,,,,,,,,,,,,
2600,0.3552909,2.898615,,,,,,,,,,,,,,,,,
2700,0.31802976,2.877203,,,,,,,,,,,,,,,,,
2800,0.33625823,2.887821,,,,,,,,,,,,,,,,,
2900,0.31459317,2.8955748,,,,,,,,,,,,,,,,,
3000,0.33409962,2.7914677,,,,,,,,,,,,,,,,,
3100,0.33755207,2.703775,,,,,,,,,,,,,,,,,
3200,0.3162348,2.7332642,,,,,,,,,,,,,,,,,
3300,0.3373006,2.6519372,,,,,,,,,,,,,,,,,
3400,0.31187096,2.656577,,,,,,,,,,,,,,,,,
3500,0.30201834,2.609438,,,,,,,,,,,,,,,,,
3600,0.2953489,2.6281023,,,,,,,,,,,,,,,,,
3700,0.29630437,2.5969777,,,,,,,,,,,,,,,,,
3800,0.2986202,2.4668212,,,,,,,,,,,,,,,,,
3900,0.29999176,2.6040502,,,,,,,,,,,,,,,,,
4000,0.29134482,2.6364572,,,,,,,,,,,,,,,,,
4100,0.2855986,2.506981,,,,,,,,,,,,,,,,,
4200,0.29548633,2.5310075,,,,,,,,,,,,,,,,,
4300,0.28298205,2.4743006,,,,,,,,,,,,,,,,,
4400,0.28549415,2.484258,,,,,,,,,,,,,,,,,
4486,,,0.5592843890190125,2.4049675464630127,26.403109520277827,0.5718590021133423,2.3098928928375244,21.85228120909621,3000.0,0.572540819644928,2.302347421646118,20.506537378104795,3003.0,1774.4989457130432,3528.3891537189484,1774.4989457130432,1753.656144618988,0.0560462474822998,0.0
4500,0.2758487,2.4799523,,,,,,,,,,,,,,,,,
4600,0.28988218,2.4549925,,,,,,,,,,,,,,,,,
4700,0.27252,2.3821933,,,,,,,,,,,,,,,,,
4800,0.28690788,2.3630447,,,,,,,,,,,,,,,,,
4900,0.27624878,2.3857567,,,,,,,,,,,,,,,,,
5000,0.2664579,2.3081713,,,,,,,,,,,,,,,,,
5100,0.26388112,2.2901897,,,,,,,,,,,,,,,,,
5200,0.2664829,2.3838558,,,,,,,,,,,,,,,,,
5300,0.2639008,2.3075774,,,,,,,,,,,,,,,,,
5400,0.26895562,2.3810983,,,,,,,,,,,,,,,,,
5500,0.26410875,2.3064992,,,,,,,,,,,,,,,,,
5600,0.26877007,2.3569582,,,,,,,,,,,,,,,,,
5700,0.27772167,2.3411493,,,,,,,,,,,,,,,,,
5800,0.26950568,2.2464876,,,,,,,,,,,,,,,,,
5900,0.2732459,2.3066325,,,,,,,,,,,,,,,,,
6000,0.2559178,2.3510706,,,,,,,,,,,,,,,,,
6100,0.2643833,2.3695214,,,,,,,,,,,,,,,,,
6200,0.25469705,2.3198555,,,,,,,,,,,,,,,,,
6300,0.24273428,2.3035417,,,,,,,,,,,,,,,,,
6400,0.24830191,2.3655198,,,,,,,,,,,,,,,,,
6500,0.25020307,2.308499,,,,,,,,,,,,,,,,,
6600,0.26663074,2.2694287,,,,,,,,,,,,,,,,,
6700,0.24431151,2.1846874,,,,,,,,,,,,,,,,,
6726,,,0.598410964012146,2.0893714427948,28.86274751226825,0.6027079820632935,2.062608242034912,24.298144088803525,3000.0,0.6066004633903503,2.0293238162994385,23.039295888120325,3003.0,2614.534157037735,4815.466811180115,2614.534157037735,2200.581908941269,0.0824146270751953,0.0
6800,0.25409877,2.2978315,,,,,,,,,,,,,,,,,
6900,0.23718894,2.299378,,,,,,,,,,,,,,,,,
7000,0.25189173,2.3310068,,,,,,,,,,,,,,,,,
7100,0.24084954,2.3161895,,,,,,,,,,,,,,,,,
7200,0.24561201,2.2573366,,,,,,,,,,,,,,,,,
7300,0.25229028,2.1806648,,,,,,,,,,,,,,,,,
7400,0.23718023,2.1655362,,,,,,,,,,,,,,,,,
7500,0.2326614,2.2017212,,,,,,,,,,,,,,,,,
7600,0.23953801,2.2558908,,,,,,,,,,,,,,,,,
7700,0.23383586,2.1334565,,,,,,,,,,,,,,,,,
7800,0.22666462,2.171685,,,,,,,,,,,,,,,,,
7900,0.23624921,2.1919394,,,,,,,,,,,,,,,,,
8000,0.23438191,2.2955277,,,,,,,,,,,,,,,,,
8100,0.23417132,2.2265995,,,,,,,,,,,,,,,,,
8200,0.23013337,2.1487997,,,,,,,,,,,,,,,,,
8300,0.23715387,2.2089074,,,,,,,,,,,,,,,,,
8400,0.23256592,2.1660924,,,,,,,,,,,,,,,,,
8500,0.24292909,2.1681912,,,,,,,,,,,,,,,,,
8600,0.24249342,2.1785889,,,,,,,,,,,,,,,,,
8700,0.23240528,2.178537,,,,,,,,,,,,,,,,,
8800,0.22328362,2.1889303,,,,,,,,,,,,,,,,,
8900,0.25073895,2.2146063,,,,,,,,,,,,,,,,,
8964,,,0.6036953330039978,2.0399692058563232,29.304487604104192,0.618615984916687,1.932931661605835,25.443066237002785,3000.0,0.623101532459259,1.8928790092468264,24.06111935885489,3003.0,3454.609156847,6098.417206525803,3454.609156847,2643.337994813919,0.1111609935760498,0.0
9000,0.22012916,2.025166,,,,,,,,,,,,,,,,,
9100,0.22199935,2.0895154,,,,,,,,,,,,,,,,,
9200,0.22415625,2.163986,,,,,,,,,,,,,,,,,
9300,0.22661895,2.0991728,,,,,,,,,,,,,,,,,
9400,0.21610244,2.0957813,,,,,,,,,,,,,,,,,
9500,0.22812822,2.0919847,,,,,,,,,,,,,,,,,
9600,0.21465653,2.0514176,,,,,,,,,,,,,,,,,
9700,0.21697901,1.9994867,,,,,,,,,,,,,,,,,
9800,0.22387284,2.091983,,,,,,,,,,,,,,,,,
9900,0.21506384,2.042971,,,,,,,,,,,,,,,,,
10000,0.21534874,2.0419683,,,,,,,,,,,,,,,,,
10100,0.20828216,2.0920267,,,,,,,,,,,,,,,,,
10200,0.21444902,2.0538483,,,,,,,,,,,,,,,,,
10300,0.20759182,2.0869188,,,,,,,,,,,,,,,,,
