global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,232.11557,1.3322458,0.0,,,,,,,,,,,
1,,,,0.4285121327676113,0.4136437750764002,83274637.0,0.4233482298108552,95000000.0,21.896717071533203,833.222142457962,21.896717071533203,811.3253853321075,0.0,0.0
1,233.33414,1.336634,1.34641305e-05,,,,,,,,,,,
2,9.66269,0.33706826,2.6928261e-05,,,,,,,,,,,
3,17.820208,0.46160626,4.039239e-05,,,,,,,,,,,
4,17.17126,0.6755562,5.3856405e-05,,,,,,,,,,,
5,16.562746,0.88453156,6.7320536e-05,,,,,,,,,,,
6,15.592859,1.060552,8.0784666e-05,,,,,,,,,,,
7,15.401737,1.2390549,9.42488e-05,,,,,,,,,,,
8,14.852816,1.3254135,0.00010771293,,,,,,,,,,,
9,15.029464,1.4264635,0.00012117706,,,,,,,,,,,
10,14.666646,1.4326875,0.00013464107,,,,,,,,,,,
11,14.5101185,1.383863,0.0001481052,,,,,,,,,,,
12,14.440181,1.2831395,0.00016156933,,,,,,,,,,,
13,14.649548,1.1421355,0.00017503346,,,,,,,,,,,
14,15.309038,0.9400135,0.0001884976,,,,,,,,,,,
15,15.969811,0.6407287,0.00020196161,,,,,,,,,,,
16,21.7308,0.49192017,0.00021542574,,,,,,,,,,,
17,21.406776,0.49084362,0.00022888999,,,,,,,,,,,
18,5.064679,0.43851322,0.000242354,,,,,,,,,,,
19,2.6738892,0.4222161,0.00025581813,,,,,,,,,,,
20,3.2148502,0.4148512,0.00026928214,,,,,,,,,,,
21,4.572997,0.40562433,0.0002827464,,,,,,,,,,,
22,7.29748,0.40579522,0.00029621052,,,,,,,,,,,
23,16.841486,0.4073556,0.00030967465,,,,,,,,,,,
24,13.973989,0.44232455,0.00032313867,,,,,,,,,,,
25,5.1120744,0.36378655,0.0003366028,,,,,,,,,,,
26,23.320335,0.39400202,0.00035006693,,,,,,,,,,,
27,14.249439,0.43888745,0.00036353106,,,,,,,,,,,
28,8.833359,0.33995238,0.0003769952,,,,,,,,,,,
29,20.026188,0.35136497,0.0003904592,,,,,,,,,,,
30,13.672269,0.38357335,0.00040392333,,,,,,,,,,,
31,5.2858152,0.3061274,0.00041738746,,,,,,,,,,,
32,22.519487,0.32510272,0.0004308516,,,,,,,,,,,
33,14.125476,0.40072823,0.00044431572,,,,,,,,,,,
34,11.84538,0.31492618,0.0004577798,,,,,,,,,,,
35,19.1479,0.28876305,0.00047124393,,,,,,,,,,,
36,12.70835,0.32965738,0.000484708,,,,,,,,,,,
37,5.5028324,0.24648122,0.0004981721,,,,,,,,,,,
38,36.030926,0.31051046,0.00051163626,,,,,,,,,,,
39,12.953455,0.4061754,0.00052510045,,,,,,,,,,,
40,12.632967,0.39532244,0.00053856446,,,,,,,,,,,
41,12.030923,0.30771756,0.00055202853,,,,,,,,,,,
42,1.0548251,0.21531376,0.00056549266,,,,,,,,,,,
43,32.69943,0.2773946,0.00057895685,,,,,,,,,,,
44,11.934898,0.32985073,0.000592421,,,,,,,,,,,
45,11.330473,0.2935388,0.00060588506,,,,,,,,,,,
46,9.014304,0.22641158,0.0006193492,,,,,,,,,,,
47,9.008911,0.19953926,0.00063281326,,,,,,,,,,,
48,2.2188814,0.19198066,0.0006462774,,,,,,,,,,,
49,7.4660516,0.19237882,0.0006597415,,,,,,,,,,,
50,6.639399,0.19384116,0.0006732056,,,,,,,,,,,
51,9.959125,0.1924787,0.0006866697,,,,,,,,,,,
52,8.805637,0.2131992,0.0007001338,,,,,,,,,,,
53,0.86966646,0.18115684,0.0007135979,,,,,,,,,,,
54,2.275827,0.17808226,0.00072706206,,,,,,,,,,,
55,2.7598011,0.17626123,0.0007405261,,,,,,,,,,,
56,6.154017,0.18126164,0.00075399026,,,,,,,,,,,
57,8.147014,0.20491794,0.0007674544,,,,,,,,,,,
58,6.8759146,0.1906624,0.00078091846,,,,,,,,,,,
59,8.060429,0.20611821,0.0007943826,,,,,,,,,,,
60,10.479138,0.19453944,0.0008078468,,,,,,,,,,,
61,8.504621,0.21675746,0.0008213108,,,,,,,,,,,
62,2.500128,0.17692065,0.000834775,,,,,,,,,,,
63,1.3344238,0.1739215,0.000848239,,,,,,,,,,,
64,4.659771,0.17316577,0.0008617032,,,,,,,,,,,
65,5.8235126,0.18474077,0.0008751673,,,,,,,,,,,
66,3.1148458,0.17269355,0.0008886314,,,,,,,,,,,
67,3.6259508,0.17403671,0.0009020955,,,,,,,,,,,
68,6.6012506,0.17369778,0.0009155596,,,,,,,,,,,
69,6.389634,0.18666789,0.0009290237,,,,,,,,,,,
70,1.7726709,0.16654795,0.00094248785,,,,,,,,,,,
71,0.8887914,0.1665144,0.0009559519,,,,,,,,,,,
72,0.6929593,0.1653522,0.00096941605,,,,,,,,,,,
73,1.0116152,0.16574979,0.0009828802,,,,,,,,,,,
74,0.66783893,0.16418667,0.0009963443,,,,,,,,,,,
75,0.63688135,0.1601993,0.0010098084,,,,,,,,,,,
76,0.5035482,0.15752143,0.0010232725,,,,,,,,,,,
77,0.62745225,0.15445858,0.0010367366,,,,,,,,,,,
78,0.82507795,0.1525109,0.0010502008,,,,,,,,,,,
79,1.4282409,0.15375847,0.0010636648,,,,,,,,,,,
80,1.7438612,0.15530622,0.0010771289,,,,,,,,,,,
81,2.1161122,0.15036179,0.0010905932,,,,,,,,,,,
82,3.824296,0.15431517,0.0011040572,,,,,,,,,,,
83,3.1763144,0.15453276,0.0011175213,,,,,,,,,,,
84,0.5961132,0.14941877,0.0011309853,,,,,,,,,,,
85,0.3546036,0.14655006,0.0011444495,,,,,,,,,,,
86,0.39871475,0.14687178,0.0011579136,,,,,,,,,,,
87,0.21264353,0.14676058,0.0011713777,,,,,,,,,,,
88,0.30800128,0.14728351,0.0011848419,,,,,,,,,,,
89,0.56633836,0.14600289,0.001198306,,,,,,,,,,,
90,0.60173076,0.14591779,0.0012117701,,,,,,,,,,,
91,1.8079742,0.14973311,0.0012252342,,,,,,,,,,,
92,3.4023693,0.15150681,0.0012386984,,,,,,,,,,,
93,2.4012938,0.15065593,0.0012521624,,,,,,,,,,,
94,0.77256,0.14537391,0.0012656265,,,,,,,,,,,
95,0.26524773,0.15075439,0.0012790906,,,,,,,,,,,
96,0.13990666,0.15825127,0.0012925548,,,,,,,,,,,
97,0.13783418,0.15650827,0.0013060189,,,,,,,,,,,
98,0.24473226,0.15670648,0.0013194829,,,,,,,,,,,
99,0.7314548,0.1570326,0.001332947,,,,,,,,,,,
171,,,,0.1376925068643857,0.1377459139734827,83274637.0,0.1410836499588816,95000000.0,142.29973673820496,1581.307356595993,142.29973673820496,1438.973343849182,0.0285398960113525,0.0
343,,,,0.1345276871356386,0.1339993817099099,83274637.0,0.1371592763569079,95000000.0,262.9423453807831,2328.899247646332,262.9423453807831,2065.8957798480988,0.0502018928527832,0.0
518,,,,0.1290932689213527,0.1300892617262512,83274637.0,0.1329286011410362,95000000.0,383.45644307136536,3075.238255739212,383.45644307136536,2691.6939992904663,0.0713989734649658,0.0
689,,,,0.129946818059814,0.1294726404072785,83274637.0,0.1322098410259046,95000000.0,504.12544417381287,3819.353171348572,504.12544417381287,3315.112860918045,0.093320608139038,0.0
865,,,,0.1281729263470233,0.1284832265760694,83274637.0,0.1311817074013158,95000000.0,624.4657430648804,4555.931820631027,624.4657430648804,3931.325112104416,0.1140217781066894,0.0
865,,,,,,,,,624.4657430648804,,,,,0.0
