global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,170.15375,11.496717,0.0,,,,,,,,,,,,,,
1,,,,0.0011559311533346,365.0064392089844,0.0009999999310821,370.93499755859375,50000.0,0.0010000000474974,365.748779296875,10000.0,58.82886266708374,95.3735008239746,58.82886266708374,36.54453778266907,0.0,0.0
1,176.70076,11.551077,1.9860454e-07,,,,,,,,,,,,,,
2,162.26677,11.51207,3.9697625e-07,,,,,,,,,,,,,,
3,168.87701,11.493856,5.9534796e-07,,,,,,,,,,,,,,
4,165.75746,11.575733,7.939525e-07,,,,,,,,,,,,,,
5,168.64806,11.66331,9.92557e-07,,,,,,,,,,,,,,
6,165.24828,11.469602,1.1909287e-06,,,,,,,,,,,,,,
7,156.52728,11.210515,1.3895333e-06,,,,,,,,,,,,,,
8,159.25708,11.405974,1.587905e-06,,,,,,,,,,,,,,
9,149.69801,10.971721,1.7865095e-06,,,,,,,,,,,,,,
10,145.57294,10.999907,1.9848812e-06,,,,,,,,,,,,,,
11,142.38475,10.871105,2.1834858e-06,,,,,,,,,,,,,,
12,141.24004,10.769595,2.3820903e-06,,,,,,,,,,,,,,
13,142.0014,10.99174,2.5806949e-06,,,,,,,,,,,,,,
14,137.13312,10.774813,2.7788337e-06,,,,,,,,,,,,,,
15,134.43417,10.5391245,2.9774383e-06,,,,,,,,,,,,,,
16,135.32649,10.642911,3.1760428e-06,,,,,,,,,,,,,,
17,119.26418,10.273025,3.3746473e-06,,,,,,,,,,,,,,
18,125.5477,10.348934,3.573019e-06,,,,,,,,,,,,,,
19,125.002464,10.112793,3.7713908e-06,,,,,,,,,,,,,,
20,116.7973,10.1152935,3.9699953e-06,,,,,,,,,,,,,,
21,115.8078,9.951231,4.1686e-06,,,,,,,,,,,,,,
22,114.64724,9.741547,4.3669716e-06,,,,,,,,,,,,,,
23,114.11525,9.652285,4.565576e-06,,,,,,,,,,,,,,
24,108.97612,9.80629,4.763948e-06,,,,,,,,,,,,,,
25,104.35675,9.675488,4.9625523e-06,,,,,,,,,,,,,,
26,98.90124,9.4801655,5.160924e-06,,,,,,,,,,,,,,
27,99.74378,9.246565,5.3595286e-06,,,,,,,,,,,,,,
28,95.0492,9.162882,5.558133e-06,,,,,,,,,,,,,,
29,99.95698,9.246086,5.756505e-06,,,,,,,,,,,,,,
30,91.33206,9.111092,5.9548765e-06,,,,,,,,,,,,,,
31,91.57752,8.867737,6.153481e-06,,,,,,,,,,,,,,
32,90.85596,8.915034,6.3520856e-06,,,,,,,,,,,,,,
33,89.69201,8.840053,6.5504573e-06,,,,,,,,,,,,,,
34,90.9541,8.782447,6.749062e-06,,,,,,,,,,,,,,
35,86.437546,8.681551,6.9474336e-06,,,,,,,,,,,,,,
36,81.17073,8.573922,7.146038e-06,,,,,,,,,,,,,,
37,82.215805,8.42354,7.34441e-06,,,,,,,,,,,,,,
38,77.213356,8.310553,7.5430144e-06,,,,,,,,,,,,,,
39,82.66534,8.354471,7.741619e-06,,,,,,,,,,,,,,
40,74.34785,8.273757,7.939991e-06,,,,,,,,,,,,,,
41,77.7676,8.185889,8.138362e-06,,,,,,,,,,,,,,
42,80.01984,8.319315,8.336967e-06,,,,,,,,,,,,,,
43,71.96639,8.010902,8.535571e-06,,,,,,,,,,,,,,
44,74.49371,8.107058,8.734176e-06,,,,,,,,,,,,,,
45,72.505936,7.9952765,8.932548e-06,,,,,,,,,,,,,,
46,73.86998,8.015064,9.130919e-06,,,,,,,,,,,,,,
47,74.077995,7.8611546,9.329524e-06,,,,,,,,,,,,,,
48,68.68074,7.900909,9.528128e-06,,,,,,,,,,,,,,
49,74.32593,7.915303,9.7265e-06,,,,,,,,,,,,,,
50,67.73761,7.8994217,9.925105e-06,,,,,,,,,,,,,,
51,64.504364,7.7786374,1.0123476e-05,,,,,,,,,,,,,,
52,65.90142,7.7729445,1.0321848e-05,,,,,,,,,,,,,,
53,65.91868,7.7314644,1.0520453e-05,,,,,,,,,,,,,,
54,64.750854,7.738339,1.0719057e-05,,,,,,,,,,,,,,
55,61.742508,7.6918344,1.0917662e-05,,,,,,,,,,,,,,
56,61.956116,7.671407,1.1115801e-05,,,,,,,,,,,,,,
57,62.199863,7.6749487,1.1314405e-05,,,,,,,,,,,,,,
58,62.50722,7.584608,1.151301e-05,,,,,,,,,,,,,,
59,59.9045,7.6331205,1.1711614e-05,,,,,,,,,,,,,,
60,59.35276,7.5290527,1.1909986e-05,,,,,,,,,,,,,,
61,59.69469,7.582392,1.210859e-05,,,,,,,,,,,,,,
62,63.520336,7.55593,1.2306962e-05,,,,,,,,,,,,,,
63,58.60189,7.4965177,1.2505567e-05,,,,,,,,,,,,,,
64,55.572575,7.5526137,1.2703938e-05,,,,,,,,,,,,,,
65,60.038467,7.4466743,1.2902543e-05,,,,,,,,,,,,,,
66,54.29246,7.5208693,1.31011475e-05,,,,,,,,,,,,,,
67,56.09744,7.438131,1.3299519e-05,,,,,,,,,,,,,,
68,54.04431,7.511341,1.3497891e-05,,,,,,,,,,,,,,
69,55.17998,7.444704,1.3696495e-05,,,,,,,,,,,,,,
70,53.855724,7.455497,1.38951e-05,,,,,,,,,,,,,,
71,52.87427,7.441004,1.4093472e-05,,,,,,,,,,,,,,
72,51.65022,7.4286356,1.4291843e-05,,,,,,,,,,,,,,
73,50.28926,7.461766,1.4490448e-05,,,,,,,,,,,,,,
74,53.140503,7.4457655,1.46890525e-05,,,,,,,,,,,,,,
75,50.971077,7.405896,1.4887424e-05,,,,,,,,,,,,,,
76,52.115143,7.4527726,1.5086029e-05,,,,,,,,,,,,,,
77,50.45512,7.458592,1.52844e-05,,,,,,,,,,,,,,
78,50.05245,7.3869953,1.5483005e-05,,,,,,,,,,,,,,
79,48.08003,7.3971744,1.5681377e-05,,,,,,,,,,,,,,
80,47.211975,7.3644767,1.5879981e-05,,,,,,,,,,,,,,
81,45.798656,7.427634,1.6078586e-05,,,,,,,,,,,,,,
82,49.266468,7.4430723,1.627719e-05,,,,,,,,,,,,,,
83,46.72226,7.394076,1.647533e-05,,,,,,,,,,,,,,
84,45.189663,7.3896427,1.6673934e-05,,,,,,,,,,,,,,
85,44.55181,7.377016,1.6872538e-05,,,,,,,,,,,,,,
86,47.06854,7.378351,1.7071143e-05,,,,,,,,,,,,,,
87,46.05052,7.317619,1.7269515e-05,,,,,,,,,,,,,,
88,46.38622,7.3452635,1.7467886e-05,,,,,,,,,,,,,,
89,43.712948,7.3704615,1.766649e-05,,,,,,,,,,,,,,
90,41.707798,7.4013968,1.7865095e-05,,,,,,,,,,,,,,
91,42.569447,7.2657275,1.8063467e-05,,,,,,,,,,,,,,
92,40.922108,7.3564706,1.8262072e-05,,,,,,,,,,,,,,
93,41.95046,7.313743,1.8460443e-05,,,,,,,,,,,,,,
94,39.12536,7.346247,1.8659048e-05,,,,,,,,,,,,,,
95,40.257816,7.34542,1.885742e-05,,,,,,,,,,,,,,
96,39.299488,7.3141336,1.9056024e-05,,,,,,,,,,,,,,
97,38.460926,7.2517047,1.9254629e-05,,,,,,,,,,,,,,
98,37.324677,7.2245016,1.9453e-05,,,,,,,,,,,,,,
99,40.518044,7.283322,1.9651372e-05,,,,,,,,,,,,,,
1514,,,,0.1294642835855484,5.319402694702148,0.1171799972653389,5.852843761444092,50000.0,0.0882000029087066,5.5052337646484375,10000.0,568.761078119278,623.5362157821655,568.761078119278,54.69190263748169,0.0351042747497558,0.0
3030,,,,0.2655851244926452,8.659041404724121,0.2422799915075302,9.205374717712402,50000.0,0.1896000057458877,10.299044609069824,10000.0,1078.920547246933,1151.942578792572,1078.920547246933,72.86126017570496,0.064793586730957,0.0
4546,,,,0.304109513759613,3.871519088745117,0.2793599963188171,4.029548168182373,50000.0,0.2061000168323516,4.464574337005615,10000.0,1588.8708913326263,1679.948119878769,1588.8708913326263,90.83924674987792,0.0937926769256591,0.0
6063,,,,0.4120894372463226,3.608415126800537,0.3807999789714813,3.586672782897949,50000.0,0.2901000082492828,4.135065078735352,10000.0,2099.03488945961,2208.131815671921,2099.03488945961,108.7812705039978,0.1229844093322753,0.0
7580,,,,0.4749481678009033,2.547270536422729,0.4448999762535095,2.698359251022339,50000.0,0.3437000215053558,3.319894313812256,10000.0,2609.0341458320618,2736.0421464443207,2609.0341458320618,126.61565160751344,0.1516549587249755,0.0
9097,,,,0.5110610723495483,2.416583299636841,0.4508000016212463,2.714876890182495,50000.0,0.3454000055789947,3.3243248462677,10000.0,3119.1823539733887,3264.3729660511017,3119.1823539733887,144.7216465473175,0.1802589893341064,0.0
