global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,150.01721,11.089348,0.0,,,,,,,,,,,,,,
1,,,,0.0012755101779475,516.52587890625,0.0009999999310821,524.1873168945312,50000.0,0.0010000000474974,518.2144165039062,10000.0,58.29794883728027,94.36763191223145,58.29794883728027,36.06957817077637,0.0,0.0
1,154.82198,11.203737,1.2749806e-06,,,,,,,,,,,,,,
2,147.70056,10.944413,2.550194e-06,,,,,,,,,,,,,,
3,149.17387,10.808354,3.8251746e-06,,,,,,,,,,,,,,
4,147.38316,10.737324,5.1001552e-06,,,,,,,,,,,,,,
5,134.17917,10.427151,6.3753687e-06,,,,,,,,,,,,,,
6,135.00443,10.280021,7.650349e-06,,,,,,,,,,,,,,
7,133.20122,10.109938,8.92533e-06,,,,,,,,,,,,,,
8,126.04513,9.753538,1.0200543e-05,,,,,,,,,,,,,,
9,120.935646,9.537727,1.1475524e-05,,,,,,,,,,,,,,
10,119.2465,9.335818,1.27505045e-05,,,,,,,,,,,,,,
11,126.647224,9.051479,1.4025718e-05,,,,,,,,,,,,,,
12,109.455315,8.929665,1.5300699e-05,,,,,,,,,,,,,,
13,110.42068,8.570369,1.657568e-05,,,,,,,,,,,,,,
14,106.1297,8.566782,1.7850893e-05,,,,,,,,,,,,,,
15,105.753136,8.247395,1.9125873e-05,,,,,,,,,,,,,,
16,106.65066,8.264373,2.0400854e-05,,,,,,,,,,,,,,
17,104.58325,7.9332047,2.1676067e-05,,,,,,,,,,,,,,
18,94.21483,8.058382,2.2951048e-05,,,,,,,,,,,,,,
19,95.18863,7.895302,2.4226028e-05,,,,,,,,,,,,,,
20,90.11932,7.911168,2.5501242e-05,,,,,,,,,,,,,,
21,83.72141,7.651703,2.6776223e-05,,,,,,,,,,,,,,
22,84.446754,7.7724237,2.8051203e-05,,,,,,,,,,,,,,
23,88.88124,7.635973,2.9326184e-05,,,,,,,,,,,,,,
24,77.003006,7.642005,3.0601397e-05,,,,,,,,,,,,,,
25,79.70894,7.597992,3.1876378e-05,,,,,,,,,,,,,,
