accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
717.4184322357178,0.0,33.64792728424072,1,0,33.64792728424072,0.6597276172099866,95000000.0,751.3541209697723,0.6491799788557238,0.6394135374437087,83274637.0
1313.5449495315552,0.0220305919647216,166.40566754341123,6,0,166.40566754341123,0.1435386067606072,95000000.0,1480.7684199810028,0.1436910604515367,0.140104355925662,83274637.0
1913.832763671875,0.0489375591278076,301.6974332332611,11,0,301.6974332332611,0.1400220358190436,95000000.0,2216.861354827881,0.1364113965313867,0.1368675539051159,83274637.0
2513.792657852173,0.0729024410247802,435.8514485359192,16,0,435.8514485359192,0.1395328374956632,95000000.0,2951.5192694664,0.1348399496238774,0.1363314739095814,83274637.0
3113.47878074646,0.0921416282653808,569.6910665035248,21,0,569.6910665035248,0.1385782697655928,95000000.0,3685.549670219421,0.1337592274358431,0.135444713881348,83274637.0
3691.74428486824,0.117276906967163,701.031674861908,26,0,701.031674861908,0.1370736195012544,95000000.0,4395.655863285065,0.1355202837997232,0.1338226558492992,83274637.0
4281.080587863922,0.1366171836853027,828.9232664108276,31,0,828.9232664108276,0.1346912141863772,95000000.0,5113.396923065186,0.1298686572494025,0.131382830970884,83274637.0
4850.412302494049,0.1570067405700683,963.364284992218,36,0,963.364284992218,0.1335625242471795,95000000.0,5817.709979534149,0.1295754213228538,0.1306984678529588,83274637.0
5416.027595758438,0.1774220466613769,1100.0561065673828,41,0,1100.0561065673828,0.1346885346611022,95000000.0,6520.515898942947,0.1306436631480239,0.1324565950654304,83274637.0
5951.701207637787,0.1974048614501953,1236.3996477127075,46,0,1236.3996477127075,0.131312553251407,95000000.0,7193.043984174728,0.1289487153911637,0.1287894090854879,83274637.0
,,,46,0,1236.3996477127075,,,,,,
