global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.216994,0.72410446,0.0,,,,,,,,,,,,,,,,,
1,,,,0.5335078239440918,0.7242311239242554,0.0214403431414966,0.5210849642753601,0.7279934287071228,0.0238796277777535,43793.0,0.5179043412208557,0.7292468547821045,0.025785410238954,43793.0,19.50503253936768,324.3725686073303,19.50503253936768,304.8674919605255,0.0,0.0
1,2.1956804,0.7240958,2.9741786e-06,,,,,,,,,,,,,,,,,
2,2.1645422,0.71878016,5.9481245e-06,,,,,,,,,,,,,,,,,
3,2.106635,0.7072149,8.922303e-06,,,,,,,,,,,,,,,,,
4,1.949706,0.69389504,1.1896249e-05,,,,,,,,,,,,,,,,,
5,1.7894332,0.6776711,1.4870428e-05,,,,,,,,,,,,,,,,,
6,1.6589284,0.66355866,1.7844373e-05,,,,,,,,,,,,,,,,,
7,1.6236464,0.6454592,2.0818552e-05,,,,,,,,,,,,,,,,,
8,1.5397009,0.62922424,2.3792498e-05,,,,,,,,,,,,,,,,,
9,1.4305907,0.61366934,2.6766676e-05,,,,,,,,,,,,,,,,,
10,1.3187803,0.6001592,2.9740622e-05,,,,,,,,,,,,,,,,,
11,1.2141145,0.58645165,3.27148e-05,,,,,,,,,,,,,,,,,
12,1.0917636,0.5738041,3.5688747e-05,,,,,,,,,,,,,,,,,
13,1.0237302,0.56608844,3.8662925e-05,,,,,,,,,,,,,,,,,
14,0.98251486,0.5521022,4.163687e-05,,,,,,,,,,,,,,,,,
15,0.9258734,0.5440515,4.461105e-05,,,,,,,,,,,,,,,,,
16,0.85830677,0.5328864,4.7584996e-05,,,,,,,,,,,,,,,,,
17,0.8348972,0.52499515,5.0559174e-05,,,,,,,,,,,,,,,,,
18,0.8031063,0.5170363,5.353312e-05,,,,,,,,,,,,,,,,,
19,0.80866677,0.5091795,5.65073e-05,,,,,,,,,,,,,,,,,
20,0.7630067,0.50306416,5.9481477e-05,,,,,,,,,,,,,,,,,
21,0.7055755,0.49400413,6.245542e-05,,,,,,,,,,,,,,,,,
