global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.35054356,6.907756,,,,,,,,,,,,,,
1,,,0.0017187499906867,6.907754898071289,0.0018399999244138,6.907755374908447,50000.0,0.0015000000130385,6.907754898071289,10000.0,95.94929218292236,137.27163243293762,95.94929218292236,41.32224130630493,0.0,0.0
100,0.45792758,6.907133,,,,,,,,,,,,,,
200,0.5179096,6.9052267,,,,,,,,,,,,,,
300,0.60493284,6.903392,,,,,,,,,,,,,,
400,0.5160899,6.89984,,,,,,,,,,,,,,
500,0.5883044,6.894372,,,,,,,,,,,,,,
600,0.60731035,6.889028,,,,,,,,,,,,,,
700,0.5897393,6.8832726,,,,,,,,,,,,,,
773,,,0.0021875000093132,6.865029335021973,0.0019399999873712,6.864786624908447,50000.0,0.0021000001579523,6.869095802307129,10000.0,516.2946534156799,579.770092010498,516.2946534156799,63.39593839645386,0.0325863361358642,0.0
800,0.5972969,6.8784046,,,,,,,,,,,,,,
900,0.60038656,6.8661666,,,,,,,,,,,,,,
1000,0.5731881,6.8562307,,,,,,,,,,,,,,
1100,0.5174383,6.8528066,,,,,,,,,,,,,,
1200,0.5418885,6.842359,,,,,,,,,,,,,,
1300,0.490853,6.860224,,,,,,,,,,,,,,
1400,0.48827702,6.828526,,,,,,,,,,,,,,
1500,0.6010376,6.7865095,,,,,,,,,,,,,,
1600,0.60729134,6.7731724,,,,,,,,,,,,,,
1673,,,0.0050781248137354,6.719987869262695,0.0042799999937415,6.725106716156006,50000.0,0.0037000002339482,6.742146968841553,10000.0,936.4183361530304,1021.6621634960176,936.4183361530304,85.08017826080322,0.0628509521484375,0.0
1700,0.48007762,6.8353877,,,,,,,,,,,,,,
1800,0.49557084,6.836007,,,,,,,,,,,,,,
1900,0.60191023,6.7541103,,,,,,,,,,,,,,
