accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
136.05636525154114,0.0,5.24074912071228,1,0,5.24074912071228,0.0021,6.90775234375,10000.0,141.81992077827454,0.0020703125,6.9077490234375,0.00176,6.90774875,50000.0
225.61913299560547,0.0319254398345947,424.172788143158,996,0,424.172788143158,0.0408,6.075480078125,10000.0,652.2678656578064,0.05142578125,5.945548095703125,0.04958,5.975004375,50000.0
317.4782783985138,0.0698275566101074,843.1212501525879,2022,0,843.1212501525879,0.0645,5.71105546875,10000.0,1164.9338726997375,0.09236328125,5.508807373046875,0.08444,5.55107625,50000.0
423.3472812175751,0.0952725410461425,1261.9894921779633,3055,0,1261.9894921779633,0.0924,5.425522265625,10000.0,1691.5107588768003,0.13115234375,5.160367431640625,0.12032,5.211336875,50000.0
516.5827600955963,0.157001256942749,1680.7904365062714,4091,0,1680.7904365062714,0.1205,5.170946875,10000.0,2205.452934741974,0.171640625,4.85997314453125,0.15714,4.9237059375,50000.0
617.824245929718,0.1810770034790039,2099.7774024009705,5128,0,2099.7774024009705,0.1472,4.95188359375,10000.0,2727.548078536988,0.206171875,4.601279296875,0.19026,4.676895,50000.0
709.532078742981,0.2202363014221191,2518.6105802059174,6171,0,2518.6105802059174,0.1745,4.749954296875,10000.0,3239.972601890564,0.24228515625,4.353269348144531,0.22442,4.437279375,50000.0
801.6735453605652,0.253474473953247,2937.686744451523,7209,0,2937.686744451523,0.1948,4.581040625,10000.0,3752.990227460861,0.2748046875,4.14447509765625,0.25256,4.238355,50000.0
898.3680517673492,0.2830181121826172,3356.638447999954,8246,0,3356.638447999954,0.2162,4.4441140625,10000.0,4270.447694063187,0.30267578125,3.979669494628906,0.2781,4.081095625,50000.0
991.3270349502563,0.3129048347473144,3775.504565000534,9283,0,3775.504565000534,0.2333,4.311394921875,10000.0,4784.122634887695,0.3284765625,3.810176696777344,0.3005,3.921235,50000.0
1088.5310320854187,0.3487727642059326,4194.657872200012,10321,0,4194.657872200012,0.2493,4.1953296875,10000.0,5302.309852600098,0.35244140625,3.670931091308594,0.32454,3.789526875,50000.0
1185.4048388004303,0.3758087158203125,4613.795380830765,11358,0,4613.795380830765,0.2682,4.080894921875,10000.0,5820.2504093647,0.37673828125,3.531022338867188,0.34606,3.6610684375,50000.0
1282.0146024227142,0.4077963829040527,5032.825602293015,12402,0,5032.825602293015,0.2812,3.97380859375,10000.0,6337.75883769989,0.398671875,3.394611206054688,0.36634,3.53342125,50000.0
1379.8459658622742,0.4383387565612793,5451.898029327393,13437,0,5451.898029327393,0.2987,3.87965,10000.0,6856.561309337616,0.4183203125,3.2810308837890627,0.3847,3.427529375,50000.0
1476.6064233779907,0.4626393318176269,5870.879935979843,14473,0,5870.879935979843,0.3115,3.790352734375,10000.0,7374.181889772415,0.43767578125,3.1655337524414064,0.40348,3.3216209375,50000.0
1589.4796426296234,0.4996547698974609,6289.912787914276,15510,0,6289.912787914276,0.3231,3.702748046875,10000.0,7907.975404500961,0.45771484375,3.0583746337890627,0.42262,3.22075875,50000.0
