global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.3553177,6.907754,0.0,,,,,,,,,,,,,,
1,,,,0.0008984374580904,6.907756328582764,0.0009999999310821,6.9077558517456055,50000.0,0.0010000000474974,6.907756805419922,10000.0,44.90950274467468,84.06912517547607,44.90950274467468,39.15950918197632,0.0,0.0
1,0.36430565,6.907756,1.2749806e-06,,,,,,,,,,,,,,
2,0.3683187,6.9077606,2.550194e-06,,,,,,,,,,,,,,
3,0.36659542,6.9077682,3.8251746e-06,,,,,,,,,,,,,,
4,0.36313808,6.9077206,5.1001552e-06,,,,,,,,,,,,,,
5,0.3712658,6.9077005,6.3753687e-06,,,,,,,,,,,,,,
6,0.37720504,6.907736,7.650349e-06,,,,,,,,,,,,,,
7,0.36912397,6.90785,8.92533e-06,,,,,,,,,,,,,,
8,0.3669872,6.907704,1.0200543e-05,,,,,,,,,,,,,,
9,0.3466344,6.907611,1.1475524e-05,,,,,,,,,,,,,,
10,0.35720465,6.9074965,1.27505045e-05,,,,,,,,,,,,,,
11,0.36309636,6.9074726,1.4025718e-05,,,,,,,,,,,,,,
12,0.36648664,6.9074717,1.5300699e-05,,,,,,,,,,,,,,
13,0.37451148,6.9075108,1.657568e-05,,,,,,,,,,,,,,
14,0.3518664,6.9071865,1.7850893e-05,,,,,,,,,,,,,,
15,0.38629347,6.907311,1.9125873e-05,,,,,,,,,,,,,,
16,0.3738815,6.9070234,2.0400854e-05,,,,,,,,,,,,,,
17,0.38732034,6.907097,2.1676067e-05,,,,,,,,,,,,,,
18,0.3835081,6.906831,2.2951048e-05,,,,,,,,,,,,,,
19,0.3960655,6.9073586,2.4226028e-05,,,,,,,,,,,,,,
20,0.39370438,6.9065623,2.5501242e-05,,,,,,,,,,,,,,
21,0.3889169,6.906464,2.6776223e-05,,,,,,,,,,,,,,
22,0.40115723,6.9059815,2.8051203e-05,,,,,,,,,,,,,,
23,0.3804902,6.906048,2.9326184e-05,,,,,,,,,,,,,,
24,0.37214598,6.906339,3.0601397e-05,,,,,,,,,,,,,,
25,0.41491655,6.9059114,3.1876378e-05,,,,,,,,,,,,,,
26,0.41891438,6.9049435,3.315136e-05,,,,,,,,,,,,,,
27,0.37475592,6.905547,3.442657e-05,,,,,,,,,,,,,,
28,0.41647968,6.9042745,3.5701552e-05,,,,,,,,,,,,,,
29,0.43188918,6.9037447,3.6976533e-05,,,,,,,,,,,,,,
30,0.42773223,6.904147,3.8251746e-05,,,,,,,,,,,,,,
31,0.41974282,6.905653,3.9526727e-05,,,,,,,,,,,,,,
32,0.4100954,6.9037485,4.0801708e-05,,,,,,,,,,,,,,
33,0.39292893,6.9042716,4.207692e-05,,,,,,,,,,,,,,
34,0.44767913,6.9013143,4.33519e-05,,,,,,,,,,,,,,
35,0.4472093,6.903132,4.4626882e-05,,,,,,,,,,,,,,
36,0.4647302,6.902118,4.5902096e-05,,,,,,,,,,,,,,
37,0.45015338,6.9004407,4.7177076e-05,,,,,,,,,,,,,,
38,0.4199917,6.901534,4.8452057e-05,,,,,,,,,,,,,,
39,0.389832,6.9025702,4.972727e-05,,,,,,,,,,,,,,
40,0.41539794,6.899632,5.100225e-05,,,,,,,,,,,,,,
41,0.4570184,6.8983545,5.227723e-05,,,,,,,,,,,,,,
42,0.46034306,6.898446,5.3552445e-05,,,,,,,,,,,,,,
43,0.45867845,6.898129,5.4827426e-05,,,,,,,,,,,,,,
44,0.47856772,6.901835,5.6102406e-05,,,,,,,,,,,,,,
45,0.4745499,6.8974276,5.737762e-05,,,,,,,,,,,,,,
46,0.4852331,6.8935766,5.86526e-05,,,,,,,,,,,,,,
47,0.42750221,6.8944206,5.992758e-05,,,,,,,,,,,,,,
48,0.49623373,6.897245,6.1202794e-05,,,,,,,,,,,,,,
49,0.45658514,6.8950653,6.2477775e-05,,,,,,,,,,,,,,
50,0.49000567,6.8921967,6.3752756e-05,,,,,,,,,,,,,,
51,0.4696124,6.895612,6.502797e-05,,,,,,,,,,,,,,
52,0.47820455,6.8924108,6.630295e-05,,,,,,,,,,,,,,
53,0.47489738,6.8878593,6.757793e-05,,,,,,,,,,,,,,
54,0.40654495,6.8965974,6.885314e-05,,,,,,,,,,,,,,
55,0.4397595,6.894075,7.0128124e-05,,,,,,,,,,,,,,
56,0.42622662,6.8930526,7.1403105e-05,,,,,,,,,,,,,,
57,0.48208752,6.8891253,7.267832e-05,,,,,,,,,,,,,,
58,0.46877757,6.8897724,7.39533e-05,,,,,,,,,,,,,,
59,0.43113586,6.8934755,7.522828e-05,,,,,,,,,,,,,,
60,0.42216733,6.8915677,7.650349e-05,,,,,,,,,,,,,,
61,0.48837754,6.884663,7.777847e-05,,,,,,,,,,,,,,
62,0.49757233,6.884362,7.9053454e-05,,,,,,,,,,,,,,
63,0.48053527,6.8871403,8.032867e-05,,,,,,,,,,,,,,
64,0.41584003,6.88736,8.160365e-05,,,,,,,,,,,,,,
65,0.40639204,6.892762,8.287863e-05,,,,,,,,,,,,,,
66,0.48941898,6.88564,8.415384e-05,,,,,,,,,,,,,,
67,0.51296073,6.8702946,8.542882e-05,,,,,,,,,,,,,,
68,0.4091029,6.8944616,8.67038e-05,,,,,,,,,,,,,,
69,0.5075336,6.8712735,8.7978784e-05,,,,,,,,,,,,,,
70,0.45272446,6.87707,8.9254e-05,,,,,,,,,,,,,,
71,0.48592076,6.8743243,9.052898e-05,,,,,,,,,,,,,,
72,0.4443352,6.884698,9.180396e-05,,,,,,,,,,,,,,
73,0.5011735,6.8648424,9.307917e-05,,,,,,,,,,,,,,
74,0.41959506,6.8816285,9.435415e-05,,,,,,,,,,,,,,
75,0.4450285,6.8817515,9.562913e-05,,,,,,,,,,,,,,
76,0.55307317,6.871763,9.690435e-05,,,,,,,,,,,,,,
77,0.47877467,6.8697844,9.817933e-05,,,,,,,,,,,,,,
78,0.49744746,6.8735027,9.945431e-05,,,,,,,,,,,,,,
79,0.518001,6.858764,0.00010072952,,,,,,,,,,,,,,
80,0.51562905,6.853293,0.0001020045,,,,,,,,,,,,,,
