accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
756.5674519538879,0.0,5.727964878082275,1,0,5.727964878082275,0.1718481396445023,95000000.0,762.5982093811035,0.1688868679791856,0.1693305555788343,83274637.0
1366.6945657730105,0.0279252529144287,125.39838123321532,195,0,125.39838123321532,0.1306654364864148,95000000.0,1493.0289347171783,0.1243956526165149,0.1280070467483384,83274637.0
1978.753708600998,0.0605545043945312,245.05801630020144,390,0,245.05801630020144,0.1294873784241526,95000000.0,2225.42626619339,0.1261775172559682,0.1270932613439514,83274637.0
2595.8065395355225,0.0828967094421386,365.20446729660034,590,0,365.20446729660034,0.1287721621043155,95000000.0,2963.265410423279,0.1241236125905423,0.1264543075347777,83274637.0
3194.201801776886,0.104905366897583,485.0548892021179,786,0,485.0548892021179,0.1282757265265214,95000000.0,3682.215221643448,0.1239779595535845,0.1261812508828106,83274637.0
3809.5435395240784,0.1259067058563232,604.796110868454,979,0,604.796110868454,0.1280478641636095,95000000.0,4418.032158851624,0.1236161696911481,0.1256840346551403,83274637.0
4403.619761943817,0.1465909481048584,724.5639915466309,1177,0,724.5639915466309,0.1274461212776585,95000000.0,5132.592181444168,0.1238045381238644,0.125153204887283,83274637.0
5007.745846986771,0.1689918041229248,844.6299028396606,1371,0,844.6299028396606,0.1273385251131961,95000000.0,5857.511125564575,0.1257496898321055,0.125049229478866,83274637.0
5596.07913851738,0.18992280960083,964.7089140415192,1561,0,964.7089140415192,0.1273301594027469,95000000.0,6566.663712501526,0.124062374551725,0.1250048621740911,83274637.0
6168.957095384598,0.2118349075317382,1084.9028768539429,1764,0,1084.9028768539429,0.1272627341897261,95000000.0,7260.497344493866,0.1227213073241612,0.1249395757943098,83274637.0
6705.309264183044,0.2352199554443359,1204.936724901199,1962,0,1204.936724901199,0.1270322512782448,95000000.0,7917.576362371445,0.1227179782589417,0.1247122376439736,83274637.0
