global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.041371,11.1356945,,,,,,,,,,,,,,,,,
1,,,0.0342296622693538,9.510258674621582,3.3942306633122137e-35,0.0314813219010829,9.554368019104004,0.0,3000.0,0.0317471399903297,9.633593559265137,0.0,3003.0,95.82818555831908,977.0506935119628,95.82818555831908,881.2224545478821,0.0,0.0
100,0.0626079,6.8454633,,,,,,,,,,,,,,,,,
200,0.113915324,6.555621,,,,,,,,,,,,,,,,,
300,0.124146245,6.2341413,,,,,,,,,,,,,,,,,
400,0.22639628,6.0792565,,,,,,,,,,,,,,,,,
500,0.16177347,5.879814,,,,,,,,,,,,,,,,,
600,0.18569647,5.7334423,,,,,,,,,,,,,,,,,
700,0.19771624,5.5880194,,,,,,,,,,,,,,,,,
800,0.20448133,5.4465613,,,,,,,,,,,,,,,,,
900,0.21020979,5.3476024,,,,,,,,,,,,,,,,,
1000,0.21138588,5.2070737,,,,,,,,,,,,,,,,,
1100,0.19885553,5.0739493,,,,,,,,,,,,,,,,,
1200,0.22375351,4.965522,,,,,,,,,,,,,,,,,
1300,0.2163407,4.9238963,,,,,,,,,,,,,,,,,
1400,0.21912114,4.831841,,,,,,,,,,,,,,,,,
1500,0.2503256,4.7481666,,,,,,,,,,,,,,,,,
1600,0.25408044,4.6080885,,,,,,,,,,,,,,,,,
1700,0.22861156,4.4787784,,,,,,,,,,,,,,,,,
1800,0.25086826,4.428482,,,,,,,,,,,,,,,,,
1900,0.25888547,4.2404737,,,,,,,,,,,,,,,,,
2000,0.27144966,4.1773486,,,,,,,,,,,,,,,,,
2100,0.29438812,3.9974682,,,,,,,,,,,,,,,,,
2200,0.39608717,3.9092789,,,,,,,,,,,,,,,,,
2291,,,0.4051508605480194,3.633881807327272,11.40342432593616,0.3826362788677215,3.840976476669312,6.8654030460082485,3000.0,0.3631398677825928,4.070929050445557,5.25259843142288,3003.0,935.7467300891876,2513.882246255874,935.7467300891876,1578.0048542022705,0.0389964580535888,0.0
2300,0.31198376,3.7348592,,,,,,,,,,,,,,,,,
2400,0.34054253,3.6075566,,,,,,,,,,,,,,,,,
2500,0.32640177,3.4555137,,,,,,,,,,,,,,,,,
2600,0.32729557,3.3281865,,,,,,,,,,,,,,,,,
2700,0.41975027,3.1947026,,,,,,,,,,,,,,,,,
2800,0.3420305,3.076893,,,,,,,,,,,,,,,,,
2900,0.3190967,3.1061387,,,,,,,,,,,,,,,,,
3000,0.32293117,3.018238,,,,,,,,,,,,,,,,,
3100,0.30541304,2.9183972,,,,,,,,,,,,,,,,,
3200,0.3164707,2.9752362,,,,,,,,,,,,,,,,,
3300,0.31979254,2.844749,,,,,,,,,,,,,,,,,
3400,0.31758875,2.8082297,,,,,,,,,,,,,,,,,
3500,0.30212492,2.7482872,,,,,,,,,,,,,,,,,
3600,0.30972192,2.765522,,,,,,,,,,,,,,,,,
3700,0.30924147,2.697458,,,,,,,,,,,,,,,,,
3800,0.33840102,2.7109916,,,,,,,,,,,,,,,,,
3900,0.28406504,2.6524367,,,,,,,,,,,,,,,,,
4000,0.29744935,2.7544992,,,,,,,,,,,,,,,,,
4100,0.33200467,2.6150188,,,,,,,,,,,,,,,,,
4200,0.28949153,2.5649097,,,,,,,,,,,,,,,,,
4300,0.2890013,2.5484812,,,,,,,,,,,,,,,,,
4400,0.27594942,2.602248,,,,,,,,,,,,,,,,,
4500,0.2833859,2.5115786,,,,,,,,,,,,,,,,,
4582,,,0.5566874146461487,2.4293761253356934,25.11387575315178,0.5589267015457153,2.4066922664642334,20.76923373258171,3000.0,0.5625588297843933,2.411338806152344,19.863903599029417,3003.0,1775.816287279129,3823.556259393692,1775.816287279129,2047.490468502045,0.0664243698120117,0.0
4600,0.27673423,2.486632,,,,,,,,,,,,,,,,,
4700,0.27252477,2.4574664,,,,,,,,,,,,,,,,,
4800,0.2842479,2.57927,,,,,,,,,,,,,,,,,
4900,0.2811505,2.5133748,,,,,,,,,,,,,,,,,
5000,0.26191399,2.4505858,,,,,,,,,,,,,,,,,
5100,0.28141275,2.4422643,,,,,,,,,,,,,,,,,
5200,0.27064425,2.4702685,,,,,,,,,,,,,,,,,
5300,0.26508617,2.365332,,,,,,,,,,,,,,,,,
5400,0.25993395,2.3627856,,,,,,,,,,,,,,,,,
5500,0.26517436,2.5294287,,,,,,,,,,,,,,,,,
5600,0.27016473,2.3666189,,,,,,,,,,,,,,,,,
5700,0.27697057,2.4326127,,,,,,,,,,,,,,,,,
5800,0.26618662,2.3835578,,,,,,,,,,,,,,,,,
5900,0.27121577,2.3888047,,,,,,,,,,,,,,,,,
6000,0.26123965,2.340729,,,,,,,,,,,,,,,,,
6100,0.25479037,2.2856941,,,,,,,,,,,,,,,,,
6200,0.2545647,2.3439524,,,,,,,,,,,,,,,,,
6300,0.25068727,2.3673337,,,,,,,,,,,,,,,,,
6400,0.26352853,2.3542454,,,,,,,,,,,,,,,,,
6500,0.24934064,2.277714,,,,,,,,,,,,,,,,,
6600,0.25020984,2.4214475,,,,,,,,,,,,,,,,,
6700,0.2503898,2.295523,,,,,,,,,,,,,,,,,
6800,0.25005928,2.4256573,,,,,,,,,,,,,,,,,
6871,,,0.5932222604751587,2.133540153503418,28.004172247815976,0.5949088931083679,2.112027883529663,23.53133830046201,3000.0,0.599453866481781,2.084543466567993,22.436036514628988,3003.0,2616.042130470276,5090.86932849884,2616.042130470276,2474.460641145706,0.0919015407562255,0.0
6900,0.24704964,2.324184,,,,,,,,,,,,,,,,,
7000,0.2551028,2.3377206,,,,,,,,,,,,,,,,,
7100,0.24625142,2.2844143,,,,,,,,,,,,,,,,,
7200,0.23691894,2.231998,,,,,,,,,,,,,,,,,
7300,0.24508616,2.2147121,,,,,,,,,,,,,,,,,
7400,0.23429362,2.2418172,,,,,,,,,,,,,,,,,
7500,0.24104914,2.2149794,,,,,,,,,,,,,,,,,
7600,0.25104398,2.1878736,,,,,,,,,,,,,,,,,
7700,0.24809957,2.1996107,,,,,,,,,,,,,,,,,
7800,0.2302731,2.158047,,,,,,,,,,,,,,,,,
7900,0.2340736,2.1188426,,,,,,,,,,,,,,,,,
8000,0.24328224,2.1895535,,,,,,,,,,,,,,,,,
8100,0.22726946,2.2264123,,,,,,,,,,,,,,,,,
8200,0.24423228,2.1750624,,,,,,,,,,,,,,,,,
8300,0.23299827,2.2010775,,,,,,,,,,,,,,,,,
8400,0.23486878,2.1585844,,,,,,,,,,,,,,,,,
8500,0.23708144,2.1279757,,,,,,,,,,,,,,,,,
8600,0.2342514,2.1146069,,,,,,,,,,,,,,,,,
