global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.1696568,11.147808,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0004688500484917,11.186245918273926,0.0,0.0004835649742744,11.200794219970703,0.0,3000.0,0.0007088489946909,11.182565689086914,0.0,3003.0,44.07197594642639,932.3777074813844,44.07197594642639,888.3056883811951,0.0,0.0
100,0.12962003,8.237233,0.00010706647,,,,,,,,,,,,,,,,,
200,0.21917924,7.387482,0.00021413295,,,,,,,,,,,,,,,,,
300,0.5989232,6.6499057,0.00032119942,,,,,,,,,,,,,,,,,
400,0.3163436,6.0714607,0.0004282659,,,,,,,,,,,,,,,,,
500,0.42845416,5.6273727,0.00053533236,,,,,,,,,,,,,,,,,
600,0.37235323,5.310015,0.0006423987,,,,,,,,,,,,,,,,,
700,0.2967552,5.0005393,0.0007494652,,,,,,,,,,,,,,,,,
800,0.46120736,4.7004886,0.00085653167,,,,,,,,,,,,,,,,,
827,,,,0.338623970746994,4.527761459350586,8.529196627499669,0.3171194493770599,4.719851016998291,5.242518427734321,3000.0,0.2973098754882812,4.988128662109375,3.892030049714163,3003.0,884.3487675189972,2596.924070835113,884.3487675189972,1712.5052909851074,0.0397017002105712,0.0
900,0.45352095,4.4463973,0.00096359814,,,,,,,,,,,,,,,,,
1000,0.37849355,4.220795,0.0010706646,,,,,,,,,,,,,,,,,
1100,0.52673316,3.939716,0.001177731,,,,,,,,,,,,,,,,,
1200,0.6198716,3.7387326,0.0012847974,,,,,,,,,,,,,,,,,
1300,0.45986652,3.6738641,0.0013918639,,,,,,,,,,,,,,,,,
1400,0.44630828,3.5887926,0.0014271949,,,,,,,,,,,,,,,,,
1500,0.46610335,3.266439,0.0014271903,,,,,,,,,,,,,,,,,
1600,0.6124445,3.329327,0.0014271814,,,,,,,,,,,,,,,,,
1653,,,,0.4881068766117096,3.100538492202759,20.190589319931824,0.4863051772117615,3.107738256454468,16.195570386739007,3000.0,0.4810993075370788,3.199455738067627,14.309423194152114,3003.0,1724.6834154129028,3925.262132883072,1724.6834154129028,2200.4534690380096,0.0657277107238769,0.0
1700,0.34230405,3.1207633,0.0014271686,,,,,,,,,,,,,,,,,
1800,0.33023286,3.0585122,0.0014271517,,,,,,,,,,,,,,,,,
1900,0.31288454,3.0246694,0.0014271308,,,,,,,,,,,,,,,,,
2000,0.32609767,2.8736386,0.001427106,,,,,,,,,,,,,,,,,
2100,0.32877308,2.8328846,0.0014270769,,,,,,,,,,,,,,,,,
2200,0.41272026,2.8409548,0.0014270439,,,,,,,,,,,,,,,,,
2300,0.35541302,2.7911522,0.0014270068,,,,,,,,,,,,,,,,,
2400,0.28545085,2.7729106,0.0014269658,,,,,,,,,,,,,,,,,
2479,,,,0.5392552018165588,2.6008193492889404,24.486002314361507,0.5420515537261963,2.5855722427368164,20.00025589816116,3000.0,0.5407472252845764,2.605746030807495,18.82931503702729,3003.0,2565.0284836292267,5240.882248878479,2565.0284836292267,2675.670807123184,0.0933105945587158,0.0
2500,0.28106126,2.7519052,0.0014269205,,,,,,,,,,,,,,,,,
2600,0.2359584,2.6725726,0.0014268714,,,,,,,,,,,,,,,,,
2700,0.23344398,2.6895058,0.0014268181,,,,,,,,,,,,,,,,,
2800,0.23706096,2.5946476,0.0014267609,,,,,,,,,,,,,,,,,
2900,0.254305,2.6587176,0.0014266997,,,,,,,,,,,,,,,,,
3000,0.23311564,2.5882974,0.0014266343,,,,,,,,,,,,,,,,,
3100,0.21113521,2.537226,0.0014265649,,,,,,,,,,,,,,,,,
3200,0.20742227,2.5515754,0.0014264915,,,,,,,,,,,,,,,,,
3300,0.21912073,2.4608004,0.0014264141,,,,,,,,,,,,,,,,,
3305,,,,0.5591173768043518,2.4166293144226074,26.07145637750987,0.569515585899353,2.329685926437378,21.757294008184992,3000.0,0.5719714164733887,2.326965808868408,21.103123168552933,3003.0,3405.083897829056,6538.884464502335,3405.083897829056,3133.562869310379,0.1186397075653076,0.0
3400,0.18932389,2.4551666,0.0014263326,,,,,,,,,,,,,,,,,
3500,0.20942992,2.4112623,0.0014262471,,,,,,,,,,,,,,,,,
3600,0.19116148,2.434022,0.0014261574,,,,,,,,,,,,,,,,,
3700,0.18143716,2.4142025,0.0014260638,,,,,,,,,,,,,,,,,
3800,0.20184202,2.450122,0.0014259662,,,,,,,,,,,,,,,,,
3900,0.1718302,2.4384267,0.0014258645,,,,,,,,,,,,,,,,,
4000,0.17846937,2.4216676,0.0014257588,,,,,,,,,,,,,,,,,
4100,0.19493788,2.3740265,0.0014256489,,,,,,,,,,,,,,,,,
