global_step,loss,lr,score,preemption_count
0,11.492870330810549,0.0012515644555694,,
1,11.49229335784912,0.0025031289111389,,
2,11.488607406616213,0.0037546933667083,,
3,11.476638793945312,0.0050062578222778,,
4,11.465155601501465,0.0062578222778473,,
5,11.453706741333008,0.0075093867334167,,
6,11.458295822143556,0.0087609511889862,,
7,11.455716133117676,0.0100125156445556,,
8,11.439204216003418,0.0112640801001251,,
9,11.429019927978516,0.0125156445556946,,
10,11.414462089538574,0.013767209011264,,
11,11.39930534362793,0.0150187734668335,,
12,11.399862289428713,0.016270337922403,,
13,11.394147872924805,0.0175219023779724,,
14,11.368553161621094,0.0187734668335419,,
15,11.353610038757324,0.0200250312891113,,
16,11.335683822631836,0.0212765957446808,,
17,11.334933280944824,0.0225281602002503,,
18,11.34028434753418,0.0237797246558197,,
19,11.323692321777344,0.0250312891113892,,
20,11.31525421142578,0.0262828535669586,,
21,11.293591499328612,0.0275344180225281,,
22,11.268020629882812,0.0287859824780976,,
23,11.256795883178713,0.030037546933667,,
24,11.244671821594238,0.0312891113892365,,
25,11.214577674865724,0.032540675844806,,
26,11.204371452331545,0.0337922403003754,,
27,11.18870735168457,0.0350438047559449,,
28,11.16903305053711,0.0362953692115143,,
29,11.134827613830566,0.0375469336670838,,
30,11.120342254638672,0.0387984981226533,,
31,11.091316223144531,0.0400500625782227,,
32,11.056509971618652,0.0413016270337922,,
33,11.025665283203123,0.0425531914893617,,
34,10.985601425170898,0.0438047559449311,,
35,10.936196327209473,0.0450563204005006,,
36,10.886272430419922,0.04630788485607,,
37,10.816953659057615,0.0475594493116395,,
38,10.709232330322266,0.048811013767209,,
39,10.598109245300291,0.0500625782227784,,
40,10.480399131774902,0.0513141426783479,,
41,10.346338272094728,0.0525657071339173,,
42,10.142171859741213,0.0538172715894868,,
43,9.8694486618042,0.0550688360450563,,
44,9.51522159576416,0.0563204005006257,,
45,9.018619537353516,0.0575719649561952,,
46,8.330946922302246,0.0588235294117647,,
47,7.325850486755371,0.0600750938673341,,
48,5.863089561462402,0.0613266583229036,,
49,3.711467027664185,0.0625782227784731,,
50,1.011818766593933,0.0638297872340425,,
51,0.1541419029235839,0.065081351689612,,
52,0.1825349628925323,0.0663329161451814,,
53,0.2326058745384216,0.0675844806007509,,
54,0.2807188034057617,0.0688360450563204,,
55,0.3124593496322632,0.0700876095118898,,
56,0.3443488478660583,0.0713391739674593,,
57,0.3512699604034424,0.0725907384230287,,
58,0.3648039698600769,0.0738423028785982,,
59,0.3861046433448791,0.0750938673341677,,
60,0.4022990763187408,0.0763454317897371,,
61,0.4116458892822265,0.0775969962453066,,
62,0.4271190166473388,0.078848560700876,,
63,0.4370410442352295,0.0801001251564455,,
64,0.4238541722297668,0.081351689612015,,
65,0.4347767531871795,0.0826032540675844,,
66,0.4327499270439148,0.0838548185231539,,
67,0.4238226115703583,0.0851063829787234,,
68,0.4122446179389953,0.0863579474342928,,
69,0.3921258747577667,0.0876095118898623,,
70,0.3870875239372253,0.0888610763454317,,
71,0.3677947521209717,0.0901126408010012,,
72,0.3416959345340729,0.0913642052565707,,
73,0.3237217366695404,0.0926157697121401,,
74,0.2991212010383606,0.0938673341677096,,
75,0.2626220285892486,0.0951188986232791,,
76,0.2297236621379852,0.0963704630788485,,
77,0.1977077573537826,0.097622027534418,,
78,0.163394033908844,0.0988735919899874,,
79,0.1416520923376083,0.1001251564455569,,
80,0.1523809731006622,0.1013767209011264,,
81,0.165687546133995,0.1026282853566958,,
82,0.1620246469974517,0.1038798498122653,,
83,0.1567324250936508,0.1051314142678347,,
84,0.151964783668518,0.1063829787234042,,
85,0.1501924246549606,0.1076345431789737,,
86,0.1459300369024276,0.1088861076345431,,
87,0.1449336260557174,0.1101376720901126,,
88,0.1463172435760498,0.1113892365456821,,
89,0.145203098654747,0.1126408010012515,,
90,0.144157275557518,0.113892365456821,,
91,0.1433848887681961,0.1151439299123904,,
92,0.1424285620450973,0.1163954943679599,,
93,0.1434443145990371,0.1176470588235294,,
94,0.1430759131908416,0.1188986232790988,,
95,0.1466335505247116,0.1201501877346683,,
96,0.1499684453010559,0.1214017521902378,,
97,0.148099735379219,0.1226533166458072,,
98,0.1467060297727584,0.1239048811013767,,
99,0.1465372890233993,0.1251564455569462,,
100,0.1476422846317291,0.1264080100125156,,
500,0.1429178565740585,0.6270337922403004,,
1000,0.1252098232507705,1.0,,
1500,0.127186119556427,1.0,,
2000,0.133880466222763,1.0,,
2500,0.1250955015420913,1.0,,
3000,0.1318616569042205,1.0,,
3500,0.1341024041175842,1.0,,
4000,0.1313173174858093,1.0,,
4500,0.1244276911020279,1.0,,
5000,0.1261851787567138,1.0,,
5500,0.1265745460987091,1.0,,
6000,0.1208201870322227,1.0,,
6500,0.1232281401753425,1.0,,
7000,0.1303935796022415,1.0,,
7500,0.123305432498455,1.0,,
8000,0.1248504966497421,1.0,,
8500,0.1241226345300674,1.0,,
9000,0.1246367320418357,1.0,,
9500,0.1243703439831733,1.0,,
10000,0.1200214475393295,1.0,,
10500,0.1314725577831268,1.0,,
10666,,,4157.191323041916,0.0
