global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.5752234,1.2135363,0.0,,,,,,,,,,,,,,
1,,,,0.203467914036342,1.235229219709124,0.2005647349102683,1.23054596273565,3554.0,0.2216010457209054,1.225204693608629,3581.0,57.57196354866028,259.6786811351776,57.57196354866028,202.10661125183103,0.0,0.0
100,0.17032753,0.2556595,0.00039534504,,,,,,,,,,,,,,
200,0.08327728,0.3329937,0.0007906902,,,,,,,,,,,,,,
300,0.17504887,0.30365723,0.0011860352,,,,,,,,,,,,,,
318,,,,0.7093420709882464,0.3018012387411935,0.6892714964652504,0.3211055792109243,3554.0,0.707546324677988,0.3225832259778169,3581.0,137.86473488807678,344.4446268081665,137.86473488807678,206.53758096694943,0.0280518531799316,0.0
400,0.1914965,0.28822145,0.0014271917,,,,,,,,,,,,,,
500,0.32017103,0.22296306,0.0014271429,,,,,,,,,,,,,,
539,,,,0.7184083802359444,0.289377076285226,0.698143885520716,0.3076130658237198,3554.0,0.7159054651502723,0.3092196458413327,3581.0,217.92788314819336,428.5969672203064,217.92788314819336,210.57196021080017,0.0744085311889648,0.0
600,0.10121355,0.31883934,0.0014270392,,,,,,,,,,,,,,
700,0.29369113,0.28628415,0.0014268806,,,,,,,,,,,,,,
760,,,,0.7266409056527274,0.2828971828733171,0.706397130104284,0.3012438394678531,3554.0,0.7237064432944709,0.3030172740570895,3581.0,298.2366216182709,512.9887230396271,298.2366216182709,214.6101214885712,0.1108026504516601,0.0
800,0.26302698,0.21680366,0.0014266672,,,,,,,,,,,,,,
900,0.3672215,0.3636971,0.001426399,,,,,,,,,,,,,,
981,,,,0.7298557417733329,0.2792108740125383,0.7097257958682118,0.2976360331778453,3554.0,0.7270162156825957,0.2992854881339884,3581.0,378.3864006996155,597.211386680603,378.3864006996155,218.6429255008697,0.1426582336425781,0.0
1000,0.17282522,0.20871899,0.001426076,,,,,,,,,,,,,,
1100,0.5381591,0.23924296,0.0014256982,,,,,,,,,,,,,,
1200,0.18599169,0.22942227,0.0014252657,,,,,,,,,,,,,,
1300,0.30290633,0.26373744,0.0014247784,,,,,,,,,,,,,,
1326,,,,0.7330186707632882,0.2758754321507045,0.712268595354706,0.2945611252835713,3554.0,0.7293299952221796,0.2964337606464675,3581.0,458.4422447681427,681.3538031578064,458.4422447681427,222.6765842437744,0.1824722290039062,0.0
1400,0.18927799,0.31083336,0.0014242363,,,,,,,,,,,,,,
1500,0.2565521,0.327828,0.0014236398,,,,,,,,,,,,,,
