accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,total_duration,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples
157.3410394191742,0.0,14.594908475875854,1,0,14.594908475875854,0.5321154629413962,0.7237683635617739,0.0269834606098225,43793.0,172.32571840286255,0.5271122031967949,0.7192854843691513,0.0216075993804745,0.5329439144212057,0.7222172156202733,0.0252368981429794,43793.0
227.16256403923035,0.0345387458801269,253.9581515789032,690,0,253.9581515789032,0.983142103926419,0.0672055606964706,0.0437476665031701,43793.0,482.6872339248657,0.98668655100283,0.053827956195398,0.0398005759873554,0.984117976109578,0.0638769762208057,0.0416446174727694,43793.0
299.09890723228455,0.0768454074859619,493.38657307624817,1378,0,493.38657307624817,0.98330468507484,0.0617687928644566,0.0806199553815514,43793.0,795.299232006073,0.9870270168141404,0.0484501909163532,0.0791948178368093,0.9842742632785232,0.0584465742968904,0.0833516213551779,43793.0
373.4434771537781,0.106846809387207,732.8841505050659,2065,0,732.8841505050659,0.9836867086541607,0.0588455898705205,0.1094475565589907,43793.0,1110.439873933792,0.9874242127716908,0.0460811303201036,0.1175709725871663,0.9846428574328148,0.0556967320048518,0.1078796605252269,43793.0
450.18061804771423,0.1373922824859619,972.3129196166992,2749,0,972.3129196166992,0.983925104845887,0.0568602558168039,0.127379967052426,43793.0,1427.967140197754,0.9875561153546082,0.0445493783661348,0.135926249818637,0.9849014416577968,0.0537677208337697,0.128661924586297,43793.0
527.6542072296143,0.1685776710510254,1211.5235300064087,3433,0,1211.5235300064087,0.9841205391797402,0.0553517470523742,0.1412573893087755,43793.0,1746.0634667873385,0.9877341707519958,0.0432748375168836,0.1603576989479235,0.9850772139802728,0.0524172481006034,0.14186252262748,43793.0
608.2995839118958,0.1987395286560058,1450.8453493118286,4120,0,1450.8453493118286,0.9843328213009944,0.054102513231831,0.1589184066698511,43793.0,2067.506122589112,0.9879858612656408,0.0418412908239393,0.1746720723647456,0.9852663823458014,0.0511812284445489,0.158453823803909,43793.0
689.905421257019,0.2292535305023193,1690.1065962314606,4805,0,1690.1065962314606,0.9845501577584692,0.0531799060177769,0.1770732020045534,43793.0,2389.892644405365,0.988183418947322,0.0409706408035771,0.2018219477488092,0.9854717883392724,0.0502406733602228,0.173973561773467,43793.0
771.7402422428131,0.2600116729736328,1929.368293762207,5494,0,1929.368293762207,0.9847064209866148,0.052342603889775,0.1896877395169764,43793.0,2712.560208082199,0.9886405023140592,0.039255146317288,0.2257170939126763,0.985613867583768,0.0494244471290655,0.1893468940219434,43793.0
853.5702247619629,0.2912228107452392,2168.690145015717,6178,0,2168.690145015717,0.9848163527994072,0.0516916869910651,0.1971782143529132,43793.0,3035.333149909973,0.988670272304817,0.0390524725817164,0.2402914584802466,0.9857478280142924,0.0487423430704299,0.1993606144511032,43793.0
936.4103667736052,0.3222289085388183,2408.049494743347,6865,0,2408.049494743347,0.9849684040807026,0.0510979966296001,0.2065642714241773,43793.0,3359.23211812973,0.9888002324161114,0.0381384772204102,0.256934127316463,0.9858903131994866,0.0481959120046407,0.2074610122742606,43793.0
1020.5526797771454,0.3569674491882324,2647.1220123767853,7547,0,2647.1220123767853,0.9851255096982182,0.0505577223097137,0.2151980148220553,43793.0,3684.1845066547394,0.9889353449525424,0.0375367784018154,0.2673469862804729,0.9859796201531696,0.0477002108405245,0.2147938852288882,43793.0
1104.7094993591309,0.3895683288574219,2886.1804962158203,8228,0,2886.1804962158203,0.9852068002724288,0.0501161918187986,0.2164780375801061,43793.0,4009.158676624298,0.9891829157343432,0.0368480783889448,0.2856661556930963,0.9860863825568904,0.0473290161286328,0.2174998441520389,43793.0
1187.7754158973694,0.4220874309539795,3125.361607313156,8916,0,3125.361607313156,0.9852636615549076,0.049759505732249,0.2201535764369126,43793.0,4333.201273918152,0.9894901760100774,0.0359344599880921,0.2876034003759403,0.9861874617908316,0.0469273726929375,0.222032705750154,43793.0
1270.864420413971,0.4555590152740478,3364.5269026756287,9606,0,3364.5269026756287,0.985344952129118,0.0493963042904154,0.2249446055937826,43793.0,4657.289409399033,0.9895642771128752,0.0354271030448993,0.2989301898972304,0.9862317093269748,0.0465504948112659,0.2272191143792158,43793.0
1354.4842510223389,0.4879288673400879,3603.443014860153,10292,0,3603.443014860153,0.9854068677478172,0.0491329786382691,0.2280582165251526,43793.0,4981.691832780838,0.989680390027176,0.0350081429785649,0.3271497304871925,0.986323451924849,0.0462642431905477,0.2307531871981531,43793.0
1438.7840459346771,0.5228164196014404,3842.699268579483,10978,0,3842.699268579483,0.9854498296056902,0.0488926377117082,0.231132209354936,43793.0,5307.165160655975,0.9897597559986168,0.0344827631831325,0.3274695031467071,0.9864188479890104,0.0459971627536013,0.2344437296278367,43793.0
1523.1880922317505,0.5575721263885498,4081.9265542030334,11660,0,4081.9265542030334,0.9855092180562792,0.0486951138573472,0.2367180974324896,43793.0,5632.713006973267,0.9897659490301964,0.0343673512674451,0.3373827754870501,0.986454164829785,0.0458248631269449,0.2381618256210251,43793.0
1608.130500793457,0.593865156173706,4321.038509607315,12344,0,4321.038509607315,0.9855702912856084,0.0485124733120517,0.2406191516174981,43793.0,5958.71234869957,0.9901432560641684,0.0333408529593236,0.3401404571384702,0.9865069371205976,0.0456662671702767,0.2412495236114197,43793.0
1692.84273314476,0.6274428367614746,4560.084274530411,13025,0,4560.084274530411,0.985610725975371,0.0483569241405206,0.2419454768553462,43793.0,6284.437155485153,0.9901818621112468,0.0333250238267068,0.3544634950238055,0.9865479371311522,0.0455137159243229,0.2456470359670359,43793.0
1777.5023522377014,0.660407304763794,4799.1495995521545,13704,0,4799.1495995521545,0.9856566361960392,0.0482257516113855,0.2423103521041575,43793.0,6610.157398462296,0.9903286858290092,0.0328272872213528,0.3564499104910676,0.9865617391149032,0.0453838593005479,0.2472821920787825,43793.0
1861.3619995117188,0.6931586265563965,5038.20796751976,14390,0,5038.20796751976,0.9857000192485972,0.0481147141625449,0.2452814669379908,43793.0,6935.112733840942,0.990405826665439,0.032397821257145,0.3872090605193898,0.9865690460474772,0.0452821901840291,0.2502622659315082,43793.0
1944.679296255112,0.7253527641296387,5277.016571521759,15076,0,5277.016571521759,0.9857236061509588,0.0480677213399129,0.2482577253612999,43793.0,7259.362738132477,0.9902316204559458,0.0326449907578558,0.3677819340979282,0.9865909668451994,0.045212368383877,0.2514370104886088,43793.0
2027.087084531784,0.7582137584686279,5516.096311569214,15765,0,5516.096311569214,0.9857674103982016,0.0479581811065542,0.2500799334470627,43793.0,7582.931163072586,0.990440810618316,0.0322287278253483,0.3705484023719763,0.986639273788328,0.0451406310510535,0.2534533685984845,43793.0
2108.919883012772,0.7914330959320068,5755.049541473389,16457,0,5755.049541473389,0.985770779955682,0.0479188717963405,0.2515942321627384,43793.0,7905.828571796417,0.9905605909054724,0.031732030604037,0.3837405472838392,0.9866591648825572,0.0450667720437977,0.2551892530618379,43793.0
