global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.8579025,11.390276,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006814929074607,11.392596244812012,7.850958304006808e-11,0.0004835649742744,11.423519134521484,0.0,3000.0,0.0007088489946909,11.398619651794434,1.6764065137461226e-10,3003.0,41.35769987106323,935.3889257907867,41.35769987106323,894.0311825275421,0.0,0.0
1,6.849806,11.390556,6.633345e-07,,,,,,,,,,,,,,,,,
2,6.6965585,11.367481,1.326669e-06,,,,,,,,,,,,,,,,,
3,6.445632,11.303221,1.99012e-06,,,,,,,,,,,,,,,,,
4,6.14629,11.229728,2.6534544e-06,,,,,,,,,,,,,,,,,
5,5.76894,11.136587,3.316789e-06,,,,,,,,,,,,,,,,,
6,5.295457,11.036318,3.9801234e-06,,,,,,,,,,,,,,,,,
7,4.728432,10.9230995,4.643458e-06,,,,,,,,,,,,,,,,,
8,4.1766224,10.830819,5.3067924e-06,,,,,,,,,,,,,,,,,
9,3.7424862,10.71262,5.9702434e-06,,,,,,,,,,,,,,,,,
10,3.3257298,10.633397,6.633578e-06,,,,,,,,,,,,,,,,,
11,3.067452,10.524325,7.2969124e-06,,,,,,,,,,,,,,,,,
12,2.7765737,10.435651,7.960247e-06,,,,,,,,,,,,,,,,,
13,2.614775,10.336454,8.623581e-06,,,,,,,,,,,,,,,,,
14,2.3918998,10.267057,9.286916e-06,,,,,,,,,,,,,,,,,
15,2.2192488,10.186424,9.950367e-06,,,,,,,,,,,,,,,,,
16,2.0346062,10.115661,1.0613701e-05,,,,,,,,,,,,,,,,,
17,1.9312373,10.033865,1.1277152e-05,,,,,,,,,,,,,,,,,
18,1.769671,9.968211,1.1940487e-05,,,,,,,,,,,,,,,,,
19,1.6162248,9.915213,1.2603821e-05,,,,,,,,,,,,,,,,,
20,1.5330576,9.8327675,1.3267156e-05,,,,,,,,,,,,,,,,,
21,1.3960596,9.77535,1.393049e-05,,,,,,,,,,,,,,,,,
22,1.302943,9.708199,1.4593941e-05,,,,,,,,,,,,,,,,,
23,1.2007866,9.680113,1.5257276e-05,,,,,,,,,,,,,,,,,
24,1.1197228,9.607309,1.592061e-05,,,,,,,,,,,,,,,,,
25,1.0097754,9.580689,1.6583945e-05,,,,,,,,,,,,,,,,,
26,0.9507754,9.521779,1.724728e-05,,,,,,,,,,,,,,,,,
