global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,5.907293,1.0115063,0.0,,,,,,,,,,,,,,
1,,,,0.164904236793518,1.0158049038478307,0.1614847693070308,1.018366052115574,3554.0,0.1840103264462179,1.0163658076043702,3581.0,61.315070390701294,272.0311090946197,61.315070390701294,210.71568655967712,0.0,0.0
1,5.669474,1.1031466,1.0239892e-06,,,,,,,,,,,,,,
2,5.483361,1.0727009,2.0482112e-06,,,,,,,,,,,,,,
3,5.404924,1.0654987,3.0722003e-06,,,,,,,,,,,,,,
4,6.3015623,1.0369599,4.0964223e-06,,,,,,,,,,,,,,
5,5.529335,0.9725852,5.1206443e-06,,,,,,,,,,,,,,
6,5.271424,1.0341802,6.1446335e-06,,,,,,,,,,,,,,
7,5.1448007,0.9982926,7.1686227e-06,,,,,,,,,,,,,,
8,6.1508865,1.0224086,8.192845e-06,,,,,,,,,,,,,,
9,5.1366377,0.9507505,9.216834e-06,,,,,,,,,,,,,,
10,5.277554,0.99386847,1.0241056e-05,,,,,,,,,,,,,,
11,6.059123,0.95200056,1.1265278e-05,,,,,,,,,,,,,,
12,5.2576327,0.9285455,1.2289267e-05,,,,,,,,,,,,,,
13,4.3669004,0.93968993,1.3313256e-05,,,,,,,,,,,,,,
14,5.6966367,0.9165783,1.4337478e-05,,,,,,,,,,,,,,
15,5.568445,0.91425574,1.5361467e-05,,,,,,,,,,,,,,
16,4.8414116,0.86350685,1.6385457e-05,,,,,,,,,,,,,,
17,4.9739594,0.82544315,1.7409911e-05,,,,,,,,,,,,,,
18,5.253815,0.8191828,1.84339e-05,,,,,,,,,,,,,,
19,5.045483,0.78757334,1.945789e-05,,,,,,,,,,,,,,
20,3.5652668,0.7578631,2.0482112e-05,,,,,,,,,,,,,,
21,2.986785,0.86037046,2.15061e-05,,,,,,,,,,,,,,
22,2.4398422,0.76572484,2.253009e-05,,,,,,,,,,,,,,
23,2.5671031,0.6887161,2.3554312e-05,,,,,,,,,,,,,,
24,2.078745,0.6693216,2.4578534e-05,,,,,,,,,,,,,,
25,2.3904371,0.6904839,2.5602523e-05,,,,,,,,,,,,,,
26,1.7829876,0.74801517,2.6626745e-05,,,,,,,,,,,,,,
27,1.4380358,0.69213885,2.7650734e-05,,,,,,,,,,,,,,
28,1.3431628,0.7240673,2.8674724e-05,,,,,,,,,,,,,,
29,1.4825902,0.687136,2.9698946e-05,,,,,,,,,,,,,,
30,1.0154411,0.6779951,3.0723168e-05,,,,,,,,,,,,,,
31,1.0282992,0.70225346,3.1747157e-05,,,,,,,,,,,,,,
32,1.339465,0.67629814,3.277138e-05,,,,,,,,,,,,,,
33,1.3125819,0.7220758,3.3795368e-05,,,,,,,,,,,,,,
34,1.6745254,0.70894086,3.4819357e-05,,,,,,,,,,,,,,
35,1.2501799,0.7224398,3.584358e-05,,,,,,,,,,,,,,
36,1.6492692,0.6658806,3.686757e-05,,,,,,,,,,,,,,
37,1.5347255,0.6556047,3.789179e-05,,,,,,,,,,,,,,
38,1.7343683,0.65556204,3.8916012e-05,,,,,,,,,,,,,,
39,1.4528381,0.66362154,3.994e-05,,,,,,,,,,,,,,
40,1.8431578,0.68439054,4.096399e-05,,,,,,,,,,,,,,
41,1.6888483,0.63623226,4.1988213e-05,,,,,,,,,,,,,,
42,1.9253275,0.6635433,4.30122e-05,,,,,,,,,,,,,,
43,1.3471376,0.6806562,4.4036424e-05,,,,,,,,,,,,,,
44,1.4645507,0.6480833,4.5060646e-05,,,,,,,,,,,,,,
45,1.6201314,0.6275186,4.6084635e-05,,,,,,,,,,,,,,
46,1.3102906,0.66806304,4.7108624e-05,,,,,,,,,,,,,,
47,1.6218268,0.65066475,4.8132846e-05,,,,,,,,,,,,,,
48,1.4423438,0.6519863,4.9156835e-05,,,,,,,,,,,,,,
49,1.634963,0.68079793,5.0180824e-05,,,,,,,,,,,,,,
50,1.0836116,0.6757644,5.120528e-05,,,,,,,,,,,,,,
51,1.3535236,0.60306877,5.222927e-05,,,,,,,,,,,,,,
52,0.98736155,0.6622337,5.3253258e-05,,,,,,,,,,,,,,
53,1.2166965,0.58168185,5.427748e-05,,,,,,,,,,,,,,
54,0.99629307,0.5476315,5.530147e-05,,,,,,,,,,,,,,
55,0.9209915,0.685184,5.6325458e-05,,,,,,,,,,,,,,
56,0.8287192,0.5649587,5.7349913e-05,,,,,,,,,,,,,,
57,0.8421699,0.574016,5.8373902e-05,,,,,,,,,,,,,,
58,0.5948688,0.6871916,5.939789e-05,,,,,,,,,,,,,,
59,0.65631646,0.78440315,6.0422113e-05,,,,,,,,,,,,,,
60,0.7581757,0.5563381,6.14461e-05,,,,,,,,,,,,,,
61,0.77388924,0.5164578,6.247009e-05,,,,,,,,,,,,,,
62,0.83912873,0.5986568,6.349431e-05,,,,,,,,,,,,,,
63,0.5716168,0.58655334,6.4518536e-05,,,,,,,,,,,,,,
64,0.80566096,0.5448108,6.5542525e-05,,,,,,,,,,,,,,
65,0.9662263,0.53355324,6.656675e-05,,,,,,,,,,,,,,
66,0.9716295,0.57471085,6.7590736e-05,,,,,,,,,,,,,,
67,0.98740494,0.49163324,6.8614725e-05,,,,,,,,,,,,,,
68,1.1472981,0.6234361,6.963895e-05,,,,,,,,,,,,,,
69,1.2593263,0.53782713,7.066317e-05,,,,,,,,,,,,,,
70,0.9703158,0.544874,7.168716e-05,,,,,,,,,,,,,,
71,1.2431562,0.5052087,7.271138e-05,,,,,,,,,,,,,,
72,0.9003904,0.60995215,7.373537e-05,,,,,,,,,,,,,,
73,0.85865104,0.555391,7.475936e-05,,,,,,,,,,,,,,
74,1.1243247,0.6024572,7.578358e-05,,,,,,,,,,,,,,
75,0.74843806,0.5330706,7.680757e-05,,,,,,,,,,,,,,
76,0.88021845,0.5742102,7.783179e-05,,,,,,,,,,,,,,
77,0.6785407,0.57619953,7.8856014e-05,,,,,,,,,,,,,,
78,0.72825116,0.5128571,7.988e-05,,,,,,,,,,,,,,
79,1.2202902,0.48460907,8.090399e-05,,,,,,,,,,,,,,
80,0.49765205,0.568653,8.1928214e-05,,,,,,,,,,,,,,
81,0.56303394,0.449275,8.29522e-05,,,,,,,,,,,,,,
82,0.77408147,0.4938623,8.397619e-05,,,,,,,,,,,,,,
83,0.68944085,0.5458182,8.500065e-05,,,,,,,,,,,,,,
84,0.78403455,0.4589798,8.602464e-05,,,,,,,,,,,,,,
85,0.46936825,0.5702257,8.7048626e-05,,,,,,,,,,,,,,
86,0.48459348,0.4520292,8.807285e-05,,,,,,,,,,,,,,
87,0.50719815,0.59178543,8.909684e-05,,,,,,,,,,,,,,
88,0.81366193,0.56418663,9.0120826e-05,,,,,,,,,,,,,,
89,0.6953656,0.45033693,9.114528e-05,,,,,,,,,,,,,,
90,0.5081512,0.4851176,9.216927e-05,,,,,,,,,,,,,,
91,0.41583648,0.49225003,9.319326e-05,,,,,,,,,,,,,,
92,0.6251211,0.5749634,9.421748e-05,,,,,,,,,,,,,,
93,0.58085483,0.5665273,9.524147e-05,,,,,,,,,,,,,,
94,0.46795496,0.4521453,9.626546e-05,,,,,,,,,,,,,,
95,0.4238792,0.52053636,9.728968e-05,,,,,,,,,,,,,,
96,0.42569456,0.45363593,9.83139e-05,,,,,,,,,,,,,,
97,0.54592717,0.46270052,9.933789e-05,,,,,,,,,,,,,,
98,0.4705435,0.49564773,0.000100362115,,,,,,,,,,,,,,
99,0.4256846,0.5030578,0.000101386104,,,,,,,,,,,,,,
333,,,,0.6418518338884626,0.3792154788970947,0.6180082631366066,0.3974413595376688,3554.0,0.6392823288274924,0.3997877387819394,3581.0,141.62823748588562,356.85595417022705,141.62823748588562,215.18552207946777,0.0300374031066894,0.0
573,,,,0.662994248526437,0.3518025875091553,0.6392983697945976,0.3722809988525253,3554.0,0.6591773013168458,0.3736516019879223,3581.0,221.7506821155548,441.0940148830414,221.7506821155548,219.2510621547699,0.0714437961578369,0.0
809,,,,0.6696267127990723,0.3369980880192348,0.6497865246465251,0.3567040850757949,3554.0,0.6667666591036023,0.3590579785238062,3581.0,301.76951336860657,525.2171473503113,301.76951336860657,223.31209254264832,0.1059370040893554,0.0
1079,,,,0.6810624258858817,0.3276145798819406,0.6596676252769766,0.3463131330894766,3554.0,0.6777313070502304,0.3488840775861316,3581.0,381.888560295105,609.4437921047211,381.888560295105,227.3726499080658,0.1430130004882812,0.0
1420,,,,0.6891366413661412,0.3195551804133824,0.6665348875167065,0.3388530020641355,3554.0,0.685635368306688,0.3405191761859467,3581.0,460.5341601371765,693.685628414154,460.5341601371765,231.4372534751892,1.6622750759124756,0.0
1769,,,,0.6900829587663923,0.3139597347804478,0.6724959992262239,0.330972357016302,3554.0,0.6881763806592083,0.3341252961594178,3581.0,540.59610247612,777.852890253067,540.59610247612,235.5035076141357,1.6888718605041504,0.0
2114,,,,0.6901886122567313,0.3108697959354946,0.6733292647808807,0.3275310664480163,3554.0,0.6890424969675021,0.3306403438394478,3581.0,620.6296451091766,861.9887204170227,620.6296451091766,239.56720805168152,1.715221643447876,0.0
2462,,,,0.701995713370187,0.3062648773193359,0.6799459977973762,0.3251400820378446,3554.0,0.6983545426382295,0.326889843422752,3581.0,700.611011505127,946.070590019226,700.611011505127,243.6297585964203,1.7406902313232422,0.0
2810,,,,0.7008202416556222,0.3073532921927316,0.6791275015827237,0.3251826039981359,3554.0,0.6970071672760751,0.327590358620148,3581.0,780.6744201183319,1030.2445693016052,780.6744201183319,247.6968810558319,1.7715585231781006,0.0
