global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.32076848,6.907754,,,,,,,,,,,,,,
1,,,0.002324218628928,6.907754898071289,0.0021399999968707,6.907755374908447,50000.0,0.0023000000510364,6.907754898071289,10000.0,82.40899085998535,122.9002091884613,82.40899085998535,40.49110960960388,0.0,0.0
1,0.3463589,6.907755,,,,,,,,,,,,,,
2,0.34429446,6.907755,,,,,,,,,,,,,,
3,0.33133247,6.907755,,,,,,,,,,,,,,
4,0.33203423,6.9077554,,,,,,,,,,,,,,
5,0.3516503,6.907754,,,,,,,,,,,,,,
6,0.33986667,6.907754,,,,,,,,,,,,,,
7,0.35714182,6.9077525,,,,,,,,,,,,,,
8,0.34952602,6.9077544,,,,,,,,,,,,,,
9,0.34377813,6.9077487,,,,,,,,,,,,,,
10,0.35174084,6.9077587,,,,,,,,,,,,,,
11,0.34158012,6.9077454,,,,,,,,,,,,,,
12,0.35532874,6.907735,,,,,,,,,,,,,,
13,0.349039,6.907753,,,,,,,,,,,,,,
14,0.35467637,6.907726,,,,,,,,,,,,,,
15,0.3482915,6.907729,,,,,,,,,,,,,,
16,0.3480476,6.9077435,,,,,,,,,,,,,,
17,0.34490794,6.9077125,,,,,,,,,,,,,,
18,0.33465624,6.907715,,,,,,,,,,,,,,
19,0.33227888,6.907712,,,,,,,,,,,,,,
20,0.3490772,6.9076962,,,,,,,,,,,,,,
21,0.3512336,6.9077168,,,,,,,,,,,,,,
22,0.34752998,6.9076724,,,,,,,,,,,,,,
23,0.35412097,6.907723,,,,,,,,,,,,,,
24,0.3435105,6.9077516,,,,,,,,,,,,,,
25,0.32922673,6.9076867,,,,,,,,,,,,,,
26,0.3424565,6.907666,,,,,,,,,,,,,,
27,0.3590609,6.9076138,,,,,,,,,,,,,,
28,0.35354576,6.907694,,,,,,,,,,,,,,
29,0.35428178,6.9076986,,,,,,,,,,,,,,
30,0.35191476,6.907538,,,,,,,,,,,,,,
31,0.35424468,6.9076204,,,,,,,,,,,,,,
32,0.35102543,6.907674,,,,,,,,,,,,,,
33,0.3486954,6.907545,,,,,,,,,,,,,,
34,0.35084993,6.9074793,,,,,,,,,,,,,,
35,0.34988752,6.9075003,,,,,,,,,,,,,,
36,0.3530332,6.9074564,,,,,,,,,,,,,,
37,0.35546494,6.9074907,,,,,,,,,,,,,,
38,0.36820456,6.9074116,,,,,,,,,,,,,,
39,0.36673957,6.9073935,,,,,,,,,,,,,,
40,0.36767054,6.907467,,,,,,,,,,,,,,
41,0.36119366,6.9073,,,,,,,,,,,,,,
42,0.36123854,6.9072485,,,,,,,,,,,,,,
43,0.34774107,6.9073896,,,,,,,,,,,,,,
44,0.37219492,6.907257,,,,,,,,,,,,,,
45,0.3716742,6.9072676,,,,,,,,,,,,,,
46,0.35239473,6.9072614,,,,,,,,,,,,,,
47,0.372331,6.907096,,,,,,,,,,,,,,
48,0.37771934,6.907152,,,,,,,,,,,,,,
49,0.3799801,6.9070463,,,,,,,,,,,,,,
50,0.38059488,6.907113,,,,,,,,,,,,,,
51,0.39356145,6.9068556,,,,,,,,,,,,,,
52,0.3728352,6.90718,,,,,,,,,,,,,,
53,0.38221347,6.906702,,,,,,,,,,,,,,
54,0.38597736,6.906917,,,,,,,,,,,,,,
55,0.35715395,6.90706,,,,,,,,,,,,,,
56,0.38498503,6.9067416,,,,,,,,,,,,,,
57,0.37120187,6.906641,,,,,,,,,,,,,,
58,0.39250907,6.906746,,,,,,,,,,,,,,
59,0.39997706,6.9062424,,,,,,,,,,,,,,
60,0.3719388,6.9066896,,,,,,,,,,,,,,
61,0.3929861,6.906254,,,,,,,,,,,,,,
62,0.4114437,6.905927,,,,,,,,,,,,,,
63,0.41428682,6.9059143,,,,,,,,,,,,,,
64,0.38766867,6.9063754,,,,,,,,,,,,,,
65,0.4156707,6.9057765,,,,,,,,,,,,,,
66,0.41207334,6.905249,,,,,,,,,,,,,,
67,0.40714154,6.905287,,,,,,,,,,,,,,
68,0.3666318,6.9062862,,,,,,,,,,,,,,
69,0.42032427,6.9054346,,,,,,,,,,,,,,
70,0.40987664,6.90542,,,,,,,,,,,,,,
71,0.41891983,6.9053373,,,,,,,,,,,,,,
72,0.37878212,6.9057612,,,,,,,,,,,,,,
73,0.37277043,6.905953,,,,,,,,,,,,,,
74,0.43358275,6.904422,,,,,,,,,,,,,,
75,0.44518793,6.9047585,,,,,,,,,,,,,,
76,0.43914503,6.9039974,,,,,,,,,,,,,,
77,0.43502948,6.9041343,,,,,,,,,,,,,,
78,0.38230494,6.905953,,,,,,,,,,,,,,
79,0.45294598,6.9038444,,,,,,,,,,,,,,
80,0.4342266,6.902953,,,,,,,,,,,,,,
81,0.39355928,6.904452,,,,,,,,,,,,,,
82,0.45506135,6.903264,,,,,,,,,,,,,,
83,0.44864824,6.9030113,,,,,,,,,,,,,,
84,0.45357648,6.903154,,,,,,,,,,,,,,
85,0.4125795,6.9034066,,,,,,,,,,,,,,
86,0.46087965,6.9015803,,,,,,,,,,,,,,
87,0.39668024,6.90397,,,,,,,,,,,,,,
88,0.45190412,6.902049,,,,,,,,,,,,,,
89,0.46586645,6.901886,,,,,,,,,,,,,,
90,0.47096205,6.9041057,,,,,,,,,,,,,,
91,0.40457383,6.90512,,,,,,,,,,,,,,
92,0.47538194,6.901606,,,,,,,,,,,,,,
93,0.41368666,6.9034796,,,,,,,,,,,,,,
94,0.4559475,6.9010935,,,,,,,,,,,,,,
95,0.43960923,6.900624,,,,,,,,,,,,,,
96,0.47705114,6.898663,,,,,,,,,,,,,,
97,0.4201613,6.9019885,,,,,,,,,,,,,,
98,0.41476318,6.9029846,,,,,,,,,,,,,,
99,0.4976811,6.9001455,,,,,,,,,,,,,,
810,,,0.0163085926324129,6.263216495513916,0.0154999997466802,6.275310039520264,50000.0,0.0114000001922249,6.352385997772217,10000.0,502.4600119590759,564.5923051834106,502.4600119590759,62.05963802337647,0.0265250205993652,0.0
1744,,,0.046582031995058,5.687302112579346,0.0444599986076355,5.722339153289795,50000.0,0.037100002169609,5.861617565155029,10000.0,922.6667964458466,1006.3745818138124,922.6667964458466,83.55020403862,0.0575940608978271,0.0
