global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.001142,0.89089006,0.0,,,,,,,,,,,,,,
1,,,,0.2345971039363316,0.9500794410705566,0.2242265571418208,0.9575730443470384,3554.0,0.2471663563719544,0.9554447790858,3581.0,65.1711699962616,289.4116189479828,65.1711699962616,224.2400045394897,0.0,0.0
1,6.1968503,0.913589,6.590737e-06,,,,,,,,,,,,,,
2,5.840242,0.91077757,1.3181474e-05,,,,,,,,,,,,,,
3,5.7085314,0.8720912,1.9772211e-05,,,,,,,,,,,,,,
4,5.38382,0.8520812,2.6362948e-05,,,,,,,,,,,,,,
5,5.1038113,0.809537,3.2953685e-05,,,,,,,,,,,,,,
6,4.1867423,0.77166486,3.9544422e-05,,,,,,,,,,,,,,
7,4.0748467,0.71317166,4.613516e-05,,,,,,,,,,,,,,
8,3.3311071,0.7233876,5.2725896e-05,,,,,,,,,,,,,,
9,2.49602,0.6676569,5.9316633e-05,,,,,,,,,,,,,,
10,1.9753654,0.61017966,6.590737e-05,,,,,,,,,,,,,,
11,1.402824,0.5709287,7.249811e-05,,,,,,,,,,,,,,
12,1.0573168,0.51911855,7.9088844e-05,,,,,,,,,,,,,,
13,0.9905315,0.4608961,8.567958e-05,,,,,,,,,,,,,,
14,1.1438494,0.53792334,9.227032e-05,,,,,,,,,,,,,,
15,1.4225053,0.5501238,9.8861055e-05,,,,,,,,,,,,,,
16,1.4480698,0.5105589,0.00010545179,,,,,,,,,,,,,,
17,1.5683751,0.5157352,0.00011204253,,,,,,,,,,,,,,
18,1.6190981,0.46847865,0.00011863327,,,,,,,,,,,,,,
19,1.5991644,0.45927173,0.000125224,,,,,,,,,,,,,,
20,1.5094967,0.45902365,0.00013181474,,,,,,,,,,,,,,
21,1.4601841,0.51848435,0.00013840548,,,,,,,,,,,,,,
22,1.4202704,0.39668766,0.00014499621,,,,,,,,,,,,,,
23,1.1816658,0.44828263,0.00015158695,,,,,,,,,,,,,,
24,1.1703908,0.38970816,0.00015817769,,,,,,,,,,,,,,
25,0.95420825,0.38555527,0.00016476843,,,,,,,,,,,,,,
26,1.0387957,0.35611874,0.00017135916,,,,,,,,,,,,,,
27,0.7009677,0.38728386,0.0001779499,,,,,,,,,,,,,,
28,0.6781601,0.3761933,0.00018454064,,,,,,,,,,,,,,
29,0.69795704,0.3956027,0.00019113137,,,,,,,,,,,,,,
30,0.72087854,0.38744503,0.00019772211,,,,,,,,,,,,,,
31,0.7173168,0.37259755,0.00020431285,,,,,,,,,,,,,,
32,0.7292158,0.3902003,0.00021090358,,,,,,,,,,,,,,
33,0.69765896,0.43199378,0.00021749432,,,,,,,,,,,,,,
34,0.7935772,0.40754807,0.00022408529,,,,,,,,,,,,,,
35,0.6651822,0.46501687,0.0002306758,,,,,,,,,,,,,,
36,0.79664505,0.36187273,0.00023726653,,,,,,,,,,,,,,
37,0.8077407,0.41584164,0.00024385727,,,,,,,,,,,,,,
38,0.7059022,0.36848643,0.000250448,,,,,,,,,,,,,,
39,0.6140979,0.31835067,0.00025703874,,,,,,,,,,,,,,
40,0.47718856,0.35931525,0.00026362948,,,,,,,,,,,,,,
41,0.4103163,0.4097156,0.00027022045,,,,,,,,,,,,,,
42,0.31935507,0.36453596,0.00027681096,,,,,,,,,,,,,,
43,0.41716504,0.42152607,0.0002834017,,,,,,,,,,,,,,
44,0.42747065,0.40266812,0.00028999243,,,,,,,,,,,,,,
45,0.3246214,0.36826634,0.0002965834,,,,,,,,,,,,,,
46,0.28023323,0.31260955,0.0003031739,,,,,,,,,,,,,,
47,0.2665227,0.41547665,0.00030976464,,,,,,,,,,,,,,
48,0.278412,0.33591792,0.0003163556,,,,,,,,,,,,,,
49,0.2848025,0.47089255,0.00032294635,,,,,,,,,,,,,,
50,0.29271218,0.3703709,0.00032953685,,,,,,,,,,,,,,
51,0.2913718,0.47669646,0.0003361276,,,,,,,,,,,,,,
52,0.1870549,0.3656305,0.00034271833,,,,,,,,,,,,,,
53,0.385792,0.30505913,0.00034930906,,,,,,,,,,,,,,
54,0.15718481,0.32027215,0.0003558998,,,,,,,,,,,,,,
55,0.14187834,0.39914435,0.00036249077,,,,,,,,,,,,,,
56,0.13388585,0.41103992,0.0003690815,,,,,,,,,,,,,,
57,0.16462551,0.34754986,0.000375672,,,,,,,,,,,,,,
58,0.331653,0.39673218,0.00038226275,,,,,,,,,,,,,,
59,0.3684675,0.38675404,0.00038885348,,,,,,,,,,,,,,
60,0.45263618,0.40837187,0.00039544445,,,,,,,,,,,,,,
61,0.289904,0.33554345,0.00040203496,,,,,,,,,,,,,,
62,0.288791,0.32618302,0.00040862593,,,,,,,,,,,,,,
63,0.44410974,0.34163815,0.00041521667,,,,,,,,,,,,,,
64,0.23357761,0.40556216,0.00042180717,,,,,,,,,,,,,,
65,0.3626434,0.3146042,0.00042839802,,,,,,,,,,,,,,
66,0.30881122,0.37618017,0.00043498864,,,,,,,,,,,,,,
67,0.3894335,0.3122142,0.0004415795,,,,,,,,,,,,,,
68,0.37796143,0.35106477,0.00044817023,,,,,,,,,,,,,,
69,0.40743774,0.30759105,0.0004547611,,,,,,,,,,,,,,
70,0.32955462,0.3208831,0.0004613517,,,,,,,,,,,,,,
