global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.2754827,11.082906,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0005575023824349,11.107290267944336,0.0,0.0004835649742744,11.11455535888672,0.0,3000.0,0.0007088489946909,11.093636512756348,0.0,3003.0,35.301979303359985,920.948980808258,35.301979303359985,885.6469595432281,0.0,0.0
1,4.2584825,11.065927,0.00014615059,,,,,,,,,,,,,,,,,
2,4.278868,11.070642,0.0002924204,,,,,,,,,,,,,,,,,
3,4.24373,11.050647,0.00043845177,,,,,,,,,,,,,,,,,
4,4.1277084,11.007646,0.00058460236,,,,,,,,,,,,,,,,,
5,3.9904933,10.952943,0.00073087215,,,,,,,,,,,,,,,,,
6,3.917038,10.878156,0.00087702274,,,,,,,,,,,,,,,,,
7,3.6451814,10.786474,0.0010230541,,,,,,,,,,,,,,,,,
8,3.3384538,10.6709795,0.0011693239,,,,,,,,,,,,,,,,,
9,3.0014515,10.543527,0.0013154745,,,,,,,,,,,,,,,,,
10,2.6001048,10.426593,0.0014616251,,,,,,,,,,,,,,,,,
11,2.2385252,10.304681,0.0016078949,,,,,,,,,,,,,,,,,
12,1.9779925,10.2027855,0.0017539263,,,,,,,,,,,,,,,,,
13,1.7285906,10.099769,0.0019000769,,,,,,,,,,,,,,,,,
14,1.5714962,10.02027,0.0020463467,,,,,,,,,,,,,,,,,
15,1.424445,9.948763,0.0021924973,,,,,,,,,,,,,,,,,
16,1.343451,9.8719225,0.0023386478,,,,,,,,,,,,,,,,,
17,1.3087292,9.809912,0.0024846792,,,,,,,,,,,,,,,,,
18,1.2483742,9.789206,0.002630949,,,,,,,,,,,,,,,,,
19,1.220752,9.688888,0.0027770996,,,,,,,,,,,,,,,,,
20,1.154559,9.660104,0.0029232502,,,,,,,,,,,,,,,,,
21,1.0611976,9.637956,0.0030694008,,,,,,,,,,,,,,,,,
22,0.9874878,9.579716,0.0032155514,,,,,,,,,,,,,,,,,
23,0.8900233,9.548399,0.003361702,,,,,,,,,,,,,,,,,
24,0.763904,9.490738,0.0035079718,,,,,,,,,,,,,,,,,
25,0.6843554,9.466222,0.0036541224,,,,,,,,,,,,,,,,,
26,0.6088657,9.423349,0.0038001537,,,,,,,,,,,,,,,,,
27,0.551886,9.408484,0.0039464235,,,,,,,,,,,,,,,,,
