global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.8246727,1.0807679,0.0,,,,,,,,,,,,,,
1,,,,0.1672099488122122,1.067677021026611,0.1663481927548624,1.0759873612918542,3554.0,0.1858104289293755,1.0744080084124543,3581.0,68.59690856933594,299.0830106735229,68.59690856933594,230.48564648628235,0.0,0.0
1,6.378934,1.1206013,1.0239892e-06,,,,,,,,,,,,,,
2,6.4653044,1.1379964,2.0482112e-06,,,,,,,,,,,,,,
3,6.562422,1.0768346,3.0722003e-06,,,,,,,,,,,,,,
4,6.5301924,1.0833561,4.0964223e-06,,,,,,,,,,,,,,
5,7.1379833,1.0704933,5.1206443e-06,,,,,,,,,,,,,,
6,5.70134,1.038452,6.1446335e-06,,,,,,,,,,,,,,
7,6.420052,1.0968028,7.1686227e-06,,,,,,,,,,,,,,
8,5.1660914,1.0659333,8.192845e-06,,,,,,,,,,,,,,
9,5.897819,1.0329821,9.216834e-06,,,,,,,,,,,,,,
10,6.4443693,1.0404644,1.0241056e-05,,,,,,,,,,,,,,
11,5.51152,0.95678604,1.1265278e-05,,,,,,,,,,,,,,
12,5.978804,0.9842795,1.2289267e-05,,,,,,,,,,,,,,
13,5.4787073,0.9714352,1.3313256e-05,,,,,,,,,,,,,,
14,5.116562,0.91074634,1.4337478e-05,,,,,,,,,,,,,,
15,5.7461567,0.9463866,1.5361467e-05,,,,,,,,,,,,,,
16,5.0318465,0.95592177,1.6385457e-05,,,,,,,,,,,,,,
17,4.7074327,0.8694562,1.7409911e-05,,,,,,,,,,,,,,
18,4.2252426,0.9199594,1.84339e-05,,,,,,,,,,,,,,
19,3.8516138,0.83989227,1.945789e-05,,,,,,,,,,,,,,
20,4.428665,0.8412832,2.0482112e-05,,,,,,,,,,,,,,
21,3.557872,0.81383765,2.15061e-05,,,,,,,,,,,,,,
22,3.5727894,0.78103924,2.253009e-05,,,,,,,,,,,,,,
23,2.7732992,0.74340975,2.3554312e-05,,,,,,,,,,,,,,
24,2.583046,0.8269171,2.4578534e-05,,,,,,,,,,,,,,
25,1.8762891,0.735391,2.5602523e-05,,,,,,,,,,,,,,
26,2.0300822,0.7324624,2.6626745e-05,,,,,,,,,,,,,,
27,1.5737046,0.72454536,2.7650734e-05,,,,,,,,,,,,,,
28,2.1882498,0.773248,2.8674724e-05,,,,,,,,,,,,,,
29,1.6818227,0.73687863,2.9698946e-05,,,,,,,,,,,,,,
30,1.2214749,0.7131954,3.0723168e-05,,,,,,,,,,,,,,
31,1.1215285,0.7858123,3.1747157e-05,,,,,,,,,,,,,,
32,1.49995,0.74875546,3.277138e-05,,,,,,,,,,,,,,
33,1.4192204,0.68363637,3.3795368e-05,,,,,,,,,,,,,,
34,1.9726595,0.73595726,3.4819357e-05,,,,,,,,,,,,,,
35,1.4005389,0.71407866,3.584358e-05,,,,,,,,,,,,,,
36,1.2942754,0.72550845,3.686757e-05,,,,,,,,,,,,,,
37,1.6658417,0.6609648,3.789179e-05,,,,,,,,,,,,,,
38,1.2244666,0.6858598,3.8916012e-05,,,,,,,,,,,,,,
39,2.3882504,0.658962,3.994e-05,,,,,,,,,,,,,,
40,1.6949248,0.7650845,4.096399e-05,,,,,,,,,,,,,,
41,2.1366045,0.70540375,4.1988213e-05,,,,,,,,,,,,,,
42,2.117902,0.67437726,4.30122e-05,,,,,,,,,,,,,,
43,2.2178543,0.7591377,4.4036424e-05,,,,,,,,,,,,,,
44,2.3620708,0.76519537,4.5060646e-05,,,,,,,,,,,,,,
45,2.146395,0.6785827,4.6084635e-05,,,,,,,,,,,,,,
46,1.9229764,0.64303905,4.7108624e-05,,,,,,,,,,,,,,
47,1.4940482,0.6712942,4.8132846e-05,,,,,,,,,,,,,,
48,2.06617,0.6718566,4.9156835e-05,,,,,,,,,,,,,,
49,1.7558337,0.6574998,5.0180824e-05,,,,,,,,,,,,,,
50,1.9029019,0.6452481,5.120528e-05,,,,,,,,,,,,,,
51,1.7098596,0.68622154,5.222927e-05,,,,,,,,,,,,,,
52,1.2699097,0.6860742,5.3253258e-05,,,,,,,,,,,,,,
53,2.1758215,0.6616239,5.427748e-05,,,,,,,,,,,,,,
54,1.7685425,0.6757156,5.530147e-05,,,,,,,,,,,,,,
55,1.4885962,0.626705,5.6325458e-05,,,,,,,,,,,,,,
56,1.264439,0.6384688,5.7349913e-05,,,,,,,,,,,,,,
57,0.938356,0.6396022,5.8373902e-05,,,,,,,,,,,,,,
58,1.0772508,0.630993,5.939789e-05,,,,,,,,,,,,,,
59,1.0239842,0.5771291,6.0422113e-05,,,,,,,,,,,,,,
60,0.8717452,0.65585315,6.14461e-05,,,,,,,,,,,,,,
61,0.76630193,0.5906665,6.247009e-05,,,,,,,,,,,,,,
62,0.78314966,0.6255515,6.349431e-05,,,,,,,,,,,,,,
63,1.0479861,0.58982944,6.4518536e-05,,,,,,,,,,,,,,
64,0.867553,0.61263484,6.5542525e-05,,,,,,,,,,,,,,
65,0.7348646,0.5781975,6.656675e-05,,,,,,,,,,,,,,
66,1.137697,0.5930971,6.7590736e-05,,,,,,,,,,,,,,
67,0.81542,0.67026186,6.8614725e-05,,,,,,,,,,,,,,
68,0.7633919,0.7142516,6.963895e-05,,,,,,,,,,,,,,
69,0.73447376,0.5660229,7.066317e-05,,,,,,,,,,,,,,
70,0.78824013,0.65433675,7.168716e-05,,,,,,,,,,,,,,
71,0.80908704,0.5380099,7.271138e-05,,,,,,,,,,,,,,
72,0.88963395,0.55452317,7.373537e-05,,,,,,,,,,,,,,
73,0.5601277,0.61726904,7.475936e-05,,,,,,,,,,,,,,
74,0.6279512,0.62687975,7.578358e-05,,,,,,,,,,,,,,
75,0.77843744,0.6090341,7.680757e-05,,,,,,,,,,,,,,
76,0.96754384,0.51775885,7.783179e-05,,,,,,,,,,,,,,
77,0.92998743,0.49460462,7.8856014e-05,,,,,,,,,,,,,,
78,0.7756115,0.58134055,7.988e-05,,,,,,,,,,,,,,
79,1.3569069,0.5505724,8.090399e-05,,,,,,,,,,,,,,
80,1.1902279,0.48238343,8.1928214e-05,,,,,,,,,,,,,,
81,0.9517352,0.5575874,8.29522e-05,,,,,,,,,,,,,,
82,1.1619812,0.5331966,8.397619e-05,,,,,,,,,,,,,,
83,0.9510079,0.5496053,8.500065e-05,,,,,,,,,,,,,,
84,0.65786314,0.5071526,8.602464e-05,,,,,,,,,,,,,,
85,0.6916596,0.60192597,8.7048626e-05,,,,,,,,,,,,,,
86,0.6121025,0.5222925,8.807285e-05,,,,,,,,,,,,,,
87,0.64394265,0.5734557,8.909684e-05,,,,,,,,,,,,,,
88,0.5727027,0.4918919,9.0120826e-05,,,,,,,,,,,,,,
89,0.6676438,0.67182815,9.114528e-05,,,,,,,,,,,,,,
90,0.57259995,0.6696152,9.216927e-05,,,,,,,,,,,,,,
91,0.5290544,0.569881,9.319326e-05,,,,,,,,,,,,,,
92,0.6045153,0.5260253,9.421748e-05,,,,,,,,,,,,,,
93,0.67684007,0.59473264,9.524147e-05,,,,,,,,,,,,,,
94,0.62722355,0.46371302,9.626546e-05,,,,,,,,,,,,,,
95,0.6746996,0.4762766,9.728968e-05,,,,,,,,,,,,,,
96,0.6877769,0.50193286,9.83139e-05,,,,,,,,,,,,,,
97,0.717966,0.4740079,9.933789e-05,,,,,,,,,,,,,,
98,0.51710975,0.5352492,0.000100362115,,,,,,,,,,,,,,
99,0.60212004,0.52223206,0.000101386104,,,,,,,,,,,,,,
317,,,,0.6356607164655413,0.3807900292532785,0.6146521195308103,0.3997905432808983,3554.0,0.6351362333321697,0.402741117671827,3581.0,148.7947633266449,383.77993059158325,148.7947633266449,234.94349217414856,0.0307104587554931,0.0
521,,,,0.6441732815333775,0.3651215689522879,0.6249376939935636,0.3847700558020012,3554.0,0.6426784810457973,0.3882638376806409,3581.0,229.0578286647797,468.1700847148895,229.0578286647797,239.0289855003357,0.0654699802398681,0.0
724,,,,0.6575443404061454,0.3493550164358956,0.6366922338825971,0.3709542999525183,3554.0,0.6554479015768989,0.3729389172564402,3581.0,309.2266044616699,552.4639077186584,309.2266044616699,243.1069815158844,0.1055929660797119,0.0
925,,,,0.6707703726632255,0.341054950441633,0.6491398336381542,0.3628688419408589,3554.0,0.6682589098715442,0.3646385791547403,3581.0,389.5673112869263,636.9329254627228,389.5673112869263,247.19202423095703,0.1421349048614502,0.0
1238,,,,0.6784697941371373,0.3256268160683768,0.6613795635199775,0.3459179330288056,3554.0,0.6764460406267453,0.3492302104968061,3581.0,467.6367530822754,721.0876541137695,467.6367530822754,251.2693235874176,2.1393239498138428,0.0
1585,,,,0.6868884222848075,0.3148461409977504,0.6695731124920864,0.3348985627989589,3554.0,0.6851169529722843,0.3380243194332937,3581.0,547.7387208938599,805.3068242073059,547.7387208938599,255.34843707084656,2.16550874710083,0.0
1932,,,,0.6952683585030692,0.3141536712646484,0.6744587414708779,0.335195357838439,3554.0,0.6928925012217257,0.337066232808573,3581.0,627.8501987457275,889.5382792949677,627.8501987457275,259.4297380447388,2.1923274993896484,0.0
2275,,,,0.6970804759434291,0.3078575474875314,0.6774437968222425,0.3280091122019203,3554.0,0.6943433687561086,0.3308318179934026,3581.0,707.8993091583252,973.7136032581328,707.8993091583252,263.5175623893738,2.219123363494873,0.0
2620,,,,0.701122624533517,0.304133653640747,0.6813789672508089,0.3237880348287141,3554.0,0.6989720186618612,0.3263218295670727,3581.0,787.8908581733704,1057.82346868515,787.8908581733704,267.5984513759613,2.244833469390869,0.0
2964,,,,0.7008239882332938,0.3059614045279367,0.6820429692995569,0.3258657031469822,3554.0,0.6988368243420134,0.3288584104365924,3581.0,867.9196467399597,1141.9700441360474,867.9196467399597,271.677218914032,2.272303342819214,0.0
3308,,,,0.7036763599940709,0.3016667366027832,0.6831692860377392,0.3215555632188203,3554.0,0.7006970245523247,0.3243645798790491,3581.0,948.0391266345978,1226.2089092731476,948.0391266345978,275.7586998939514,2.298454999923706,0.0
3657,,,,0.7060183116367885,0.2984331675938197,0.685628896357977,0.3183005380710995,3554.0,0.7032824199115122,0.3208383465905124,3581.0,1028.1166517734528,1310.4115698337555,1028.1166517734528,279.84463477134705,2.3254380226135254,0.0
4003,,,,0.7068447385515485,0.301384483064924,0.6853746576260903,0.3221957282397474,3554.0,0.7030027592458461,0.3245391462209404,3581.0,1108.1864604949951,1394.5962126255035,1108.1864604949951,283.922212600708,2.351291418075561,0.0
4349,,,,0.7096114158630371,0.2977251665932791,0.688732793375422,0.3173060462792804,3554.0,0.7061959495427255,0.3201952361421391,3581.0,1188.2476980686188,1478.7774481773376,1188.2476980686188,288.0037262439728,2.3783204555511475,0.0
4697,,,,0.7112167222159249,0.295919622693743,0.6903434757711382,0.3159216782586522,3554.0,0.7079137968837266,0.3183476145258831,3581.0,1268.3642032146454,1563.0120952129364,1268.3642032146454,292.08400535583496,2.404823064804077,0.0
5045,,,,0.7128814288548061,0.2953920704977853,0.6917384571081879,0.3160532971212014,3554.0,0.7092934198067928,0.3184276880148701,3581.0,1348.4680449962616,1647.239512681961,1348.4680449962616,296.1695599555969,2.4314284324646,0.0
5389,,,,0.7118590899876186,0.2929073742457798,0.6922691229292698,0.3124154025943479,3554.0,0.7097467264294192,0.3151491746260646,3581.0,1428.4617104530334,1731.3570203781128,1428.4617104530334,300.25257563591003,2.461009979248047,0.0
5735,,,,0.7130827903747559,0.2925170830317906,0.6919193300022861,0.312734008170811,3554.0,0.7098480369484781,0.3148763657148841,3581.0,1508.463588476181,1815.477644443512,1508.463588476181,304.33394503593445,2.48720645904541,0.0
6082,,,,0.7120681490216937,0.2907390594482422,0.6926577970024972,0.3100938340821961,3554.0,0.7100788831244764,0.3124666275241727,3581.0,1588.523811340332,1899.660633563996,1588.523811340332,308.41976594924927,2.51280164718628,0.0
6427,,,,0.7163313456944057,0.2912707328796386,0.6949061027187676,0.311601474570906,3554.0,0.7126615514172019,0.313854056674986,3581.0,1668.518282413483,1983.7737171649933,1668.518282413483,312.5001518726349,2.5395517349243164,0.0
6771,,,,0.7118737357003349,0.2943166664668492,0.6907808543190771,0.3141738127374086,3554.0,0.7081399388700782,0.3168168439441671,3581.0,1748.5786740779877,2067.9550364017487,1748.5786740779877,316.5839369297028,2.565371036529541,0.0
7114,,,,0.7172587258475167,0.2888309955596924,0.6963128995278207,0.3086313946433596,3554.0,0.7141103054750768,0.3108256493690659,3581.0,1828.5874106884005,2152.083362340927,1828.5874106884005,320.66670060157776,2.5908725261688232,0.0
7454,,,,0.7156644548688617,0.292165790285383,0.6946760444877251,0.3123446814988393,3554.0,0.7121446359693522,0.3146591207828644,3581.0,1908.6037797927856,2236.221091747284,1908.6037797927856,324.7497980594635,2.617860078811645,0.0
7799,,,,0.7141903468540737,0.2915497507367815,0.69240369565982,0.3117407185345737,3554.0,0.7102829358724867,0.3139053255244694,3581.0,1988.7223861217497,2320.463390111923,1988.7223861217497,328.83571910858154,2.6441476345062256,0.0
8144,,,,0.7200427055358887,0.2876168319157192,0.6994163843776379,0.3074734440397264,3554.0,0.7167730813451201,0.309849223222389,3581.0,2068.774249792099,2404.6393077373505,2068.774249792099,332.92240166664124,2.670226812362671,0.0
8489,,,,0.716564587184361,0.2894159725734165,0.6957243241550014,0.3093903326357625,3554.0,0.7132750050178023,0.3115366637723401,3581.0,2148.845759153366,2488.8288521766663,2148.845759153366,337.0028669834137,2.696514844894409,0.0
8831,,,,0.7214416095188686,0.2873237473624093,0.7011386268113393,0.3071469042364237,3554.0,0.7183203506789305,0.3095631539505376,3581.0,2228.9406118392944,2573.0490078926086,2228.9406118392944,341.0904498100281,2.723193645477295,0.0
9177,,,,0.7107445853097099,0.2917405537196568,0.6895250482510903,0.3117422641631788,3554.0,0.707283367294401,0.3140543256182805,3581.0,2309.0633351802826,2657.2912623882294,2309.0633351802826,345.1727104187012,2.749341487884521,0.0
9520,,,,0.7177003451756069,0.289630685533796,0.6968656850116066,0.3098840064122292,3554.0,0.714315585402995,0.3121188583736212,3581.0,2389.053475379944,2741.404084444046,2389.053475379944,349.2564103603363,2.7767128944396973,0.0
9862,,,,0.7159737859453473,0.2891333103179931,0.6945850241365363,0.3087881900785207,3554.0,0.7122936019748325,0.3110534616836254,3581.0,2469.20511507988,2825.6766924858093,2469.20511507988,353.3385322093964,2.8046040534973145,0.0
10207,,,,0.7169619287763324,0.2873541627611433,0.6957399178302617,0.307722565023565,3554.0,0.7135579381632225,0.3095821411507784,3581.0,2549.219140529633,2909.8137464523315,2549.219140529633,357.4242653846741,2.830877780914306,0.0
10553,,,,0.7178987094334194,0.2852966785430908,0.6979384886527504,0.3049177986621588,3554.0,0.7152954203827492,0.3071735278749825,3581.0,2629.327032804489,2994.041825294494,2629.327032804489,361.5069332122803,2.8572561740875244,0.0
10897,,,,0.7195092609950474,0.2851648330688476,0.6986861607299873,0.305248700572858,3554.0,0.7162706875261798,0.3073801372478009,3581.0,2709.463171958924,3078.300618648529,2709.463171958924,365.59164929389954,2.884074687957764,0.0
11245,,,,0.7213685171944755,0.2859913962227957,0.700639560508406,0.3061329031768782,3554.0,0.7181463638386624,0.3082400153915631,3581.0,2789.6503205299377,3162.604301929474,2789.6503205299377,369.6693937778473,2.911661148071289,0.0
11590,,,,0.7203601428440639,0.2853837013244629,0.6995631160532146,0.3051669196459974,3554.0,0.7170082908274574,0.3072356368136519,3581.0,2869.6337735652924,3246.711567640305,2869.6337735652924,373.755774974823,2.937988042831421,0.0
11933,,,,0.7192728178841727,0.2878483363560268,0.6981286353184791,0.3081676373672271,3554.0,0.7156584611054873,0.3102977233903763,3581.0,2949.7648735046387,3330.961576938629,2949.7648735046387,377.8366887569428,2.9650676250457764,0.0
12280,,,,0.7226807730538505,0.2838894639696394,0.7016895575407991,0.3039701565907252,3554.0,0.719141947627234,0.3060658275664968,3581.0,3029.9085252285004,3415.2280061244965,3029.9085252285004,381.9216575622559,2.991790294647217,0.0
12628,,,,0.7204351425170898,0.2846349307468959,0.6991028622019204,0.3049758112558033,3554.0,0.7167731495217816,0.3070121537171006,3581.0,3109.9215970039368,3499.362538099289,3109.9215970039368,386.0050230026245,3.01865553855896,0.0
12972,,,,0.7215085029602051,0.2848510571888515,0.6999776879924029,0.3050593095477806,3554.0,0.7176368114702597,0.3072272510842816,3581.0,3189.8895785808563,3583.44997549057,3189.8895785808563,390.0860643386841,3.04623818397522,0.0
13319,,,,0.7235422134399414,0.2834481682096209,0.7022591732027293,0.303827787022545,3554.0,0.7197659686103742,0.3058746602075188,3581.0,3269.87135386467,3667.552622795105,3269.87135386467,394.1680660247803,3.073890209197998,0.0
13663,,,,0.7223984854561942,0.2838321583611624,0.7011803244363745,0.3043941740380557,3554.0,0.7187054124633482,0.3064016998896083,3581.0,3349.932003736496,3751.739463806152,3349.932003736496,398.2557857036591,3.101585149765014,0.0
14006,,,,0.7221042088099888,0.2836199998855591,0.7011037299521665,0.303793989277047,3554.0,0.7188333118804106,0.3056282697526878,3581.0,3430.104691028595,3836.039035797119,3430.104691028595,402.3449513912201,3.128634452819824,0.0
14352,,,,0.7224770273481097,0.2839017254965646,0.7008767629783342,0.3042788701441158,3554.0,0.7182677182962162,0.3063737133700432,3581.0,3510.187592983246,3920.2481842041016,3510.187592983246,406.43341588974,3.1550395488739014,0.0
14701,,,,0.7225521632603237,0.2819006272724697,0.7009749275684088,0.3023169865820203,3554.0,0.7187652715721865,0.3043257205455005,3581.0,3590.3282964229584,4004.513736486435,3590.3282964229584,410.5200498104096,3.1819517612457275,0.0
15045,,,,0.7272492817470005,0.2813925232206072,0.7064963938080332,0.3016512671681556,3554.0,0.7237719610662176,0.3037786369249162,3581.0,3670.533386945725,4088.8443677425385,3670.533386945725,414.6079638004303,3.208538055419922,0.0
15389,,,,0.7249103273664202,0.2833800997052874,0.7036736638075056,0.3037729687280177,3554.0,0.721190656306723,0.3058652518282254,3581.0,3750.5111470222473,4172.9481592178345,3750.5111470222473,418.6961443424225,3.235355854034424,0.0
15736,,,,0.7221386773245675,0.2829611471721104,0.7008084805412915,0.303090556525218,3554.0,0.718344212510472,0.3052816936937133,3581.0,3830.6064772605896,4257.165400028229,3830.6064772605896,422.7804408073425,3.261881351470948,0.0
16084,,,,0.721482345036098,0.2858971527644566,0.7000184238929728,0.306280253103897,3554.0,0.7175137525961672,0.3083639264739248,3581.0,3910.7187798023215,4341.403286933899,3910.7187798023215,426.8680741786957,3.2886343002319336,0.0
16429,,,,0.7255474499293736,0.2825994832175119,0.7041885985641179,0.3029954488450513,3554.0,0.7217055264547263,0.3050380303053441,3581.0,3990.766108751297,4425.574466943741,3990.766108751297,430.9546942710877,3.314995765686035,0.0
