global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.65779096,6.9310336,,,,,,,,,,,,,,
1,,,0.0013950892025604,6.9119977951049805,0.0012199999764561,6.910989761352539,50000.0,0.0013000001199543,6.910823822021484,10000.0,55.89449095726013,92.3970959186554,55.89449095726013,36.50251579284668,0.0,0.0
100,0.7686993,6.641604,,,,,,,,,,,,,,
200,0.8789782,6.216392,,,,,,,,,,,,,,
300,2.0063088,6.039524,,,,,,,,,,,,,,
400,2.3571274,5.8049645,,,,,,,,,,,,,,
500,3.023868,5.588368,,,,,,,,,,,,,,
600,5.220237,5.327235,,,,,,,,,,,,,,
700,4.5854344,5.199251,,,,,,,,,,,,,,
800,8.709112,4.9111347,,,,,,,,,,,,,,
900,5.720376,4.8167014,,,,,,,,,,,,,,
1000,6.395032,4.736985,,,,,,,,,,,,,,
1100,5.7181306,4.6052585,,,,,,,,,,,,,,
1200,3.9339674,4.301712,,,,,,,,,,,,,,
1300,4.909705,4.2897696,,,,,,,,,,,,,,
1400,7.148065,4.1297827,,,,,,,,,,,,,,
1498,,,0.2366469949483871,3.7268357276916495,0.2101799994707107,3.917779684066773,50000.0,0.1536000072956085,4.460501194000244,10000.0,566.0815963745117,620.5279786586761,566.0815963745117,54.36862659454346,0.0249896049499511,0.0
1500,7.6214585,4.013982,,,,,,,,,,,,,,
1600,8.447771,3.9072938,,,,,,,,,,,,,,
1700,9.784744,3.8635778,,,,,,,,,,,,,,
1800,4.875112,3.78681,,,,,,,,,,,,,,
1900,8.942959,3.7493715,,,,,,,,,,,,,,
2000,6.354782,3.7712123,,,,,,,,,,,,,,
2100,6.1594925,3.6026268,,,,,,,,,,,,,,
2200,5.2640786,3.368567,,,,,,,,,,,,,,
2300,10.064145,3.4385765,,,,,,,,,,,,,,
2400,11.107322,3.3742921,,,,,,,,,,,,,,
2500,6.8802347,3.340549,,,,,,,,,,,,,,
2600,6.671785,3.283171,,,,,,,,,,,,,,
2700,4.6973267,3.2627606,,,,,,,,,,,,,,
2800,7.060759,3.3618524,,,,,,,,,,,,,,
2900,5.619933,3.170157,,,,,,,,,,,,,,
2998,,,0.3745615482330322,2.818638324737549,0.3463200032711029,2.9850127696990967,50000.0,0.2551999986171722,3.674286842346192,10000.0,1076.3070676326752,1148.595327377319,1076.3070676326752,72.13233089447021,0.0502882003784179,0.0
3000,4.8957376,3.1524448,,,,,,,,,,,,,,
3100,4.352446,3.041302,,,,,,,,,,,,,,
3200,4.310935,3.020727,,,,,,,,,,,,,,
3300,6.005892,3.0378847,,,,,,,,,,,,,,
3400,7.181293,3.050102,,,,,,,,,,,,,,
3500,9.261092,3.177549,,,,,,,,,,,,,,
3600,6.068279,2.9951243,,,,,,,,,,,,,,
3700,5.4859786,2.9880762,,,,,,,,,,,,,,
3800,4.3539376,3.0471087,,,,,,,,,,,,,,
3900,4.651665,3.0390124,,,,,,,,,,,,,,
4000,5.338297,2.995119,,,,,,,,,,,,,,
4100,6.4381504,2.904819,,,,,,,,,,,,,,
4200,7.254944,2.9897249,,,,,,,,,,,,,,
4300,7.536329,3.0044148,,,,,,,,,,,,,,
4400,5.4632473,2.971163,,,,,,,,,,,,,,
4500,,,0.4239875674247741,2.5783960819244385,0.3980199992656708,2.724137783050537,50000.0,0.300100028514862,3.39694619178772,10000.0,1586.5463347434998,1676.7946708202362,1586.5463347434998,90.01075673103333,0.0782134532928466,0.0
4500,7.676132,2.923445,,,,,,,,,,,,,,
4600,5.6397357,2.9427395,,,,,,,,,,,,,,
4700,5.25108,2.7876437,,,,,,,,,,,,,,
4800,4.65021,2.7407956,,,,,,,,,,,,,,
4900,4.8456454,2.8413482,,,,,,,,,,,,,,
5000,6.0581646,2.8784404,,,,,,,,,,,,,,
5100,4.9786654,2.775432,,,,,,,,,,,,,,
5200,4.7170863,2.844588,,,,,,,,,,,,,,
5300,5.3148055,2.7369144,,,,,,,,,,,,,,
5400,5.184061,2.7449665,,,,,,,,,,,,,,
5500,6.3880525,2.920943,,,,,,,,,,,,,,
5600,5.7713795,2.769489,,,,,,,,,,,,,,
5700,5.975858,2.8553352,,,,,,,,,,,,,,
5800,6.1844773,2.7480698,,,,,,,,,,,,,,
5900,6.6218357,2.7137225,,,,,,,,,,,,,,
6000,5.6192846,2.673857,,,,,,,,,,,,,,
6004,,,0.4276347160339355,2.561020851135254,0.4047600030899048,2.700093984603882,50000.0,0.3098000288009643,3.398303270339966,10000.0,2096.594920873642,2204.812446117401,2096.594920873642,107.89869356155396,0.1065437793731689,0.0
6100,4.924519,2.7994664,,,,,,,,,,,,,,
6200,5.0468993,2.7502496,,,,,,,,,,,,,,
6300,4.390419,2.8237379,,,,,,,,,,,,,,
6400,4.9913573,2.6794143,,,,,,,,,,,,,,
6500,6.9437327,2.7403095,,,,,,,,,,,,,,
6600,5.3382297,2.9178147,,,,,,,,,,,,,,
6700,5.4670043,2.651657,,,,,,,,,,,,,,
6800,5.3179016,2.7679276,,,,,,,,,,,,,,
6900,8.503543,2.6741543,,,,,,,,,,,,,,
7000,4.4092484,2.6992316,,,,,,,,,,,,,,
7100,6.7549944,2.7664917,,,,,,,,,,,,,,
7200,4.7958803,2.7711072,,,,,,,,,,,,,,
7300,3.8340716,2.8477674,,,,,,,,,,,,,,
7400,4.585026,2.7562203,,,,,,,,,,,,,,
7500,5.813078,2.5960102,,,,,,,,,,,,,,
7509,,,0.4379782974720001,2.476222038269043,0.4203999936580658,2.5953733921051025,50000.0,0.31700000166893,3.3322174549102783,10000.0,2606.6899857521057,2732.677150249481,2606.6899857521057,125.58573293685912,0.1362032890319824,0.0
7600,4.407954,2.8685522,,,,,,,,,,,,,,
7700,6.0107675,2.6206787,,,,,,,,,,,,,,
7800,5.5434613,2.7459612,,,,,,,,,,,,,,
7900,3.7127507,2.6547,,,,,,,,,,,,,,
8000,5.082812,2.6705718,,,,,,,,,,,,,,
8100,4.5993915,2.7526326,,,,,,,,,,,,,,
8200,4.368334,2.6397533,,,,,,,,,,,,,,
8300,4.003733,2.713359,,,,,,,,,,,,,,
8400,4.596614,2.6605294,,,,,,,,,,,,,,
8500,4.4543195,2.7028298,,,,,,,,,,,,,,
8600,4.8524876,2.6608691,,,,,,,,,,,,,,
8700,7.3664775,2.5856183,,,,,,,,,,,,,,
8800,4.8920045,2.6387336,,,,,,,,,,,,,,
8900,4.7982807,2.6097758,,,,,,,,,,,,,,
9000,5.6820617,2.7053108,,,,,,,,,,,,,,
9015,,,0.4386559128761291,2.4807846546173096,0.4165000021457672,2.6156768798828125,50000.0,0.3206000030040741,3.2922117710113525,10000.0,3116.686595916748,3260.687155485153,3116.686595916748,143.52015089988708,0.1626918315887451,0.0
9100,4.2885084,2.5634835,,,,,,,,,,,,,,
9200,4.638755,2.6588998,,,,,,,,,,,,,,
9300,5.5508585,2.649774,,,,,,,,,,,,,,
9400,5.024029,2.6061077,,,,,,,,,,,,,,
9500,6.343277,2.753867,,,,,,,,,,,,,,
9600,3.969806,2.734724,,,,,,,,,,,,,,
9700,5.486417,2.5385618,,,,,,,,,,,,,,
9800,4.1463413,2.6681893,,,,,,,,,,,,,,
9900,5.3119044,2.6598287,,,,,,,,,,,,,,
10000,5.775082,2.673899,,,,,,,,,,,,,,
10100,4.8870435,2.769404,,,,,,,,,,,,,,
10200,5.5720644,2.6260262,,,,,,,,,,,,,,
10300,4.586184,2.6356921,,,,,,,,,,,,,,
10400,4.724099,2.6929102,,,,,,,,,,,,,,
10500,6.1480894,2.5985348,,,,,,,,,,,,,,
