accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/loss,test/num_examples,total_duration,train/loss,validation/loss,validation/num_examples
819.4276793003082,0.0,5.871322393417358,1,0,5.871322393417358,0.1742087159492091,95000000.0,825.6534972190857,0.1733897074848338,0.1720019202829881,83274637.0
1497.9003431797028,0.0281844139099121,125.76643371582033,180,0,125.76643371582033,1.8636520924811115,95000000.0,1624.7441895008087,1.800763992368794,1.840359461284865,83274637.0
2184.1202540397644,0.0623211860656738,245.58299326896667,359,0,245.58299326896667,0.9104732035490336,95000000.0,2431.4686245918274,0.797496612875783,0.9246280680380012,83274637.0
2862.8868613243103,0.0892975330352783,365.3730466365814,537,0,365.3730466365814,0.145167112956559,95000000.0,3230.7985484600067,0.1423833500009419,0.1412178661511171,83274637.0
3577.526131629944,0.1121137142181396,485.6056940555573,722,0,485.6056940555573,0.1429125560245714,95000000.0,4066.397081375122,0.1402391324834079,0.139652826272838,83274637.0
4244.517307281494,0.1334953308105468,605.3205499649048,903,0,605.3205499649048,0.140675735706249,95000000.0,4853.814294338226,0.1365609125341555,0.1378065693605004,83274637.0
4917.412504434586,0.1546759605407714,725.664464712143,1092,0,725.664464712143,0.1393538502532958,95000000.0,5647.783560991287,0.1360970171000431,0.1366769593539517,83274637.0
5575.264248609543,0.1798391342163086,845.344532251358,1268,0,845.344532251358,0.1382995454539249,95000000.0,6426.010316371918,0.1335677869967711,0.1356876416313155,83274637.0
6243.272484779358,0.2050669193267822,965.3464591503144,1452,0,965.3464591503144,0.137357102584116,95000000.0,7214.751726388931,0.1341204142671415,0.134804802977018,83274637.0
6867.3768882751465,0.2287182807922363,1085.456603050232,1626,0,1085.456603050232,0.1366757403868825,95000000.0,7959.616616010666,0.1337505043300589,0.1340886718885735,83274637.0
7485.424271345139,0.2618436813354492,1205.1378362178802,1805,0,1205.1378362178802,0.1355850398624621,95000000.0,8698.048007011414,0.1328722876710067,0.1330452466769816,83274637.0
8096.586582422256,0.2861843109130859,1324.9045548439026,1988,0,1324.9045548439026,0.1323333833039936,95000000.0,9429.68975162506,0.1287072224872941,0.1298081546935161,83274637.0
8697.966923713684,0.3076763153076172,1445.1655707359314,2169,0,1445.1655707359314,0.1308903928642674,95000000.0,10151.965764045715,0.1289913280047666,0.1285423539444047,83274637.0
,,,2169,0,1445.1655707359314,,,,,,
