global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,9.846672,1.4970549,0.0,,,,,,,,,,,
1,,,,1.4954896359323706,1.4942679131796306,83274637.0,1.4930989939144736,95000000.0,22.80968451499939,807.3992924690247,22.80968451499939,784.5895707607269,0.0,0.0
1,9.865831,1.4966296,3.4756958e-06,,,,,,,,,,,
2,9.614741,1.4717089,6.9516245e-06,,,,,,,,,,,
3,9.205295,1.4277451,1.042732e-05,,,,,,,,,,,
4,8.733931,1.3700335,1.3903249e-05,,,,,,,,,,,
5,8.265681,1.3022877,1.7378945e-05,,,,,,,,,,,
6,7.9206977,1.2237623,2.0854874e-05,,,,,,,,,,,
7,7.603415,1.1376631,2.433057e-05,,,,,,,,,,,
8,7.2923665,1.0428317,2.7806498e-05,,,,,,,,,,,
9,7.023963,0.9436365,3.1282194e-05,,,,,,,,,,,
10,6.9262114,0.84584427,3.4758123e-05,,,,,,,,,,,
11,6.5906153,0.74147695,3.823382e-05,,,,,,,,,,,
12,6.174982,0.6415511,4.1709747e-05,,,,,,,,,,,
13,5.5778966,0.54294574,4.5185443e-05,,,,,,,,,,,
14,4.8412895,0.45132634,4.866137e-05,,,,,,,,,,,
15,4.04674,0.37105212,5.2137068e-05,,,,,,,,,,,
16,3.1629899,0.3058397,5.5612763e-05,,,,,,,,,,,
17,2.2907937,0.25330848,5.908846e-05,,,,,,,,,,,
18,1.4978548,0.21588458,6.256439e-05,,,,,,,,,,,
19,0.7006097,0.20177178,6.6040084e-05,,,,,,,,,,,
20,0.21216604,0.1950961,6.951601e-05,,,,,,,,,,,
21,0.46219403,0.1967015,7.299171e-05,,,,,,,,,,,
22,0.8376106,0.20791788,7.6467404e-05,,,,,,,,,,,
23,1.1067307,0.21960075,7.994333e-05,,,,,,,,,,,
24,1.3964348,0.24369252,8.341903e-05,,,,,,,,,,,
25,1.6281995,0.26639277,8.689496e-05,,,,,,,,,,,
26,1.8566244,0.29381186,9.037065e-05,,,,,,,,,,,
27,2.2031207,0.34238374,9.384658e-05,,,,,,,,,,,
28,2.3010936,0.35628107,9.732228e-05,,,,,,,,,,,
