global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.1946,0.7535411,0.0,,,,,,,,,,,,,,,,,
1,,,,0.4894649088382721,0.75482577085495,0.0223258973737752,0.4854884147644043,0.756436288356781,0.0259198086998877,43793.0,0.4840023815631866,0.7565082907676697,0.026834878978116,43793.0,19.35656237602234,321.8305239677429,19.35656237602234,302.47391986846924,0.0,0.0
1,2.1812818,0.7531826,1.1053635e-06,,,,,,,,,,,,,,,,,
2,2.1832795,0.751708,2.210727e-06,,,,,,,,,,,,,,,,,
3,2.1881902,0.74885654,3.315974e-06,,,,,,,,,,,,,,,,,
4,2.212993,0.74340117,4.421221e-06,,,,,,,,,,,,,,,,,
5,2.2663424,0.73815364,5.5265846e-06,,,,,,,,,,,,,,,,,
6,2.2914245,0.7287489,6.631948e-06,,,,,,,,,,,,,,,,,
7,2.2018821,0.71913505,7.737195e-06,,,,,,,,,,,,,,,,,
8,2.0617228,0.7093986,8.842559e-06,,,,,,,,,,,,,,,,,
9,1.8840231,0.7003991,9.947922e-06,,,,,,,,,,,,,,,,,
10,1.7409756,0.6907912,1.1053286e-05,,,,,,,,,,,,,,,,,
11,1.6454618,0.6827603,1.2158416e-05,,,,,,,,,,,,,,,,,
12,1.6157321,0.67345536,1.326378e-05,,,,,,,,,,,,,,,,,
13,1.5716051,0.6655003,1.4369143e-05,,,,,,,,,,,,,,,,,
14,1.5065578,0.6597435,1.5474507e-05,,,,,,,,,,,,,,,,,
15,1.4520609,0.65019876,1.6579754e-05,,,,,,,,,,,,,,,,,
16,1.3852926,0.64345413,1.7685117e-05,,,,,,,,,,,,,,,,,
17,1.3221451,0.63467616,1.879048e-05,,,,,,,,,,,,,,,,,
18,1.244978,0.62784874,1.9895728e-05,,,,,,,,,,,,,,,,,
19,1.2161026,0.62149155,2.1000975e-05,,,,,,,,,,,,,,,,,
20,1.1495566,0.61307746,2.2106338e-05,,,,,,,,,,,,,,,,,
21,1.0964997,0.60741013,2.3211702e-05,,,,,,,,,,,,,,,,,
22,1.0743198,0.6002272,2.4317065e-05,,,,,,,,,,,,,,,,,
23,1.0296403,0.59330696,2.5422312e-05,,,,,,,,,,,,,,,,,
24,1.0046061,0.5859414,2.6527676e-05,,,,,,,,,,,,,,,,,
25,0.9573225,0.57899755,2.7632923e-05,,,,,,,,,,,,,,,,,
26,0.92917275,0.5737386,2.8738286e-05,,,,,,,,,,,,,,,,,
27,0.9137503,0.5668843,2.984365e-05,,,,,,,,,,,,,,,,,
28,0.9098787,0.5610954,3.0948897e-05,,,,,,,,,,,,,,,,,
29,0.879531,0.5568078,3.205426e-05,,,,,,,,,,,,,,,,,
30,0.84474766,0.55091685,3.3159624e-05,,,,,,,,,,,,,,,,,
31,0.81090784,0.5435204,3.426487e-05,,,,,,,,,,,,,,,,,
32,0.7788846,0.5380227,3.5370118e-05,,,,,,,,,,,,,,,,,
33,0.7540333,0.5374677,3.647548e-05,,,,,,,,,,,,,,,,,
34,0.7342113,0.5275665,3.7580845e-05,,,,,,,,,,,,,,,,,
35,0.71700007,0.5216135,3.868621e-05,,,,,,,,,,,,,,,,,
36,0.701097,0.51725954,3.9791455e-05,,,,,,,,,,,,,,,,,
37,0.6790255,0.51167756,4.089682e-05,,,,,,,,,,,,,,,,,
38,0.72162735,0.5069866,4.2002182e-05,,,,,,,,,,,,,,,,,
