global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,112.79879,10.921862,,,,,,,,,,,,,,
1,,,0.0009566326625645,346.6307678222656,0.0009999999310821,355.2272033691406,50000.0,0.0010000000474974,349.226318359375,10000.0,81.42198991775513,118.33562326431274,81.42198991775513,36.91352963447571,0.0,0.0
1,119.35894,10.907133,,,,,,,,,,,,,,
2,116.51418,10.854441,,,,,,,,,,,,,,
3,122.94735,10.94467,,,,,,,,,,,,,,
4,115.50828,10.929484,,,,,,,,,,,,,,
5,109.6005,10.858057,,,,,,,,,,,,,,
6,119.28109,10.956043,,,,,,,,,,,,,,
7,115.822365,10.886318,,,,,,,,,,,,,,
8,108.6968,10.733662,,,,,,,,,,,,,,
9,110.583916,10.773878,,,,,,,,,,,,,,
10,113.43541,10.842741,,,,,,,,,,,,,,
11,117.28605,10.640307,,,,,,,,,,,,,,
12,113.36383,10.908936,,,,,,,,,,,,,,
13,111.64178,10.797489,,,,,,,,,,,,,,
14,110.19686,10.791705,,,,,,,,,,,,,,
15,112.98547,10.846508,,,,,,,,,,,,,,
16,116.29132,10.806296,,,,,,,,,,,,,,
17,122.951485,10.7858,,,,,,,,,,,,,,
18,114.621124,10.724317,,,,,,,,,,,,,,
19,110.97841,10.599511,,,,,,,,,,,,,,
20,104.51188,10.620269,,,,,,,,,,,,,,
21,111.773964,10.631481,,,,,,,,,,,,,,
22,109.30279,10.61979,,,,,,,,,,,,,,
23,114.96239,10.593256,,,,,,,,,,,,,,
24,112.03653,10.411314,,,,,,,,,,,,,,
25,104.86181,10.433131,,,,,,,,,,,,,,
26,110.855194,10.531807,,,,,,,,,,,,,,
27,106.783295,10.357415,,,,,,,,,,,,,,
28,110.27165,10.410917,,,,,,,,,,,,,,
29,104.308556,10.287346,,,,,,,,,,,,,,
30,106.824875,10.30157,,,,,,,,,,,,,,
31,108.53963,10.388453,,,,,,,,,,,,,,
32,112.27483,10.226185,,,,,,,,,,,,,,
33,105.64994,10.280003,,,,,,,,,,,,,,
34,105.78274,10.257874,,,,,,,,,,,,,,
35,106.29866,10.13175,,,,,,,,,,,,,,
36,107.87409,10.136963,,,,,,,,,,,,,,
37,107.115074,10.079463,,,,,,,,,,,,,,
38,99.467995,10.0167465,,,,,,,,,,,,,,
39,99.67534,9.710316,,,,,,,,,,,,,,
40,99.20108,9.837076,,,,,,,,,,,,,,
41,103.726166,9.893472,,,,,,,,,,,,,,
42,104.542114,9.867412,,,,,,,,,,,,,,
43,96.257935,9.658905,,,,,,,,,,,,,,
44,96.79234,9.852902,,,,,,,,,,,,,,
45,96.539986,9.602106,,,,,,,,,,,,,,
46,95.209114,9.518888,,,,,,,,,,,,,,
47,99.13531,9.623616,,,,,,,,,,,,,,
48,95.55273,9.386065,,,,,,,,,,,,,,
49,92.0083,9.426962,,,,,,,,,,,,,,
50,97.75861,9.4381275,,,,,,,,,,,,,,
51,92.17039,9.438813,,,,,,,,,,,,,,
52,94.711624,9.225581,,,,,,,,,,,,,,
53,93.34036,9.263976,,,,,,,,,,,,,,
54,93.694405,9.298389,,,,,,,,,,,,,,
55,96.07597,9.157371,,,,,,,,,,,,,,
56,98.328606,9.024189,,,,,,,,,,,,,,
57,96.31073,9.049749,,,,,,,,,,,,,,
58,90.25822,9.0217085,,,,,,,,,,,,,,
59,90.35746,8.877103,,,,,,,,,,,,,,
60,85.62299,8.991693,,,,,,,,,,,,,,
61,99.883545,8.844129,,,,,,,,,,,,,,
62,96.077286,8.852918,,,,,,,,,,,,,,
63,87.51447,8.840398,,,,,,,,,,,,,,
64,91.62273,8.706476,,,,,,,,,,,,,,
65,83.251015,8.626416,,,,,,,,,,,,,,
66,91.39729,8.623234,,,,,,,,,,,,,,
67,86.23408,8.607952,,,,,,,,,,,,,,
68,89.170746,8.590273,,,,,,,,,,,,,,
69,84.88328,8.499968,,,,,,,,,,,,,,
70,82.125374,8.476261,,,,,,,,,,,,,,
71,88.561134,8.449923,,,,,,,,,,,,,,
72,83.55602,8.364691,,,,,,,,,,,,,,
73,83.38426,8.282554,,,,,,,,,,,,,,
74,86.5984,8.18951,,,,,,,,,,,,,,
75,86.67274,8.199105,,,,,,,,,,,,,,
76,82.94697,8.166808,,,,,,,,,,,,,,
77,81.38918,8.147475,,,,,,,,,,,,,,
78,85.70043,8.102282,,,,,,,,,,,,,,
79,75.32709,7.941853,,,,,,,,,,,,,,
80,79.236145,8.061574,,,,,,,,,,,,,,
81,79.50054,8.000923,,,,,,,,,,,,,,
82,85.86264,8.056792,,,,,,,,,,,,,,
83,83.14327,7.870411,,,,,,,,,,,,,,
84,77.006584,7.8704505,,,,,,,,,,,,,,
85,79.96949,7.9215255,,,,,,,,,,,,,,
86,80.94439,7.879631,,,,,,,,,,,,,,
87,79.593285,7.881289,,,,,,,,,,,,,,
