global_step,grad_norm,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,7.382887,1.2127964,0.0,,,,,,,,,,,,,,
1,,,,0.1277957047734941,1.229332651410784,0.1275246125899075,1.2241899257438802,3554.0,0.148172207565755,1.2208109804785674,3581.0,67.63202500343323,300.5902986526489,67.63202500343323,232.95783233642567,0.0,0.0
1,6.559128,1.1810187,0.00053858757,,,,,,,,,,,,,,
2,6.789546,1.1455171,0.0010772943,,,,,,,,,,,,,,
3,5.485554,0.9797442,0.0016158819,,,,,,,,,,,,,,
4,3.1718473,0.78300387,0.0021545887,,,,,,,,,,,,,,
5,2.0036001,0.72672707,0.0026931763,,,,,,,,,,,,,,
6,3.6180549,0.8540369,0.003231883,,,,,,,,,,,,,,
7,3.9495556,0.86038464,0.0037704706,,,,,,,,,,,,,,
8,3.1233673,0.79836583,0.004309058,,,,,,,,,,,,,,
9,1.5502188,0.64481646,0.0048476458,,,,,,,,,,,,,,
10,0.93637663,0.67304534,0.0053864717,,,,,,,,,,,,,,
11,3.04374,0.7231454,0.0059250593,,,,,,,,,,,,,,
12,2.6767547,0.6226272,0.006463647,,,,,,,,,,,,,,
13,1.9232781,0.62575436,0.0070023537,,,,,,,,,,,,,,
14,0.5811108,0.570695,0.0075409412,,,,,,,,,,,,,,
15,0.8340297,0.5240024,0.008079529,,,,,,,,,,,,,,
16,0.78848875,0.6770297,0.008618116,,,,,,,,,,,,,,
17,0.8381071,0.52767,0.009156942,,,,,,,,,,,,,,
18,0.502076,0.51988757,0.00969553,,,,,,,,,,,,,,
19,0.3951032,0.50032175,0.0102341175,,,,,,,,,,,,,,
20,0.5637195,0.5006072,0.010772824,,,,,,,,,,,,,,
21,0.3859332,0.43656325,0.011311412,,,,,,,,,,,,,,
22,0.34084517,0.5271686,0.011849999,,,,,,,,,,,,,,
23,0.42685044,0.52870023,0.012388587,,,,,,,,,,,,,,
24,0.32189938,0.4939608,0.012927413,,,,,,,,,,,,,,
25,0.27722773,0.4322846,0.013466001,,,,,,,,,,,,,,
26,0.2506894,0.4869411,0.014004588,,,,,,,,,,,,,,
27,0.2680789,0.443719,0.014543176,,,,,,,,,,,,,,
28,0.28531322,0.48723742,0.0150818825,,,,,,,,,,,,,,
29,0.24929868,0.44585595,0.01562047,,,,,,,,,,,,,,
30,0.23168196,0.4440633,0.016159177,,,,,,,,,,,,,,
31,0.20227872,0.436105,0.016697884,,,,,,,,,,,,,,
32,0.3816675,0.50962317,0.017236471,,,,,,,,,,,,,,
33,0.29071105,0.59772724,0.017775059,,,,,,,,,,,,,,
34,0.20676884,0.45305386,0.018313646,,,,,,,,,,,,,,
35,0.24330431,0.46545196,0.018852353,,,,,,,,,,,,,,
36,0.5480812,0.48974895,0.01939094,,,,,,,,,,,,,,
37,0.59999436,0.63438106,0.019929647,,,,,,,,,,,,,,
38,0.30489874,0.48671713,0.020468235,,,,,,,,,,,,,,
39,0.5357644,0.5790913,0.021006942,,,,,,,,,,,,,,
40,0.2887376,0.5221722,0.02154553,,,,,,,,,,,,,,
41,0.4258072,0.46938217,0.022084117,,,,,,,,,,,,,,
42,0.59803545,0.4642098,0.022622824,,,,,,,,,,,,,,
43,0.40180317,0.4646093,0.02316153,,,,,,,,,,,,,,
44,0.976702,0.44995195,0.023700118,,,,,,,,,,,,,,
45,1.2069949,0.45902473,0.024238706,,,,,,,,,,,,,,
46,0.5409017,0.55154425,0.024777412,,,,,,,,,,,,,,
47,0.96220464,0.4844359,0.025316,,,,,,,,,,,,,,
48,1.549077,0.5246537,0.025854588,,,,,,,,,,,,,,
49,0.9270173,0.5005695,0.026393294,,,,,,,,,,,,,,
50,0.7307327,0.5825802,0.026932001,,,,,,,,,,,,,,
51,1.0708089,0.5185861,0.027470589,,,,,,,,,,,,,,
52,0.3533382,0.47733858,0.028009176,,,,,,,,,,,,,,
53,0.35442615,0.47702485,0.028547883,,,,,,,,,,,,,,
54,0.4326538,0.5089511,0.02908647,,,,,,,,,,,,,,
55,0.62560654,0.5168643,0.029625058,,,,,,,,,,,,,,
56,0.6890241,0.47636917,0.030163765,,,,,,,,,,,,,,
57,0.26399946,0.44793686,0.030702472,,,,,,,,,,,,,,
58,0.489852,0.526794,0.03124106,,,,,,,,,,,,,,
59,0.5380114,0.5077368,0.031779647,,,,,,,,,,,,,,
60,0.31087774,0.49073416,0.032318354,,,,,,,,,,,,,,
61,1.1629783,0.5214571,0.03285694,,,,,,,,,,,,,,
62,0.47504365,0.4887611,0.03339553,,,,,,,,,,,,,,
63,0.5303901,0.44525677,0.033934236,,,,,,,,,,,,,,
64,0.48952246,0.518547,0.034472942,,,,,,,,,,,,,,
65,0.94152313,0.47001368,0.03501153,,,,,,,,,,,,,,
66,0.59043646,0.4822307,0.035550117,,,,,,,,,,,,,,
67,0.8069285,0.5536134,0.036088705,,,,,,,,,,,,,,
68,0.7412117,0.48452845,0.03662741,,,,,,,,,,,,,,
69,0.18912585,0.4956868,0.03716612,,,,,,,,,,,,,,
70,0.7957203,0.4946366,0.037704706,,,,,,,,,,,,,,
71,0.77697843,0.4435635,0.038243413,,,,,,,,,,,,,,
72,0.4287012,0.42462128,0.038782,,,,,,,,,,,,,,
73,0.21519035,0.48600957,0.039320588,,,,,,,,,,,,,,
74,0.23847158,0.4214743,0.039859176,,,,,,,,,,,,,,
75,0.37287158,0.39139187,0.040397882,,,,,,,,,,,,,,
76,0.5724452,0.4062853,0.04093659,,,,,,,,,,,,,,
77,0.3431481,0.3823454,0.041475177,,,,,,,,,,,,,,
78,0.4250347,0.4807664,0.042013764,,,,,,,,,,,,,,
79,0.19684651,0.4335212,0.04255247,,,,,,,,,,,,,,
80,0.75042987,0.36837038,0.04309106,,,,,,,,,,,,,,
81,0.7446197,0.46912026,0.043629646,,,,,,,,,,,,,,
82,0.85558975,0.4657483,0.044168353,,,,,,,,,,,,,,
83,0.7692315,0.37294894,0.04470706,,,,,,,,,,,,,,
84,0.87501645,0.42383808,0.045245647,,,,,,,,,,,,,,
85,0.6581331,0.41399112,0.045784235,,,,,,,,,,,,,,
86,0.18095542,0.35189953,0.04632294,,,,,,,,,,,,,,
87,0.2720026,0.426008,0.04686153,,,,,,,,,,,,,,
88,0.27206498,0.3924218,0.047400117,,,,,,,,,,,,,,
89,0.27356833,0.41486952,0.047938943,,,,,,,,,,,,,,
90,0.17366913,0.50746024,0.04847753,,,,,,,,,,,,,,
91,0.22267865,0.43561625,0.049016118,,,,,,,,,,,,,,
92,0.1408783,0.40944466,0.049554706,,,,,,,,,,,,,,
93,0.21925049,0.3589177,0.050093412,,,,,,,,,,,,,,
