global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,183.16824,1.456879,0.0,,,,,,,,,,,
1,,,,0.4971447123109169,0.4894566502283282,83274637.0,0.4913159939967105,95000000.0,22.53830885887146,839.6559212207794,22.53830885887146,817.1175711154938,0.0,0.0
1,183.24492,1.4554379,3.4756958e-06,,,,,,,,,,,
2,113.762,0.9401999,6.9516245e-06,,,,,,,,,,,
3,43.541748,0.52910036,1.042732e-05,,,,,,,,,,,
4,7.165142,0.37488565,1.3903249e-05,,,,,,,,,,,
5,10.03662,0.39912218,1.7378945e-05,,,,,,,,,,,
6,14.568723,0.4893525,2.0854874e-05,,,,,,,,,,,
7,15.543378,0.6011385,2.433057e-05,,,,,,,,,,,
8,15.442395,0.68254715,2.7806498e-05,,,,,,,,,,,
9,15.257621,0.7476033,3.1282194e-05,,,,,,,,,,,
10,14.969094,0.79589903,3.4758123e-05,,,,,,,,,,,
11,15.078577,0.85843253,3.823382e-05,,,,,,,,,,,
12,14.985483,0.89543253,4.1709747e-05,,,,,,,,,,,
13,14.740732,0.9162403,4.5185443e-05,,,,,,,,,,,
14,14.672088,0.9242543,4.866137e-05,,,,,,,,,,,
15,14.185884,0.87697357,5.2137068e-05,,,,,,,,,,,
16,14.100198,0.83933794,5.5612763e-05,,,,,,,,,,,
17,13.571305,0.77995,5.908846e-05,,,,,,,,,,,
18,13.75778,0.7189411,6.256439e-05,,,,,,,,,,,
19,13.484058,0.6174414,6.6040084e-05,,,,,,,,,,,
20,13.034648,0.51773435,6.951601e-05,,,,,,,,,,,
21,11.012492,0.40725,7.299171e-05,,,,,,,,,,,
22,2.3557436,0.35050625,7.6467404e-05,,,,,,,,,,,
23,33.648537,0.46138972,7.994333e-05,,,,,,,,,,,
24,23.94299,0.41668797,8.341903e-05,,,,,,,,,,,
25,8.699327,0.36485755,8.689496e-05,,,,,,,,,,,
26,2.1459017,0.34999853,9.037065e-05,,,,,,,,,,,
27,4.7732477,0.35607788,9.384658e-05,,,,,,,,,,,
28,6.163333,0.35562912,9.732228e-05,,,,,,,,,,,
29,6.3660717,0.35962808,0.00010079821,,,,,,,,,,,
30,4.7456174,0.35382247,0.0001042739,,,,,,,,,,,
31,2.518472,0.34337488,0.00010774983,,,,,,,,,,,
32,3.0866232,0.33550867,0.00011122553,,,,,,,,,,,
33,3.1624904,0.32987186,0.000114701455,,,,,,,,,,,
34,2.249574,0.3312293,0.00011817715,,,,,,,,,,,
35,1.8846681,0.33066815,0.00012165308,,,,,,,,,,,
36,1.8967862,0.32446602,0.00012512878,,,,,,,,,,,
37,1.7998104,0.32165948,0.0001286047,,,,,,,,,,,
38,1.8700655,0.31629074,0.0001320804,,,,,,,,,,,
39,1.9126339,0.3118785,0.00013555633,,,,,,,,,,,
40,2.5577483,0.301023,0.00013903202,,,,,,,,,,,
41,3.487385,0.29596838,0.00014250795,,,,,,,,,,,
42,5.2934217,0.29865003,0.00014598365,,,,,,,,,,,
43,4.361862,0.28306428,0.00014945935,,,,,,,,,,,
44,3.5686426,0.27840045,0.00015293527,,,,,,,,,,,
45,4.275822,0.27190566,0.00015641097,,,,,,,,,,,
46,4.568193,0.26270607,0.00015988667,,,,,,,,,,,
47,4.261284,0.258997,0.00016336236,,,,,,,,,,,
48,6.226825,0.25285107,0.00016683829,,,,,,,,,,,
49,5.3292146,0.24533498,0.00017031399,,,,,,,,,,,
50,6.2842016,0.2441454,0.00017378991,,,,,,,,,,,
51,10.049099,0.2426745,0.00017726561,,,,,,,,,,,
52,8.917014,0.24752836,0.00018074154,,,,,,,,,,,
53,4.584932,0.22329953,0.00018421724,,,,,,,,,,,
54,3.5457654,0.2202117,0.00018769316,,,,,,,,,,,
55,2.132379,0.21880066,0.00019116886,,,,,,,,,,,
56,2.699807,0.20978838,0.00019464479,,,,,,,,,,,
57,3.2176044,0.19943458,0.00019812048,,,,,,,,,,,
58,4.1342077,0.19178286,0.00020159641,,,,,,,,,,,
59,7.022879,0.18897879,0.00020507211,,,,,,,,,,,
60,8.534906,0.19789661,0.00020854804,,,,,,,,,,,
61,5.394337,0.18279901,0.00021202373,,,,,,,,,,,
62,4.6760173,0.18208292,0.00021549966,,,,,,,,,,,
63,6.68087,0.17881718,0.00021897536,,,,,,,,,,,
64,7.0377574,0.18552272,0.00022245105,,,,,,,,,,,
65,7.177896,0.17516266,0.00022592698,,,,,,,,,,,
66,6.03608,0.17504217,0.00022940268,,,,,,,,,,,
67,4.6097946,0.17100932,0.0002328786,,,,,,,,,,,
68,3.614331,0.16766226,0.0002363543,,,,,,,,,,,
69,4.467504,0.16403846,0.00023983023,,,,,,,,,,,
70,5.274373,0.17079715,0.00024330593,,,,,,,,,,,
71,3.961873,0.16581039,0.00024678186,,,,,,,,,,,
72,4.5645213,0.1661218,0.00025025755,,,,,,,,,,,
73,4.3580556,0.16219154,0.00025373348,,,,,,,,,,,
74,4.824991,0.16489175,0.00025720918,,,,,,,,,,,
75,3.5188866,0.15933111,0.0002606851,,,,,,,,,,,
76,3.9327471,0.16772403,0.0002641608,,,,,,,,,,,
77,4.63237,0.16388223,0.0002676365,,,,,,,,,,,
78,3.8921564,0.16402031,0.0002711122,,,,,,,,,,,
