global_step,loss,lr,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.8129242062568665,0.0003684598378776,,,,,,,,,,,,,,
1,,,0.2855573722294399,0.8313795498439244,0.2760514327496307,0.8408984182655107,3554.0,0.2998819998341943,0.8387534688285395,3581.0,132.55508947372437,366.220020532608,132.55508947372437,233.2096300125122,0.0,0.0
1,0.8744467496871948,0.0007369196757553,,,,,,,,,,,,,,
2,0.7845705151557922,0.001105379513633,,,,,,,,,,,,,,
3,0.7791481018066406,0.0014738393515106,,,,,,,,,,,,,,
4,0.7894923686981201,0.0018422991893883,,,,,,,,,,,,,,
5,0.822543203830719,0.002210759027266,,,,,,,,,,,,,,
6,0.8884828090667725,0.0025792188651436,,,,,,,,,,,,,,
7,0.8679131865501404,0.0029476787030213,,,,,,,,,,,,,,
8,0.8004128336906433,0.003316138540899,,,,,,,,,,,,,,
9,0.7754596471786499,0.0036845983787767,,,,,,,,,,,,,,
10,0.8083522915840149,0.0040530582166543,,,,,,,,,,,,,,
11,0.8275607824325562,0.004421518054532,,,,,,,,,,,,,,
12,0.8523054122924805,0.0047899778924097,,,,,,,,,,,,,,
13,0.7652924656867981,0.0051584377302873,,,,,,,,,,,,,,
14,0.776745080947876,0.005526897568165,,,,,,,,,,,,,,
15,0.8753347396850586,0.0058953574060427,,,,,,,,,,,,,,
16,0.7796196937561035,0.0062638172439204,,,,,,,,,,,,,,
17,0.7824336290359497,0.006632277081798,,,,,,,,,,,,,,
18,0.8775536417961121,0.0070007369196757,,,,,,,,,,,,,,
19,0.9271962642669678,0.0073691967575534,,,,,,,,,,,,,,
20,0.8009101748466492,0.007737656595431,,,,,,,,,,,,,,
21,0.8107216358184814,0.0081061164333087,,,,,,,,,,,,,,
22,0.7352237105369568,0.0084745762711864,,,,,,,,,,,,,,
23,0.8271886110305786,0.0088430361090641,,,,,,,,,,,,,,
24,0.8731939792633057,0.0092114959469417,,,,,,,,,,,,,,
25,0.8661417365074158,0.0095799557848194,,,,,,,,,,,,,,
26,0.8221911191940308,0.0099484156226971,,,,,,,,,,,,,,
27,0.7844243049621582,0.0103168754605747,,,,,,,,,,,,,,
28,0.8235772848129272,0.0106853352984524,,,,,,,,,,,,,,
29,0.7957533597946167,0.0110537951363301,,,,,,,,,,,,,,
30,0.8359615206718445,0.0114222549742078,,,,,,,,,,,,,,
31,0.8288304805755615,0.0117907148120854,,,,,,,,,,,,,,
32,0.7908345460891724,0.0121591746499631,,,,,,,,,,,,,,
33,0.805745542049408,0.0125276344878408,,,,,,,,,,,,,,
34,0.8421274423599243,0.0128960943257184,,,,,,,,,,,,,,
35,0.8333110809326172,0.0132645541635961,,,,,,,,,,,,,,
36,0.8417378067970276,0.0136330140014738,,,,,,,,,,,,,,
37,0.7835346460342407,0.0140014738393515,,,,,,,,,,,,,,
38,0.8480445742607117,0.0143699336772291,,,,,,,,,,,,,,
39,0.8366750478744507,0.0147383935151068,,,,,,,,,,,,,,
40,0.7903867363929749,0.0151068533529845,,,,,,,,,,,,,,
41,0.9155683517456056,0.0154753131908621,,,,,,,,,,,,,,
42,0.8706444501876831,0.0158437730287398,,,,,,,,,,,,,,
43,0.7598906755447388,0.0162122328666175,,,,,,,,,,,,,,
44,0.8739697933197021,0.0165806927044952,,,,,,,,,,,,,,
45,0.8839037418365479,0.0169491525423728,,,,,,,,,,,,,,
46,0.8233572244644165,0.0173176123802505,,,,,,,,,,,,,,
47,0.8677424192428589,0.0176860722181282,,,,,,,,,,,,,,
48,0.7982091903686523,0.0180545320560058,,,,,,,,,,,,,,
49,0.8586225509643555,0.0184229918938835,,,,,,,,,,,,,,
50,0.7885705828666687,0.0187914517317612,,,,,,,,,,,,,,
51,0.8189047574996948,0.0191599115696389,,,,,,,,,,,,,,
52,0.8982923030853271,0.0195283714075165,,,,,,,,,,,,,,
53,0.7698417901992798,0.0198968312453942,,,,,,,,,,,,,,
54,0.8135967254638672,0.0202652910832719,,,,,,,,,,,,,,
55,0.8590264320373535,0.0206337509211495,,,,,,,,,,,,,,
56,0.8430643081665039,0.0210022107590272,,,,,,,,,,,,,,
57,0.853369951248169,0.0213706705969049,,,,,,,,,,,,,,
58,0.8199417591094971,0.0217391304347826,,,,,,,,,,,,,,
59,0.877764880657196,0.0221075902726602,,,,,,,,,,,,,,
60,0.8699055910110474,0.0224760501105379,,,,,,,,,,,,,,
61,0.8267333507537842,0.0228445099484156,,,,,,,,,,,,,,
62,0.901289999485016,0.0232129697862932,,,,,,,,,,,,,,
63,0.8534489870071411,0.0235814296241709,,,,,,,,,,,,,,
64,0.8544303178787231,0.0239498894620486,,,,,,,,,,,,,,
65,0.9116414785385132,0.0243183492999263,,,,,,,,,,,,,,
66,0.7768799662590027,0.0246868091378039,,,,,,,,,,,,,,
67,0.8685185313224792,0.0250552689756816,,,,,,,,,,,,,,
68,0.8663761019706726,0.0254237288135593,,,,,,,,,,,,,,
69,0.8852011561393738,0.0257921886514369,,,,,,,,,,,,,,
70,0.8707234859466553,0.0261606484893146,,,,,,,,,,,,,,
71,0.8561333417892456,0.0265291083271923,,,,,,,,,,,,,,
