global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,230.95285,13.122971,0.0,,,,,,,,,,,,,,
1,,,,0.0005779655766673,822.8665161132812,0.0009999999310821,837.3079833984375,50000.0,0.0010000000474974,827.408447265625,10000.0,51.93567514419556,87.75305008888245,51.93567514419556,35.817267179489136,0.0,0.0
1,236.9049,13.455519,0.00010442734,,,,,,,,,,,,,,
2,126.22045,10.757379,0.00020885468,,,,,,,,,,,,,,
3,113.20863,10.227215,0.0003131628,,,,,,,,,,,,,,
4,109.94487,9.6590185,0.00041759014,,,,,,,,,,,,,,
5,101.63165,9.168082,0.0005220175,,,,,,,,,,,,,,
6,92.05235,8.854046,0.0006264448,,,,,,,,,,,,,,
7,88.88518,8.615118,0.00073087215,,,,,,,,,,,,,,
8,80.22758,8.454023,0.0008351803,,,,,,,,,,,,,,
9,72.68758,8.26819,0.0009396076,,,,,,,,,,,,,,
10,66.15107,8.280499,0.001044035,,,,,,,,,,,,,,
11,71.12536,8.39615,0.0011484623,,,,,,,,,,,,,,
12,58.93759,8.425276,0.0012528896,,,,,,,,,,,,,,
13,53.74798,8.45142,0.001357317,,,,,,,,,,,,,,
14,49.865463,8.992609,0.0014616251,,,,,,,,,,,,,,
15,41.100002,9.359927,0.0015660524,,,,,,,,,,,,,,
16,41.109837,9.244976,0.0016704798,,,,,,,,,,,,,,
17,33.57284,9.159314,0.0017749071,,,,,,,,,,,,,,
18,50.34237,9.540068,0.0018793344,,,,,,,,,,,,,,
19,51.18726,9.7135935,0.0019836426,,,,,,,,,,,,,,
20,55.50201,10.57572,0.00208807,,,,,,,,,,,,,,
21,36.452953,10.256968,0.0021924973,,,,,,,,,,,,,,
22,42.002552,10.1816025,0.0022969246,,,,,,,,,,,,,,
23,42.45983,10.653984,0.002401352,,,,,,,,,,,,,,
24,33.484497,10.005002,0.00250566,,,,,,,,,,,,,,
25,41.05709,9.582383,0.0026100874,,,,,,,,,,,,,,
26,35.30524,10.090086,0.0027145147,,,,,,,,,,,,,,
27,50.81223,10.509825,0.002818942,,,,,,,,,,,,,,
28,24.572233,10.236448,0.0029233694,,,,,,,,,,,,,,
29,36.44951,10.835393,0.0030277967,,,,,,,,,,,,,,
30,35.466755,9.872278,0.0031321049,,,,,,,,,,,,,,
31,27.795176,9.967815,0.0032365322,,,,,,,,,,,,,,
32,36.262165,10.292098,0.0033409595,,,,,,,,,,,,,,
33,57.845116,12.052508,0.003445387,,,,,,,,,,,,,,
34,30.159067,12.226363,0.0035498142,,,,,,,,,,,,,,
35,24.674795,11.170959,0.0036541224,,,,,,,,,,,,,,
36,65.42493,12.803941,0.0037585497,,,,,,,,,,,,,,
37,115.83766,17.81668,0.003862977,,,,,,,,,,,,,,
38,138.81168,14.069736,0.0039674044,,,,,,,,,,,,,,
39,58.599236,13.764579,0.0040718317,,,,,,,,,,,,,,
40,40.495953,13.285325,0.00417614,,,,,,,,,,,,,,
41,22.19754,10.215115,0.004280567,,,,,,,,,,,,,,
42,25.98143,11.119059,0.0043848753,,,,,,,,,,,,,,
43,29.891092,11.575237,0.0044893026,,,,,,,,,,,,,,
44,72.51855,13.194268,0.00459373,,,,,,,,,,,,,,
45,33.490917,11.534996,0.0046981573,,,,,,,,,,,,,,
46,85.471725,12.450049,0.0048024654,,,,,,,,,,,,,,
47,84.175186,11.836334,0.004906893,,,,,,,,,,,,,,
48,19.744318,11.601245,0.00501132,,,,,,,,,,,,,,
49,18.6413,11.540027,0.0051157475,,,,,,,,,,,,,,
50,15.921894,9.980877,0.005220175,,,,,,,,,,,,,,
51,18.215294,10.889571,0.005324483,,,,,,,,,,,,,,
52,24.804232,9.997647,0.0054289103,,,,,,,,,,,,,,
53,13.9148,9.720983,0.0055333376,,,,,,,,,,,,,,
54,15.072065,9.9386215,0.005637765,,,,,,,,,,,,,,
55,17.878963,10.604168,0.0057421923,,,,,,,,,,,,,,
56,14.635097,9.718374,0.0058465004,,,,,,,,,,,,,,
57,26.16338,10.315411,0.0059509277,,,,,,,,,,,,,,
58,11.696227,9.858946,0.006055355,,,,,,,,,,,,,,
59,13.874544,11.129846,0.0061597824,,,,,,,,,,,,,,
60,13.247518,11.079528,0.0062642097,,,,,,,,,,,,,,
61,34.159256,9.990416,0.006368637,,,,,,,,,,,,,,
62,25.509386,13.059369,0.006472945,,,,,,,,,,,,,,
63,21.460403,10.722354,0.0065773726,,,,,,,,,,,,,,
64,10.038255,13.282131,0.0066818,,,,,,,,,,,,,,
65,10.960665,13.369636,0.006786227,,,,,,,,,,,,,,
66,8.475523,10.054416,0.0068906546,,,,,,,,,,,,,,
67,7.6307774,12.328424,0.0069949627,,,,,,,,,,,,,,
68,12.160252,10.443211,0.00709939,,,,,,,,,,,,,,
69,58.98278,10.679522,0.0072038174,,,,,,,,,,,,,,
70,11.198078,10.595524,0.0073082447,,,,,,,,,,,,,,
71,11.902411,10.737575,0.007412672,,,,,,,,,,,,,,
72,11.097148,10.855846,0.00751698,,,,,,,,,,,,,,
73,8.032414,12.364427,0.0076214075,,,,,,,,,,,,,,
74,11.170807,11.752531,0.007725835,,,,,,,,,,,,,,
75,39.812588,10.742666,0.007830262,,,,,,,,,,,,,,
76,15.782762,12.34358,0.0079346895,,,,,,,,,,,,,,
77,20.28356,10.672939,0.008038998,,,,,,,,,,,,,,
78,10.572206,12.652985,0.008143425,,,,,,,,,,,,,,
79,23.487593,11.0929985,0.008247852,,,,,,,,,,,,,,
80,16.639372,15.481649,0.00835228,,,,,,,,,,,,,,
81,10.746899,11.711369,0.008456707,,,,,,,,,,,,,,
82,12.549624,11.5432,0.008561134,,,,,,,,,,,,,,
83,7.976036,10.777578,0.0086654425,,,,,,,,,,,,,,
84,7.78358,13.08706,0.00876987,,,,,,,,,,,,,,
85,11.569807,12.731542,0.008874297,,,,,,,,,,,,,,
86,8.432122,10.105382,0.0089787245,,,,,,,,,,,,,,
87,6.1745133,10.139072,0.009083152,,,,,,,,,,,,,,
88,7.8354425,9.809193,0.00918746,,,,,,,,,,,,,,
89,35.845448,10.603684,0.009291887,,,,,,,,,,,,,,
90,18.097252,9.89072,0.009396315,,,,,,,,,,,,,,
91,12.782752,11.979729,0.009500742,,,,,,,,,,,,,,
92,7.194482,10.723499,0.009605169,,,,,,,,,,,,,,
93,10.84679,18.235191,0.009709477,,,,,,,,,,,,,,
94,14.285526,11.023312,0.009813905,,,,,,,,,,,,,,
95,32.338932,10.849052,0.009918332,,,,,,,,,,,,,,
96,19.04343,10.462636,0.010022759,,,,,,,,,,,,,,
97,7.424057,12.341029,0.010127187,,,,,,,,,,,,,,
98,7.385377,10.0048485,0.010231614,,,,,,,,,,,,,,
99,16.09555,10.20143,0.010335922,,,,,,,,,,,,,,
1521,,,,0.0100446427240967,6.491637229919434,0.0095399999991059,6.528000354766846,50000.0,0.0081000002101063,6.55950403213501,10000.0,562.0974383354187,616.2062728404999,562.0974383354187,54.031386375427246,0.027677297592163,0.0
3041,,,,0.0404974482953548,5.792582988739014,0.0406799986958503,5.812502384185791,50000.0,0.0310000013560056,5.9962921142578125,10000.0,1072.2537212371826,1144.6678986549375,1072.2537212371826,72.25696611404419,0.056938886642456,0.0
4561,,,,0.1972855478525161,4.256020545959473,0.1868599951267242,4.32422399520874,50000.0,0.137700006365776,4.715017318725586,10000.0,1582.3647310733795,1673.039513349533,1582.3647310733795,90.43915629386902,0.0871543884277343,0.0
6080,,,,0.3073979616165161,3.528810739517212,0.2838599979877472,3.649357318878174,50000.0,0.2082000076770782,4.202390670776367,10000.0,2092.513476610184,2201.3530583381653,2092.513476610184,108.5257842540741,0.1186690330505371,0.0
7599,,,,0.3432517349720001,72.87242126464844,0.3273399770259857,83.69891357421875,50000.0,0.248400017619133,80.5764389038086,10000.0,2602.745326757431,2730.1873059272766,2602.745326757431,127.05064868927002,0.149867296218872,0.0
9118,,,,0.5031887888908386,4.97257661819458,0.44200000166893,6.247045040130615,50000.0,0.3318000137805938,6.253732681274414,10000.0,3112.750854253769,3258.451935529709,3112.750854253769,145.23385000228882,0.1792192459106445,0.0
10636,,,,0.5206472873687744,2.574262857437134,0.4734599888324737,2.890758752822876,50000.0,0.3605000078678131,3.4580180644989014,10000.0,3622.843059539795,3787.000249862671,3622.843059539795,163.61263489723206,0.2103784084320068,0.0
12154,,,,0.5224409699440002,2.3368985652923584,0.4835599958896637,2.5259323120117188,50000.0,0.3694000244140625,3.182469129562378,10000.0,4132.821361541748,4320.273651599884,4132.821361541748,186.8209114074707,0.2512950897216797,0.0
13673,,,,0.5085498690605164,2.3859243392944336,0.4798199832439422,2.540403127670288,50000.0,0.3680000305175781,3.274472236633301,10000.0,4642.884304285049,4854.548135519028,4642.884304285049,210.9586238861084,0.2792749404907226,0.0
15193,,,,0.5325254797935486,2.240180015563965,0.5010200142860413,2.4007625579833984,50000.0,0.3830000162124634,3.069254398345948,10000.0,5152.967190980911,5389.495596647263,5152.967190980911,235.7235333919525,0.3329956531524658,0.0
16713,,,,0.5372289419174194,2.247913122177124,0.5131199955940247,2.3745017051696777,50000.0,0.3961000144481659,3.026169776916504,10000.0,5662.9874057769775,5924.941873550415,5662.9874057769775,261.0364143848419,0.4011600017547607,0.0
18232,,,,0.5833864808082581,1.986852765083313,0.5144400000572205,2.317758798599243,50000.0,0.3958000242710113,2.990761995315552,10000.0,6172.832233905792,6460.653699636459,6172.832233905792,286.72777557373047,0.5298922061920166,0.0
19751,,,,0.558992326259613,2.13155460357666,0.5082200169563293,2.352543592453003,50000.0,0.388700008392334,3.0237467288970947,10000.0,6682.662157058716,6995.887290716171,6682.662157058716,311.94135665893555,0.6732227802276611,0.0
21270,,,,0.5506218075752258,2.13144326210022,0.5099999904632568,2.328331232070923,50000.0,0.3940000236034393,3.005389213562012,10000.0,7192.74417257309,7535.505486249924,7192.74417257309,341.35227251052856,0.7530131340026855,0.0
22790,,,,0.566426157951355,2.1021568775177,0.5318799614906311,2.274481773376465,50000.0,0.4077000319957733,2.955277919769287,10000.0,7702.873611450195,8078.353266954422,7702.873611450195,373.91553235054016,0.862083911895752,0.0
24310,,,,0.5714285373687744,2.024690628051758,0.5353400111198425,2.195807933807373,50000.0,0.4193000197410583,2.8469390869140625,10000.0,8213.107778787613,8614.39307308197,8213.107778787613,399.6238963603973,0.913689374923706,0.0
25831,,,,0.5704719424247742,2.079155683517456,0.5374999642372131,2.233372211456299,50000.0,0.4172000288963318,2.910226583480835,10000.0,8723.224590539932,9151.953532934189,8723.224590539932,426.9719276428223,0.9633491039276124,0.0
27350,,,,0.5949059128761292,1.9454683065414429,0.5335400104522705,2.218067169189453,50000.0,0.4180000126361847,2.864117383956909,10000.0,9233.32874250412,9693.051976203918,9233.32874250412,457.8897469043732,0.995032787322998,0.0
28870,,,,0.5993901491165161,1.9404438734054563,0.5536199808120728,2.1516661643981934,50000.0,0.4321000277996063,2.8122811317443848,10000.0,9743.386491537094,10235.033910274506,9743.386491537094,489.7379102706909,1.0260214805603027,0.0
30389,,,,0.5896843075752258,1.9530564546585083,0.5494799613952637,2.137637138366699,50000.0,0.4302000105381012,2.7827725410461426,10000.0,10253.13362956047,10775.714414596558,10253.13362956047,520.4148845672607,1.2372519969940186,0.0
31910,,,,0.5829480290412903,1.9598184823989868,0.5497999787330627,2.127833604812622,50000.0,0.4310000240802765,2.758936882019043,10000.0,10763.249637842178,11316.36100244522,10763.249637842178,550.8487234115601,1.288332223892212,0.0
33429,,,,0.5877311825752258,2.026001214981079,0.5548999905586243,2.181790590286255,50000.0,0.4314000308513641,2.845622062683105,10000.0,11273.23919725418,11855.958905696869,11273.23919725418,580.3611886501312,1.3383581638336182,0.0
34950,,,,0.6419802308082581,1.74826180934906,0.5648999810218811,2.0941882133483887,50000.0,0.4390000104904175,2.7505524158477783,10000.0,11783.334606170654,12395.852339982986,11783.334606170654,610.063756942749,1.388214349746704,0.0
36470,,,,0.5974968075752258,1.9779373407363887,0.5455600023269653,2.216206312179565,50000.0,0.4256000220775604,2.8767879009246826,10000.0,12293.554900407791,12937.098816156387,12293.554900407791,640.9938035011292,1.4384057521820068,0.0
37991,,,,0.5985331535339355,1.933997631072998,0.5546199679374695,2.1396701335906982,50000.0,0.4379000067710876,2.7798268795013428,10000.0,12803.777101516724,13476.430656671524,12803.777101516724,670.0024349689484,1.4937222003936768,0.0
39511,,,,0.5859773755073547,1.9819871187210083,0.5493999719619751,2.1572911739349365,50000.0,0.4357000291347503,2.798437595367432,10000.0,13313.786290884018,14014.65356349945,13313.786290884018,698.1157865524292,1.5482964515686035,0.0
41031,,,,0.5985730290412903,1.9292223453521729,0.5625999569892883,2.09299373626709,50000.0,0.4449000358581543,2.7343761920928955,10000.0,13823.741580963137,14551.374814271929,13823.741580963137,724.7049868106842,1.6791539192199707,0.0
42551,,,,0.588289201259613,1.959317803382873,0.5564999580383301,2.1161606311798096,50000.0,0.4315000176429748,2.7860865592956543,10000.0,14333.88965177536,15087.10949921608,14333.88965177536,750.1936843395233,1.7316944599151611,0.0
44071,,,,0.6320351958274841,1.7291805744171145,0.5577200055122375,2.084482192993164,50000.0,0.4411000311374664,2.71250319480896,10000.0,14844.03339600563,15623.981083869934,14844.03339600563,776.8212311267853,1.786184310913086,0.0
45591,,,,0.6024194955825806,1.8979846239089968,0.5554599761962891,2.108380079269409,50000.0,0.4380000233650207,2.7699191570281982,10000.0,15354.211233615875,16160.959493637083,15354.211233615875,803.5260426998138,1.8361072540283203,0.0
47111,,,,0.5972775816917419,1.9084230661392207,0.5560599565505981,2.1130576133728027,50000.0,0.4401000142097473,2.7510316371917725,10000.0,15864.265408754349,16698.079169511795,15864.265408754349,830.4938361644745,1.887958288192749,0.0
48632,,,,0.5924146771430969,1.9655293226242063,0.5564199686050415,2.14117431640625,50000.0,0.4315000176429748,2.8159520626068115,10000.0,16374.415656089785,17234.671704769135,16374.415656089785,856.8320705890656,1.9467766284942627,0.0
50152,,,,0.6079400181770325,1.8644803762435915,0.5710200071334839,2.036853551864624,50000.0,0.45660001039505,2.664024829864502,10000.0,16884.504677534103,17771.671979665756,16884.504677534103,883.648416519165,1.9957342147827148,0.0
51673,,,,0.5949457883834839,1.9794719219207764,0.5598799586296082,2.1253247261047363,50000.0,0.4428000152111053,2.776917695999145,10000.0,17394.65799498558,18308.961307287216,17394.65799498558,910.6832480430604,2.051287889480591,0.0
53194,,,,0.6376953125,1.6979540586471558,0.5729399919509888,1.99468731880188,50000.0,0.4520000219345093,2.6669812202453613,10000.0,17904.670604228973,18846.65568041801,17904.670604228973,938.2687809467316,2.1016438007354736,0.0
54715,,,,0.6303810477256775,1.7766135931015017,0.5837599635124207,1.996078372001648,50000.0,0.457800030708313,2.6538422107696533,10000.0,18414.872533798218,19385.01814341545,18414.872533798218,966.3318367004396,2.1530702114105225,0.0
56236,,,,0.6221500039100647,1.7936962842941284,0.5806800127029419,1.9900202751159668,50000.0,0.4619000256061554,2.634812355041504,10000.0,18925.0238609314,19922.098172187805,18925.0238609314,993.161191701889,2.2061784267425537,0.0
57758,,,,0.6078404188156128,1.9066065549850464,0.5659999847412109,2.0885801315307617,50000.0,0.4540000259876251,2.722625494003296,10000.0,19435.26947546005,20459.82846689224,19435.26947546005,1020.5440683364868,2.261848211288452,0.0
59280,,,,0.6122449040412903,1.828867554664612,0.5763599872589111,2.0038604736328125,50000.0,0.4532000124454498,2.6776130199432373,10000.0,19945.47729158401,20998.279306173325,19945.47729158401,1048.689090013504,2.3138885498046875,0.0
60800,,,,0.6492147445678711,1.68051016330719,0.5798599720001221,1.998791217803955,50000.0,0.4494000077247619,2.6773548126220703,10000.0,20455.436787843704,21536.37549972534,20455.436787843704,1076.7251760959623,2.3681087493896484,0.0
