global_step,grad_norm,loss,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,560.1546630859375,12.85114288330078,,,,,,,,,,,
1,,,12.774810405268154,12.710918269814478,83274637.0,12.839855410752469,95000000.0,5.909582138061523,898.7526881694794,5.909582138061523,892.528715133667,0.0,0.0
1,560.4227905273438,12.84918975830078,,,,,,,,,,,
2,551.91796875,7.534707069396973,,,,,,,,,,,
3,14.998887062072754,0.2040629684925079,,,,,,,,,,,
4,14.174943923950195,0.6181155443191528,,,,,,,,,,,
5,14.038923263549805,0.9779410362243652,,,,,,,,,,,
6,13.653806686401367,1.2809956073760986,,,,,,,,,,,
7,14.05409336090088,1.5549982786178589,,,,,,,,,,,
8,14.627593040466309,1.750618815422058,,,,,,,,,,,
9,14.615415573120115,1.826871037483216,,,,,,,,,,,
10,14.67809772491455,1.8738009929656985,,,,,,,,,,,
11,15.078673362731934,1.809073567390442,,,,,,,,,,,
12,15.323400497436523,1.6534796953201294,,,,,,,,,,,
13,15.316817283630373,1.3775758743286133,,,,,,,,,,,
14,14.559125900268556,1.022571682929993,,,,,,,,,,,
15,14.385966300964355,0.6107539534568787,,,,,,,,,,,
16,4.840843677520752,0.1391862630844116,,,,,,,,,,,
17,486.2738952636719,10.245192527770996,,,,,,,,,,,
18,15.40273094177246,1.6145946979522705,,,,,,,,,,,
19,18.576845169067383,3.4739739894866943,,,,,,,,,,,
20,20.61013984680176,4.704113006591797,,,,,,,,,,,
21,23.731800079345703,5.793603420257568,,,,,,,,,,,
22,25.7081298828125,6.4185404777526855,,,,,,,,,,,
23,26.86359024047852,6.533543586730957,,,,,,,,,,,
24,26.072654724121094,6.000638008117676,,,,,,,,,,,
25,24.45183563232422,5.061107635498047,,,,,,,,,,,
26,23.09947967529297,3.92464017868042,,,,,,,,,,,
27,21.004907608032227,2.49442720413208,,,,,,,,,,,
28,22.406444549560547,0.9542055130004884,,,,,,,,,,,
29,572.6396484375,15.47560214996338,,,,,,,,,,,
30,19.27001953125,2.2233572006225586,,,,,,,,,,,
31,25.497426986694336,4.435543060302734,,,,,,,,,,,
32,27.519344329833984,5.797706604003906,,,,,,,,,,,
33,29.703081130981445,6.674476623535156,,,,,,,,,,,
34,29.170318603515625,6.6114277839660645,,,,,,,,,,,
35,29.12255859375,6.322171211242676,,,,,,,,,,,
36,28.180644989013672,5.365183353424072,,,,,,,,,,,
37,27.353734970092773,4.223912239074707,,,,,,,,,,,
38,23.823930740356445,2.4985153675079346,,,,,,,,,,,
39,21.89930725097656,0.9001950025558472,,,,,,,,,,,
40,603.7473754882812,18.39894294738769,,,,,,,,,,,
41,20.34247398376465,1.9870226383209229,,,,,,,,,,,
42,22.22658920288086,4.182716369628906,,,,,,,,,,,
43,23.55253219604492,5.833095550537109,,,,,,,,,,,
44,25.225324630737305,6.9367523193359375,,,,,,,,,,,
45,24.71760940551757,7.12613582611084,,,,,,,,,,,
46,23.79244041442871,6.885136604309082,,,,,,,,,,,
47,22.41677665710449,6.214993476867676,,,,,,,,,,,
48,19.80058479309082,5.141924858093262,,,,,,,,,,,
49,16.11423683166504,3.870606422424317,,,,,,,,,,,
50,13.425788879394531,2.836624383926392,,,,,,,,,,,
51,10.841005325317385,1.925853252410889,,,,,,,,,,,
52,8.574459075927734,1.245635986328125,,,,,,,,,,,
53,6.687885761260986,0.764083743095398,,,,,,,,,,,
54,5.2772979736328125,0.4715007543563843,,,,,,,,,,,
55,4.211047649383545,0.2734749317169189,,,,,,,,,,,
56,2.8239662647247314,0.1702333986759185,,,,,,,,,,,
57,3.156573534011841,0.1583689749240875,,,,,,,,,,,
58,9.311849594116213,0.2166083604097366,,,,,,,,,,,
59,2.2493276596069336,0.1567743271589279,,,,,,,,,,,
60,1.4641530513763428,0.1557563841342926,,,,,,,,,,,
61,2.1343138217926025,0.1719306707382202,,,,,,,,,,,
62,2.086914300918579,0.1735565215349197,,,,,,,,,,,
63,1.6356295347213743,0.1611733138561248,,,,,,,,,,,
64,0.6788573265075684,0.1510619223117828,,,,,,,,,,,
65,0.9026417136192322,0.1530869007110595,,,,,,,,,,,
66,2.16457462310791,0.1595666259527206,,,,,,,,,,,
67,1.7708206176757812,0.1573584973812103,,,,,,,,,,,
68,0.6297239661216736,0.1514939665794372,,,,,,,,,,,
69,0.3652292788028717,0.1507429927587509,,,,,,,,,,,
70,0.8538483381271362,0.151058554649353,,,,,,,,,,,
71,1.0551682710647583,0.1546264141798019,,,,,,,,,,,
72,0.8815038800239563,0.1525681316852569,,,,,,,,,,,
73,0.3185178935527801,0.1507070362567901,,,,,,,,,,,
74,0.563482403755188,0.1528855562210083,,,,,,,,,,,
75,1.2359639406204224,0.1525895595550537,,,,,,,,,,,
76,0.9453082084655762,0.1456892490386963,,,,,,,,,,,
77,0.0860118940472602,0.1410983949899673,,,,,,,,,,,
78,0.5823256373405457,0.1414074003696441,,,,,,,,,,,
79,0.8708419799804688,0.1432972252368927,,,,,,,,,,,
80,0.789023756980896,0.1418995708227157,,,,,,,,,,,
81,0.400850772857666,0.140952005982399,,,,,,,,,,,
82,0.3615666925907135,0.1383279114961624,,,,,,,,,,,
83,0.9220882654190063,0.1405472010374069,,,,,,,,,,,
84,0.7897748947143555,0.1381270885467529,,,,,,,,,,,
85,0.0590777285397052,0.1379293650388717,,,,,,,,,,,
86,0.7654702067375183,0.141792893409729,,,,,,,,,,,
87,0.8118501305580139,0.1396070718765258,,,,,,,,,,,
88,0.4263865947723388,0.1386862248182296,,,,,,,,,,,
89,0.2542973756790161,0.140622079372406,,,,,,,,,,,
90,0.8852997422218323,0.1401325762271881,,,,,,,,,,,
91,0.6205605268478394,0.1417195349931717,,,,,,,,,,,
92,0.0194894764572381,0.1388157457113266,,,,,,,,,,,
93,0.5206094980239868,0.1405139416456222,,,,,,,,,,,
94,0.6031555533409119,0.1396398693323135,,,,,,,,,,,
95,0.3674676418304443,0.1397411674261093,,,,,,,,,,,
96,0.1907959133386612,0.1386936604976654,,,,,,,,,,,
97,0.6425790786743164,0.1396612226963043,,,,,,,,,,,
98,0.511614203453064,0.1396494805812835,,,,,,,,,,,
99,0.0228055194020271,0.1383267492055893,,,,,,,,,,,
100,0.4243166148662567,0.1392517983913421,,,,,,,,,,,
500,0.3420812487602234,0.1335534453392028,,,,,,,,,,,
1000,0.2375157177448272,0.1398013979196548,,,,,,,,,,,
1500,0.0544829294085502,0.139340341091156,,,,,,,,,,,
2000,0.0532359220087528,0.1340220868587494,,,,,,,,,,,
2500,0.0553562901914119,0.1293626725673675,,,,,,,,,,,
3000,0.1015311926603317,0.1332714557647705,,,,,,,,,,,
3500,0.0445559248328208,0.1341094970703125,,,,,,,,,,,
4000,1.198797345161438,0.1299306750297546,,,,,,,,,,,
4500,0.7375850081443787,0.1331594735383987,,,,,,,,,,,
5000,0.3481064140796661,0.1344989687204361,,,,,,,,,,,
5500,0.0257577579468488,0.1337355822324752,,,,,,,,,,,
6000,0.1648682057857513,0.1259580701589584,,,,,,,,,,,
6500,0.0300109386444091,0.1373049020767212,,,,,,,,,,,
7000,0.092063769698143,0.1311946809291839,,,,,,,,,,,
7500,0.2325892150402069,0.1228528618812561,,,,,,,,,,,
8000,0.1369396895170211,0.133262425661087,,,,,,,,,,,
8500,0.0634280517697334,0.131970003247261,,,,,,,,,,,
9000,0.4583437740802765,0.1291088759899139,,,,,,,,,,,
9500,0.3594625890254974,0.1326842904090881,,,,,,,,,,,
10000,0.570430338382721,0.1358079612255096,,,,,,,,,,,
10500,0.4237730503082275,0.1435601413249969,,,,,,,,,,,
11000,0.0673813149333,0.1309994757175445,,,,,,,,,,,
11500,0.3590263128280639,0.1243553906679153,,,,,,,,,,,
12000,0.0824624970555305,0.1262183338403701,,,,,,,,,,,
12500,0.3430804014205932,0.1285300850868225,,,,,,,,,,,
13000,0.162074327468872,0.1349846422672271,,,,,,,,,,,
13500,0.419402927160263,0.1324752271175384,,,,,,,,,,,
14000,0.1190360113978385,0.1293510794639587,,,,,,,,,,,
14500,0.3823390007019043,0.1329036355018615,,,,,,,,,,,
15000,0.5165793299674988,0.1353915780782699,,,,,,,,,,,
15500,0.2772360444068908,0.1360617727041244,,,,,,,,,,,
16000,0.5087209343910217,0.13205586373806,,,,,,,,,,,
16500,1.482922077178955,0.1385261118412017,,,,,,,,,,,
17000,0.0591827556490898,0.1359510123729705,,,,,,,,,,,
17500,0.0663236752152443,0.1297311186790466,,,,,,,,,,,
18000,0.1766334921121597,0.127786248922348,,,,,,,,,,,
18500,0.5657386183738708,0.124152772128582,,,,,,,,,,,
19000,0.0361391007900238,0.1318243592977523,,,,,,,,,,,
19500,0.0572270862758159,0.1290922462940216,,,,,,,,,,,
20000,0.2638644278049469,0.1304600536823272,,,,,,,,,,,
20500,0.268720418214798,0.1335463225841522,,,,,,,,,,,
21000,0.2370636314153671,0.1234932988882064,,,,,,,,,,,
21500,0.4604105949401855,0.1318862736225128,,,,,,,,,,,
22000,0.0788624137639999,0.1246584802865982,,,,,,,,,,,
22500,0.6836508512496948,0.135613813996315,,,,,,,,,,,
23000,0.1868615299463272,0.1309432685375213,,,,,,,,,,,
23500,0.0514872521162033,0.1303192675113678,,,,,,,,,,,
24000,0.3560273647308349,0.1426516771316528,,,,,,,,,,,
24500,0.4991670250892639,0.1440197974443435,,,,,,,,,,,
25000,0.7910333871841431,0.1377821117639541,,,,,,,,,,,
25500,0.2601647078990936,0.1316972523927688,,,,,,,,,,,
26000,0.1428010165691375,0.1246486753225326,,,,,,,,,,,
26500,0.4787555932998657,0.1353273093700409,,,,,,,,,,,
27000,0.0314353182911872,0.1312304735183715,,,,,,,,,,,
27500,0.1284956336021423,0.127634197473526,,,,,,,,,,,
28000,0.5603686571121216,0.124802254140377,,,,,,,,,,,
28500,0.064369611442089,0.1209214255213737,,,,,,,,,,,
29000,0.0705872923135757,0.1276066154241562,,,,,,,,,,,
29500,0.8551895022392273,0.1316469758749008,,,,,,,,,,,
30000,0.4656693935394287,0.1316872835159301,,,,,,,,,,,
30500,0.0411176644265651,0.1462817937135696,,,,,,,,,,,
31000,0.4675289988517761,0.1263201981782913,,,,,,,,,,,
31500,0.4457675218582153,0.1386089771986007,,,,,,,,,,,
31998,,,,,,,,9332.692867994308,,,,,0.0
