global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.8810534,11.343298,0.0,,,,,,,,,,,,,,,,,
1,,,,0.0006387007306329,11.36614227294922,2.9758048334700624e-11,0.0004835649742744,11.359002113342283,2.668591848381632e-09,3000.0,0.0007088489946909,11.355414390563965,1.59342927846567e-09,3003.0,40.075865030288696,931.417520046234,40.075865030288696,891.3416092395782,0.0,0.0
1,7.031573,11.3324,1.7848797e-06,,,,,,,,,,,,,,,,,
2,6.544492,11.226924,3.5697594e-06,,,,,,,,,,,,,,,,,
3,5.753762,11.035001,5.354639e-06,,,,,,,,,,,,,,,,,
4,4.9185147,10.813013,7.139519e-06,,,,,,,,,,,,,,,,,
5,4.0936203,10.569321,8.924399e-06,,,,,,,,,,,,,,,,,
6,3.6220515,10.32404,1.0709278e-05,,,,,,,,,,,,,,,,,
7,3.1327565,10.118847,1.2494158e-05,,,,,,,,,,,,,,,,,
8,2.69906,9.916282,1.4279038e-05,,,,,,,,,,,,,,,,,
9,2.3414004,9.75489,1.606415e-05,,,,,,,,,,,,,,,,,
10,2.0658364,9.590705,1.784903e-05,,,,,,,,,,,,,,,,,
11,1.7814649,9.458496,1.963391e-05,,,,,,,,,,,,,,,,,
12,1.5476466,9.340492,2.141879e-05,,,,,,,,,,,,,,,,,
13,1.4074632,9.201294,2.320367e-05,,,,,,,,,,,,,,,,,
14,1.2448068,9.091195,2.4988549e-05,,,,,,,,,,,,,,,,,
15,1.0748236,9.081806,2.6773429e-05,,,,,,,,,,,,,,,,,
16,0.9528967,8.926874,2.8558308e-05,,,,,,,,,,,,,,,,,
17,0.82738495,8.906752,3.0343188e-05,,,,,,,,,,,,,,,,,
18,0.77474016,8.837144,3.2128068e-05,,,,,,,,,,,,,,,,,
19,0.7090531,8.782519,3.3912947e-05,,,,,,,,,,,,,,,,,
20,0.6429153,8.764193,3.5697827e-05,,,,,,,,,,,,,,,,,
21,0.6355106,8.703101,3.7482707e-05,,,,,,,,,,,,,,,,,
22,0.579165,8.668191,3.9267587e-05,,,,,,,,,,,,,,,,,
23,0.54378885,8.582493,4.1052466e-05,,,,,,,,,,,,,,,,,
24,0.49684882,8.624853,4.2837346e-05,,,,,,,,,,,,,,,,,
25,0.44894806,8.578678,4.4622226e-05,,,,,,,,,,,,,,,,,
26,0.4187006,8.548247,4.6407105e-05,,,,,,,,,,,,,,,,,
27,0.40067783,8.493514,4.8191985e-05,,,,,,,,,,,,,,,,,
28,0.37055767,8.508313,4.9976865e-05,,,,,,,,,,,,,,,,,
29,0.35266373,8.488316,5.1761745e-05,,,,,,,,,,,,,,,,,
