global_step,grad_norm,loss,lr,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,140.77142,11.044541,0.0,,,,,,,,,,,,,,
1,,,,0.0008968430920504,436.7235107421875,0.0008799999486654,443.65423583984375,50000.0,0.0010000000474974,439.41021728515625,10000.0,58.84195876121521,95.2704873085022,58.84195876121521,36.42842125892639,0.0,0.0
100,23.576504,7.2115393,7.648417e-05,,,,,,,,,,,,,,
200,11.568751,6.994238,0.00015296845,,,,,,,,,,,,,,
300,6.7887297,6.9789085,0.00022945274,,,,,,,,,,,,,,
400,7.3695188,6.7704887,0.0003059369,,,,,,,,,,,,,,
500,4.6454015,6.538549,0.00038242107,,,,,,,,,,,,,,
600,4.15122,6.19784,0.00045890542,,,,,,,,,,,,,,
700,3.7036643,6.0162334,0.0005353897,,,,,,,,,,,,,,
800,5.2471366,5.865181,0.00061187387,,,,,,,,,,,,,,
900,4.16835,5.743417,0.00068835804,,,,,,,,,,,,,,
908,,,,0.0483498089015483,6.166408538818359,0.048140000551939,6.346771240234375,50000.0,0.0332000032067298,5.89979887008667,10000.0,569.167973279953,624.545027256012,569.167973279953,55.31676626205444,0.0285835266113281,0.0
1000,4.6608753,5.5567055,0.0007648423,,,,,,,,,,,,,,
1100,3.4105163,5.4097843,0.00084132655,,,,,,,,,,,,,,
1200,4.5114384,5.262536,0.0009178108,,,,,,,,,,,,,,
1300,5.740282,5.167038,0.000994295,,,,,,,,,,,,,,
1400,3.7073522,5.0743675,0.0010707793,,,,,,,,,,,,,,
1500,3.2676032,4.9726653,0.0011472635,,,,,,,,,,,,,,
1600,3.857053,4.7686954,0.0012237477,,,,,,,,,,,,,,
1700,4.965952,4.7235737,0.0013002319,,,,,,,,,,,,,,
1800,3.3939922,4.5165153,0.0013767162,,,,,,,,,,,,,,
