global_step,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.7974141836166382,0.0001666666666666,,,,,,,,,,,,,,,,,
1,,,0.485708446118037,0.78559873146867,0.0230229681772618,0.484066421640861,0.7852376315958259,0.0285350271022467,43793.0,0.4833491211141105,0.785806128719623,0.0283300726962235,43793.0,14.508512020111084,165.02560830116272,14.508512020111084,150.10156393051147,0.0,0.0
1,0.796688973903656,0.0003333333333333,,,,,,,,,,,,,,,,,
2,0.8002381324768066,0.0005,,,,,,,,,,,,,,,,,
3,0.7964428067207336,0.0006666666666666,,,,,,,,,,,,,,,,,
4,0.7975194454193115,0.0008333333333333,,,,,,,,,,,,,,,,,
5,0.7978124022483826,0.001,,,,,,,,,,,,,,,,,
6,0.7967724204063416,0.0011666666666666,,,,,,,,,,,,,,,,,
7,0.7975366115570068,0.0013333333333333,,,,,,,,,,,,,,,,,
8,0.7966725826263428,0.0015,,,,,,,,,,,,,,,,,
9,0.7954217791557312,0.0016666666666666,,,,,,,,,,,,,,,,,
10,0.7997251749038696,0.0018333333333333,,,,,,,,,,,,,,,,,
11,0.798663854598999,0.002,,,,,,,,,,,,,,,,,
12,0.7951475381851196,0.0021666666666666,,,,,,,,,,,,,,,,,
13,0.796322762966156,0.0023333333333333,,,,,,,,,,,,,,,,,
14,0.7987195253372192,0.0025,,,,,,,,,,,,,,,,,
15,0.7973192930221558,0.0026666666666666,,,,,,,,,,,,,,,,,
16,0.7932109832763672,0.0028333333333333,,,,,,,,,,,,,,,,,
17,0.7958057522773743,0.003,,,,,,,,,,,,,,,,,
18,0.7967365384101868,0.0031666666666666,,,,,,,,,,,,,,,,,
19,0.7954201698303223,0.0033333333333333,,,,,,,,,,,,,,,,,
20,0.7958701252937317,0.0035,,,,,,,,,,,,,,,,,
21,0.7958798408508301,0.0036666666666666,,,,,,,,,,,,,,,,,
22,0.7950214743614197,0.0038333333333333,,,,,,,,,,,,,,,,,
23,0.7957342863082886,0.004,,,,,,,,,,,,,,,,,
24,0.7963264584541321,0.0041666666666666,,,,,,,,,,,,,,,,,
25,0.7935332655906677,0.0043333333333333,,,,,,,,,,,,,,,,,
26,0.7980947494506836,0.0045,,,,,,,,,,,,,,,,,
27,0.7985619306564331,0.0046666666666666,,,,,,,,,,,,,,,,,
28,0.795589029788971,0.0048333333333333,,,,,,,,,,,,,,,,,
29,0.795818567276001,0.005,,,,,,,,,,,,,,,,,
30,0.7978344559669495,0.0051666666666666,,,,,,,,,,,,,,,,,
31,0.7951972484588623,0.0053333333333333,,,,,,,,,,,,,,,,,
32,0.7957558035850525,0.0055,,,,,,,,,,,,,,,,,
33,0.7981780767440796,0.0056666666666666,,,,,,,,,,,,,,,,,
34,0.7932144999504089,0.0058333333333333,,,,,,,,,,,,,,,,,
35,0.7975753545761108,0.006,,,,,,,,,,,,,,,,,
36,0.8029667735099792,0.0061666666666666,,,,,,,,,,,,,,,,,
37,0.7966358065605164,0.0063333333333333,,,,,,,,,,,,,,,,,
38,0.797748327255249,0.0065,,,,,,,,,,,,,,,,,
39,0.795252799987793,0.0066666666666666,,,,,,,,,,,,,,,,,
40,0.7958146333694458,0.0068333333333333,,,,,,,,,,,,,,,,,
41,0.8009071946144104,0.007,,,,,,,,,,,,,,,,,
42,0.7949817180633545,0.0071666666666666,,,,,,,,,,,,,,,,,
43,0.7950184345245361,0.0073333333333333,,,,,,,,,,,,,,,,,
44,0.8010701537132263,0.0075,,,,,,,,,,,,,,,,,
45,0.7971217036247253,0.0076666666666666,,,,,,,,,,,,,,,,,
46,0.7960037589073181,0.0078333333333333,,,,,,,,,,,,,,,,,
47,0.8012973070144653,0.008,,,,,,,,,,,,,,,,,
48,0.7986936569213867,0.0081666666666666,,,,,,,,,,,,,,,,,
49,0.7968593835830688,0.0083333333333333,,,,,,,,,,,,,,,,,
50,0.798316478729248,0.0085,,,,,,,,,,,,,,,,,
51,0.7947871685028076,0.0086666666666666,,,,,,,,,,,,,,,,,
52,0.7955532073974609,0.0088333333333333,,,,,,,,,,,,,,,,,
53,0.7968055009841919,0.009,,,,,,,,,,,,,,,,,
54,0.7971643209457397,0.0091666666666666,,,,,,,,,,,,,,,,,
55,0.7976104617118835,0.0093333333333333,,,,,,,,,,,,,,,,,
56,0.7943617701530457,0.0095,,,,,,,,,,,,,,,,,
57,0.7977941036224365,0.0096666666666666,,,,,,,,,,,,,,,,,
58,0.79682457447052,0.0098333333333333,,,,,,,,,,,,,,,,,
59,0.7972685694694519,0.01,,,,,,,,,,,,,,,,,
60,0.7975142598152161,0.0101666666666666,,,,,,,,,,,,,,,,,
61,0.7965049147605896,0.0103333333333333,,,,,,,,,,,,,,,,,
62,0.7999207973480225,0.0105,,,,,,,,,,,,,,,,,
63,0.7975425720214844,0.0106666666666666,,,,,,,,,,,,,,,,,
64,0.8005784749984741,0.0108333333333333,,,,,,,,,,,,,,,,,
65,0.7968263030052185,0.011,,,,,,,,,,,,,,,,,
66,0.7970383763313293,0.0111666666666666,,,,,,,,,,,,,,,,,
67,0.7940351963043213,0.0113333333333333,,,,,,,,,,,,,,,,,
68,0.7949402332305908,0.0115,,,,,,,,,,,,,,,,,
69,0.7982051372528076,0.0116666666666666,,,,,,,,,,,,,,,,,
70,0.7924392819404602,0.0118333333333333,,,,,,,,,,,,,,,,,
71,0.7971473336219788,0.012,,,,,,,,,,,,,,,,,
72,0.7975271940231323,0.0121666666666666,,,,,,,,,,,,,,,,,
73,0.7955470085144043,0.0123333333333333,,,,,,,,,,,,,,,,,
74,0.7932304739952087,0.0125,,,,,,,,,,,,,,,,,
75,0.7939630746841431,0.0126666666666666,,,,,,,,,,,,,,,,,
76,0.7968078851699829,0.0128333333333333,,,,,,,,,,,,,,,,,
77,0.7944467067718506,0.013,,,,,,,,,,,,,,,,,
78,0.798873782157898,0.0131666666666666,,,,,,,,,,,,,,,,,
79,0.798835039138794,0.0133333333333333,,,,,,,,,,,,,,,,,
80,0.7974821925163269,0.0135,,,,,,,,,,,,,,,,,
81,0.7959863543510437,0.0136666666666666,,,,,,,,,,,,,,,,,
82,0.7968558073043823,0.0138333333333333,,,,,,,,,,,,,,,,,
83,0.8001065850257874,0.014,,,,,,,,,,,,,,,,,
84,0.7951111793518066,0.0141666666666666,,,,,,,,,,,,,,,,,
85,0.7949882745742798,0.0143333333333333,,,,,,,,,,,,,,,,,
86,0.7991427779197693,0.0145,,,,,,,,,,,,,,,,,
87,0.7949366569519043,0.0146666666666666,,,,,,,,,,,,,,,,,
88,0.796329915523529,0.0148333333333333,,,,,,,,,,,,,,,,,
89,0.7951133251190186,0.015,,,,,,,,,,,,,,,,,
90,0.7963939309120178,0.0151666666666666,,,,,,,,,,,,,,,,,
91,0.795194685459137,0.0153333333333333,,,,,,,,,,,,,,,,,
92,0.7942165732383728,0.0155,,,,,,,,,,,,,,,,,
93,0.7961066365242004,0.0156666666666666,,,,,,,,,,,,,,,,,
94,0.795164942741394,0.0158333333333333,,,,,,,,,,,,,,,,,
95,0.7942904829978943,0.016,,,,,,,,,,,,,,,,,
96,0.7976982593536377,0.0161666666666666,,,,,,,,,,,,,,,,,
97,0.795098066329956,0.0163333333333333,,,,,,,,,,,,,,,,,
98,0.7950486540794373,0.0165,,,,,,,,,,,,,,,,,
99,0.7952209115028381,0.0166666666666666,,,,,,,,,,,,,,,,,
100,0.7944108247756958,0.0168333333333333,,,,,,,,,,,,,,,,,
500,0.0571534149348735,0.0835,,,,,,,,,,,,,,,,,
653,,,0.9865978745790044,0.0537145200920581,0.0420752783816831,0.984135431559616,0.0632065080717248,0.0442580320337857,43793.0,0.983142103926419,0.0664199009855534,0.0447639417926863,43793.0,253.9443323612213,474.5270011425018,253.9443323612213,218.96971678733823,0.031285285949707,0.0
1000,0.0535365380346775,0.1668333333333333,,,,,,,,,,,,,,,,,
1288,,,0.98684766159542,0.05150130828441,0.0569889050712175,0.9841902335539215,0.061640966053615,0.0615949361344153,43793.0,0.98323181839433,0.0647726019912399,0.0616226477096344,43793.0,493.38595366477966,785.5203449726105,493.38595366477966,289.10998821258545,0.0629661083221435,0.0
1500,0.0527707077562809,0.2501666666666666,,,,,,,,,,,,,,,,,
1936,,,0.9868127129310308,0.0539426140155377,0.0419493461217154,0.984141926610793,0.0640509281529617,0.0430548699062192,43793.0,0.983158530519135,0.0671920693042158,0.0431650503332522,43793.0,732.8153309822083,1095.124514579773,732.8153309822083,358.1229901313782,0.0910453796386718,0.0
2000,0.0525891631841659,0.3335,,,,,,,,,,,,,,,,,
2500,0.0619712211191654,0.4168333333333333,,,,,,,,,,,,,,,,,
2588,,,0.9866969672128896,0.0547926004846309,0.0407208389912572,0.9841374612631087,0.0645048649963018,0.0443704268422354,43793.0,0.9831492642360644,0.0677358974542572,0.0429625823022039,43793.0,972.2184035778046,1405.357525348663,972.2184035778046,427.7480955123901,0.1199390888214111,0.0
3000,0.0573386177420616,0.5001666666666666,,,,,,,,,,,,,,,,,
3238,,,0.986875899619235,0.0539043462491146,0.0418916884189074,0.984135431559616,0.0642742716510501,0.0426643504926107,43793.0,0.9831517914041746,0.0674422589471228,0.042675215842759,43793.0,1211.6141510009766,1717.044097661972,1211.6141510009766,498.7686529159546,0.1478989124298095,0.0
3500,0.0502254217863082,0.5835,,,,,,,,,,,,,,,,,
3895,,,0.986620544334924,0.0549378876771893,0.0401609509576494,0.9841297483898362,0.0644588160983091,0.0413575151278243,43793.0,0.9831437887051592,0.0676468279407075,0.0414304640982589,43793.0,1450.9353959560394,2030.1051151752472,1450.9353959560394,570.9538547992706,0.1769342422485351,0.0
4000,0.0511062107980251,0.6668333333333333,,,,,,,,,,,,,,,,,
4500,0.059276420623064,0.7501666666666666,,,,,,,,,,,,,,,,,
4538,,,0.9866691382266544,0.054811923412108,0.0423531840850591,0.984131778093329,0.064318671414955,0.0428929986556663,43793.0,0.9831480006520094,0.0674892945473399,0.0427904562585043,43793.0,1690.181719303131,2347.5513722896576,1690.181719303131,647.3668727874756,0.2052159309387207,0.0
5000,0.0583338104188442,0.8335,,,,,,,,,,,,,,,,,
5177,,,0.9869195737942108,0.0541627997982965,0.0415493403127842,0.9841289365084392,0.0643733211814985,0.0411180640518962,43793.0,0.9831475794573244,0.0675189558667997,0.0420487185067722,43793.0,1929.2432796955109,2661.444583654404,1929.2432796955109,720.3293941020966,0.2374439239501953,0.0
5500,0.0645214393734932,0.9168333333333332,,,,,,,,,,,,,,,,,
5830,,,0.986813381645152,0.0547593395958648,0.0390697191721759,0.9841171642281809,0.0644586955846642,0.0404789451186897,43793.0,0.9831395767583088,0.0676042741151858,0.0407822985095505,43793.0,2168.518792152405,2976.636595249176,2168.518792152405,794.3475182056427,0.2683155536651611,0.0
6000,0.0525252223014831,1.0,,,,,,,,,,,,,,,,,
6481,,,0.9866788967793052,0.0553883080437978,0.0377409007979685,0.984117976109578,0.0644103188704781,0.0401816411119328,43793.0,0.983141682731734,0.0675012130406928,0.041373386260949,43793.0,2407.660604715348,3291.7986409664154,2407.660604715348,868.4040148258209,0.2982511520385742,0.0
6500,0.0547930411994457,1.0,,,,,,,,,,,,,,,,,
7000,0.0591404922306537,1.0,,,,,,,,,,,,,,,,,
7136,,,0.9867184063189822,0.055257892084837,0.0366061174382415,0.984117976109578,0.064575879247256,0.0399269465789961,43793.0,0.983142103926419,0.0676835574334754,0.0404400682305245,43793.0,2646.627297639847,3605.331486701965,2646.627297639847,940.9551584720612,0.3299832344055176,0.0
7500,0.0555544830858707,1.0,,,,,,,,,,,,,,,,,
7796,,,0.9866468290062124,0.0552046660416318,0.03997164461802,0.984117976109578,0.0643953434643953,0.0410926948027296,43793.0,0.9831395767583088,0.067510683339939,0.0423188164815914,43793.0,2885.703033685684,3919.76531457901,2885.703033685684,1014.1650137901306,0.3593707084655761,0.0
8000,0.056113202124834,1.0,,,,,,,,,,,,,,,,,
8429,,,0.9867482349571248,0.0552400764722396,0.0417946189055913,0.9841175701688796,0.0645517765182791,0.0405885369660152,43793.0,0.983140840342364,0.0676985756564635,0.0419626581972156,43793.0,3124.817948579788,4238.775888681412,3124.817948579788,1091.8812639713287,0.3900544643402099,0.0
8500,0.0630744025111198,1.0,,,,,,,,,,,,,,,,,
9000,0.053359568119049,1.0,,,,,,,,,,,,,,,,,
9055,,,0.9868540044121497,0.054755664041492,0.0376381832533601,0.9841175701688796,0.0644159386120238,0.0406657134827352,43793.0,0.9831404191476788,0.0674825751758803,0.0403280520278683,43793.0,3363.8897185325623,4553.901951551437,3363.8897185325623,1165.6540052890778,0.4274253845214844,0.0
9500,0.0539527311921119,1.0,,,,,,,,,,,,,,,,,
9700,,,0.9867542415607276,0.0551607638230716,0.0385992319070175,0.984117976109578,0.0644457054823103,0.0406478824136495,43793.0,0.983142103926419,0.0675406144872439,0.0411534365003297,43793.0,3602.743979215622,4868.526587486267,3602.743979215622,1239.1696994304657,0.4580147266387939,0.0
10000,0.0530549176037311,1.0,,,,,,,,,,,,,,,,,
10350,,,0.9866753337568388,0.0555147746802779,0.0372550937294729,0.9841175701688796,0.0644067668893657,0.0403473092980613,43793.0,0.983140840342364,0.0674867937038976,0.0403269563928321,43793.0,3841.659379482269,5184.135940551758,3841.659379482269,1313.6273140907288,0.4977266788482666,0.0
10500,0.0574566312134265,1.0,,,,,,,,,,,,,,,,,
10997,,,0.9866656265039756,0.0554682453401007,0.0383866091149933,0.9841175701688796,0.0644964734409238,0.0393881501620663,43793.0,0.983140840342364,0.0675552049343799,0.0391950334886394,43793.0,4080.729789495468,5500.1636419296265,4080.729789495468,1388.26850771904,0.5287184715270996,0.0
11000,0.0568552389740943,1.0,,,,,,,,,,,,,,,,,
11500,0.0578336492180824,1.0,,,,,,,,,,,,,,,,,
11639,,,0.986857959470024,0.0554469282805355,0.0360302886284692,0.984117976109578,0.0648571073518296,0.0392590523648188,43793.0,0.983142103926419,0.0678736610220963,0.0376303057586586,43793.0,4319.500991582871,5817.031823396683,4319.500991582871,1464.2940347194672,0.5592350959777832,0.0
12000,0.0546122565865516,1.0,,,,,,,,,,,,,,,,,
12294,,,0.9867213466417968,0.0561015717505267,0.0419912042479143,0.9841232533386592,0.064896838797701,0.0409944415896625,43793.0,0.9831387343689388,0.0678592021982993,0.0411252406651426,43793.0,4558.801788568497,6133.068089962006,4558.801788568497,1539.2772738933563,0.5898153781890869,0.0
12500,0.0546923354268074,1.0,,,,,,,,,,,,,,,,,
12947,,,0.9868497073155474,0.0561569974177042,0.0377936175804795,0.984130966211932,0.0652294057149955,0.0418818713664654,43793.0,0.9831538973775996,0.0681816727978572,0.041473112831585,43793.0,4798.066241502762,6449.505303144455,4798.066241502762,1614.659861087799,0.6218385696411133,0.0
13000,0.0569372586905956,1.0,,,,,,,,,,,,,,,,,
13500,0.0528731346130371,1.0,,,,,,,,,,,,,,,,,
13595,,,0.9866945792380514,0.0588180329584466,0.0351395096665542,0.9841342137375204,0.0669314452929958,0.041132493666589,43793.0,0.983128204501813,0.0697435548262803,0.0398781468610267,43793.0,5037.046124696732,6765.9566123485565,5037.046124696732,1689.983641386032,0.6537797451019287,0.0
