global_step,grad_norm,loss,lr,train/loss,validation/loss,validation/num_examples,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,535.25946,15.22644,0.0,,,,,,,,,,,
1,,,,15.207283044011335,15.214966015102531,83274637.0,15.17049712763158,95000000.0,22.06645989418029,800.742086648941,22.06645989418029,778.6755826473236,0.0,0.0
1,535.2426,15.225347,2.2445805e-05,,,,,,,,,,,
2,477.44406,2.803027,4.489161e-05,,,,,,,,,,,
3,16.279316,0.56981486,6.7337416e-05,,,,,,,,,,,
4,15.673045,1.0099071,8.978322e-05,,,,,,,,,,,
5,15.818123,1.392068,0.00011222903,,,,,,,,,,,
6,17.222134,1.7489485,0.00013467507,,,,,,,,,,,
7,18.608294,2.018996,0.00015712064,,,,,,,,,,,
8,19.010483,2.0666358,0.00017956644,,,,,,,,,,,
9,20.08204,2.0951357,0.00020201248,,,,,,,,,,,
10,20.688143,1.9386609,0.00022445805,,,,,,,,,,,
11,21.099289,1.69025,0.0002469041,,,,,,,,,,,
12,22.910328,1.3728458,0.0002693499,,,,,,,,,,,
13,25.50833,0.9053765,0.0002917957,,,,,,,,,,,
14,18.850096,0.19354856,0.0003142415,,,,,,,,,,,
15,829.69525,19.99143,0.0003366873,,,,,,,,,,,
16,31.415075,1.1457236,0.00035913312,,,,,,,,,,,
17,32.171528,2.0203714,0.00038157892,,,,,,,,,,,
18,34.374073,2.8597884,0.00040402473,,,,,,,,,,,
19,41.80355,4.2049913,0.00042647053,,,,,,,,,,,
20,45.15081,5.117854,0.00044891634,,,,,,,,,,,
21,46.759342,5.7530193,0.00047136215,,,,,,,,,,,
22,50.346867,6.6428986,0.00049380807,,,,,,,,,,,
23,52.205265,7.137563,0.0005162539,,,,,,,,,,,
24,55.40156,7.704128,0.0005386997,,,,,,,,,,,
25,59.80433,8.19577,0.00056114537,,,,,,,,,,,
26,61.578514,8.014827,0.0005835913,,,,,,,,,,,
27,63.222103,7.704426,0.0006060371,,,,,,,,,,,
28,64.309296,7.0164795,0.000628483,,,,,,,,,,,
29,68.57641,6.1517878,0.0006509287,,,,,,,,,,,
30,67.97495,4.764949,0.0006733746,,,,,,,,,,,
31,70.50124,3.019654,0.0006958203,,,,,,,,,,,
