global_step,grad_norm,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.047771,0.73098713,0.0,,,,,,,,,,,,,,,,,
1,,,,0.4827337265014648,0.719568133354187,0.0188923621053312,0.4892372786998749,0.7159404754638672,0.0236143833128177,43793.0,0.4903540015220642,0.7158621549606323,0.0253845665002889,43793.0,20.31768155097961,325.23058915138245,20.31768155097961,304.9128658771515,0.0,0.0
1,2.0425522,0.7308098,1.7840648e-06,,,,,,,,,,,,,,,,,
2,2.0133345,0.72630674,3.5680132e-06,,,,,,,,,,,,,,,,,
3,1.9818712,0.71968156,5.352078e-06,,,,,,,,,,,,,,,,,
4,1.969055,0.712578,7.1360264e-06,,,,,,,,,,,,,,,,,
5,1.9346995,0.7035812,8.919975e-06,,,,,,,,,,,,,,,,,
6,1.864834,0.69167036,1.0703923e-05,,,,,,,,,,,,,,,,,
7,1.7784721,0.6784092,1.2487988e-05,,,,,,,,,,,,,,,,,
8,1.7006724,0.665222,1.4271936e-05,,,,,,,,,,,,,,,,,
9,1.6045036,0.64988655,1.6056001e-05,,,,,,,,,,,,,,,,,
10,1.4831094,0.63714373,1.783995e-05,,,,,,,,,,,,,,,,,
11,1.3878528,0.62232167,1.9624014e-05,,,,,,,,,,,,,,,,,
12,1.3124152,0.607632,2.1407963e-05,,,,,,,,,,,,,,,,,
13,1.2524059,0.59565675,2.3191911e-05,,,,,,,,,,,,,,,,,
14,1.1764773,0.58121085,2.497586e-05,,,,,,,,,,,,,,,,,
15,1.1070186,0.57133466,2.6759924e-05,,,,,,,,,,,,,,,,,
16,1.0567158,0.56143737,2.8543873e-05,,,,,,,,,,,,,,,,,
17,0.9786817,0.5503747,3.0327938e-05,,,,,,,,,,,,,,,,,
18,0.9202872,0.5409119,3.2111886e-05,,,,,,,,,,,,,,,,,
19,0.86214423,0.5338762,3.389595e-05,,,,,,,,,,,,,,,,,
20,0.8243773,0.5246168,3.56799e-05,,,,,,,,,,,,,,,,,
21,0.7860745,0.51475173,3.7463848e-05,,,,,,,,,,,,,,,,,
22,0.756871,0.50793827,3.9247796e-05,,,,,,,,,,,,,,,,,
23,0.72453004,0.501845,4.103186e-05,,,,,,,,,,,,,,,,,
24,0.6944903,0.49401674,4.281581e-05,,,,,,,,,,,,,,,,,
25,0.67269427,0.48908907,4.4599874e-05,,,,,,,,,,,,,,,,,
26,0.6565797,0.48197347,4.638394e-05,,,,,,,,,,,,,,,,,
27,0.63190144,0.47713944,4.8167887e-05,,,,,,,,,,,,,,,,,
28,0.6093902,0.4718782,4.9951836e-05,,,,,,,,,,,,,,,,,
29,0.5866674,0.46683836,5.17359e-05,,,,,,,,,,,,,,,,,
30,0.5657824,0.46157902,5.351985e-05,,,,,,,,,,,,,,,,,
31,0.55357224,0.45484394,5.5303797e-05,,,,,,,,,,,,,,,,,
32,0.543211,0.44889095,5.7087862e-05,,,,,,,,,,,,,,,,,
33,0.52798665,0.44308016,5.887181e-05,,,,,,,,,,,,,,,,,
