global_step,loss,lr,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.7554154396057129,0.0001666666666666,,,,,,,,,,,,,,,,,
1,,,0.5756876511357691,0.7578415355797795,0.021950448621166,0.5760846532495147,0.7535933870636442,0.0266317064101388,43793.0,0.5782874561062489,0.7523095157566826,0.02787462053402,43793.0,14.034523725509644,166.89679622650146,14.034523725509644,152.5331687927246,0.0,0.0
1,0.7540261149406433,0.0003333333333333,,,,,,,,,,,,,,,,,
2,0.75377357006073,0.0005,,,,,,,,,,,,,,,,,
3,0.7568788528442383,0.0006666666666666,,,,,,,,,,,,,,,,,
4,0.7531082034111023,0.0008333333333333,,,,,,,,,,,,,,,,,
5,0.7536183595657349,0.001,,,,,,,,,,,,,,,,,
6,0.752807080745697,0.0011666666666666,,,,,,,,,,,,,,,,,
7,0.7561497688293457,0.0013333333333333,,,,,,,,,,,,,,,,,
8,0.7576091885566711,0.0015,,,,,,,,,,,,,,,,,
9,0.7561047673225403,0.0016666666666666,,,,,,,,,,,,,,,,,
10,0.7529078125953674,0.0018333333333333,,,,,,,,,,,,,,,,,
11,0.7525694966316223,0.002,,,,,,,,,,,,,,,,,
12,0.7563652396202087,0.0021666666666666,,,,,,,,,,,,,,,,,
13,0.7484174370765686,0.0023333333333333,,,,,,,,,,,,,,,,,
14,0.7514302730560303,0.0025,,,,,,,,,,,,,,,,,
15,0.7527373433113098,0.0026666666666666,,,,,,,,,,,,,,,,,
16,0.7489352822303772,0.0028333333333333,,,,,,,,,,,,,,,,,
17,0.7559009194374084,0.003,,,,,,,,,,,,,,,,,
18,0.7519709467887878,0.0031666666666666,,,,,,,,,,,,,,,,,
19,0.7534600496292114,0.0033333333333333,,,,,,,,,,,,,,,,,
20,0.7546215653419495,0.0035,,,,,,,,,,,,,,,,,
21,0.755355715751648,0.0036666666666666,,,,,,,,,,,,,,,,,
22,0.7577428817749023,0.0038333333333333,,,,,,,,,,,,,,,,,
23,0.7515740990638733,0.004,,,,,,,,,,,,,,,,,
24,0.7578122019767761,0.0041666666666666,,,,,,,,,,,,,,,,,
25,0.7531922459602356,0.0043333333333333,,,,,,,,,,,,,,,,,
26,0.7523806691169739,0.0045,,,,,,,,,,,,,,,,,
27,0.7547240853309631,0.0046666666666666,,,,,,,,,,,,,,,,,
28,0.7575080990791321,0.0048333333333333,,,,,,,,,,,,,,,,,
29,0.7546442151069641,0.005,,,,,,,,,,,,,,,,,
30,0.7556591033935547,0.0051666666666666,,,,,,,,,,,,,,,,,
31,0.7536521553993225,0.0053333333333333,,,,,,,,,,,,,,,,,
32,0.7568987011909485,0.0055,,,,,,,,,,,,,,,,,
33,0.7552313208580017,0.0056666666666666,,,,,,,,,,,,,,,,,
34,0.7548866271972656,0.0058333333333333,,,,,,,,,,,,,,,,,
35,0.7568093538284302,0.006,,,,,,,,,,,,,,,,,
36,0.7474640011787415,0.0061666666666666,,,,,,,,,,,,,,,,,
37,0.7588363885879517,0.0063333333333333,,,,,,,,,,,,,,,,,
38,0.752833902835846,0.0065,,,,,,,,,,,,,,,,,
39,0.755724310874939,0.0066666666666666,,,,,,,,,,,,,,,,,
40,0.7499513626098633,0.0068333333333333,,,,,,,,,,,,,,,,,
41,0.7520771622657776,0.007,,,,,,,,,,,,,,,,,
42,0.751170814037323,0.0071666666666666,,,,,,,,,,,,,,,,,
43,0.755364716053009,0.0073333333333333,,,,,,,,,,,,,,,,,
44,0.7508825063705444,0.0075,,,,,,,,,,,,,,,,,
45,0.7548052668571472,0.0076666666666666,,,,,,,,,,,,,,,,,
46,0.748842179775238,0.0078333333333333,,,,,,,,,,,,,,,,,
47,0.7534669637680054,0.008,,,,,,,,,,,,,,,,,
48,0.7527031898498535,0.0081666666666666,,,,,,,,,,,,,,,,,
49,0.7563272714614868,0.0083333333333333,,,,,,,,,,,,,,,,,
50,0.7584677338600159,0.0085,,,,,,,,,,,,,,,,,
51,0.7530789971351624,0.0086666666666666,,,,,,,,,,,,,,,,,
52,0.7500245571136475,0.0088333333333333,,,,,,,,,,,,,,,,,
53,0.7511353492736816,0.009,,,,,,,,,,,,,,,,,
54,0.754586398601532,0.0091666666666666,,,,,,,,,,,,,,,,,
55,0.7569314241409302,0.0093333333333333,,,,,,,,,,,,,,,,,
56,0.7518830299377441,0.0095,,,,,,,,,,,,,,,,,
57,0.7519527077674866,0.0096666666666666,,,,,,,,,,,,,,,,,
58,0.7592852711677551,0.0098333333333333,,,,,,,,,,,,,,,,,
59,0.7563636302947998,0.01,,,,,,,,,,,,,,,,,
60,0.750852108001709,0.0101666666666666,,,,,,,,,,,,,,,,,
61,0.7548311948776245,0.0103333333333333,,,,,,,,,,,,,,,,,
62,0.7518224716186523,0.0105,,,,,,,,,,,,,,,,,
63,0.7554031610488892,0.0106666666666666,,,,,,,,,,,,,,,,,
64,0.7583901286125183,0.0108333333333333,,,,,,,,,,,,,,,,,
65,0.7552741169929504,0.011,,,,,,,,,,,,,,,,,
66,0.753052294254303,0.0111666666666666,,,,,,,,,,,,,,,,,
67,0.752873957157135,0.0113333333333333,,,,,,,,,,,,,,,,,
68,0.7559553384780884,0.0115,,,,,,,,,,,,,,,,,
69,0.7491742372512817,0.0116666666666666,,,,,,,,,,,,,,,,,
70,0.7479390501976013,0.0118333333333333,,,,,,,,,,,,,,,,,
71,0.7508226037025452,0.012,,,,,,,,,,,,,,,,,
72,0.7544167637825012,0.0121666666666666,,,,,,,,,,,,,,,,,
73,0.7576879262924194,0.0123333333333333,,,,,,,,,,,,,,,,,
74,0.7521929740905762,0.0125,,,,,,,,,,,,,,,,,
75,0.7550067901611328,0.0126666666666666,,,,,,,,,,,,,,,,,
76,0.7565896511077881,0.0128333333333333,,,,,,,,,,,,,,,,,
