global_step,loss,lr,score,preemption_count
0,0.3920693099498749,0.0012515644555694,,
1,0.3881762623786926,0.0025031289111389,,
2,0.3871836960315704,0.0037546933667083,,
3,0.3896980285644531,0.0050062578222778,,
4,0.3815676867961883,0.0062578222778473,,
5,0.3897647261619568,0.0075093867334167,,
6,0.3901479244232178,0.0087609511889862,,
7,0.3785070478916168,0.0100125156445556,,
8,0.3879424631595611,0.0112640801001251,,
9,0.3909870982170105,0.0125156445556946,,
10,0.386650025844574,0.013767209011264,,
11,0.3857682943344116,0.0150187734668335,,
12,0.379287987947464,0.016270337922403,,
13,0.3867145180702209,0.0175219023779724,,
14,0.3853480815887451,0.0187734668335419,,
15,0.3892896771430969,0.0200250312891113,,
16,0.3902479708194732,0.0212765957446808,,
17,0.3937898278236389,0.0225281602002503,,
18,0.3908984661102295,0.0237797246558197,,
19,0.4058360755443573,0.0250312891113892,,
20,0.395736962556839,0.0262828535669586,,
21,0.3943029046058655,0.0275344180225281,,
22,0.400710254907608,0.0287859824780976,,
23,0.3975244760513305,0.030037546933667,,
24,0.4006797969341278,0.0312891113892365,,
25,0.401455819606781,0.032540675844806,,
26,0.3966297805309295,0.0337922403003754,,
27,0.3971790075302124,0.0350438047559449,,
28,0.3941323459148407,0.0362953692115143,,
29,0.3883656561374664,0.0375469336670838,,
30,0.3824338018894195,0.0387984981226533,,
31,0.3971439898014068,0.0400500625782227,,
32,0.3925644159317016,0.0413016270337922,,
33,0.3894857466220855,0.0425531914893617,,
34,0.3825947046279907,0.0438047559449311,,
35,0.391139805316925,0.0450563204005006,,
36,0.3877569437026977,0.04630788485607,,
37,0.3860445916652679,0.0475594493116395,,
38,0.3789671659469604,0.048811013767209,,
39,0.3721239864826202,0.0500625782227784,,
40,0.3712178766727447,0.0513141426783479,,
41,0.369571179151535,0.0525657071339173,,
42,0.3634642660617828,0.0538172715894868,,
43,0.3624806106090545,0.0550688360450563,,
44,0.3519355952739715,0.0563204005006257,,
45,0.3365389108657837,0.0575719649561952,,
46,0.3197664022445678,0.0588235294117647,,
47,0.3024700582027435,0.0600750938673341,,
48,0.2731834352016449,0.0613266583229036,,
49,0.2268114387989044,0.0625782227784731,,
50,0.1618901193141937,0.0638297872340425,,
51,0.1738714873790741,0.065081351689612,,
52,0.1404347568750381,0.0663329161451814,,
53,0.1476978212594986,0.0675844806007509,,
54,0.142456978559494,0.0688360450563204,,
55,0.1416986584663391,0.0700876095118898,,
56,0.1391026079654693,0.0713391739674593,,
57,0.1437654495239257,0.0725907384230287,,
58,0.1418805867433548,0.0738423028785982,,
59,0.1423631012439727,0.0750938673341677,,
60,0.1427478641271591,0.0763454317897371,,
61,0.1406843066215515,0.0775969962453066,,
62,0.1413673162460327,0.078848560700876,,
63,0.1406584829092025,0.0801001251564455,,
64,0.1414676457643509,0.081351689612015,,
65,0.1401489377021789,0.0826032540675844,,
66,0.1394811868667602,0.0838548185231539,,
67,0.1397481262683868,0.0851063829787234,,
68,0.1381041854619979,0.0863579474342928,,
69,0.1390011310577392,0.0876095118898623,,
70,0.1402926594018936,0.0888610763454317,,
71,0.1385224312543869,0.0901126408010012,,
72,0.1373299360275268,0.0913642052565707,,
73,0.1376112848520279,0.0926157697121401,,
74,0.139630451798439,0.0938673341677096,,
75,0.1391045898199081,0.0951188986232791,,
76,0.1440387815237045,0.0963704630788485,,
77,0.1425383687019348,0.097622027534418,,
78,0.1442354321479797,0.0988735919899874,,
79,0.1460912823677063,0.1001251564455569,,
80,0.1471809148788452,0.1013767209011264,,
81,0.1449497193098068,0.1026282853566958,,
82,0.1447696387767791,0.1038798498122653,,
83,0.1430133134126663,0.1051314142678347,,
84,0.1470914632081985,0.1063829787234042,,
85,0.1442157924175262,0.1076345431789737,,
86,0.1489636451005935,0.1088861076345431,,
87,0.147570714354515,0.1101376720901126,,
88,0.1444237679243087,0.1113892365456821,,
89,0.1447043716907501,0.1126408010012515,,
90,0.144604206085205,0.113892365456821,,
91,0.1440151780843734,0.1151439299123904,,
92,0.1445001810789108,0.1163954943679599,,
93,0.1427199095487594,0.1176470588235294,,
94,0.1448491513729095,0.1188986232790988,,
95,0.1461587250232696,0.1201501877346683,,
96,0.1466478109359741,0.1214017521902378,,
97,0.1485193073749542,0.1226533166458072,,
98,0.1496886610984802,0.1239048811013767,,
99,0.1476631164550781,0.1251564455569462,,
100,0.1511332392692566,0.1264080100125156,,
500,0.1470454484224319,0.6270337922403004,,
1000,0.1500713527202606,1.0,,
1500,0.1382022202014923,1.0,,
2000,0.1267627477645874,1.0,,
2500,0.1309324949979782,1.0,,
3000,0.1372758746147155,1.0,,
3500,0.1270871013402938,1.0,,
4000,0.1263793557882309,1.0,,
4500,0.1271699070930481,1.0,,
5000,0.1309582293033599,1.0,,
5500,0.1227435022592544,1.0,,
6000,0.1264239847660064,1.0,,
6500,0.1334608942270279,1.0,,
7000,0.1235298663377761,1.0,,
7500,0.1257754564285278,1.0,,
8000,0.1225282996892929,1.0,,
8500,0.1355203837156295,1.0,,
9000,0.1285320669412613,1.0,,
9500,0.128149464726448,1.0,,
10000,0.1357577443122863,1.0,,
10500,0.1198223233222961,1.0,,
10666,,,4166.487701416016,0.0
