accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/loss,test/num_examples,total_duration,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples
197.86241579055783,0.0,108.40218830108644,1,0,108.40218830108644,0.001,9375728064580.812,10000.0,306.89612197875977,0.0006975446428571,8638460463730.938,0.001,8639712919363.256,50000.0
298.6400098800659,0.0367298126220703,616.2748293876648,2314,0,616.2748293876648,0.0458,5.642618359375,10000.0,918.43532037735,0.0684789540816326,5.240397550621811,0.06526,5.302199375,50000.0
400.2145576477051,0.0814809799194336,1124.2218272686005,4643,0,1124.2218272686005,0.2138,4.222739453125,10000.0,1530.7668161392212,0.308414381377551,3.50365027602838,0.2794,3.6576296875,50000.0
493.5801315307617,0.1207516193389892,1632.0373804569244,6972,0,1632.0373804569244,0.3112,3.433166796875,10000.0,2134.8290071487427,0.4480428890306122,2.5121484873246174,0.41084,2.7061640625,50000.0
590.8409962654114,0.1485266685485839,2139.9767727851868,9306,0,2139.9767727851868,0.3528,3.482304296875,10000.0,2742.8300065994263,0.5101442920918368,2.46683642329002,0.46874,2.751138125,50000.0
683.4935438632965,0.1818456649780273,2647.917979478836,11640,0,2647.917979478836,0.377,3.0731177734375,10000.0,3346.254379272461,0.5378268494897959,2.107246398925781,0.49138,2.39734734375,50000.0
777.6288475990295,0.2126052379608154,3155.902070045471,13973,0,3155.902070045471,0.3969,2.9557359375,10000.0,3951.230607748032,0.5562021683673469,1.959803055743782,0.51268,2.223344375,50000.0
872.1801552772522,0.2448611259460449,3663.8702895641327,16305,0,3663.8702895641327,0.4185,2.77013671875,10000.0,4556.606228113174,0.5797791772959183,1.8442705115493463,0.53614,2.05735921875,50000.0
968.4894375801086,0.2770910263061523,4171.9087336063385,18642,0,4171.9087336063385,0.3846,4.71626484375,10000.0,5163.784968137741,0.534538424744898,3.520167759486607,0.48818,4.082895625,50000.0
1063.0389261245728,0.3134894371032715,4679.915975570679,20980,0,4679.915975570679,0.4199,2.750033203125,10000.0,5769.164852142334,0.5975566007653061,1.6801290706712373,0.54482,1.9686478125,50000.0
1157.802740573883,0.3458192348480224,5187.819818973541,23317,0,5187.819818973541,0.4279,2.6798384765625,10000.0,6374.698492527008,0.6101323341836735,1.6112368836694837,0.5618,1.8749625,50000.0
1253.4596889019012,0.3759267330169678,5695.772219419479,25655,0,5695.772219419479,0.4385,2.6253951171875,10000.0,6981.0457055568695,0.6115473533163265,1.6146589006696428,0.5608,1.891160625,50000.0
1357.8607921600342,0.4074230194091797,6203.846602201462,27993,0,6203.846602201462,0.4281,2.707612890625,10000.0,7596.260775089264,0.6066047512755102,1.6385857718331474,0.55974,1.9074228125,50000.0
1453.8827531337738,0.4423134326934814,6711.861605644226,30331,0,6711.861605644226,0.4392,2.623979296875,10000.0,8203.084331512451,0.6176857461734694,1.5714934991330516,0.57152,1.82174375,50000.0
1562.669729232788,0.4756085872650146,7219.788380384445,32670,0,7219.788380384445,0.4559,2.56041015625,10000.0,8822.542221069336,0.6234853316326531,1.5386364995216837,0.57534,1.80617125,50000.0
1659.8891909122467,0.515648603439331,7727.67982006073,35015,0,7727.67982006073,0.4407,2.5876068359375,10000.0,9430.497350692747,0.6236447704081632,1.532789269272162,0.57826,1.78558546875,50000.0
1762.0677177906036,0.5504231452941895,8235.551229000092,37355,0,8235.551229000092,0.4472,2.542682421875,10000.0,10043.3706073761,0.6331513073979592,1.4957275390625,0.58364,1.7603328125,50000.0
1862.0576384067533,0.585629940032959,8743.584055185318,39690,0,8743.584055185318,0.4664,2.485384375,10000.0,10654.216707468033,0.6450095663265306,1.441866193498884,0.59078,1.71178921875,50000.0
1965.92101264,0.6188724040985107,9251.61946105957,42029,0,9251.61946105957,0.4445,2.614996484375,10000.0,11268.999392271042,0.6184430803571429,1.5742212412308674,0.56852,1.84554,50000.0
2062.337050676346,0.6501359939575195,9759.43943953514,44368,0,9759.43943953514,0.4405,2.64002109375,10000.0,11876.120862960815,0.6181242028061225,1.5649037263831314,0.56928,1.822428125,50000.0
2157.617938041687,0.6793081760406494,10267.39779829979,46711,0,10267.39779829979,0.4443,2.5866177734375,10000.0,12482.091818332672,0.6242426658163265,1.5485581378547513,0.57374,1.81820921875,50000.0
2252.854574203491,0.7139513492584229,10775.370063066484,49053,0,10775.370063066484,0.4537,2.506416796875,10000.0,13088.091530561447,0.6455875318877551,1.4404201896823183,0.59288,1.720663125,50000.0
2349.071696519852,0.7491896152496338,11283.280590057371,51395,0,11283.280590057371,0.4657,2.4722078125,10000.0,13695.033772468569,0.6349449936224489,1.4862241161112884,0.5842,1.762823125,50000.0
2445.018717288971,0.783790111541748,11791.171993255615,53737,0,11791.171993255615,0.4528,2.5625515625,10000.0,14301.668697357178,0.6325534119897959,1.5009398168447066,0.57826,1.7859621875,50000.0
2540.016161441803,0.8152363300323486,12299.040278673172,56081,0,12299.040278673172,0.4689,2.44547734375,10000.0,14907.300981998444,0.6605548469387755,1.3607554533043686,0.60816,1.64270359375,50000.0
2637.455075740814,0.8443253040313721,12807.063535451887,58424,0,12807.063535451887,0.4618,2.47327421875,10000.0,15515.486713647842,0.6537786989795918,1.3830102414500958,0.60092,1.6628490625,50000.0
2736.284963607788,0.8732266426086426,13315.033269166946,60766,0,13315.033269166946,0.4653,2.4608126953125,10000.0,16125.132403612137,0.6644810267857143,1.3491945850605866,0.60618,1.6509765625,50000.0
2837.12938284874,0.9070384502410888,13822.874869823456,63110,0,13822.874869823456,0.4804,2.469083203125,10000.0,16736.633900880814,0.6584622130102041,1.3699505864357462,0.60178,1.67684515625,50000.0
2939.311704158783,0.9388368129730223,14330.900825023651,65452,0,14330.900825023651,0.4661,2.5264927734375,10000.0,17349.718193769455,0.6467235331632653,1.4141584123883928,0.59842,1.69456640625,50000.0
3042.6255292892456,0.9745006561279296,14838.979367494583,67796,0,14838.979367494583,0.478,2.4025751953125,10000.0,17963.869183540344,0.6599768813775511,1.356612847775829,0.60404,1.6639865625,50000.0
3143.9769670963287,1.007514715194702,15346.951833248138,70138,0,15346.951833248138,0.4826,2.388069140625,10000.0,18576.029025554657,0.6722935267857143,1.2990006427375638,0.6158,1.59993265625,50000.0
3245.8058981895447,1.0434765815734863,15854.86604642868,72485,0,15854.86604642868,0.4942,2.319136328125,10000.0,19188.63277363777,0.6767578125,1.2775659366529817,0.6186,1.58517296875,50000.0
3340.637366771698,1.072520732879639,16362.7609436512,74826,0,16362.7609436512,0.4893,2.3351171875,10000.0,19794.249948978424,0.6640625,1.3510835608657523,0.60808,1.63902203125,50000.0
3444.658823251724,1.1084651947021484,16870.81306052208,77167,0,16870.81306052208,0.4875,2.332417578125,10000.0,20409.088933467865,0.6793486926020408,1.2787966825524155,0.62272,1.5715853125,50000.0
3541.371748209,1.1453793048858645,17378.840543985367,79510,0,17378.840543985367,0.4798,2.44236015625,10000.0,21016.697016477585,0.6789301658163265,1.2781355721609933,0.62176,1.58559421875,50000.0
3636.461354970932,1.1806790828704834,17886.680072546005,81853,0,17886.680072546005,0.465,2.4921892578125,10000.0,21622.46787524224,0.6507095025510204,1.4027425026407048,0.59136,1.71272078125,50000.0
3733.664319515228,1.212141990661621,18394.56915640831,84195,0,18394.56915640831,0.5058,2.241380078125,10000.0,22230.39488506317,0.6964485012755102,1.1921042617486448,0.63906,1.4897203125,50000.0
3827.993627786637,1.24269437789917,18902.487286806107,86535,0,18902.487286806107,0.5,2.2921107421875,10000.0,22835.553816318512,0.6913265306122449,1.2267767458545915,0.63308,1.531369375,50000.0
3925.889944076538,1.2715258598327637,19410.556604862213,88879,0,19410.556604862213,0.5106,2.285577734375,10000.0,23444.334570884705,0.6997568558673469,1.1688409143564653,0.64088,1.50586,50000.0
4021.589703321457,1.3136446475982666,19918.40310883522,91222,0,19918.40310883522,0.4936,2.3232068359375,10000.0,24050.715974092484,0.6891741071428571,1.2166220995844628,0.63212,1.52186921875,50000.0
4117.38764333725,1.34991192817688,20426.426775455475,93563,0,20426.426775455475,0.4936,2.336887890625,10000.0,24657.32237958908,0.6960499043367347,1.1863643101283483,0.63076,1.52680515625,50000.0
4213.379639863968,1.387021541595459,20934.34281206131,95905,0,20934.34281206131,0.5045,2.2721490234375,10000.0,25264.111831903458,0.7071906887755102,1.140899268948302,0.64572,1.46820984375,50000.0
4310.049190759659,1.4206299781799316,21442.259355306625,98248,0,21442.259355306625,0.5114,2.2494111328125,10000.0,25871.48398804665,0.7124322385204082,1.1208544361348054,0.64582,1.45034984375,50000.0
4416.290823459625,1.4502050876617432,21950.21899151802,100590,0,21950.21899151802,0.5044,2.2992640625,10000.0,26488.517258882523,0.6987802933673469,1.1817785769092792,0.63538,1.5183359375,50000.0
4512.627062320709,1.485543966293335,22458.09536743164,102932,0,22458.09536743164,0.5173,2.1949845703125,10000.0,27095.588747262955,0.7241509885204082,1.07638845638353,0.65364,1.42581421875,50000.0
4618.411946058273,1.5188462734222412,22966.053640127186,105277,0,22966.053640127186,0.5265,2.1381212890625,10000.0,27712.056693792343,0.7230349170918368,1.0727023689114317,0.6581,1.39634546875,50000.0
4713.651458024979,1.5606741905212402,23473.94372177124,107621,0,23473.94372177124,0.5406,2.0888291015625,10000.0,28318.044202566147,0.7448780293367347,0.98631831577846,0.67284,1.3288659375,50000.0
4815.708749055862,1.5935540199279783,23982.06525492668,109972,0,23982.06525492668,0.5419,2.0782734375,10000.0,28930.955399274822,0.7379823022959183,0.9977501071229272,0.67098,1.3387515625,50000.0
4916.354759454727,1.6271967887878418,24489.948288440704,112316,0,24489.948288440704,0.5338,2.107041015625,10000.0,29542.30166077614,0.7409319196428571,0.988797869001116,0.6679,1.35035125,50000.0
5020.0925188064575,1.664064884185791,24997.76769685745,114660,0,24997.76769685745,0.5281,2.16768828125,10000.0,30156.7012693882,0.7385204081632653,1.012450782620177,0.6663,1.3662225,50000.0
5122.1986701488495,1.6993989944458008,25505.70742225647,117004,0,25505.70742225647,0.5355,2.1046916015625,10000.0,30769.58533143997,0.7465122767857143,0.9623632625657684,0.67166,1.33414640625,50000.0
5217.815940141678,1.7394981384277344,26013.6836373806,119350,0,26013.6836373806,0.5249,2.160621484375,10000.0,31376.049716234207,0.7458545918367347,0.9675028275470344,0.66888,1.34214375,50000.0
5312.905869007111,1.8084852695465088,26521.57052063942,121692,0,26521.57052063942,0.5522,2.0238462890625,10000.0,31981.92450428009,0.7660036670918368,0.8823824512715243,0.6858,1.271595703125,50000.0
5407.1111805439,1.8413405418396,27029.53779387474,124038,0,27029.53779387474,0.5513,2.0313080078125,10000.0,32586.82700800896,0.7655851403061225,0.8874707124671157,0.68714,1.273168359375,50000.0
5504.123100280762,1.8780245780944824,27537.46542239189,126380,0,27537.46542239189,0.5561,2.002541796875,10000.0,33194.5704972744,0.7716438137755102,0.8623239945392219,0.69344,1.2483559375,50000.0
5601.8279757499695,1.938056468963623,28045.373646736145,128721,0,28045.373646736145,0.5517,2.00665390625,10000.0,33803.041535139084,0.7743542729591837,0.863939246352838,0.68798,1.25587515625,50000.0
5697.553453207016,1.9705183506011963,28553.254551410675,131061,0,28553.254551410675,0.5698,1.92155,10000.0,34409.50458741188,0.7883848852040817,0.7876278624242666,0.70338,1.199342734375,50000.0
5793.5251615047455,2.004990100860596,29061.29523539543,133403,0,29061.29523539543,0.5642,1.9838916015625,10000.0,35016.2991642952,0.7905771683673469,0.7900780658332669,0.70082,1.211646328125,50000.0
5895.988247394562,2.0710289478302,29569.172152280807,135745,0,29569.172152280807,0.5677,1.921426953125,10000.0,35629.50618171692,0.7981704400510204,0.7537667410714286,0.70764,1.1716546875,50000.0
6000.383656740189,2.1095964908599854,30077.042930603027,138086,0,30077.042930603027,0.5774,1.8910533203125,10000.0,36244.63474965096,0.8042689732142857,0.7278783370037468,0.7121,1.151254921875,50000.0
6100.4007749557495,2.1800098419189453,30584.9106631279,140427,0,30584.9106631279,0.5788,1.8901677734375,10000.0,36855.35946679115,0.8097297512755102,0.7026582056162308,0.7136,1.14956,50000.0
6204.832720041275,2.214461326599121,31092.89330101013,142771,0,31092.89330101013,0.5893,1.8435892578125,10000.0,37470.54701089859,0.8211894132653061,0.6583211470623406,0.72134,1.116379921875,50000.0
6306.37540435791,2.2833988666534424,31601.203801870342,145117,0,31601.203801870342,0.5901,1.8683373046875,10000.0,38083.28222823143,0.8217873086734694,0.6507414214465083,0.72408,1.116323203125,50000.0
6407.445165395737,2.3260293006896973,32109.17307448387,147466,0,32109.17307448387,0.5959,1.836376171875,10000.0,38695.23206949234,0.8304567920918368,0.6136888387251873,0.73014,1.091317578125,50000.0
6510.982056379318,2.3962936401367188,32617.180384635925,149812,0,32617.180384635925,0.5913,1.84100546875,10000.0,39309.62312293053,0.8360371492346939,0.5945805919413664,0.7319,1.085017109375,50000.0
6609.37103676796,2.431957244873047,33125.0965628624,152155,0,33125.0965628624,0.5999,1.8068703125,10000.0,39918.77581977844,0.8434709821428571,0.5690731126434949,0.73408,1.066076953125,50000.0
6708.027004003525,2.496546506881714,33633.1098845005,154499,0,33633.1098845005,0.6059,1.786451171875,10000.0,40528.28021836281,0.8524792729591837,0.5335322010273836,0.7391,1.049679453125,50000.0
6802.026516675949,2.5282626152038574,34141.09381723404,156843,0,34141.09381723404,0.5989,1.80929453125,10000.0,41133.03294682503,0.8577606823979592,0.510317004456812,0.74328,1.0410628125,50000.0
6898.913820743561,2.5644845962524414,34649.06371998787,159183,0,34649.06371998787,0.6114,1.765658984375,10000.0,41740.69104671478,0.8604512117346939,0.4969981446558115,0.74586,1.024949140625,50000.0
6995.987682342529,2.6319658756256104,35156.95885157585,161519,0,35156.95885157585,0.6078,1.778030859375,10000.0,42348.53295326233,0.8690808354591837,0.4683919634137835,0.74786,1.021753671875,50000.0
7092.780259370804,2.667831420898437,35664.8495092392,163861,0,35664.8495092392,0.6133,1.7738431640625,10000.0,42956.0512149334,0.8742625956632653,0.4459134705212651,0.75,1.015413828125,50000.0
7187.095066547394,2.70656681060791,36172.8025496006,166205,0,36172.8025496006,0.6168,1.742440625,10000.0,43561.19081020355,0.8806401466836735,0.4218275498370735,0.75254,0.99346171875,50000.0
7285.682163238525,2.769606351852417,36680.62946534157,168544,0,36680.62946534157,0.616,1.740053125,10000.0,44170.5042989254,0.8848652742346939,0.4112513795190928,0.75498,0.986722734375,50000.0
7381.165110111237,2.805655241012573,37188.5961894989,170885,0,37188.5961894989,0.6204,1.75202734375,10000.0,44776.8140642643,0.887336575255102,0.3954541731853874,0.75734,0.983425390625,50000.0
7486.746289730072,2.84237027168274,37696.51456165314,173228,0,37696.51456165314,0.6206,1.7405671875,10000.0,45393.12480187416,0.891242825255102,0.38575841942612,0.75774,0.976220625,50000.0
7586.692388057709,2.9079818725585938,38204.371243715286,175568,0,38204.371243715286,0.621,1.730246484375,10000.0,46003.84036922455,0.8947305484693877,0.3739595997090242,0.75948,0.96881046875,50000.0
